名字,公司,介绍,公司,地址,身份证,时间,法人,注册金额,编号,网址
康安途,上海柯棣健康管理咨询有限公司,康安途是一家跨境医疗服务机构，主推赴印度等国治疗丙肝业务。扩展到癌症治疗以及有先天性遗传病家族史人群的试管婴儿业务等。主要业务有：丙肝方案（印度）、肿瘤PD-1方案（香港、印度）、癌症靶向药（印度）、肺癌azd9291（孟加拉）、肿瘤早筛（针对健康人，在国内做肿瘤早筛）、心脏支架/心脏塔桥（新加波、英国、泰国）、美国远程咨询（针对各种病症做远程咨询）、试管婴儿（美国、泰国）、赴美生子（美国）、卵巢调理包（泰国）、HPV疫苗（香港、泰国）。,上海柯棣健康管理咨询有限公司,上海市浦东新区东塘路675弄50号9幢108室,310115002671126,2015-05-08,杨晨,115.21万元人民币,91310115342327476R,www.kangantu.com
满江红大酒店,广西满江红大酒店管理有限公司,满江红大酒店是一所集美食、住宿、商务、会议、娱乐为一体的商务涉外三星级酒店，内设商务客房及标准客房、商务楼层、中餐厅、各型会议室，设施设备齐全。,广西满江红大酒店管理有限公司,,450100200006065,2004-07-30,刘炎芳,300万元人民币,91450103763096514W
淞泓智能,上海淞泓智能汽车科技有限公司,上海淞泓智能汽车科技有限公司由中国汽车技术研究中心、上海国际汽车城（集团）有限公司、上海电科智能系统股份有限公司、北京星云互联科技有限公司、上海波塔奇汽车技术有限公司合资成立。公司作为国家智能网联汽车（上国家智能网联汽车（上海）试点示范区和海）试点示范区和上海市制造业创新中心（智能网联汽车）的承载平台上海市制造业创新中心（智能网联汽车）的承载平台上海市制造业创新中心（智能网联汽车）的承载平台，致力于整合跨领域多主体的技术和资源，打破孤岛发展模式整合跨领域多主体的技术和资源，打破孤岛发展模式，充分利用创新资源，聚焦重点领域前沿技术和共性关键，打造跨界协同的创新生态系统，服务于智能，服务于智能网联汽车的技术研发与产业转化。,上海淞泓智能汽车科技有限公司,上海市嘉定区安亭镇墨玉南路888号2201 J167室,310114003313876,2018-12-26,于凯,5000万元人民币,91310114MA1GU5DY1X,www.shintelligent.com
比柚ALLSALE,比柚（深圳）网络有限公司,比柚（深圳）有限公司为ALL SALE LIMITED 大陆子公司，ALL SALE LIMITED 注册地为中国香港，总部办公室位于香港港岛，并分别在伦敦，巴黎，米兰马德里等全球重要城市设有分公司。ALL SALE LIMITED旨在为全球顾客带来全球的商品，为全球商家带来全球的顾客。比柚为全球的商家、品牌商及其他企业提供基本的互联网基础设施平台，让其可借助互联网的力量与全球的客户互动，改变传统的国际贸易方式。公司业务包括核心电商、云计算、国际物流、国际结算和其他业务。,比柚（深圳）网络有限公司,深圳市南山区粤海街道高新中一道科兴科学园A2栋806B,440300205010632,2018-07-23,冉晓艺,500万元人民币,91440300MA5F86181H,www.allsale.shop
livheart,南京樱之铭纺织有限公司,livheart是一个来自日本的家居礼品品牌。,南京樱之铭纺织有限公司,南京市秦淮区双龙街2号6号楼216室,320103000212618,2010-08-27,夏永祥,500万元人民币,913201045588793920,www.livheart.com
恒方大,深圳恒方大高分子材料科技有限公司,恒方大高分子材料科技有限公司是一家医用材料供应商创建于1993，专业从事医用聚氯乙烯的研发。、生产和销售。发展至今，恒方大已成为国家级高新企业，中国医用高分子器械行业协会理事企业和协会技委会材料标准组组长企业。分别在上海、深圳、常州投资建立了深圳恒方大、上海恒方大和常州恒方大高分子材料科技有限公司。2014年生产能力达到5万吨/年，恒方大已成为国内产销能力最大的医用PVC粒料制造商，成为众多全球知名医用耗材企业的供应商和战略合作伙伴。 恒方大有一支由行业专家、外籍顾问、高校教授组成的研发团队，紧随国内外行业最新科技和标准，开发完成的医用PVC粒料已形成八大系列300个品种，满足国际国内PVC医用耗材企业的不同需求，并能根据市场及行业的发展趋势，不断研发推出新产品。 恒方大医用PVC采用全球优质原料，执行严格的国际安全、环保标准和品质管理规范，以国际一流、国内领先的设备和制造工艺，生产具有国际品质的产品，保障用户的安全和稳定。 恒方大坚持质量、安全第一；秉承“至诚至精、携手共赢”的理念，为客户创造价值；做一流的医用材料供应商。,深圳恒方大高分子材料科技有限公司,深圳市宝安区福永街道和平和盛工业区第12幢,440306103446973,1999-06-10,陆锋,4125万元人民币,91440300715206977F,www.hopefinder.cn
智豆科技,杭州智豆科技有限公司,智豆科技是一家车联网PCBA方案商，专注于智能产品解决方案的开发、智能硬件产品的生产，为客户定制开发软件平台和硬件产品。旗下拥有产品智能后镜解决方案和智能HUD解决方案。,杭州智豆科技有限公司,杭州市拱墅区祥园路99号2号楼1002室,330106000482862,2016-03-07,谢辉阳,50万元人民币,91330106MA27X1HK1G,www.zhidou.link
芯波微电子,深圳市芯波微电子有限公司,芯波微电子是一家无晶圆芯片设计研发商，专注于光通信芯片的研发与销售，旗下产品主要为用户提供应用于光纤网络中对信号进行处理的集成芯片；还将研发出用在基站端与数据中心的芯片产品。,深圳市芯波微电子有限公司,深圳市南山区粤海街道高新区南区留学生创业大厦一期2008室,440301118071578,2016-11-21,陈涛,1057.610673万元人民币,91440300MA5DPEQN6T,www.sibroad.com
中粮生化,中粮生物化学（安徽）股份有限公司,"""中粮生物化学(安徽)股份有限公司主营生物工程的科研开发、生物能源和生物化工系列产品的生产、销售等，主要产品有柠檬酸及其盐类、L-乳酸及其衍生物、食品添加剂、饲料添加剂,燃料乙醇、生物柴油等生物能源产品等生物化工系列产品，其中柠檬酸及其盐类产品生产能力处于全国发酵产品行业第一位，在世界同行业排名前列，位居全国精细化工之首。""",中粮生物化学（安徽）股份有限公司,安徽省蚌埠市中粮大道1号,340000000001255,1998-08-28,佟毅,184764.4377万元人民币,91340000711722608T,www.zlahsh.com
万向信托,万向信托股份公司,万向信托是一家信托理财及资产管理服务提供商,万向信托股份公司,,330000000065832,2012-08-18,肖风,133900万元人民币,91330000052808183G
东联软件,杭州东联软件有限公司,杭州东联软件有限公司是上海金仕达卫宁软件股份有限公司（股票代码：300253）全资控股子公司，创立于1999年，是国内较早从事医院信息系统研究、开发、销售及服务的软件企业之一，经过十多年发展，已拥有一支高素质、精专业的研发、销售和服务团队，其中90%以上为专业技术人员，公司下设软件研发中心、产品部、客户服务中心、销售部、实施部、人力资源、行政财务、系统集成等部门，通过娴熟的业务和专业的技术，为广大用户提供了强有力的技术支撑。公司是浙江省软件行业协会会员单位，2001年12月经浙江省信息产业厅认定为软件企业，,杭州东联软件有限公司,杭州市西湖区文三路90号杭州东部软件园科技大厦三楼A306室,330108000038196,1999-06-08,李继东,420万元人民币,91330108716150223K,www.easoft.com.cn
环港股份,河北环港新材料股份有限公司,环港股份是一家现代化家居装饰用品厂商，致力于现代家居装饰用品的研发和制造，其经营的产品包括PVC桌布、蕾丝桌布、PE/PEVA/EVA台布、PVC防滑垫、EVA橱柜垫，浴帘和瑜伽垫、地板革等。,河北环港新材料股份有限公司,玉田县亮甲店镇沙沟村,130229000000720,2007-08-28,潘少平,2825.3289万元人民币,91130229666553568C,www.int-hg.com
谷之优品,深圳市谷之优品食品科技有限公司,深圳市谷之优品食品科技有限公司是一家食品加工商。主要提供五谷磨房、五谷磨坊、天然粉粉、益元八珍粉、山药薏米芡实粉、芡实黑豆粉、核桃芝麻黑豆粉、薏米红豆粉、山药燕麦红豆粉等产品的生产加工。,深圳市谷之优品食品科技有限公司,深圳市罗湖区黄贝街道新秀路新秀村瑞思大厦第三层G353室,440301117494030,2016-09-20,陈世云,1000万元人民币,91440300MA5DL9AY9H,mall.jd.com
精致、自信,西安牛爸爸网络科技有限公司,西安牛爸爸网络科技有限公司是中国领先的移动游戏研发商与发行商，专注于手机游戏的研发发行。 目前，牛爸爸与国内发行伙伴开展广泛合作，已覆盖绝大部分发行渠道，包括线上应用商店、电信运营商、手机设备生产商等。 此外，牛爸爸的移动游戏产品也通过自有平台到达用户。牛爸爸秉持“做好游戏”的制作理念，努力打造更多不同类型、不同题材的精品手游，为广大玩家提供更加多样的游戏组合及更加愉悦的游戏体验。,西安牛爸爸网络科技有限公司,陕西省西安市碑林区友谊东路81号2幢1单元11302室,610103100108207,2016-10-20,王凡,10万元人民币,91610103MA6TYY4N6W,www.happyniuniu.com
任天科技,江苏任天农业科技股份有限公司,任天农业是一家食品安全解决方案供应商，集科研、生产、销售为一体，致力于鲜冻保鲜技术的运用与发展，对有技术价值的产业进行直接投资或者产业合作，其核心业务包括产业基地、健康食品产业园、保健产业投资等内容。,江苏任天农业科技股份有限公司,南京市鼓楼区集慧路16号联创科技大厦B座22楼,320100000182797,2015-04-23,任杰峰,10000万元人民币,913201003027394924,www.rens-agri.com
美科冷冻,中山美科冷冻设备有限公司,中山美科冷冻设备有限公司是一家商用冷冻设备生产商。专业从事商用冷冻设备研究、生产、开发及销售于一体的中外合资企业。11年突飞猛进，厂房由最初的960平方米扩建到如今的3000平方米，自动化生产线配备先进的设备，完善的企业管理制度，让我们充满信心地展望未来。目前，公司朝着多元化生产发展，以蛋糕展示柜、饮料机为主打，型号300多个，有厨房冷柜、医疗器材，速冻等设备，产品全部通过GS\CE\EMC等权威认证。,中山美科冷冻设备有限公司,中山市东升镇同乐村“龙生围”龙生工业区广福大道涌边路侧2-3卡,442000400007322,2005-01-06,陈自军,160万美元,91442000770189487U,www.royal-kincool.com
云问科技,南京云问网络技术有限公司,云问科技是一家智能问答机器人开发服务商，公司致力于以智能问答机器人为载体，运用人工智能的技术，结合企业核心业务，帮助企业及产品与用户的交互变得更加简单高效。,南京云问网络技术有限公司,南京市鼓楼区建宁路65号2楼203室,320106000227459,2013-08-09,王清琛,2000万元人民币,91320106075854297U,www.iyunwen.com
踏浪网咖,南京踏浪网络服务中心,南京踏浪创立于1994年，公司总部坐落在南京最繁华的商务中心，是南京最早涉足网咖业的企业，是集上网娱乐、电子竞技、咖啡休闲于一体的综合性网咖。第一家店位于南京城南中心区域，拥有100台客户机，是当时南京市最大的传统网吧。随着市场的发展规模的需求，2000年我们开设了拥有400多台客户机的第二家店，期间我们一直是南京市最大的传统网吧。,南京踏浪网络服务中心,南京市中华路511号,320104000061922,2003-11-10,许云松,50万元人民币,91320104780654581R,www.tlwk.net
宝嘉莉娅,昆明德容天下商贸有限公司,宝嘉莉娅是西南地区较大的网络和线下结合农副产品商圈，由昆明德容天下商贸有限公司在2014年7月28日投资创立。宝嘉莉娅现在业务跨越O2O（线上线下）、LBS（门店位置服务）、P2P（互联网金融）、NFC（物联网及支付）四大部分。截止2014年12月3日，宝嘉莉娅注册会员超1万人；订单预定超过3万份，销售额近600万。,昆明德容天下商贸有限公司,云南省昆明市官渡区昌宏路华丰国际商贸城C-9幢5层503号,530111100142476,2012-09-14,范才,1200万元人民币,91530111052246686P,www.cn-bjly.com
云飞航空,陕西云飞航空集团有限公司,云飞航空是一家集通用航空、航空教育、航空人力输送、广告策划代理、影视传媒、航空体验中心、航空器代购销售、公务包机旅行及航空俱乐部等多角度、立体化经营的集团公司。,陕西云飞航空集团有限公司,,610131100182076,2015-01-23,李海彬,1000万元人民币,91610131322321739R,www.yunfeiair.cn
天伦美装饰,成都天伦美装饰工程有限公司,成都天伦美装饰集团（采用纯欧标工艺）是成都第三大装饰集团，现目前公司为扩大公司规模需要一些能吃苦耐劳的社会精英前来加入。新公司拥有独特的地理位置坐落在一环内、拥有便利的交通、丰富的客源。拥有一二三层楼6270平米（有专门装修材料展示厅，各种风格的样板间现代简约风格、地中海风格、中式风格、美式风格田园等各种风格和欧标工艺展示厅）位于锣锅巷橘子酒店。公司从事室内装饰，引进了欧标工艺。天伦之乐，美尽百家的服务宗旨致力为每个客户带来最省钱、省时省心的家装服务。,成都天伦美装饰工程有限公司,成都市青羊区白丝街56号3楼301号,510100000377796,2015-12-16,张海燕,1000万元人民币,91510100MA61RXY10P,www.sctlmzs.com
科普KEPU,中天恒辉（北京）环境科技有限公司,中天恒辉( 北京）环境科技有限公司，专注于研发、制造和销售改善空气环境相关的环保产品，公司旗下有“科普”品牌的空气调节产品。,中天恒辉（北京）环境科技有限公司,北京市朝阳区立清路7号院6号楼2层18AF2-01内2号,110105017849342,2014-09-09,潘朝暖,600万元人民币,911101053067419364,www.kepuair.com
富士通,富士通（中国）有限公司,Fujitsu是日本一家电子设备与智能家居产品研发商，主要产品包括空调、房间加热器、电地毯、空气净化器、可充电LED灯等。目前，旗下通过研发的新系统可以提前检测以太坊与智能合同源代码相关的风险，可以提醒开发者任何源代码漏洞。,富士通（中国）有限公司,北京市朝阳区工人体育场北路甲2号裙房3层308单元,100000400005806,1995-05-04,高澤信哉,8677.1万美元,91110000625910960X
兔卡,江西兔卡二手车经纪有限公司,兔卡二手车是专注德系品牌二手车的在线交易服务平台。兔卡二手车主要从事二手车评估服务；二手车技术咨询、技术服务等方面的服务。,江西兔卡二手车经纪有限公司,,360125110000730,2016-07-28,章玉忠,1000万元人民币,91360125MA35JWTF5P,18770017700.souche.com
腾果文化传播,广西腾果文化传播有限公司,腾果文化传播是一家专注于树立企业形象与品牌的有效传播的企业，主要提供专业的品牌影视传播、广告策划、创意设计以及平面设计和全方位的营销服务。,广西腾果文化传播有限公司,,450200000108522,2014-06-23,李敏慎,300万元人民币,91450200310210652U
串门科技,北京串门科技有限公司,串门科技是一个邻里美食社交平台，通过分享美食图片，挖掘民间厨神和美食家，体验地域文化，结实友人，隶属于北京串门科技有限公司。,北京串门科技有限公司,北京市朝阳区三间房乡西柳村中街（三间房集中办公区1251号）,110105021097840,2016-04-25,马琳,50万元人民币,91110105MA0052JA2T
友诚高新,华阳友诚高新科技有限公司,,华阳友诚高新科技有限公司,未知,410105000250894,2012-02-21,万欣,10000万元人民币,911101015908026948,www.chygroup.com
电斑马,电斑马智能科技（北京）有限公司,电斑马是一家电动两轮车分时租赁提供商，致力于打造电动两轮车分时租赁O2O模式平台，旗下APP具有找车、导航、支付、开锁车、车辆管理等功能，另外还提供线下运维服务保障、智能充电桩及大数据运营等解决方案。,电斑马智能科技（北京）有限公司,北京市海淀区上地信息路2号（北京实创高科技发展总公司2-2号D栋1-8层）七层708A-2室，北京市海淀区上地信息路2号(北京实创高科技发展总公司2-2号D栋1-8层)七层708A-2室,110108019147230,2015-05-21,姚鹏,1052.6316万元人民币,91110108344227794Y,www.dianbanma.com
芯动科技,武汉芯动科技有限公司,芯动科技是一家IP/IC设计公司，专注于高性能PHY和混合信号IP的生产和销售，为客户提供全定制的设计方案，支持SMIC、TSMC和GF从180nm到14nm的全部制程。,武汉芯动科技有限公司,武汉东湖新技术开发区金融港一路7号14幢1-5层1号,420100000046398,2006-07-20,敖济康,1000万元人民币,91420100789336790Y,www.innosilicon.com.cn
华谊集团,上海华谊集团股份有限公司,"""上海华谊集团股份有限公司是一家所属行业为橡胶制造类的综合性大型公司.公司主要从事生产轮胎、力车胎、胶鞋及其橡胶制品和前述产品的配件、橡胶原辅材料、橡胶机械、模具、轮胎橡胶制品钢丝(涉及许可经营的凭许可证经营),主要产品为轮胎.公司为国家大型工业企业500强,与国际轮胎巨头米其林组建合资公司更使其具有较强的竞争力,拥有的""""双钱""""、""""回力""""品牌享誉国内外,产品目前销往国外100多个国家和地区。""",上海华谊集团股份有限公司,上海市静安区常德路809号,310000400018734,1992-08-05,刘训峰,211743.0913万元人民币,913100006072189974,www.doublecoinholdings.com
融和必达,上海融和必达融资租赁有限公司,融和必达是一家融资租赁服务提供商，主要经营范围是融资租赁业务；租赁业务；向国内外购买租赁财产；租赁财产的残值处理及维修；租赁交易咨询和担保；从事与主营业务有关的商业保理业务。,上海融和必达融资租赁有限公司,中国(上海)自由贸易试验区张杨路707号二层西区221室,,2019-04-03,何志强,20000万元人民币,91310115MA1K4B5A2E
金蝶软件,金蝶软件（中国）有限公司,金蝶软件是一个企业云服务ERP解决方案提供商，专注于提供标准、安全、高效、可控的云平台和中间件产品及专业服务。 金蝶培训教育部总经理乐志军说金蝶在帮助企业财务转型、建设财务共享中心方面有着极其丰富的经验与案例，这些也已被创新成为适应于高校教学的财务共享实践平台——EAS财务共享实验室，能够帮助高校全面培养学生在新型财务中所应具备的各项能力，实现财务教学改革。,金蝶软件（中国）有限公司,,440301503243611,1993-08-05,徐少春,53000万元人民币,914403006188392540,www.sxikingdee.com
卡卡视频,上海土拨鼠网络科技有限公司,卡卡视频是一个主打幽默搞笑段子的短视频分享应用，上海土拔鼠网络科技有限公司旗下产品。,上海土拨鼠网络科技有限公司,浦东新区南汇新城镇环湖西二路888号1幢1区12053室,310112001508265,2015-05-25,葛同田,1000万元人民币,9131011234236682XY,www.kakashipin.com
融汇通金,深圳市融汇通金科技有限公司,融汇通金融云服务平台是一个提供多种金融产品、多种金融业务，为多个金融机构进行服务的平台，目前为金证股份（600446）控股，属于综合类互联网金融门户的范畴。平台为各金融机构、股权交易中心、金融资资产交易中心、融资者、投资者提供一个统一的综合服务场所，集多种金融产品（理财产品、信托产品、资产管理计划等），多种金融业务（P2P、众筹/众投等），多种交易模式（定价交易、协议交易、竞价交易等），多种资金交收模式（网银支付、第三方支付、移动支付等）为一体。,深圳市融汇通金科技有限公司,深圳市前海深港合作区前湾一路1号A栋201室(入驻深圳市前海商务秘书有限公司),440301113667003,2015-08-14,徐岷波,3000万元人民币,914403003499622101,www.kingtou.com
凤凰国际飞行学院,陕西凤凰国际飞行学院有限责任公司,凤凰国际飞行学院是中国民航认证的飞行员培训机构（CCAR-141合格证10号）。凤凰飞院向职业飞行员和私用飞机飞行员提供飞机驾驶执照培训，为拥有私用飞机驾驶执照的人员提供增加飞行经历和伴飞服务，为拥有小型飞机的客户提供飞机管理和飞机维修服务。学院精心组建了一只资深飞行教员团队，准备了先进的教练飞机和飞行模拟器，建设了环境优秀飞行条件优越的训练基地。立志为飞行学员提供安全精湛的飞行技能培训。,陕西凤凰国际飞行学院有限责任公司,陕西省西安市阎良区国家航空高技术产业基地蓝天路5号,610000100274911,2010-03-02,涂志正,4272.73万元人民币,91610000552155000W,www.phoenixflychina.com
国药一致,国药集团一致药业股份有限公司,"""国药集团一致药业股份有限公司是集制药工业、医药批发、零售连锁为一体的医药上市公司,控股股东为国药控股有限公司.主要经营医药企业受托管理、资产重组,医药实业投资项目的咨询服务,举办医疗器械的展览展销,中药材、中成药、中药饮片、化学原料药、化学药制剂、抗生素、生化药品、生物制品的批发(经营期限以许可证为准).公司坚持走研发、制药、分销、物流、零售一体化发展道路,旗下拥有致君制药、万乐公司、一致药店等公司,其中一致药店为国内最大规模的连锁药店之一.公司为国药控股在中国南区的医药分销、物流、生产、研发和投资中心公司""",国药集团一致药业股份有限公司,深圳市福田区八卦四路15号一致药业大厦,440301103040048,1986-08-02,林兆雄,42812.6983万元人民币,91440300192186267U,www.szaccord.com.cn
包大师,智锐创想（北京）科技有限公司,包大师是一个奢侈品消费后服务平台。专注于轻奢及以上物品的养护修复、鉴定估值以及交易服务。以养护为切入点，快速获客，采用中央工坊集中服务的模式，提升服务效能与用户满意度，有效实现养护-交易转化。包大师采用C2B模式，平台把奢侈品用户服务需求分发给B端的严选工坊，由工坊负责奢侈品的养护工作，养护完成后再由包大师平台进行质量检测。,智锐创想（北京）科技有限公司,北京市朝阳区东三环中路55号楼18层2101,110105013433069,2010-12-08,纳兰正秀,157.1877万元人民币,91110108565782396N,www.ibaodashi.com
君荷科技,浙江君荷科技有限公司,计算机软硬件生产及技术开发服务等,浙江君荷科技有限公司,浙江省杭州市江干区九华路1号13幢4楼484室,330106000432079,2015-08-03,刘海峰,1000万元人民币,91330106352445580T,www.51qydx.com
百翠山居,桐乡合悦百翠原生态农业科技有限公司,桐乡合悦百翠原生态农业科技有限公司主营农作物、蔬菜、水果的种植及销售，草坪、园艺盆景种植销售及其种植技术服务，农业观光项目开发等。,桐乡合悦百翠原生态农业科技有限公司,,330483000176154,2015-09-01,熊艳艳,500万元人民币,91330483355347679R
车管家,北京明道通途科技有限责任公司,车管家APP是一款应用于Android平台的车主应用软件，与“车况检测适配器B-01 4S-01配合使用，为车主提供更全面的服务、全面爱车体检。具有行车预警确保驾车安全、实时车况自定义显示、多种风格仪表盘自助设计、精准油耗分析、油耗地图、速度地图、轨迹地图全方位行程分析、数据云同步、免输入快捷导航、车辆定位、行车轨迹、洗车指数、应急电话查询服务等。,北京明道通途科技有限责任公司,北京市海淀区中关村东路18号1号楼C-801-028,110108008915703,2005-09-16,翟伟,140万元人民币,91110108780998499R,www.mentalroad.com
宜希加文化,上海宜希加文化传播有限公司,宜希加是一个通过其产品蒲公英会议中心来倡导创新性、一站式会议的企业，其产品蒲公英致力于向用户提供全新的会议体验，追求高效会议新服务，提供会议服务整体解决方案。公司的主要业务包括会议初期规划、现场管理和会后的资料管理等。,上海宜希加文化传播有限公司,嘉定区迎园十坊58号,310114000596558,2002-04-12,张豪,100万元人民币,913101147381138025,www.ecomplus.cn
西邮微,西安西邮微电子科技有限公司,西邮微电子科技?有限公司（西邮微，http://xymicro.com）是一个专注于自主创新型芯片设计的初创公司，致力于发展高性能嵌入式设备所需的图形渲染、图像处理、虚拟现实、人工智能等专用处理器芯片。公司具有雄厚的工程设计实力，拥有包含数十年海内外创业和研发经验的工程技术人员，以及朝气蓬勃、奋力进取的自主创新精神和强大的创新实力的研发团队。与此同时，公司具有经验丰富的市场开拓人员和推广能力，以及国际先进水平的体系结构设计和产品。西邮微的主业是芯片设计研发，同时经营自主研发的设备和软件。我们的芯片主要用于高,西安西邮微电子科技有限公司,西安市长安区西长安街西安邮电大学东区逸夫教学楼7层745号,610116100045426,2016-02-18,黄虎才,5000万元人民币,91610116MA6TXKA10A,xymicro.com
