名字,公司,介绍,公司,地址,身份证,时间,法人,注册金额,编号,网址
健兴药业,贵州健兴药业有限公司,贵州健兴药业有限公司，成立于1996年，是贵州省高新技术企业。公司位于贵阳国家高新技术产业开发区，占地面积8万平方米，制药厂房等建筑面积9万平方米，建有中药提取、颗粒剂、胶囊剂、合剂、滴丸剂、凝胶剂等制药车间，并全部符合GMP标准。,贵州健兴药业有限公司,,520000000103273,1996-07-10,廖萍,5300万元人民币,91520000622422849P,www.gzjxyy.com
闪电个车,深圳市闪电个车科技有限公司,闪电个车是一家集线上购车比价、汽车金融进件、新能源汽车为一体的综合性汽车消费金融平台。致力于汽车新零售，专注汽车营销软件服务，实现行业在线化数字化。闪电个车采用的是B2B模式，他们通过SaaS数字化整合新能源汽车零售渠道，借助互联网平台构建厂家、分销商的业务平台，以互联网+互动式汽车营销体验，与客户取得实时化的沟通和联系，实现了多维度互动，实现了对资源的有效整合，借助大数据平台来获取客户需求数据，以求更好地开展新能源汽车营销活动的商业模式。未来，闪电个车将在天使轮融资的助力下，开启全新OMO(线上融合线下)战略布局，打造低碳绿色出行的NEV泛生态价值链，解决新能源汽车用户的选车、用车、售后等全流程痛点，进而稳步实现新能源整车零售与服务体验的升级需求。,深圳市闪电个车科技有限公司,深圳市罗湖区南湖街道嘉宾路城市天地广场东座2楼整层,440301109955158,2014-07-29,陈浚彬,200万元,914403003116946528,www.popupcar.com.cn
货大大,西安货达网络科技有限公司,货大大是一家主打煤炭行业的货物运输O2O服务商，主要业务功能是煤炭货运行业的车货匹配，通过自建的网站、微信平台、无线远程打印机、云呼叫中心，为客户提供煤炭运输服务。,西安货达网络科技有限公司,西安国际港务区港务大道99号A座1404-3,610131100186155,2015-02-15,折大伟,745.3014万元人民币,916101313336909192,www.huodada.com
中航智,北京中航智科技有限公司,中航智是一家无人机研发商，公司主营业务为无人机、航空机载设备以及自动激光驱鸟器等机场设备的技术研发、生产、销售及产品服务，产品应用涵盖电力、农业、公安、地质勘探和影视拍摄等多个领域。,北京中航智科技有限公司,北京市北京经济技术开发区同济南路20号1幢1层,110302015358251,2012-11-06,田刚印,10000万元人民币,91110302057391444C,www.zhztech.com
勤易科技,杭州勤易科技有限公司,勤易科技是一家专为服装行业品牌企业、代理商、门店提供全渠道营销解决方案的SAAS服务商。公司拥有强大的技术研发与产品设计力量，团队骨干均具有十年以上大型互联网企业或行业从业经历，积累了丰富的移动应用软件开发与系统实施经验。,杭州勤易科技有限公司,杭州市西湖区深潭口大楼305室,330106000466895,2015-12-25,褚雄伟,190.3553万元人民币,91330106MA27WKCC04,www.qineasy.com
美课,河南美课信息技术有限公司,“睿训课堂”是一款IPAD上使用的教学软件，通过日常教学行为收集数据，达到辅助教师教学、学生学习的目的。,河南美课信息技术有限公司,新乡市柳青路师大佳苑C2-602,410792000019177,2013-04-18,李永波,100万元人民币,914107000675761430,meclass.cn
大旗软件,成都中科大旗软件有限公司,大旗软件是“智慧旅游”具有领先地位的供应商之一，长期专注于旅游信息化领域，成功地为政府部门、旅游企业提供了优秀的、全产业链的行业信息 化解决方案，先后成功研发了“智慧旅游数据中心”、“旅游电子政务门户集群平台（DAQCMS）”、“旅游资讯门户集群平台”、“旅游运行监管及安 全应急管理联动指挥平台”、“旅游业运行统计系统”和“旅游全球分销系统（GDS）”等多个品牌产品，涵盖面向旅游行业的“管理、营销和服务”的全 业务链。,成都中科大旗软件有限公司,中国（四川）自由贸易试验区成都高新区天华二路219号5栋1单元6层1、2、3、4号,510107000369606,2006-04-11,周道华,2584.6678万元人民币,91510100785446829D,www.daqsoft.com
业恒创业,西藏业恒创业投资管理有限公司,业恒创业是一家创业投资管理公司。公司的主营业务包括：创业投资管理，企业管理咨询，经济信息咨询，商务信息咨询，财务顾问等。,西藏业恒创业投资管理有限公司,,540195200019292,2017-03-20,吴学江,100万元人民币,91540195MA6T2AKG0X
泰诺迪生物,广州泰诺迪生物科技有限公司,泰诺迪生物是一家生物仪器提供商。,广州泰诺迪生物科技有限公司,,440101000220002,2012-12-01,何有文,299万元人民币,91440101058912766C
亿进互联,郑州亿进信息技术有限公司,亿进科技是国内领先的管理软件研发公司，一直致力于通过互联网为用户提供多元化的信息咨询、网络游戏产品及相关服务。,郑州亿进信息技术有限公司,,410199000038991,2012-07-23,林杨满,100万元,,www.egin.cn
华盈智能,山西华盈时代智能科技股份有限公司,山西华盈是一家致力于移动互联网、大数据、云服务技术为基础平台互联网+公司，专业从事移动互联网的开发及应用的高新技术企业。公司坚持用智慧创造未来，用科技造福人类的企业使命，致力于使用互联网+的思维 方式和业务创新，为广大老百姓带来便利、快捷的生活，让社会每一个成员都各得所需，各得其所。,山西华盈时代智能科技股份有限公司,山西综改示范区太原学府园区长治路288号五层502室,140100207104365,2007-06-14,华晋,2169万元人民币,91140100662379216T
浙江交科,浙江交通科技股份有限公司,浙江交通科技股份有限公司主营业务为道路、桥梁、隧道等交通工程施工、养护及工程项目管理业务；化工产品的开发、生产和销售双主业共同发展。公司化工产品有DMF、DMAC、顺酐、甲胺、环氧树脂、合成氨、聚碳酸酯等系列产品，交通工程业务主要包括交通工程施工、养护及工程项目管理。,浙江交通科技股份有限公司,浙江省江山市景星东路38号,330000000002425,1998-11-23,邵文年,137563.8998万元人民币,913300007109591285
穆松公考,穆松教育咨询（天津）有限公司,穆松公考是一个公职考试资讯平台，现已集面授培训、网络教学、图书发行于一体，旗下“穆松公考”、“求是教招”两大品牌专注于公务员、事业编、选调生、教师编制类考试的相关培训。,穆松教育咨询（天津）有限公司,,120224000113803,2014-02-20,穆松,100万元人民币,91120224091578210P,www.xueyoushigk.com
材华科技,北京材华科技有限公司,京材华科技有限公司成立于2017年11月，是中国第一家大分子染料的研发及生产制造商，是一家专注于高端涂层技术和功能化学品开发、转化的高新技术企业，团队由清华、浙大、中科大的硕博士组成。材华科技所有产品均基于水性高分子核心技术，产品涵盖有荧光、彩色等功能特性的环保功能涂层，在航天、医疗、日化、家装等领域有巨大的应用前景。团队拥有功能单体、水性功能高分子树脂等产品领域的核心技术并申请逾20多件的国家发明专利；团队及其主导研发的“高端涂层技术”项目获得国内和国际多项荣誉。此外，团队已获得540万种子轮投资，投资方为香港漆宝国际集团、启迪种子、勰合资本。,北京材华科技有限公司,北京市海淀区中关村东路1号院8号楼CG05-226号,110108024465067,2017-11-21,李军配,1000万元人民币,91110108MA018W9E0N,www.tsaihua.com
优百拓,深圳市优百拓科技有限公司,"""深圳市百拓科技有限公司具有多年开关插座的生产历史，在中国香港和深圳分别设立伟拓实业(香港)有限公司和深圳市百拓科技有限公司,负责国内外客户的产品销售服务.主要产品有：轻触开关、自锁开关、耳机插座、拨动开关、按钮开关、船形开关、DC、AC插座、S端子等系列产品。广泛应用于VCD、DVD、电脑、家用电器、通讯器材及其它精密电子仪器设备等各种产品。""",深圳市优百拓科技有限公司,深圳市龙岗区横岗街道六约社区深惠路536号407室,440301105846036,2011-11-22,葛杨,10万元人民币,914403005867454045,www.usbright.com
杭电股份,杭州电缆股份有限公司,"""杭州电缆股份有限公司是富春江通信集团有限公司的核心企业,始建于一九五八年,是浙江省电线电缆行业协会理事长单位.""",杭州电缆股份有限公司,杭州经济技术开发区6号大街68-1号,330198000003854,2002-04-17,华建飞,68687.8908万元人民币,91330000609120811K,www.hzcables.com
teamin,北京圈动科技有限公司,Teamin是一款基于目标管理的团队协作工具，通过把大目标分解成明确的、可实现的短期目标，让团队工作变得更加专注和高效。,北京圈动科技有限公司,北京市昌平区回龙观东大街338号创客广场B3-05-010，北京市石景山区石景山路乙18号院5号楼10层1108,110107014280195,2011-09-27,李云军,15.625万元人民币,91110107582501752M,www.teamin.cc
BerryBeans,北京上创核果餐饮管理有限公司,BerryBeans由三个咖啡师创立的独立精品咖啡品牌，隶属于北京上创核果餐饮管理有限公司。门店经营精品咖啡，意式花式咖啡，西餐简餐。,北京上创核果餐饮管理有限公司,,110106018111321,2014-11-02,韦寒夜,30万元人民币,91110106318155002K
云将智能,上海云将智能科技有限公司,云将智能是一家机器人大数据解决方案提供商，产品兼容所有主流机器人公司产品，为客户提供实时监管机器人设备的通信工具。让用户享有机器人数据管理，查看数据分析结果，报警信息实时通知，提前预知设备故障等体验。,上海云将智能科技有限公司,,310113001782978,2017-01-06,赵勇,50万元人民币,91310113MA1GL9R04L,www.cloudoit.com
龙源技术,烟台龙源电力技术股份有限公司,"""烟台龙源电力技术股份有限公司是一家从事电力领域燃烧控制设备及系统的研究开发、设计制造、现场调试、人员培训、技术咨询等业务的企业.其主要产品为等离子体点火设备、微油点火设备.公司是首家开发和推广应用电站锅炉等离子点及稳燃技术的高科技企业,是中国乃至世界等离子体点火设备的主要生产厂家,产品约占国内等离子体点火设备90%左右的市场份额,技术水平居世界领先地位.拥有煤粉锅炉等离子体点火及稳燃技术的完全知识产权,是整个行业的技术领导者。""",烟台龙源电力技术股份有限公司,烟台经济技术开发区衡山路9号,370600400006918,1998-12-26,唐超雄,51321.6万元人民币,91370600705877689M,www.lypower.com
华盛影视,浙江华盛影视传媒有限公司,浙江华盛影视传媒有限公司是美国3ality中国公司，是一家专业致力于3D影视拍摄、3D频道建设、3D广告创意策划、3D技术外包的影视技术公司，浙江华盛影视传媒有限公司依托美国3ality公司在全球顶尖的3D技术，开拓了一条适合中国影视人的新“影”路。,浙江华盛影视传媒有限公司,杭州市下城区颜三路116号401室,330100000191868,2014-05-19,吕祥兵,10000万元人民币,91330100099988847R
吾影掌,时代影业（天津）有限公司,吾影掌是一款影视垂直类APP，集影视行业资源共享、影迷线上线下互动、影视作品披露和影视版权交易等为一体的影视交流互动平台，让更多有志从事影视行业的人和热爱影视行业的人提供一个交流和展现的平台，让更多的人参与到影视行业中来。,时代影业（天津）有限公司,,120116000479522,2016-07-12,汪航涛,1000万元人民币,91120116MA05KDTB0X
Lvpad旅伴网络,西安旅伴文化创意有限公司,Lvpad旅伴网络是一家为海外游客提供入境游的服务平台，为来华旅游提供P2P模式的私人导游对接服务，西安旅伴网络科技有限公司旗下产品。,西安旅伴文化创意有限公司,西安市高新区高新路凯创国际1幢1单元15层11508室,610131100116050,2013-12-20,李凤琴,1000万元人民币,91610131081034447D,lvpad.com
美顾问,湖南美帮网络科技有限公司,美帮是一家致力于为全国美容美发沙龙和商业企业提供最专业的一体化解决方案的领先级高新集团公司，创立品牌“美顾问”，旗下提供了包括“美顾问财富系统”“美顾问财务管家”，“美顾问现场服务系统”，“美顾问沙龙网站”，“美顾问会员商城”“美顾问万众联盟”等在内的系列综合服务体。,湖南美帮网络科技有限公司,湖南省长沙市芙蓉区五一大道59号长沙大厦商务楼四楼,430102000113569,2010-08-13,林金秋,1000万元人民币,91430102559537642T,www.miboon.com
易信科技,深圳易信科技股份有限公司,公司简介：,深圳易信科技股份有限公司,深圳市南山区西丽街道百旺信工业区A区（一区）一栋二楼,440301104027749,2004-07-05,白本通,2545.4545万元人民币,914403007634976253
五八汽车,北京五八汽车科技股份有限公司,“58 车” 主要提供与车相关的营销解决方案，从用车生活的前端需求出发，串联起学车、租车、陪练、买车、违章查询、洗车、代驾、车分期、二手车置换等汽车使用生命周期的各部分服务，从而形成 “58 车” 的闭环生态产品体系。,北京五八汽车科技股份有限公司,北京市海淀区学清路甲18号中关村东升科技园学院园四层401室,110108010467720,2007-09-06,丛林,7843.1373万元人民币,91110108666933421W,www.58che.com
上海远洋,上海远洋运输有限公司,胡经理：130-406-332-86,上海远洋运输有限公司,上海市东大名路378号,310109000010470,1984-08-29,辜忠东,48284.345万元人民币,91310109132203758H,www.coscoshanghai.com
尚且猫智能,武汉尚且猫智能科技有限公司,尚且猫智能是一家智能语音系统开发商。致力于人工智能语音的算法，核心技术分别为语音识别系统、自然语言处理系统、客户营销管理系统、大数据分析系统和呼叫通讯管理系统。随着人工智能时代的到来，武汉尚且猫率先发布了“尚且猫”智能语音系统，该系统识别率高达95%左右。,武汉尚且猫智能科技有限公司,武汉市东湖新技术开发区珞喻东路4号慧谷时空1栋18层01号-7,420100000683430,2016-09-14,孙自亮,580万元人民币,91420100MA4KNHBG5C,shangqiemao.com
圣才电子书,圣才电子书（武汉）有限公司,圣才电子书（武汉）有限公司是一家开发、制作与销售3D电子书（题库）的专业性电子书公司。圣才e书是中国首家可植入高清视频讲解720度立体旋转的新型电子书。,圣才电子书（武汉）有限公司,洪山区工农湾樱花大厦B单元16、17层B-1601、1603、1604、1701,420111000058371,2008-10-20,段久龙,2200万元人民币,91420111679138515L,e.100xuexi.com
本威,杭州本威进出口股份有限公司,杭州本威进出口有限公司是一个纺织品原材料和纱线的贸易公司；主要市场为独联体市场、南美市场、中东市场等。,杭州本威进出口股份有限公司,,330104000175962,2012-08-03,周丽含,500万元人民币,91330100599579134M,www.bowchina.cn
九洲互通,深圳市九洲汇通国际货运代理有限公司,九洲互通是一个移动支付、B2B2C及供应链金融综合服务平台，通过公司的移动平台和智能POS终端等软硬件，推出了集线上销售、线下配送、ERP连接工厂直采、实时库存的一体化门店移动端SaaS平台，为中小商户提供与工厂直连的渠道，降低运营成本。,深圳市九洲汇通国际货运代理有限公司,深圳市宝安区福永街道下十围下沙南五巷五号102（办公场所）,440301105718560,2011-09-21,谢志强,200万元人民币,9144030058274579X4,www.szjzht.com
捷福装备,捷福装备（武汉）股份有限公司,捷福装备(武汉)股份有限公司是电阻焊接设备的专业生产商，主营业务为电阻焊接类产品及相关设备的研发、生产和销售。公司的主要产品是电阻焊接全系列产品，包括应用于汽车制造行业的电阻焊接控制柜、电阻焊钳以及电阻焊接类产品的维修、配件销售。另外公司还拥有和车体制造相关的工装夹具类产品。,捷福装备（武汉）股份有限公司,武汉经济技术开发区17C1地块东合中心E栋9层2-5室,420100400000385,2007-07-30,李贵生,4970万元人民币,91420100663464252B,www.isi-gf.com
巴口香,察布查尔锡伯自治县牧源农业发展有限公司,"""新疆巴口香农业投资发展股份有限公司自成立以来一直从事农产品的种植与销售，目前公司主要种植的品种包括小麦、青贮玉米、玉米、苜蓿等农作物，各类农作物年种植面积约22,000亩。""",察布查尔锡伯自治县牧源农业发展有限公司,新疆伊犁州察布查尔县固尔扎路,654122050001652,2011-02-25,张新贤,3000万元人民币,91654000568867782L,--
电驾游,北京电驾游信息技术有限公司,电驾游是一家电动汽车自驾游服务提供商，为新能源汽车车主提供自驾游过程中的各项服务，主要业务：提供电动汽车自驾游出行服务，其中包括电动汽车出行攻略、酒店预订、充电服务等。隶属于北京电驾游信息技术有限公司。,北京电驾游信息技术有限公司,北京市丰台区汽车博物馆东路6号3号楼1单元7层702（园区）,110106021874110,2016-08-16,周振飞,222.22万元人民币,91110106MA007PEW4J,www.evyou.com
Go户外,上海磐拓电子商务有限公司,上海磐拓电子商务有限公司是一家专业经营各类户外用品的电子商务公司，旗下的品牌磐拓户外创立于2014年，是集户外产品购买、知识普及、活动策划的一站式平台，目前代理经营多个世界顶级户外品牌，涉及数百款产品，并同时拥有线上、线下多种销售渠道。,上海磐拓电子商务有限公司,上海市嘉定区安亭镇嘉松北路6988号1幢1层108室J154,310114002653376,2014-02-14,潘攀,797.619万元人民币,913101140879364258,www.pantuo.com
早豆,上海闺音科技有限公司,上海闺音科技有限公司是一家洗发水销售商。致力于研发含咖啡因的防脱发护发洗发水。,上海闺音科技有限公司,浦东新区新场镇沪南公路7508弄2-24(双)号3层,,2018-09-06,王可佳,100万元人民币,91310115MA1HA8D38T
中茂圣达,中茂圣达电子商务有限公司,中茂圣达是一家电子商务公司。,中茂圣达电子商务有限公司,北京市海淀区羊坊店路18号2幢12层1235-6,,2018-04-10,代启超,8000万元人民币,91110105MA01BAQT8T
极阅,极跃互动科技（北京）有限公司,极阅是由极跃互动科技(北京)有限公司开发的一款手机资讯类阅读软件，支持IOS和Android平台。,极跃互动科技（北京）有限公司,北京市海淀区中关村东路18号1号楼C-511,110108013613752,2011-02-25,崔英三,5万元人民币,,jiyue.cc
Biubiulive,深圳市朗雅新媒体网络科技有限公司,Biubiulive集短视频社交，任务分期，信用购物互动模式来达到为品牌创意营销的电商平台，用户商城产品信用下单后收到产品通过拍摄产品的创意视频分享来取得免费拥有的权益，通过任务信用分期形式达到互助推广和营销。自身通过自己的劳动成果创造自身的价值获取商品的免费权，同时为商家品牌方省去更多中间商投入成本，通过用户参与产品的创意拍摄视频分享获得品牌传播和曝光，让更多的人来参与，不仅得到的了产品的推广更能通过短视频海选代言获得产品更好的创意介绍，为后续品牌推广做创意营销沉淀。,深圳市朗雅新媒体网络科技有限公司,深圳市前海深港合作区前湾一路1号A栋201室(入驻深圳市前海商务秘书有限公司),440300204947150,2018-07-13,汪章成,500万元人民币,91440300MA5F7RBD8N,www.zulaaa.com
惠众二手车,潍坊惠众二手车交易服务有限公司,惠众二手车交易平台是一个车源信息采集，整合.销售于一体的信息平台一个旨在改变传统交易模式，约束规范市场交易形式的服务交易公司，一个服务全面，覆盖广阔，快速成交，专业帮买帮卖，评估鉴定服务型平台公司解决车辆买卖交易中缺少的专业性.不信任.车况不透明.利润不透明.买卖客户信息不共享，导致一系列成交难现状,潍坊惠众二手车交易服务有限公司,,370705200159830,2016-11-10,王玉磊,200万元人民币,91370705MA3CL8RNXQ,www.huizhong1.cn
东阿阿胶,东阿阿胶股份有限公司,东阿阿胶股份有限公司，成立于1952年，1996年上市。公司拥有中成药、保健品、生物药等产业门类，系全国最大的阿胶系列产品生产企业，产品远销欧美及东南亚各国，系国家高新技术企业、国家级创新型企业、国家胶类中药工程技术研究中心、国家胶类中药标准引领者，国家级非物质文化遗产东阿阿胶制作技艺传承人企业。,东阿阿胶股份有限公司,山东省东阿县阿胶街７８号,370000018003312,1994-06-04,秦玉峰,65402.1537万元人民币,91370000168130028J,www.dongeejiao.com
班图网络,上海班图网络科技有限公司,上海班图网络科技有限公司不仅是一家从事移动游戏研发的新兴互联网公司，更是一家文化传播平台，旗下的同人游戏平台开创的众创模式，汇聚了五湖四海的作者，他们在同人游戏引擎下发挥创意制作游戏，将历史文化用游戏的方式重新演绎，让玩家在游戏中学习并乐在其中。公司搭建的同人游戏平台是移动互联网上第一个战棋RPG游戏平台。,上海班图网络科技有限公司,上海市闵行区东川路555号戊楼1218室,310112001371060,2014-05-08,沈李明,476.22万元人民币,91310112301691167K,www.trgame.cn
南京中港电力,南京中港电力股份有限公司,"""南京中港电力股份有限公司，是一家以清洁能源汽车产业为核心业务的国家级高新技术企业，拥有汽车级体系认证标准的专业化工厂，秉承“以客户价值为导向，致力清洁能源汽车发展”的理念，致力于为客户提供高可靠性、高效率、高功率密度的电力电子解决方案。公司自2013年成立以来，业务快速发展，建立了业界一流的产品研发、测试及制造的软硬件平台，通过了ISO9001, ISO14001, ISO16949等权威认证，赢得了北汽新能源、东风日产、长安、江淮、奇瑞、吉利、众泰、知豆等国内外一流的清洁能源汽车整车制造企业的信任合作。研""",南京中港电力股份有限公司,南京市江宁区东山街道东麒路6号,320125000139924,2013-04-22,杨晓川,1060.1774万元人民币,91320115067051670U,www.zg-ps.com
