名字,公司,介绍,公司,地址,身份证,时间,法人,注册金额,编号,网址
恒信数源,北京恒信数源科技有限公司,北京数源科技技术有限公司，是一家以IT技术服务为主要业务的技术服务型公司，公司主要从事中等规模网络建设、网络维护、技术顾问型工作；主要从事网络优化与网络改造项目；涉及的范围包括广域网、局域网、无线网络、网络安全、应用系统、网站建设等。,北京恒信数源科技有限公司,北京市海淀区上地十街1号院6号楼4层424,110108010071221,2007-03-23,章程,100万元人民币,91110108799953725X,www.datasource.cn
出声文化,长沙出声文化传媒有限公司,出声文化通过打造短视频这种方式，改变以往大学教育存在的文化陶冶淡化等问题。主要通过UGC模式进行内容输出，通过征集大学生创意，构建大学生创意社群，以实践的意义为大学生带来创意的实现。,长沙出声文化传媒有限公司,湖南省长沙市岳麓区梅溪湖街道枫林三路889号万科城市花园1栋2806房,430104000275563,2017-04-12,陈河雄,25万元人民币,91430104MA4LJH1BXA
拍大牌,成都奢集科技有限公司,拍大牌是一个主打奢侈品移动拍卖的垂直电商平台，所有商品一元拍卖、价格你来定，成都奢集科技有限公司旗下产品。,成都奢集科技有限公司,成都高新区锦城大道666号4幢8层8号,510109000536257,2015-01-27,甘小明,500万元人民币,91510100327445669H
金马甲,北京金马甲产权网络交易有限公司,金马甲作为资产权益与可投资特色商品在线交易的领跑者，为全球的投资人和消费者提供包括国有产权、公共资源、国有担保机构、诉讼资产、股权、债权、高端商品、邮票钱币、无形资产、文化艺术品等在内的各类要素的供需信息发布、网络交易、支付与结算等专业服务。,北京金马甲产权网络交易有限公司,北京市西城区宣武门西大街甲129号金隅大厦12层1201-1204及1218-1224室,110102012490157,2009-12-15,高佳卿,10100万元人民币,9111010269767336XY,www.jinmajia.com
金城管家,兰州金城管家家政服务有限公司,金城管家是一家高品质到家服务平台。提供家庭日常保洁、开荒保洁、深度保洁、擦玻璃、清洗油烟机、除螨杀菌、皮沙发护理、地板打蜡等日常家庭服务，同时也提供家庭维修服务，例如管道维修、水暖维修、电工维修、日常维修等，帮助解决生活中的各种难题琐事。,兰州金城管家家政服务有限公司,,620105200033604,2015-06-21,孙宝灯,650万元人民币,91620105345615297G,www.jinchengguanjia.cn
一公里配送,武汉一公里电子商务有限公司,一公里配送经营范围：网上批发零售电子产品、食品、技术设备、软件；电子商务平台建设。（依法须经批准的项目，经相关部门批准后方可开展经营活动）,武汉一公里电子商务有限公司,,420100000563002,2015-11-17,王琦,1000万元人民币,91420100MA4KLD3443
炫微科技,广州炫微网络科技有限公司,玩伴是一款陌生人任务交友软件。任务发起者可以发起自己需要的任务并给予酬金，任务接受者可以根据自己喜爱的活动接任务并获取酬金，从而达到双赢。,广州炫微网络科技有限公司,,440106001203707,2015-05-15,杨亮,50万元人民币,9144010134016591X0,www.rrxiu.net
美成前沿,海口美成前沿教育管理有限公司,美成前沿主要经营海口市青少年服务中心，每年培训学生1万人次。,海口美成前沿教育管理有限公司,海南省海口市美兰区海甸六西路13号海岸．金沙A、B栋商住楼第8层B－802房,460100011502345,2017-12-15,王金英,100万元人民币,91460100MA5T2LXX04
中国能源,中国能源工程集团有限公司,中国能源工程集团成立于1987年8月，是中国机械工业集团旗下集能源投资运营、能源工程建设、能源技术研发、能源贸易服务为一体的综合性能源服务集团。中国能源工程集团拥有电力、化工石化、医药、建筑、环境、市政等行业，涵盖工程勘察、工程咨询、工程设计、工程监理等领域的多项甲级、乙级资质和证书，具备提供从规划咨询、工程设计、工程承包到运营管理的整体服务能力。中国能源工程集团聚焦能源领域，深耕电力、化工、环境三大产业，以核心技术、核心人才及整合能力为依托，贯彻产业投资+工程建设+生产运营一体化战略，坚持产业上下游延伸发展、国内国外平行发展、产业与金融融合发展，努力打造卓越的能源综合解决方案服务商。,中国能源工程集团有限公司,上海市虹口区曲阳路930号4幢213室,,1987-08-10,刘斌,333334万元人民币,91310000100006397J,www.sinomec.com.cn
中科创造力实验室,深圳市中科维盛文化与科学传播有限公司,中科创造力实验室是一家着重培养中小学生从“构想到实践”的创造力课堂教育机构。程研发根据中科院心理研究所及北师大的心理学和教育学理论依据，由老师们根据学生特点自主设计、开发完成，分成不同系列，均配置教师用书和学生用书。,深圳市中科维盛文化与科学传播有限公司,深圳市南山区西丽街道深圳大学城学苑大道1001南山智园C2栋1801-C,440301113265079,2015-07-02,张望,300万元人民币,9144030034281360X3
丰林集团,广西丰林木业集团股份有限公司,"""广西丰林木业集团股份有限公司是一家从事生产和销售中(高)密度纤维板、胶合板以及营林造林业务的公司.公司主要产品为多种不同规格的中(高)密度纤维板.本公司是我国纤维板行业的骨干企业之一,是中国林产工业协会纤维板专业委员会和中国林学会木材工业分会副理事长单位.本公司综合实力居国内纤维板行业前列,广西纤维板行业第一,是广西自治区人民政府认定的""""第一批林业产业化龙头企业""""和""""2008年度农业产业化十大龙头企业""""、""""2009年度农业产业化十大龙头企业""""中唯一的林业企业,并列入了农业部、发改委等八部委联合颁布的《递补农""",广西丰林木业集团股份有限公司,广西南宁市良庆区银海大道１２３３号,450000400001145,2000-08-08,奚正刚,114948.08万元人民币,9145000071889201XR,www.fenglingroup.com
棕泉资本,上海棕泉投资管理有限公司,棕泉资本管理（RIC Capital Management）创立于2009年，是一个亚洲的资本管理公司和家族投资管理办公室，从实业投资开始发展成今天以家族族本管理及直接投资，投资银行业务为主的多元化投资平台，项目覆盖的区域涵盖了中国大陆和亚洲等地区，主要投资以下的策略： 中早期股权投资、混合型并购投资。,上海棕泉投资管理有限公司,中国(上海)自由贸易试验区峨山路613号11幢355室,310115001951572,2012-04-05,徐瑞芬,500万元人民币,9131000059318369X5,www.ric-cap.com
鑫干线,鑫干线（北京）科技股份公司,鑫干线(北京)科技股份公司主营业务为电信网络运维综合管理软件、工业级手持智能终端监测设备的研发与销售、以及技术服务和系统集成。 公司现有员工88名，拥有专业的研发、技术、销售及售后服务团队。总部设在北京，并拥有三家分公司。公司已经拥有20余项自主知识产权的网络运维管理软件产品，以及应用于网络维护的多款工业级专用手持终端设备，客户涉及中国移动、中国联通等电信运营商，并拓展到电信业代维企业的IT运营管理市场，成为电信运营商的战略合作伙伴。,鑫干线（北京）科技股份公司,北京市朝阳区广顺南大街16号院2号楼17层1916室,110105005726051,2003-05-28,丰大伟,1100万元人民币,91110108750107683R,www.cabletech.com.cn
瓦瑞科技,杭州瓦瑞科技有限公司,瓦瑞科技是一家专注于机器人及相关产品的设计、开发及生产的公司。现阶段公司主要 面向电商仓储、快递分拣等物流规模大、效率要求高、劳动力集中的行业，包含基于无人车的智能物流系统及智能分拣系统两部分，能有效提高分拣效率，大规模节省人工成本。,杭州瓦瑞科技有限公司,杭州市滨江区浦沿街道伟业路1号9号楼9401室,330108000042322,2009-08-03,李潇波,176.47万元人民币,91330108691729844A,www.werobot.cn
维京科技,北京凯天兄弟科技有限公司,VKing是一款以“社交网络”为核心的社交软件，集合了“熟人社交、陌生人社交、兴趣社交”功能，致力于给用户最好的体验，让用户感受到“有趣、好玩、酷”。,北京凯天兄弟科技有限公司,北京市海淀区海淀镇西大街72号1号楼1层A45,110108023889485,2017-08-07,张甜乐,1000万元人民币,91110108MA00GUK974,www.vking.xyz
拾间网络,厦门市拾间网络技术有限公司,厦门市拾间网络技术有限公司，是一家以智能门禁服务为主营业务的企业，为用户提供社区、写字楼、房东、企业等多种场景的智能进出管理解决方案。旗下产品有“亿智家”，是多场景解决方案平台，适配于各类控制设施，如：单元门禁、磁力锁、电控锁以及各类电子锁的改装，为各类应用场景提供多种门禁解决方案。,厦门市拾间网络技术有限公司,厦门市思明区民族路50号厦门世纪中心8层04单元,350203200764404,2017-05-12,吴鹭强,100万元人民币,91350203MA2Y88HX5L
第一贷款,荣璟金融信息服务（上海）有限公司,荣璟金融信息服务公司成立于2004年，是我国从事互联网金融信息服务企业。 十年来，公司致力于服务我国中小企业及个人的融资需求；服务于银行、小贷公司、典当行、P2P借贷、消费金融等专业合法机构。为借贷双方搭建一个安全、便捷的金融信息匹对服务平台。,荣璟金融信息服务（上海）有限公司,上海市浦东新区高翔路526号2幢148室,310115002102877,2013-04-17,曹祥进,520万元人民币,91310115066017227P,www.01dai.com
博思通教育,郑州博思通教育科技有限公司,博思通高能数学是郑州博思通教育科技有限公司旗下的主打产品，产品涵盖从幼儿启蒙到高三年龄段，主要以2B形式服务于K12.私立中小学.幼儿园等教育机构。博思通高能数学主要吸纳了日本的自适应教育模式与蒙台梭利教育思想，并利用AI技术对产品进行了打造，具有老师不用教.学习时间短.最低95分以上成绩保障等独特优势。产品一经面世，就吸引了河南、河北、天津、安徽、四川、山东、山西等地的七十多家教育机构纷纷加盟合作。,郑州博思通教育科技有限公司,郑州经济技术开发区颐园小区18号楼东2单元1-2层,410198000042848,2014-05-07,牛海庆,100万元人民币,91410100399040193B,www.bositongedu.com
麦好房,上海房达麦网络科技有限公司,麦好房经纪人是一款为广大房产中介打造的一二手联动卖房APP，配合房达麦同步推出的麦云系统和麦云管理客户端，轻松解决经纪公司一二手联动业务中的各种痛点。,上海房达麦网络科技有限公司,,310115002259649,2014-03-18,刘锦馨,100万元人民币,91310115093819874C
欧中材料科技,西安欧中材料科技有限公司,欧中材料科技是一个金属球形粉末及制件生产与服务的高新技术企业。,西安欧中材料科技有限公司,西安经济技术开发区凤城二路45号,610100400012004,2013-12-20,张平祥,10000万元人民币,91610132081022673P,www.c-semt.com
明岐铝轮毂,明岐铝轮毂仪征有限公司,明岐铝轮毂是一家汽车用铝合金轮毂生产商，专注于汽车轮毂的研发制造领域。其主要产品目前已与上海大众、上海通用、上海汽车、东风悦达起亚等知名整车生产商达成合作，并已销往欧美、东南亚等海外市场。,明岐铝轮毂仪征有限公司,扬州（仪征）汽车工业园，联众路28号,321081000102998,2010-09-16,张明岐,40000万元人民币,91321081561825053Q
海泰康微电子,深圳市海泰康微电子有限公司,深圳市海泰康微电子有限公司于2006年成立，注册资金为2222万元，位于南山区高新产业园基地内，是招商局集团控股的一家国家高新科技企业。是一家致力于提供低成本、低功耗、高性能的多媒体处理SoC芯片研发的IC设计公司。,深圳市海泰康微电子有限公司,深圳市南山区朗山路16号华瀚科技大厦C座502室,440301102791659,2006-05-19,米斌,2222万元人民币,914403007892154892,www.htccs.com
衣旧不舍,山东九久环保科技有限公司,衣旧不舍是一个旧衣回收平台。旧衣服、旧包、旧鞋工艺回收、循环利用。,山东九久环保科技有限公司,山东省烟台市芝罘区前进路1号东方巴黎72-701号,370602200229331,2015-09-10,栾兰,300万元人民币,913706023492426194
break,廊坊市云腾体育科技有限公司,Break是一个篮球兴趣社区。团队主营突破篮球app，它包括线上视频训练，交友，约球和比赛四个板块，与众不同的比赛推广方式，面向平民化，提高篮球技术，激励篮球热情，最大程度扩大人们对篮球的喜爱程度，真正诠释心中那不灭的篮球梦。,廊坊市云腾体育科技有限公司,,131003000175936,2017-09-28,何云畅,100万元人民币,91131003MA094GR88A
壹果网络,西安壹果网络科技有限公司,壹果网络是一个商用Wi-Fi技术提供商，公司创始团队成员均来自O2O行业，多年来自主运营本地社区、团购、优惠券等项目，拥有较大的技术实力和产品运营能力，隶属于西安壹果网络科技有限公司。,西安壹果网络科技有限公司,西安市高新区高新三路八号西高智能大厦第1幢1单元5层10508号房,610131100124236,2014-03-14,王琪文,100万元人民币,916101310947943493,www.emee.cn
广州聚拓科技,广州聚拓软件科技有限公司,广州聚拓科技是一家专业从事电子商务平台、企业工业4.0软件开发的高科技软件公司，公司由从华为、IBM以及TCL出来的高级软件专业人才共同创建，立足于软件应用新技术的研发，专注在为企业提供从前端到后端的整套解决方案，集成企业电子商务平台、移动端应用、ERP系统、企业生产系统、物流系统等，实现从客户、销售到生产的整个链条的整合。,广州聚拓软件科技有限公司,广州市天河区棠东东路9号211房,440106001189776,2015-05-04,蒋云辉,300万元人民币,91440101340134902W,www.geer2.com
康存数据,康存数据服务（上海）有限公司,康存数据服务（上海）有限公司是一家以预付卡管理为抓手，为大健康产业的六大用户（消费者、商家、从业者、金融保险机构、政府、行业协会）提供问题解决、效率优化方案和综合服务的大数据科技公司。“九百岁”是旗下的一个基于商业预付卡的大健康生活服务平台。,康存数据服务（上海）有限公司,上海市宝山区双城路803弄9号楼1601、1602、1603、1604、1605、1606、1607室,310113001226373,2014-09-17,李新,1250万元人民币,91310113312505155P,www.comtree.cn
泰德星创,泰德星创（北京）科技有限公司,泰德星创是一家广播电视及通讯行业设备研发商，致力打造行业内技术尖端产品，为客户提供定制解决方案。首批研发推出卫星调制器、解码器、便携式近场无线覆盖集成基站设备等广播电视及通讯行业用视音频处理、信号传输、无线局域网覆盖类产品，产品应用于国内外重大新闻直播、大型综艺、体育现场电视制作、应急指挥通信、远程医疗等应用领域。,泰德星创（北京）科技有限公司,北京市北京经济技术开发区科创十三街18号院5号楼4层404,,2018-03-27,刘渊,500万元人民币,91110302MA01B22F9T,www.satron-tech.com
保亿物业,浙江保亿物业服务股份有限公司,"""2004年11月18日,经浙江省工商行政管理局注册登记,保亿有限领取《企业法人营业执照》(注册号为3300001010981),公司正式成立。""",浙江保亿物业服务股份有限公司,杭州市滨江区浦沿街道南环路3760号2805室,330000000036557,2004-11-18,董菁,2500万元人民币,913300007686968189,boee-property.com
天星海外,山西天星海外海餐饮集团有限公司,山西天星海外海餐饮集团是一家致力于为消费者提供健康美食的连锁餐饮品牌。专注餐饮领域二十余载，坚持“不只用心经营美食，更加经营品质”的经营理念，先后开发了多个特色连锁餐饮品牌。,山西天星海外海餐饮集团有限公司,,140100200397235,2009-06-17,赵伟华,3000万元人民币,911401006898756741
天神无人机,深圳天神无人机发展有限公司,深圳天神无人机控股有限公司前身是珠海锋航飞行器设计中心，是国内主要无人直升机结构供应商，2010年6月成功研发出国内首台电动无人直升机银通一号，2013年公司成功研发国内第一款农用无人机高新一号。公司拥有国内一流的研发团队和生产能力，享有无人机核心技术及知识产权，是国内农用无人机主要生产商及供应商，已成功向市场推出第一代、第二代、第三代农用无人机，其中参与研发的第三代农用无人机是唯一成功入选国家双创项目的智能农用无人机，现已推出国内最新技术的第四代农用无人机。,深圳天神无人机发展有限公司,,441827000029359,2014-03-18,汪正亚,2000万元人民币,914418030952768345,www.demeters.cn
中科天基,湖南中科天基网络科技有限公司,中科天基是一家互联网外包公司，专注于为客户提供ERP+系统开发、APP开发、微信二次开发、网站建设等技术与服务。,湖南中科天基网络科技有限公司,长沙高新开发区文轩路27号麓谷钰园F4区702房,430103000229467,2016-04-27,徐小告,1000万元人民币,91430103MA4L41QF6B,www.zkeerp.com
志桑达模具,东莞市志桑达精密塑胶模具有限公司,东莞市志桑达精密塑胶模具有限公司专业生产塑料注塑模具/压铸模具/铝塑料材料快速成型模具，也生产塑料制品。产品范围有汽车、医疗包装、电子包装，装置、照明罩、化妆品包装、手机配件等。,东莞市志桑达精密塑胶模具有限公司,东莞市大岭山镇杨屋村大兴路汇鑫工业园F栋,441900000769288,2010-04-09,黄伦忠,100万元人民币,914419005536229505,www.zsdmold.com
翁先生,莆田市城厢区翁先生贸易有限公司,翁先生是一家以服装，鞋子，电子贸易为主营业务的电子商务公司，公司精于网站策划，制作，建设及推广营销，有着通过专业化培训的客服团队，为欧美客户提供专业的服务。,莆田市城厢区翁先生贸易有限公司,,350302100119134,2016-06-17,叶剑兴,10万元人民币,91350302MA34947D76
茵络医疗,苏州茵络医疗器械有限公司,茵络医疗是一家植入类医疗器械及介入类高端耗材研制商，目前在研产品包括“外周血管支架系统Inno-Spring”和介入类高端耗材导丝Inno-Hydrowire。,苏州茵络医疗器械有限公司,苏州工业园区星湖街218号生物纳米园B1楼401/402/403/404单元,320594000252286,2013-01-04,XIAOYAN SHAWN GONG,1489.26万元人民币,91320594060203221N,www.innomed.com.cn
问渠科技,北京问渠科技有限公司,问渠科技是一家从事硬件行业的互联网公司。公司专注于从事工业控制，无线智能系统解决方案、物联网解决方案，传感器信号处理产品的研发、设计、生产、销售和技术方案咨询开发的专业技术公司。,北京问渠科技有限公司,北京市海淀区太平路36号院7号楼19层1单元2201（住宅）,110108014029904,2011-07-07,王怀博,80万元人民币,911101085790685803,www.iwenqu.com
思学科技,郑州思学电子科技有限公司,思学科技是一家通过提供技术投资，帮助入股合作企业降低其开发和试错成本，来保证保证产品的设计与开发质量以及可持续性的公司。入股企业覆盖的领域包括金融、社交、电商、医疗、020生活服务、消费升级、自媒体平台等 。,郑州思学电子科技有限公司,郑州市金水区鑫苑西路6号院24栋3层15号,410105000652798,2015-07-02,程向辉,100万元,91410105349380026C
新粤汽车,广东新粤汽车服务有限公司,新粤汽车是一家汽车玻璃更换服务商。,广东新粤汽车服务有限公司,,440101000299870,2014-09-16,黄荷女,1000万元人民币,914401013046779348
校园渠道,山东首瀚信息科技有限公司,本公司是一家集大学生，营销策划大型活动策划的综合性公司，公司本着以创意为现行原则，引进当前行业的全新理念，优秀人才并结合本土公司作业优势，探索出一独特而有效的运作模式，使客户从本公司获得更好的运作模式。更创美好未来！,山东首瀚信息科技有限公司,山东省济南市高新区天泺路88号龙翔商务大厦A座3楼A4室,370127200150899,2015-12-11,骆盛浩,300万元人民币,91370100MA3C346849
富利环保,广东富利环保节能科技股份有限公司,"""2004年6月11日,东莞市工商局核准了公司的设立登记,并核发了注册号为4419002020732的营业执照""",广东富利环保节能科技股份有限公司,东莞市清溪镇兴龙路3号,441900000370755,2004-06-11,黄平,1000万元人民币,91441900763807785Y
e宝通讯,厦门汇孚网络科技有限公司,省钱神器,厦门汇孚网络科技有限公司,,350206200303720,2014-04-29,苏建超,1000万元人民币,913502063029989459
云济信息,上海云济信息科技有限公司,云济信息是一家移动软件研发服务商，旗下主要产品包括“星任务”及“星物业”，“星任务”是一个任务和规划管理应用，拥有跨设备、周期提醒、任务管理、分类等功能；“星物业”是一款集居住物业、商业物业、工业物业和其他物业为一体物业服务应用，致力于实现物业管理的信息化。,上海云济信息科技有限公司,上海市黄浦区复兴东路2号1幢10层1004室,310101000667691,2015-03-04,梁剑峰,1000万元人民币,913101013328191787,tk.fosun.com
创牛科技,武汉创牛科技有限公司,创牛科技是一家致力于互联网及大数据方面，为大中型企业提供信息化整体解决方案的软件及高新技术企业。公司主要从事软件开发与运维。提供电商、物流、大数据方面软件产品和服务,武汉创牛科技有限公司,武汉市东湖新技术开发区关山大道465号中国光谷创意产业基地二号楼第311-A15室,420100000439654,2014-09-23,李德华,111.11万元人民币,914201003035972970
远望工业自动化,深圳市远望工业自动化设备有限公司,深圳市远望工业自动化设备有限公司成立于2004年，是一家致力于提供先进的工业自动化系统解决方案及先进的工业自动化应用设备的高科技公司。公司先后被评为深圳市科技成果重点推广示范企业，深圳市高新技术企业，深圳市自主创新产品，国家级高新技术等荣誉企业，公司拥有强大的研发设计能力，所有的技术都拥有自主知识产权，并拥有30多项专利。,深圳市远望工业自动化设备有限公司,深圳市宝安区福永镇桥头村天福路红牌科技园B幢第一层B1,440306103495908,2004-06-04,龙超祥,200万元人民币,9144030076346054X0,www.ywzdh.com
任玩堂,广东任玩传媒股份有限公司,任玩堂是一个手机游戏门户网站，致力于为玩家推荐真正好玩的游戏，提供新游预告、游戏测评、游戏视频、攻略、论坛等服务。,广东任玩传媒股份有限公司,广州市越秀区东风东路761号第31层01B、02、03、04单元,440104000015633,2009-06-26,张广宇,1512.1267万元人民币,9144011569150424XU,www.appgame.com
杭州朗阁,杭州朗阁教育咨询有限公司,朗阁教育 LONGRE EDUCATION 朗阁（Longre）教育 是中国具有深度影响力及知名度的教育培训品牌之一。朗阁始终以帮助学员获得更好的教学体验和高分成绩为己任。,杭州朗阁教育咨询有限公司,浙江省杭州市下城区延安路398-408号（双号）417室,330103000017789,2003-07-04,刘常研,100万元人民币,91330103751707082P,www.hzlongre.com
互联网跨界保健品电商平台,厦门市心纪元电子商务有限公司,打造中国最大的国外进口保健品跨界电商，也是国内首家只做国外保健品的电商平台。线上以进口保健品价格优势、物流优势、客服体系抢占目标市场，线下建立多家实体验店为客户提供更好的保健养生服务。,厦门市心纪元电子商务有限公司,厦门市湖里区禾山街道县后村尚忠社双利工业园4号楼5层之二,350206200533564,2016-05-26,蒋光烺,100万元人民币,91350206MA348L3C4M,www.xinjiyuan99.com
大维营科技,大维营科技（深圳）有限责任公司,,大维营科技（深圳）有限责任公司,未知,440300202142048,2017-08-17,汪世清,100万元人民币,91440300MA5EP55B0J
齐海金融,武汉齐海金融信息服务有限公司,齐海金融是一家专注于车贷业务的个公司，采用互联网+金融模式，为有需要的人提供借贷服务，有车即可贷，抵车不押车。,武汉齐海金融信息服务有限公司,武汉市江汉区中央商务区泛海国际SOHO城（一期）第2幢9层1室,420103000276790,2014-11-24,张灵甫,1000万元人民币,914201033037515498,www.qihaijr.com
易成电力,江苏易成电力器材有限公司,江苏易成碳纤维复合材料工程技术研究中心是专业从事碳纤维复合芯导线及电力器材的生产企业。主要产品包括：碳纤维复合芯导线及碳纤维高性能复合材料制品、玻璃纤维增强塑料电缆导管、CPVC埋地高压电力电缆保护管、PVC电缆管及PE、MPP电力顶管、铸造用覆膜砂、电力用铁附件及电流电压互感器等。,江苏易成电力器材有限公司,常州市金坛区金城镇工业园区红山路1号,320482000004064,2001-06-14,王粉美,13766万元人民币,9132041372899815X0,www.jsycdl.com
毅达环保,贵州毅达环保股份有限公司,"""公司成立于2011年9月,公司致力于化石能源精细利用的研究和实践,为业主提供清洁、安全、经济的综合节能解决方案的专业服务公司。    公司创始人及核心管理团队由合肥工业大学、中国地质大学、福建省发改委节能减排专家组成员组成。拥有一支节能技术过硬、从业经验丰富的高素质团队。为业主提供节能诊断、监测、设计、融资、建造及运营管理提供一站式服务。目前已为10余家企事业单位提供节能诊断咨询、节能方案设计、节能改造工程等各类节能服务。    公司积极开展余热余压综合利用及其相关低碳技术的研发和利用。拥有水泥、玻璃、冶炼""",贵州毅达环保股份有限公司,贵州省贵阳市白云区白沙路340号绿地新都会7栋3-16室,520113000241871,2011-09-27,钱刚,1400万元人民币,91520113580698168A,www.gzyeita.com
