名字,公司,介绍,公司,地址,身份证,时间,法人,注册金额,编号,网址
几度聊天,上海几度信息科技有限公司,Simplr是一款基于校园的陌生人社交软件，用户需要通过校园卡或校园Edu邮箱认证后获得使用权限，软件以发现身边的同学为切入点，在发现页面用户可以根据学校，院系，年级等信息筛选用户，也根据用户的使用习惯、地理位置、活跃度等进行用户推荐。,上海几度信息科技有限公司,上海市普陀区中山北路3663号269幢204室,310107000744166,2014-07-10,姜宁,164.9435万元人民币,91310107398694267M,simplr.cn
量化平台科技,北京量化平台科技有限公司,量化平台科技是一家量化投研工具开发商，面向个人和机构提供回测表现优异的开源和半开源量化策略及说明，策略类型包括组合、择时、对冲、跨市场、跨品种等。同时平台通过策略更新订阅机制扩大智能投顾用户规模，普及量化投资理念和方法，并通过为券商和私募发展新用户来盈利。主要用户群体为二级市场投资者。,北京量化平台科技有限公司,北京市海淀区苏州街3号506-1,110108022781230,2017-01-06,徐松泉,10万元人民币,91110108MA00B2TU2K
福星学车,广州好顺信息技术有限公司,福星学车是一个学车平台，用户可以在平台上选择驾校，在线报名，隶属于广州好顺信息技术有限公司。,广州好顺信息技术有限公司,广州市高新技术产业开发区科学城科汇三街12号601房（仅限办公用途）,440101000388715,2015-11-25,黄伟星,5000万元人民币,91440101MA59AW9B3B,www.fuxingxueche.com
管车所,广东管车所资产管理有限公司,管车所是一个汽车共享租赁服务提供商 ，专注于在互联网+汽车+金融全方面的服务于汽车产业生态圈，联合新能源汽车集团+互联网领域共享平台，打造全国性保险经纪公司共同开创汽车消费金融、云端5S店和微商融合的创新模式。,广东管车所资产管理有限公司,东莞市南城区元美路华凯广场C区106号,441900002777694,2015-11-23,唐大进,1111.1111万元人民币,91441900MA4UK3YX5U,www.guanchesuo.com
斯麦高,江西斯麦高医疗器械科技有限公司,斯麦高是一家康复医疗机器人研发销售商。,江西斯麦高医疗器械科技有限公司,江西省新余市渝水区新兴工业产业园光电园11号,360504210025250,2018-01-10,宋小兵,1500万元人民币,91360504MA37NTGD1D
万国车汇,郑州万国汽车进出口有限公司,万国汽车，是在国家提出“一带一路”的大战略背景下，在郑欧班列常态化运行与郑州整车进口口岸获批的前提下，成立的首家自营分销跨境汽车电商平台企业。主营整车销售、二手车业务及零配件。,郑州万国汽车进出口有限公司,郑州经济技术开发区第八大街和经南二路交叉口创业园孵化基地3楼345号,410198000049489,2014-09-24,秦保红,5000万元人民币,91410100317217697P,www.wgcar.com
微米生物科技,广州市微米生物科技有限公司,广州微米生物是一家诊断试剂研发商，专注于体外诊断试剂及仪器的研发、生产和销售，依托时间分辨免疫荧光层析等技术，研发生产了病原微生物检测、炎症检测、产前检测、心脑血管疾病检测等系列产品，主要包括改良型醋酸白溶液、 C-反应蛋白测定试剂、降钙素原测定试剂、血清淀粉样蛋白A测定试剂等。微米生物（Weimi Bio-Tech）成立于2013年，位于广州市科学城华南新材料创新园，是一家致力于新型体外诊断技术与POCT产业融合发展的集研发、生产和销售于一体的生物医学高新技术科技企业。公司掌握了时间分辨免疫荧光层析的核心技术，拥有10多项核心专利，承担了市中小企业技术创新基金和市产学研协同创新重大专项等多项科技项目。,广州市微米生物科技有限公司,,440108000076407,2013-09-13,汪波平,2000万元人民币,91440116078417690A,www.weimibio.com
华远微电,深圳华远微电科技有限公司,华远微电是一家声表器件制造商，拥有国内领先的晶片加工和声表器件组装的全自动生产线，主要产品有声表面谐振器、声表面滤波器、表晶、晶振、传感器及射频模块等，主要应用于有线电视、卫星定位等领域。,深圳华远微电科技有限公司,深圳市宝安区沙井街道新二社区庄村路5号D、E栋,440306106037789,2012-03-05,董启明,3000万元人民币,914403005930095600,www.sfsaw.com
赏金时代,四川赏金时代网络科技有限公司,赏金时代是一个任务发布平台，提供的服务就是给那些需要帮助的人一个平台，通过平台发布需要被帮助的内容，然后通过赏金的方式来解决问题。,四川赏金时代网络科技有限公司,,510109001164399,2017-07-04,彭鹏,1000万元人民币,91510100MA6DDYJA6Q
房脉网,陕西朗恩科技信息有限公司,房脉是陕西朗恩科技信息有限公司成立的首家新房消费产业信息服务供应商首创“房脉APP+特色体验店+专职分析师”的O2O新房销售模式。,陕西朗恩科技信息有限公司,陕西省西安市经开区雅荷城市花园107-341-D,610000100278685,2006-01-23,李成,300万元人民币,91610000783669789D,www.f-mai.com
星星微店,广西南宁市超新星商品信息咨询服务有限公司,星星微店是一个网上购物的电子商务app，致力于使商户宣传并出售店内商品，为消费者提供网络付款、享受送货上门的服务。隶属于广西南宁市超新星商品信息咨询服务有限公司。,广西南宁市超新星商品信息咨询服务有限公司,南宁市良庆区五象大道15号金盛财富广场B座2112号,450108000113762,2014-12-22,韦义定,200万元人民币,9145010833073068XH,www.xxwd.wang
新精武,苏州市精新武体育培训服务有限公司,苏州市精新武体育培训服务有限公司，致力于中国青少年儿童业余武术培训，在中国营业校区到达31家，年累计培训学员达30000余人；新精武以打造小朋友“第三空间”（学校、家庭、新精武）为办学目标，以“学到一些本领、快乐的成长、强身健体”为教学理念，凭借着优秀的教练团队、不浪费学员上课每一分钟务实的教学作风、强劲的反思学习能力，迅速在行业当中脱颖而出；新精武的教学除了帮助加强青少年儿童身体素质和武术基本功，还着重于武术的表演，自信心的树立、社会技巧、磨练小朋友的坚强意志、乐观向上的人生态度；使学生的综合的素质在短期内得到明显的提高。,苏州市精新武体育培训服务有限公司,苏州市吴中西路909号(沧浪新城汇邻中心),320508000133483,2015-05-15,彭玉宝,5万元人民币,91320508339035560B,www.jwws.com.cn
中视科技,安徽中视网络科技股份有限公司,网红孵化器及互动直播平台。中视科技致力于打造网红培养基地，通过运用创新VR全景直播技术，构建旗下中国视频娱乐网为互动直播平台。,安徽中视网络科技股份有限公司,,340100000678240,2012-07-24,谢金堂,2150万元人民币,913401000501945877,www.0058.com
兔小二,上海兔小二科技有限公司,兔小二是一家酒店运营服务平台，致力于提供酒店行业互联网+运营服务。平台分为酒店管家和出行助手两大系统：酒店管家系统是一款为酒店主及管理人员提供酒店运营管理帮助的智慧系统；出行助手则为旅客提供旅行生活帮助。,上海兔小二科技有限公司,上海市杨浦区凤城路1号123幢418室,310110000873672,2017-01-24,张健东,10000万元人民币,91310110MA1G8BTT9T,www.ituxiaoer.com
女神馆,武汉市旭美尚诺电子商务有限公司,女神馆通过引入大学生在平台开店方式，提供包括女大学生创业平台、全套创业培训体系、形象培训体系、配套运营管理服务体系在内的精品服务内容，计划带动和服务10万余名大学生实现创业梦。隶属于武汉市旭美尚诺电子商务有限公司。,武汉市旭美尚诺电子商务有限公司,武汉市江夏区庙山经济开发区江夏大道16号武昌理工学院图书馆,420115000122878,2016-07-21,程添,50万元人民币,91420115MA4KN5C08U,nvsguan.com
菲力尔,前视红外光电科技（上海）有限公司,前视红外光电科技（上海）有限公司是一家红外热像仪服务商。专注于设计、开发、生产、营销和推广用于增强态势感知力的专业技术。依托我们强大的热成像系统、可见光成像系统、定位系统、测量与诊断系统，以及先进的威胁检测系统，将创新型感应解决方案融入人们的日常生活中。FLIR的产品有效改善了人们与周围环境的互动方式，增强了公共安全与人们的生活福祉，提高了能源利用效率，致力于为广大用户营造健康、欢乐的社会环境。,前视红外光电科技（上海）有限公司,上海市普陀区大渡河路168弄26号301、302室,310000400608946,2009-11-09,TODD MICHAEL DUCHENE,1700万元人民币,913100006942432177,www.flir.cn
暖芯迦,杭州暖芯迦电子科技有限公司,暖芯迦电子是一家专业从事芯片设计及半导体微电子相关产品的高新技术企业，公司主营业务包括高速无线通讯芯片、生物医疗芯片以及相关智能可穿戴设备产品等。生物芯片产业被誉为21世纪的最大产业。Nanochap暖芯迦是一家生物医疗芯片研发商，上游主营生物医疗芯片和健康产品芯片模块，于产业链中游则直接面向智能健康类产品的厂商和手机厂商，包括智能手机、手环、智能手表等。 暖芯迦成立于 2014 年，公司致力于神经刺激器、生物传感器等生物医疗类芯片和智能健康产品的研发和销售，是国内最早从事 “ 高分辨率人工视网膜 ” 研究的企业之一，已有 10 年以上的研究和开发资历。,杭州暖芯迦电子科技有限公司,浙江省杭州市余杭区五常街道文一西路998号4幢608室，杭州市余杭区五常街道文一西路998号5幢408（B）室,330184000280211,2014-02-28,周莉莉,1147.3435万元人民币,9133011009205374XR,www.nanochap.cn
柳丝木,广州华图化妆品科技有限公司,柳丝木是一个唇部护理品牌，一个“质”高无上，美丽不昂贵的美妆品牌。柳丝木唇部产品均使用食品级成分，不含防腐剂、香精、色素、矿物油，主打天然安全的概念，这与时下流行的健康、绿色生活理念不谋而合。,广州华图化妆品科技有限公司,广州市白云区黄园路129号(2栋)1120房,440111000031672,2009-09-04,邓建明,500万元人民币,91440111693588643F,www.ositree.com.cn
众辰科技,上海众辰电子科技有限公司,上海众辰电子科技有限公司位于上海市风景秀丽的松江区泖港镇，是一家专注于电气传动、工业自动化产品的研发、生产、销售和服务为一体的工业设备制造商。公司成立于2005年，目前厂房面积约27000㎡，是目前最具规模的变频器厂商之一。公司拥有先进的生产设备、检验设备和办公设备，先后通过了IS09001质量管理体系认证和欧盟CE认证。,上海众辰电子科技有限公司,上海市松江区泖港镇新波路517弄8号,310104000336756,2006-02-20,张建军,3766万元人民币,91310117785618491Q,www.zc-drive.com
万维博石,北京万维博石农业科技有限公司,万维博石成立于2015年9月，是国内领先的互联网时代下的农业大数据服务提供商和农产品交易商。公司业务围绕着小麦、玉米等大宗农业商品展开，推出了交易决策平台、物流调度平台、数据分析平台的产品矩阵。公司管理团队来自于顶级私募基金、顶级游戏互联网平台、资深云计算平台和知名上市公司，拥有该领域,北京万维博石农业科技有限公司,北京市朝阳区静安东里12号院4号楼六层A601室,110105019872330,2015-09-17,张霆,6667万元人民币,91110105358327454U,www.wvagri.com
中泰橡胶,信阳中泰橡胶贸易有限公司,中泰橡胶是一家轮胎贸易公司，公司主要经营汽车轮胎，代理世界品牌和国内知名品牌等等,信阳中泰橡胶贸易有限公司,,411500000012143,2011-10-27,李萍,300万元人民币,9141150058438473X2
劳恩普斯,成都劳恩普斯科技有限公司,成都劳恩普斯科技有限公司是一家政府参与的油田技术服务商，专注于油气藏增产技术领域服务，提供技术领先的油田化学品技术解决方案，主营油气田酸化压裂技术研发、现场施工服务、化学品解决方案，是国内页岩气压裂液化学品技术与产品主力供应商致力于油气藏开采的增产、降本、环保三方面。,成都劳恩普斯科技有限公司,中国(四川)自由贸易试验区成都高新区府城大道西段399号7栋3单元8层803号,510109000518658,2014-12-17,任山,3157.895万元人民币,915101003215707925,www.cdleps.com
南北电子,广州南北电子科技有限公司,专注于创新医疗器械研发、制造和服务，是医疗器械“微型化、轻量化、无线化”的倡导者和践行者，致力于通过产品和商业模式创新，推动医疗服务的进步和发展。公司拥有技术特色鲜明、市场竞争力强的多条产品线，并逐步形成了完整的研发、生产体系以及遍布全球的销售网络，致力于发展成为全球领先的微型光电诊疗设备与解决方案供应商。,广州南北电子科技有限公司,广州经济技术开发区科学城天丰路5号202-1房,440108000004365,2009-09-03,黎燕红,1050万元人民币,91440116693588352L,www.nsechina.com
尚翼科技,杭州尚翼科技有限公司,尚翼科技是一家众创空间服务提供商,杭州尚翼科技有限公司,,330184000426824,2016-01-05,潘小口,1000万元人民币,91330110MA27WN8Q81
志丰印刷,中山市志丰印刷实业有限公司,中山市志丰印刷实业有限公司是一家软包装业印刷服务商。创办于1988年，一贯以真挚、专业的精神致力发展软包装业，精益求精、力求完美；到1997年公司起了决定性的变化，在业务方向及设备投入方面都进行了大幅度的改变，专业只做商标标签的印制。,中山市志丰印刷实业有限公司,中山市小榄镇西区工业区,442000000282247,1997-12-04,郑源标,500万元人民币,91442000617776167E,www.tagboard.com.cn
小宝充电,北京租乐科技有限公司,小宝充电的产品形态为立式大机柜，充电线与充电宝一体。韩迪称目前已经向供应链下单投产，将优先布放在进入门槛较高的大交通场景，原因在于此类场景人流量最为密集，且小宝充电股东拥有相关渠道资源。,北京租乐科技有限公司,北京市海淀区温泉镇中央档案馆西侧（原温泉农业服务中心办公楼）620号，北京市海淀区温泉镇中央档案馆西侧(原温泉农业服务中心办公楼)620号,110108022563812,2016-12-06,韩迪,万人民币,91110108MA00A3J19G
水源网共享水平台,北京华夏昌达商贸有限公司,水源网共享水平台是一家共享智能饮水机服务提供商，通过在室外投放相应数量的共享智能饮水机，用户可依照专属二维码扫码完成移动支付，即可享用洁净、安全的热水，主要服务于旅游景区、学校、商场等场所。,北京华夏昌达商贸有限公司,北京市朝阳区西大望路甲2号8层8F-27,110105016458571,2013-11-13,王华,500万元人民币,91110105082863677G
瑞鲨,江西瑞鲨信息技术有限公司,瑞鲨移动联盟经营团队有着多年的移动广告联盟运作经验，创建并运营了多个国内顶尖的网络广告联盟。技术团队独立研发了业界领先的广告推送、防作弊、效果分析等自主技术。凭借企业强大的资金实力、灵活安全的付款方式，建立了良好的市场口碑，与众多流量开发者及各行业广告主建立了长期稳定的合作关系。瑞鲨移动联盟致力于以创新求生存、以诚信谋发展的企业宗旨，建设一流平台，争创流量开发者、广告主及公司员工共赢局面。,江西瑞鲨信息技术有限公司,江西省上饶市上饶县罗桥街道办旭日北大道307号,,2018-03-01,卓友圳,1000万元人民币,91361100MA37QDXQ9T,www.ruisha.com
种子娱乐,深圳市前海种子娱乐科技有限公司,种子娱乐是一家专业从事VR虚拟现实游戏研发生产，运营维护的公司，致力于自主研发pc端游戏以及手游，维护运营，更好的服务于用户，为顾客提供计算机软件技术解决方案。,深圳市前海种子娱乐科技有限公司,深圳市前海深港合作区前湾一路1号A栋201室（入驻深圳市前海商务秘书有限公司）,440301116726786,2016-07-05,薛扬,1000万元人民币,91440300MA5DFUP27K
嘟嘟养成记,杭州嘟云科技有限公司,嘟嘟养成记是一个基于云端服务的幼儿行为养成和成长记录平台。老师和家长可以在嘟嘟养成记中记录下宝贝平日中在园、在家以及外出游玩时的精彩瞬间，帮助宝贝养成良好的行为习惯。根据家长和老师的共同记录，嘟嘟养成记系统会自动整理生成可永久保存的电子成长档案，家长可随时查看。科学的评价体系帮助宝贝养成良好的行为习惯。,杭州嘟云科技有限公司,浙江省杭州市江干区九环路63号1幢1楼1175室,330104600558172,2014-07-21,侯维玮,111.1111万元人民币,913301043113058131,www.ddycj.com
津启创恒,津启创恒（天津）科技有限公司,主营业务有：企业孵化服务；创业指导服务；企业管理服务；知识产权代理服务；物业管理；自有房屋租赁；企业营销策划；会议及展览展示服务；教育信息咨询（教育培训除外）；商务信息咨询；计算机软硬件技术开发、转让、咨询、服务；组织策划文化艺术交流活动；批发和零售业。,津启创恒（天津）科技有限公司,,120113000318354,2017-04-13,齐高,10万元人民币,91120113MA05PPQ36Q
姜芋科技,大连姜芋科技有限公司,姜芋科技是一家VR教育内容研发商，致力于借助VR内容开发，打造新的教育模式，实现课程知识与技术的结合，主要开发产品为VR课本，用以取代当下投影设备，帮助课堂教育增加兴趣，提升孩子的学习积极性。,大连姜芋科技有限公司,,210211000206597,2016-07-05,赵宇飞,20万元人民币,91210211MA0QEULP7W,m.vr-steam.com
巅峰科技,深圳市巅峰科技股份有限公司,巅峰科技是一个综合电商服务平台，专注于消费类电子产品的研发、生产和销售，定位于产品推广和品牌经营，并拥有完善的销售体系。,深圳市巅峰科技股份有限公司,深圳市南山区南海大道南山大厦600A#,440301103345211,2005-09-07,张亚伟,500万元人民币,91440300779858106H,www.dftop.com
泊特斯,武汉泊特斯科技有限公司,泊特斯是一家智能家居产品研发商，主要产品包括智能摄像头、门窗监护系统等，可以确保用户的家庭安全，监控家中电器使用情况，并随时随地控制家用电器和照明，还可以使用家庭无线摄像头的实时镜头来关注家人和宠物。,武汉泊特斯科技有限公司,武汉市东湖新技术开发区民族大道1号光谷资本大厦4楼410号,420100000380024,2013-12-16,Timothy John Lindquist,83.3333万元人民币,91420100086602669K,www.portushome.com
浅滩科技,北京浅滩科技有限公司,浅滩科技是一个智能导购电商平台，通过个性化推荐的方式，支持线上每天在线800+特卖活动，覆盖了400+品牌，覆盖个人洗护、居家日用、厨房餐饮、工作旅行、酒水饮料、母婴用品等分类。消费者通过浅滩APP还可以同时享受50%拥金折扣等实惠。,北京浅滩科技有限公司,北京市朝阳区潘家园路1号北京蓝天祥快捷宾馆内二层8224,110105016541391,2013-12-05,赵玉亮,10万元人民币,91110105085525227Y,www.qiantankeji.com
合肥嘉达卡优,合肥嘉达卡优信息技术有限公司,合肥嘉达卡优智能卡科技有限公司成立于2014年，公司位于安徽省合肥市高新区，是一家专业从事3D打印机产品销售与推广的公司。我们致力于为客户提供完整、经济、高效产品解决方案，产品包括：3D打印机、3D扫描仪、3D打印服务、3D打印技术推广与培训服务。,合肥嘉达卡优信息技术有限公司,合肥市瑶海区长江东路安琪园小区1幢601室,340100000912149,2014-02-25,蒲长春,300万元人民币,913401000928652038,www.hfjdky.com
迈思杰科技,江苏迈思杰科技有限公司,"""江苏迈思杰科技有限公司是一家专业从事计算机网络集成,高端网络安全产品、中高端服务器、网络数据安全、办公室自动化销售为一体的高科技企业。""",江苏迈思杰科技有限公司,南京市雨花台区板桥街道新建村,320114000020347,2005-04-14,刘岱军,501万元人民币,91320114773950315E,www.mickytech.com
啪嗒营销,杭州啪嗒营销策划有限公司,杭州啪嗒营销策划有限公司，成立于2015年5月，坐落在杭州市滨江区东冠高新科技园，是一家专业的集营销与策划为一体的新生代企业，专为ACG企业提供二次元营销策划服务。,杭州啪嗒营销策划有限公司,杭州市滨江区长河街道秋溢路288号2幢1层128室,330102000141073,2015-04-01,方向阳,10万元人民币,91330108328220744H
珍熙便利店,珍熙（福建）生物科技有限公司,珍熙便利店是一个连锁便利店品牌，隶属于珍熙（福建）生物科技有限公司。,珍熙（福建）生物科技有限公司,泉州市丰泽区刺桐路泉州晚报社附属楼一层I区,350500100064388,2013-03-04,王昭毅,1208.791209万元人民币,913505000622796099,www.easymart.cc
牧野兴星,牧野兴星（上海）网络游戏设计制作有限公司,上海牧野兴星网络科技有限公司专注于互联网游戏类平台源码开发，我们团队的成员目前致力于做国内最优秀的页游平台源码。之后会扩大辐射范围，为更多的客户服务。质量和信誉是我们存在的基石。我们注重客户提出的意见和建议，充分考虑每一个细节，积极的做好服务，努力开拓更好的视野。,牧野兴星（上海）网络游戏设计制作有限公司,上海市奉贤区东海村路115号第3幢304室,310120002384135,2014-06-10,张晨,1000万元人民币,91310120301403989F
星波通信,合肥星波通信技术有限公司,合肥星波通信股份有限公司是一家以射频／微波器件、部件及子系统的研制、生产为主营业务的省级“高新技术企业” 。公司专业致力于射频／微波滤波器产品及微波有源部件、组件产品及子系统的研制生产。,合肥星波通信技术有限公司,,340106000011098,2002-05-30,陈剑虹,3800万元人民币,9134010073892578X9,www.star-wave.com
淘汽互联,福建淘汽互联科技有限公司,淘汽是福建淘汽互联科技有限公司倾力打造的一款大型汽车服务平台。依托于淘汽互联在汽车领域以及互联网领域丰富的行业经验和资源优势，为消费者提供从售前、售中、售后全方位的一站式服务，特别是引进先进的“以租代购”汽车金融模式，真正意义上解决消费者购车难用车难的问题。,福建淘汽互联科技有限公司,,350100100463510,2015-06-29,黄伟,5000万元人民币,91350100M0000APH6W,www.taoqicar.com
保保快险,北京云智贯通科技有限公司,保保快险是一家第三方互联网保险服务商，通过快速连接保险消费场景，为用户打造数据驱动的互联网保险业务，提供保险SaaS平台服务，以数据为核心打造互联网消费+保险的新业态。,北京云智贯通科技有限公司,北京市海淀区信息路甲28号D座05A-5328,110108019294547,2015-06-12,于颢,37.03万元人民币,91110108348306297G,www.baobaokuaixian.com
七桥健康,七桥健康科技（深圳）有限公司,七桥健康是一家智慧医疗服务提供商，提供大+影像，通过云计算、云服务，使医学影像（X线、CT、MR、DSA等）资料以多种模式展现在用户端。方便用户（医生和患者）随时随地查看、下载及浏览影像资料。隶属于七桥健康科技（深圳）有限公司。,七桥健康科技（深圳）有限公司,深圳市南山区粤海街道科苑路科兴科学园A1栋903室,440301118573185,2017-01-06,董超,200万元人民币,91440300MA5DRXDU34,www.7bhealth.com
多人气,多数文化传媒（上海）有限公司,多人气是一家为互联网企业提供营销推广解决方案的公司，以淘宝、天猫、京东等电子购物平台为核心，为企业客户开展移动营销活动，实现优化网店无线端权重提供专业的店铺运营方案，帮助商家网店更好地实现网上交易。,多数文化传媒（上海）有限公司,上海市浦东新区川沙路151号1幢2297室,310115003074295,2016-06-07,王尚昆,500万元人民币,91310115MA1H7UCN9X,www.duorenqi.com
恒亮股份,浙江江山恒亮蜂产品股份有限公司,"""公司主要从事蜂业相关食品及保健品的研发、生产和销售,产品包括蜂王浆、蜂王浆冻干粉、蜂胶软胶囊、蜂蜡、蜂花粉、蜂蜜等30多个系列,产品远销美、德、法、英、日、韩、意大利、西班牙、新西兰、澳大利亚等国家。    公司建立了严格监控的生产流程体系,实现了产品质量的稳定性和工艺的先进性。经营过程中,不断加强产品质量检验,建立了一套符合欧盟标准的源头质量可追溯体系,确保了产品质量。公司现已通过ISO9001:2008、ISO22000:2005质量管理体系、HACCP食品安全管理体系认证、ISO14001:2004环""",浙江江山恒亮蜂产品股份有限公司,浙江省衢州市江山市中山路107号,330800400000064,1997-06-23,郑浩亮,1388万元人民币,913308816098506708,www.hlbees.com
盒盒搭,北京神灯互联科技有限公司,盒盒搭是一个服饰礼盒订阅电商平台，用户需通过微信小程序先填写调查问卷，包括身形、喜好等信息，平台会为用户定期配送服装礼盒，内含5件服饰产品，用户试穿后不喜欢的款式平台会进行免费上门收回。,北京神灯互联科技有限公司,,110105023103164,2017-03-14,杨立东,1000 万元,91110105MA00CL4G66
英搏尔,珠海英搏尔电气股份有限公司,珠海英搏尔电气股份有限公司是一家专注于电动车辆电机控制系统技术自主创新与产品研发的高新技术企业，主营业务系以电机控制器为主，车载充电机、DC-DC 转换器、电子油门踏板等为辅的电动车辆关键零部件的研发、生产与销售。公司产品广泛运用于新能源汽车、中低速电动车、场地电动车等领域。,珠海英搏尔电气股份有限公司,珠海市金鼎创新科技海岸科技六路7号琮盛物流有限公司综合楼三、四、五楼,440400000194233,2005-01-14,姜桂宾,7560万元人民币,9144040077096114X2,www.in-powercar.com
过客,深圳市桃源纪科技有限公司,过客是一款以信会友的轻社交软件。用户在过客上写一封信，选择时间邮票贴上信纸封面后将其寄出，时间邮票最短为4小时，这意味着你寄出的信件至少4小时后才会发送到其他用户手中。,深圳市桃源纪科技有限公司,深圳市南山区桃源街道桃源村一期36栋一单元404室,440301117884455,2016-11-01,陶开杰,150万元人民币,91440300MA5DNDA104,www.gorkor.com
