名字,公司,介绍,公司,地址,身份证,时间,法人,注册金额,编号,网址
华宏医药,江苏华宏医药股份有限公司,"""公司(前身为江阴华宏医药有限公司)成立于2005年1月8日,隶属于全国500强、江苏百强民营企业江苏华宏实业集团。公司2005年3月通过首次GSP认证,2009年11月,获江苏省药品集中采购首批基本药物配送商资格。公司经营的药品主要包括化学药制剂、抗生素制剂、生物制品、中成药等。""",江苏华宏医药股份有限公司,江阴市东盛西路78号,320281000123959,2004-12-01,盛龙才,4286万元人民币,913202007673974371,www.jshhey.com
彼盟科技,杭州彼盟建筑科技管理有限公司,彼盟科技致力于智慧城市建设和城市建筑维护集信息技术开发、管理咨询的新型建筑管理公司，是浙江省现代建筑设计研究院BIM事业发展部。公司不断追求建筑科技创新理念，通过可视化、高质量、落地式服务方式，致力于成为建筑全生命期集成服务商，打造医院建筑BIM服务第一品牌，隶属于杭州彼盟建筑科技管理有限公司。,杭州彼盟建筑科技管理有限公司,浙江省杭州市滨江区江虹路1750号信雅达国际创意中心1幢3905-3906室,330108000229949,2015-08-13,周海强,500万元人民币,91330108352425440E,www.bmjzkj.com
华博创意,江苏华博创意产业有限公司,华博创意旨在为客户提供品牌化、艺术化、流程化、效益化的增值性创意类服务。我们的优势服务项目包括：城市品牌形象建设、展馆集成总包、数字城市沙盘、特种影院、户外投影秀，创新互动展项及数码影像科技，儿童娱乐体验，隶属于江苏华博创意产业有限公司。,江苏华博创意产业有限公司,南京市雨花台区软件大道106号1栋501室,320000000033929,1994-07-15,周志明,3000万元人民币,91320000608954996F,www.huabo.com
广州贝康医疗,广州贝康医疗科技有限公司,贝康医疗是一家专注于医疗器械和高端医用敷料研究的公司，公司致力于医疗器械和医用敷料的开发、生产、销售和服务，目前已开发生产出输液泵、注射泵、输液工作站等系列产品。,广州贝康医疗科技有限公司,广州高新技术产业开发区科学城南翔二路72号易翔科技园第4栋3楼,440108000071253,2013-04-26,李毅,200万元人民币,91440101068161329P,www.hymedt.com
趁早,趁早（北京）科技有限公司,趁早是一个时间管理APP，是以提升自己为目标的体验游戏，用户可以在自己擅长的领域制定焕新计划，并用7-21天的时间尝试新鲜事、达成一个目标或习得一项技能。,趁早（北京）科技有限公司,北京市朝阳区半壁店（康艺家俱公司）8幢H14,110105010829633,2008-02-26,王潇,125万元人民币,91110105672846543K,bbs.chenzao.com
三坛医疗,杭州三坛医疗科技有限公司,杭州三坛医疗科技有限公司成立于2011年，是一家集研发、设计、生产、销售和服务为一体的高科技医疗设备研发企业。公司主营业务为拥有自主知识产权的新型手术导航设备及其系列相关产品。三坛医疗公司拥有一支强大的研发团队，覆盖机械、电子、医学、美学，自动化及计算机系统工程方面多学科高端人才，具备软件、电子、精密机械的协同研发能力。丰富的研发人才和跨学科的知识结构保证了公司研发优势的领先性和可持续性。公司还配备研发实验室，拥有精密雕刻机、三维打印机等专用加工设备，具备试制高科技医疗设备的能力。,杭州三坛医疗科技有限公司,浙江省杭州市西湖区三墩镇西园九路8号3幢E座7楼701室，杭州市西湖区三墩镇西园八路11号2幢4楼402室,330198000036707,2011-04-21,沈丽萍,935.3426万元人民币,9133010657149143X8,www.hzstyl.com
君联医疗,上海君联医疗设备有限公司,上海君联医疗设备有限公司是一家医疗设备研发生产服务商。主要经营包含开发及制造一类、二类等医疗产品之成品、半成品及其相关零组件。,上海君联医疗设备有限公司,上海市金山区朱泾镇新农东日路99号3幢,310116003142641,2014-08-04,崔景民,600万元人民币,913101163123493757
华邦科技,威海华邦精冲科技股份有限公司,"""公司成于2007年,公司是一家以精冲技术开发和汽车精冲零部件加工为主的高科技生产企业,公司坚持高起点、高品质、高投入的技术发展战略,引进了一批世界一流的自动化生产设备及完备的检验、测量仪器,现拥有日本森铁工(MORIIRON)650吨FB650-FDH型精冲自动生产线;台湾金丰(CHINFONG)260吨SC1-260型高精度冲床,及配套的上海日全机械YNLF-50M型全自动NC三合一送料机、钢板平整机;英联邦进口的全自动制动蹄滚凸焊机;全自动去毛刺机;全自动强力喷淋清洗、烘干生产线等设备。公司通过了TS1""",威海华邦精冲科技股份有限公司,乳山市经济开发区广州路2号,371083400002139,2007-03-16,庄华传,2638.75万元人民币,913710006601503703,www.hbfineblanking.com
海兴电力,杭州海兴电力科技股份有限公司,海兴电力科技是全球领先的智能电网解决方案提供商、营收管理系统运营服务商。从事电力计量仪表的研发、生产和销售，隶属于杭州海兴电力科技股份有限公司。,杭州海兴电力科技股份有限公司,浙江省杭州市莫干山路1418号（上城工业园区）,330102000018561,2001-07-06,周良璋,38139.2万元人民币,91330100730327355E,www.hxgroup.cn
骇克智能,上海骇克信息科技有限公司,骇克智能致力于智能家居产品研发，上海骇克信息科技有限公司旗下。,上海骇克信息科技有限公司,上海市闵行区放鹤路1088号第6幢2003室,310112001272978,2013-05-17,金铭,100万元人民币,91310112069321355M,www.highcore-info.com
太极智旅,太极智旅信息技术有限公司,太极智旅，中国领先的智慧旅游解决方案服务提供商。基于成熟的智慧旅游管理、智慧景区、智慧度假区、智慧旅行等解决方案及实践经验，全面支撑城市、区域旅游产业智慧化升级及转型，为政府、景区、游企、游客提供全方位的旅游智慧化服务。,太极智旅信息技术有限公司,,520115000219928,2015-03-13,肖益,5000万元人民币,91520115322044823H,www.smart-t.com.cn
金枪新材料,苏州金枪新材料股份有限公司,"""苏州金枪新材料股份有限公司是一家专业从事胶粘剂新材料研发、生产和销售的省级高新技术企业。主要生产以""""金枪""""""""华飞""""""""迪马""""三大品牌为主导的系列产品，涵盖了PUR热熔胶、MS胶、有机硅、溶剂、水性、聚氨酯、环氧、丙烯酸等八大类300多个品种。""",苏州金枪新材料股份有限公司,苏州工业园区星湖街218号生物纳米园A4楼305室,320507000052521,1988-03-12,曹建强,4400.4419万元人民币,913200001378100398,www.jqxcl.com
得风医疗,杭州得风医疗科技有限公司,得风医疗是一家医疗外科机器人研发公司，公司目标是研发单臂及多臂的可应用于多科室的智能化手术导航机器人系统。硬件平台包括两部分，一个是机械臂及机器人各项零部件的设计和研发，另一个是手术操作平台的设计和研发；器械平台则主要是指适用于各科室使用的机器人手术器械。,杭州得风医疗科技有限公司,杭州经济技术开发区白杨街道6号大街452号2幢C0516号,330198000180456,2016-12-19,陈琳,800万人民币,91330101MA280TDK3E
明奥环保,上海明奥环保科技有限公司,明奥环保是一家环保技术型企业。上海明奥环保科技有限公司是与上海交通大学材料产业工程中心（MIE）合作进行技术孵化的创新创业环保技术型企业，创始团队来自上海交通大学材料学院和环境学院，主要针对高浓度、高毒性、高盐分的工业废水提供核心产品、工艺和解决方案。公司拥有自主知识产权和多项发明专利，致力于用优质的技术、产品及服务帮助企业合理的降低环保支出，在可承受的成本范围内实现污水的达标处理及回用。,上海明奥环保科技有限公司,上海市闵行区东川路555号戊楼4158室,310120002320893,2014-04-14,甘琦,110万元人民币,913101120938526667,www.brightma.com
正博电子,成都正扬博创电子技术有限公司,正扬博创是一家通信导航设备提供商，专业从事无线通信领域、卫星导航领域和电子对抗领域系统及终端产品研发、生产、销售和服务的高新技术企业。,成都正扬博创电子技术有限公司,成都高新区(西区)百草路366号萃峰国际科研中心3栋6号,510109000343030,2012-09-18,吴伟,1000万元人民币,91510100052545125C,www.zeobercom.com
泰合健康,成都泰合健康科技集团股份有限公司,"""成都泰合健康科技集团股份有限公司是以生物制药和高层钢结构为主导,集中西制药、生物制药、动保药业、制造建筑及生物工程技术应用研究、开发、生产、经营一体化的高科技上市公司,是成都市56户重点优势企业.公司拥有美妥昔I131、单抗注射液、EGF冻干滴眼液、LXM氧化底密度脂蛋白监测试剂盒三个国家一类新生物制剂,子公司华神钢构专业从事钢结构建筑的设计、制作、安装和服务,拥有上万平方米的生产厂房和专业化的制造设备。""",成都泰合健康科技集团股份有限公司,成都高新区（西区）蜀新大道1168号2栋1楼101号,510109000025140,1988-01-27,王仁果,43102.1374万元人民币,91510100201958223R,www.huasungrp.com
亿光安防,广州市亿光安防技术有限公司,广州市亿光安防技术有限公司,广州市亿光安防技术有限公司,广州市天河区燕岭路89号2612房（仅限办公用途）,440106000136659,2006-04-24,孙玲辉,200万元人民币,914401067860893417,t.qq.com
乐奇足球,深圳市米诺奇科技有限公司,乐奇足球是足球运动的移动互联网平台。通过乐奇足球APP将每一场足球运动联网。团队优势：1、目前覆盖上海广州深圳330块足球场；2、技术全面，覆盖安卓和苹果两大平台；3、传统媒体合作资源丰富。资源优势：1、渠道优势：每个合作球场都是宣传乐奇足球最好的渠道；2、媒体优势：有传统媒体：报刊、杂志、电视媒体展开深入合作；3、团队优势，本团队从在校创业至今历时3年，靠谱的人干靠谱的事。,深圳市米诺奇科技有限公司,北京市海淀区厢黄旗2号楼2层X06-325室,440301106679782,2012-11-13,邱秋,156.3284万元人民币,91440300057896709D,www.lekick.cn
东江置业,陕西东江置业有限责任公司,东江置业是一家兼有房地产，物业等多项经营项目的公司，现有高层5栋，多层9栋，沿街商铺数间。主营业务为房地产开发、策划、销售；建筑材料的销售；园林绿化工程、装饰装修工程的设计施工；物业管理等。,陕西东江置业有限责任公司,,610000100465573,2007-01-31,王丽华,500万元人民币,91610000797915610K
千岛湖豆多电商,杭州千岛湖豆多电子商务有限公司,豆多电商成立于2014年，是专业的目的地全域旅游服务商，目前已经成为国家5A级风景区——“千岛湖”最大最专业的旅游服务商，2016年获得战略投资，并注入伯爵号豪华游轮等核心旅游资源的电商运营权，步入快速发展的轨道,杭州千岛湖豆多电子商务有限公司,浙江省杭州市淳安县千岛湖镇梦姑路354号秀水街A3-2,330127000046121,2014-03-11,应丽华,500万元人民币,913301270920541446,b2b.52douduo.com
碧耕,安徽碧耕软件有限公司,安徽碧耕软件有限公司——英文BEACON（灯塔），碧象征生机勃勃，耕代表耕耘成长，励志成为酒店行业标杆企业，打造成百年企业。,安徽碧耕软件有限公司,合肥市高新区同创科技产业园6幢206室,340100001015322,2014-06-18,胡艳,100万元人民币,91340100397660540U,gezi.hui365.org
瑞允科技,深圳市瑞允网络科技有限公司,瑞允科技是一家互联网技术公司，专注于为中国企业提供国际化视觉网站行销服务，包括综合网站建设、网站推广、虚拟主机、域名注册、主机托管等，以及为企业提供网站媒介服务。,深圳市瑞允网络科技有限公司,深圳市龙华新区龙华街道龙观路联友大厦301,440301114420406,2015-11-20,罗明飞,1000万元人民币,91440300359389569P,www.safe360.wang
北京精进,北京精进资产管理有限公司,北京精进资产管理有限公司是一家股权投融资机构。,北京精进资产管理有限公司,北京市海淀区北清路164号17-27号院705号,110108019569024,2015-07-27,韩冰,1000万元人民币,91110108351312129B
小马快跑,广州车鼎信息科技有限公司,小马快跑是一家汽车机油产品研发商，采取直销模式进行销售，为车主提供高质量汽车机油，此外为用户提供全程跟踪等服务，并邀请行业专家、知名发烧友用户驻站答疑，解决普通用户遇到的问题，话题覆盖快保快修等全产业链。,广州车鼎信息科技有限公司,广州市天河区华夏路49号之一1205房自编05房（仅限办公用途）,440106000884052,2014-01-21,谭剑雨,100万元人民币,91440101088111177Q
徐州苏宁物流,徐州苏宁云商物流有限公司,面向供应商、平台商户、社会客户提供工厂到仓、经销商、门店和消费者的全链路供应链物流解决方案，专注服务仓配客户，为客户提供物流区域、活动、季节等多种分仓模式，提供全生命周期和灵活的时效管理，主推客户的品牌价值提升，并提升消费者购物体验，全面支持客户的业务拓展。,徐州苏宁云商物流有限公司,,320306000005734,2007-07-31,陶京海,1010万元人民币,9132030066575208X8,wuliu.suning.com
至誉科技,至誉科技（武汉）有限公司,至誉科技是一家固定硬盘研发商。隶属于至誉科技（武汉）有限公司。,至誉科技（武汉）有限公司,,420100400014173,2009-08-03,薛军,5452.8966万元人民币,914201006918613784,www.exascend.com
优云智翔,北京优云智翔航空科技有限公司,优云智翔是一个低空空域民用无人机飞行管理动态大数据云系统，可满足数量庞大的无人机群体的飞行数据管理，致力于为无人机产业营造健全、健康的无人机运行环境，促进民用无人机产业健康有序发展。,北京优云智翔航空科技有限公司,北京市朝阳区酒仙桥东路9号院1号楼102（电子城科技园集中办公区219号），北京市朝阳区酒仙桥东路9号院1号楼102(电子城科技园集中办公区219号),110105020411437,2015-12-21,柯玉宝,50万元人民币,91110105MA002MCQ7Q,www.u-cloud.cn
微商务,深圳神州宝网络有限公司,微商务就是微信营销，就是移动互联网船票！我们一直专注微信公众号营销、微信营销、微信推广，为广大客户提供包括微官网、微商城等微信营销平台建设，微信营销策划推广和微信营销运营以及微信托管方案等等相关服务。,深圳神州宝网络有限公司,深圳市罗湖区春风路高嘉花园20栋3A,440301108326427,2013-11-14,邹林荣,100万元人民币,91440300093992490Y,www.weishangwu.com
海思安生物,深圳海思安生物技术有限公司,深圳海思安生物技术有限公司是一家体外诊断服务商，该公司致力于生命健康产业中的体外诊断（IVD）行业，专注于即时检测（POCT），海思安独有的即时检测技术处于国际领先地位。公司定位于技术方案提供商和应用产品供应商，基于强大的研发实力和基础，将围绕社区医院、中小诊所、村镇医务所等基层医疗机构、中大型医院非检验科室的临床科室如住院护理部、急诊部，消费群体，试剂产品生产厂家、科研院所实验室等进行自身免疫抗体、传染病检测、肿瘤标志物检测、毒品、食品安全检测、兽用检测等市场需求的试剂诊断产品内容及研发。 公司拥有多项自主知识产权专利。,深圳海思安生物技术有限公司,深圳市前海深港合作区前湾一路1号A栋201室(入驻深圳市前海商务秘书有限公司),440301117989487,2016-11-11,刘星宇,625万元人民币,91440300MA5DP0MD0Q,epoct.com
塞克赛斯,北京塞克赛斯科技有限公司,北京塞克赛斯科技有限公司成立于2012年.公司采用先进的测试测量技术，结合自身在信号处理、仪器通讯、硬件开发和图像处理检测等领域的专业优势，为各行业用户，尤其是“航空、航天和军工领域”高科技企业提供专业测试测量解决方案和成套检测设备。,北京塞克赛斯科技有限公司,北京市海淀区中关村东路18号1号楼12层A-1506-059,110108017191455,2014-05-12,闫子峰,5万元人民币,911101080998297742
中鼎智能化工程,河南中鼎智能化工程有限公司,主要经营项目：计算机系统集成与技术服务、建筑智能化系统、智慧城市、智能交通系统、智能安居系统、弱电系统的设计安装销售；机电设备、环境监测设备、中央空调、LED大屏幕系统设备的安装销售；电子产品的销售。,河南中鼎智能化工程有限公司,,410381000011312,2011-05-16,田海燕,1000万元人民币,91410303574982592W
TourTalk 译游,上海诠译信息科技有限公司,TourTalk 译游是第一个「真人视频翻译与旅游管家平台」，目前由 1000 位中日、中韩、中英、中泰旅游管家提供服务。出境游客在行程前只要使用译游旅游管家，就能轻松获得关于目的地想知道的一切。行程中译游旅游管家无微不至的贴心服务，随时随地为已达到境外的游客答疑解惑。带出境游客玩转当地人才知道的好吃好玩好去处。,上海诠译信息科技有限公司,上海市虹口区新建路203号底层2197室,310109000710675,2015-04-15,游士逸,200万人民币,9131010933258599XW,www.tourtalk.me
纳瑙新材,杭州纳瑙新材料科技有限公司,纳瑙新材是一家汽车和摩托车氧传感器研发商，其主要产品是Lambda平面型氧传感器（尾气氧传感器）和宽域型氧传感器，当传感器读取到高信号时，即减少燃油量，当读取低电信号时则增加喷油量。,杭州纳瑙新材料科技有限公司,浙江省杭州经济技术开发区白杨街道21号大街600号2幢102室,330100400047540,2013-07-24,潘向宁,1281.6178万元人民币,913301000709884640,www.nanaotech.net
东领大数据科技,东领大数据科技成都有限公司,暂无信息,东领大数据科技成都有限公司,,510109001058758,2017-03-24,郭敏,100万元人民币,91510100MA6CM7HKXQ
快兔出行,北京快兔动力信息技术有限公司,快兔出行是移动互联网+电动汽车+单车的O2O分时租赁共享平台，全部业务流程通过移动互联网一体化实现，真正做到为用户提供便捷的分时租赁服务，绿色能源的电动汽车、无污染的自行车，完美的解决了用户最后一公里的出行问题。,北京快兔动力信息技术有限公司,北京市海淀区中关村南大街甲12号1幢12层1209单元,110108019344068,2015-06-19,王文杰,500万元人民币,911101083483551286,www.ekuaitu.com
华夏维康,山东华夏维康农牧科技有限公司,华夏维康农牧科技有限公司是一家以健康养殖服务、有机鸡蛋生产、互联网信息平台搭建与农产品电子商务运营为主要业务的畜牧高新技术企业。,山东华夏维康农牧科技有限公司,山东省济南市高新区经十东路8000号龙奥金座3号楼16层1601,370100200192787,2011-04-25,任春庆,2444.44万元人民币,913701005681409899,www.huaxiaweikang.com
硕人海泰,北京硕人海泰能源科技有限公司,北京硕人海泰能源科技有限公司是一家由多名热能动力、节能行业的工程和软件专家共同发起创立的高新技术企业，主要致力于节能技术、产品、能源管理软件的开发与生产、合同能源管理（EMC）项目的实施以及能源审计与评估等咨询服务。公司产品全部为自主研发的高新技术产品，已经在冶金、钢铁、有色、电力、市政、化工、纺织等行业得到了广泛应用。,北京硕人海泰能源科技有限公司,北京市西城区教场口街1号院6号楼302室,110102005504433,2003-03-03,刘昕,4333.54万元人民币,91110102747513007K
芯奇点半导体,南京芯奇点半导体有限公司,"""南京芯奇点半导体有限公司创由硅谷集成电路专家和台湾芯片龙头企业精英共同建于2018年, 地处钟灵毓秀的六朝古都江苏南京，位于江北新区研创园内，注册资金5000万元。是一家专业从事开发各类通讯、物联网、智慧型应用的半导体民营企业。主要经营集成电路、软件产品、新型电子元器件(片式元器件、敏感元器件及传感器、频率控制与选择元件、混合集成电路、电力电子器件、光电子器件)的设计、开发、生产与销售、进出口、并提供相关配套服务。""",南京芯奇点半导体有限公司,南京市江北新区研创园江淼路88号腾飞大厦B座602室,,2018-10-31,胥爱民,5000万元人民币,91320191MA1XDE6D2J
深度票据网,深度商业保理有限公司,深度票据网是一个供应链票据金融服务平台，专注于提供票据金融领域的服务，帮助解决中小企业之间票据信息不对称、小额票据贴现难、票款流转安全等问题，承兑人覆盖商票、国股、城商、三农、城镇等领域，还设有为票据从业人员打造的票据管理与营销服务系统“票易贝”。,深度商业保理有限公司,山东省济南市高新区经十路8000号龙奥金座3号楼102室,120116000169380,2013-05-28,全传晓,12000万元人民币,91120116069861116M,www.sdpjw.cn
