名字,公司,介绍,公司,地址,身份证,时间,法人,注册金额,编号,网址
福丽社,上海臻志网络技术有限公司,福丽社是时尚女性购物分享和导购社区，致力于为追求生活品质和个人风格的姑娘们，打造国内最好用的时尚购物环境。,上海臻志网络技术有限公司,恒丰路600号（1-5）幢2001-48室,310108000524700,未知,唐海荣,133.5032万元人民币,91310108051234413F,www.fulishe.com
兰太实业,内蒙古兰太实业股份有限公司,"""内蒙古兰太实业股份有限公司主要生产和销售加碘食用盐、化工原料盐、农牧渔业盐产品;金属钠、液氯盐化工产品以及天然胡萝卜素系列产品、盐藻粉盐湖生物产品.公司是全国第一家机械化湖盐企业,在规模和效益上均处于同行业领先地位,曾被国务院发展研究中心《管理世界》中国企业评价中心和国家统计局工交司评为""""中国500家最佳经济效益工业企业""""之一。""",内蒙古兰太实业股份有限公司,内蒙古自治区阿拉善盟阿拉善经济开发区（乌斯太镇）贺兰区,150000000002396,1998-12-31,李德禄,43803万元人民币,91152900701463809K,www.lantaicn.com
浙江莎彩科技,浙江莎彩科技有限公司,浙江莎彩科技有限公司是一家位于杭州市滨江高新区的高科技公司，致力于成为国内具影响力的IT基础架构建设及服务提供商、区域电子政务解决方案提供商。浙江莎彩科技有限公司成立于2011年11月，专业从事软件系统、游戏平台开发、大型信息系统和建筑智能化系统的规划设计、集成与服务，IT产品的销售。公司内部层次：管理层、策划、美工、程序、网页、市场，每个部门任务明确，对每一款产品的开发抱着精益求精的态度，力争做出更多的用户满意的成功产品。,浙江莎彩科技有限公司,杭州市滨江区浦沿街道逸天广场1幢1单元1401室,330100000161667,2011-11-16,顾文勇,1000万元人民币,9133010858650167XJ,zjsckj.com
北京视元,北京视元东方科技有限公司,"""北京视元东方科技有限公司是安霸网络高清模组、网络高清摄像机、网络高清NVR、网络高清解码板（解码器）等产品专业研发、生产的有限责任公司,采用加拿大先进技术，提供大陆其它厂家还没有达到的技术参数产品，为军事基地、地铁、银行、平安城市、道路监控等提供国内（大陆）技术领先的网络高清监控系统，特别适合BT模式监控工程，提供高效（像原装进口摄像机一样3年后效果照样稳定）廉价（比所谓的名牌便宜很多）的监控设备。同时自己承接北京市（及周边省）政府200万元以上的BT模式（不支付工程款）监控工程。公司总部设在北京房山区良乡""",北京视元东方科技有限公司,北京市丰台区卢沟桥南里甲2号院3号楼四层428室,110106016512734,2013-11-25,李东顺,466万元人民币,91110106082805717E,www.nvscn.com
守护云,深圳前海守护云健康管理有限公司,深圳前海守护云健康管理有限公司，于2015年成立，是一家专注老年健康与养老的O2O服务平台。守护云依靠智能穿戴设备的健康监测功能，依托互联网大数据分析，为老年人建立个人电子健康档案。同时，守护云通过整合海量优质的医疗、生活服务资源，通过APP功能把老人的健康档案推送给子女和所在社区医院，并为老年人提供医疗健康、生活和娱乐等服务。,深圳前海守护云健康管理有限公司,深圳市前海深港合作区前湾一路1号A栋201室（入驻深圳市前海商务秘书有限公司）,440301113229568,2015-06-29,肖红燕,1200万元人民币,91440300342841918W,www.watchcare.cn
深圳数虎,深圳数虎图像股份有限公司,数虎图像是一家数字体验综合服务提供商，专注于从事三维数字内容（CG）开发服务和虚拟现实(VR)技术研究开发并提供整体解决方案和相关服务，业务涵盖数字化展厅、多媒体演艺、影视动漫三大部分。数字化展厅：公司以科技体验为切入点，多媒体技术融合创意设计，打造高端互动体验式展览，升华展示主题，提升展示空间的美感与互动性。,深圳数虎图像股份有限公司,深圳市南山区华侨城东部工业区B3栋402,440301103232955,2001-03-01,李锐,1876万元人民币,91440300727144865Y,www.cgtiger.com
美齐电子商务,西安美齐电子商务有限公司,西安美齐电子商务有限公司，成立于2011年，注册资本1000万元。,西安美齐电子商务有限公司,西安经济技术开发区尚稷路8989号B座1701号,610132100028136,2011-10-12,沙哲峰,1000万元人民币,91610132583167346P,www.caecb.com
稻来传媒,北京稻来传媒科技有限公司,稻来传媒，是一家纪录片创作商，筹备的第一部纪录片和“美食”有关。,北京稻来传媒科技有限公司,北京市海淀区大钟寺东路太阳园13号楼3层308，北京市海淀区羊坊店路18号2幢6层606,110108023355668,2017-04-26,王娟,1000万元人民币,91110108MA00DX702E
拓邦股份,深圳拓邦股份有限公司,"""深圳拓邦股份有限公司是一家从事于电子智能控制行业的企业.公司核心产品涵盖家用电器智能控制器、高效照明控制器、智能电源产品等各个产品领域,同时包括电力系统自动控制设备、互动数码运动产品的研究、开发与制造,至04年公司已形成年生产各种微电脑控制板2000万套的生产能力.公司""""拓邦""""商标于2009年被认定为""""广东省著名商标"""".2008年6月,公司被深圳市政府评为""""自主创新行业龙头企业"""",""""工业500强企业""""。""",深圳拓邦股份有限公司,深圳市南山区粤海街道高新技术产业园清华大学研究院B区413房,440301102762366,1996-02-09,武永强,101904.6531万元人民币,91440300192413773Q,www.topband.com.cn
万方发展,万方城镇投资发展股份有限公司,"""万方城镇投资发展股份有限公司是一家主要从事房地产开发及开发的商品房销售,项目投资及投资的项目管理,投资咨询服务的公司。""",万方城镇投资发展股份有限公司,沈阳市和平区中华路１２６号,210000004935110,1996-11-20,张晖,30940万元人民币,91210000242666665H,www.vanfund.cn
方南科技,北京方南时代科技有限公司,南瓜试衣是一家2D转3D人脸建模技术服务商。通过互联网视觉和深度学习技术，研发了一款3D脸部建模+试衣产品。用户可以在其app内和微信端上使用手机对自己的脸部进行全息扫描后，选择发型、输入性别、身高、体重，进行三维模型建立，之后可以选择方南科技已录入的服装进行试穿。,北京方南时代科技有限公司,北京市朝阳区三间房乡西柳村中街(三间房动漫集中办公区7105号),110105020675518,2016-01-28,胡方南,500万元人民币,91110105MA003K227J,www.vicloth.com
好奇星,北京好奇星教育科技有限公司,好奇星是一个素质教育线上平台。致力于培养孩子面向未来的素质的线上教育平台，持续打造激发孩子好骑行和探索欲，培养孩子创造力和解决问题的能力，并具有极高性价比的在线教育产品。,北京好奇星教育科技有限公司,北京市海淀区安宁庄西路9号院25号楼-1层-103-045,,2018-07-24,战晓冰,100万元人民币,91110108MA01DMW371,www.haoqixingstem.com
甜蜜动漫声优,昌邑市友信电子商务有限公司,"""甜蜜动漫声优收录了多位人气声优美声的音频,世界知名的超豪华日本声优阵容所演出的精灵角色,将为你送上美好的治愈时光，支持免费下载收听。""",昌邑市友信电子商务有限公司,,370786200023854,2015-04-20,郭林生,3000万元人民币,91370786334659366D
爱必达,云南爱必达园艺科技有限公司,爱必达是一个花卉培育品牌及花卉智能硬件研发商，该公司旗下还拥有小米生态链品牌“花花草草”，专注于研发花卉养护智能硬件，目前该公司已推出监测仪、蓝牙花盆2款产品，同时，用户可以通过花花草草App访问，获得3000余种植物基础信息及养护方法。,云南爱必达园艺科技有限公司,云南省玉溪市红塔区北城街道12组顺祥街70号,530402100048847,2014-09-11,李钦,252.98万元人民币,91530402316236351D,www.aibida.cn
昇润科技,深圳市昇润科技有限公司,昇润科技是全球领先的物联网（IOT）-蓝牙解决方案供应商，自成立以来，以新兴物联网产业为发展导向，专业致力于蓝牙BLE技术的研发，以“为物联网提供更便捷的蓝牙接入”为使命，为客户提供最有价值和竞争力的蓝牙BLE SDK开发工具及配套的技术支持、蓝牙解决方案及蓝牙BLE模组产品。,深圳市昇润科技有限公司,深圳市南山区桃源街道龙井村龙井高新科技金谷创业园B栋602,440301104612504,2010-04-16,黄杰,3000万元人民币,91440300553893013E,www.tuner168.com
一迹出行社区便民电单车,昆明融选经济信息咨询有限公司,一迹出行社区便民电单车是一家共享电动车服务提供商，用户可以在微信公众号上申请租用电动车，扫码即可使用。电动车租借费为4元/小时，24小时内计费封顶为30元。使用结束后，用户需将电动车归还至驶离地点。,昆明融选经济信息咨询有限公司,云南省昆明市官渡区吴井路32号百富琪商业广场A-2723室,530111100240296,2014-08-05,张泽春,10万元人民币,91530111316271413H,www.yigigo.com
Kudrone无人机,深圳市瑞象科技有限公司,Kudrone迷你型无人机是深圳瑞象科技有限公司自主研发的一款具有拍摄功能，便于携带，易于操作，适合白领，价格亲民的无人机，这款无人机集成了大量的传感器与算法，比如加速度、陀螺仪、磁罗盘、GPS、气压计、超声波、视觉识别等等。,深圳市瑞象科技有限公司,深圳市宝安区西乡街道共乐社区共和工业路明月花都裙楼4楼B415室,440301109971181,2014-07-31,张凡,1200万元人民币,914403003118740630,www.kudrone.com
艾拉物联,艾拉物联网络（深圳）有限公司,艾拉物联（Ayla Networks）在业界率先推出敏捷物联网云平台，能够加速物联网产品的开发、支持和迭代。Ayla端到端解决方案能够连通设备、云以及移动App，提供安全连接、大数据分析、以及功能丰富的用户体验，将楼宇控制、暖通空调、家用电器、照明等设备连入智能系统，实现云端管理，以及随时随地的移动应用访问。作为PaaS云平台，Ayla采用灵活的模块化策略，无论平台的任一部分需要变更，都可以快速实现。,艾拉物联网络（深圳）有限公司,深圳市南山区粤海街道深南大道9966号威盛科技大厦701室,440301503481026,2014-05-30,Chang Phillip Nan-Hsig,200万美元,91440300094403862K,www.ayla.com.cn
美集股份,苏州美集供应链管理股份有限公司,"""公司拥有全资注册独立法人资格的专业报关公司——苏州迈吉克报关有限公司,有专业报关报检团队,具备扎实的专业知识和丰富的操作经验,高质量的完成客户海运、空运、SZV、属地通关口岸验放等各种业务模式,协助客户与海关、商检等部门沟通协商,为企业解决货物通关过程中的可能出现的问题,为客户制定有效通关方案,确保通关时效。    公司与全球知名船运公司COSCO(中远)、YML(阳明)、EVERGREEN(长荣)、OOCL(东方海外)、CMA(达飞)、JJ(锦江)、WH(万海)、PIL(太平),MOSK(商船三井)、NY""",苏州美集供应链管理股份有限公司,苏州工业园区现代大道66号综合保税大厦20层2008室,320594000169410,2010-07-28,魏忠,6490万元人民币,91320000560260329P,www.mgclogistics.com
滴加－开启洗衣液免费时代,珠海智携科技有限公司,珠海智携科技有限公司致力于互联网的技术开发以及人工智能设备的研发。公司除了提供精湛的技术支持，还拥有资深的营销体系，“智见千里，携手共赢”，是公司的经营理念。,珠海智携科技有限公司,珠海市香洲区翠微西路8号4栋1单元104房,440400000513767,2014-08-12,赵小勇,50万元人民币,91440400314842403J,www.joint-wisdom.com
腾讯微保,腾讯科技（深圳）有限公司,微保是一个保险平台，是腾讯首家控股的保险平台。携手国内知名保险公司为用户提供优质的保险服务，让用户可以在微信与QQ这两个国民级的生活服务平台上进行保险购买、查询以及理赔。承载腾讯平台的连接与大数据能力，为用户从众多产品中严选出性价比高的保险产品，并提供微保独家的优惠与增值服务。微保结合腾讯不同的场景，让保险变得更加简单、时尚、好玩，让用户在有需要的时候接触到适合的保障。微保输出腾讯的“连接、大数据、安全、场景”核心能力，与保险公司深度合作。通过结合微保的用户触达、风险识别、网上支付，跟保险公司的精算、承保、核赔和线下服务能力，实现全行业的生态共享共赢，最终让用户受惠。,腾讯科技（深圳）有限公司,深圳市南山区高新区科技中一路腾讯大厦35层,440301503270924,2000-02-24,马化腾,200万美元,9144030071526726XG,www.wesure.cn
蜜蜂理财,深圳市蜜蜂金服互联网金融服务有限公司,蜜蜂金服是一家互联网金融服务公司，融合了互联网信息技术，在健全的金融风险管控系统的基础上，致力于不断创新金融产品，让客户的金融资产流动起来，不断保值增值；同时为有资金需求的企业和个人提供专业的资金解决方案，促进企业的高速发展和个人生活品质的提升。,深圳市蜜蜂金服互联网金融服务有限公司,深圳市前海深港合作区前湾一路1号A栋201室（入驻深圳前海商务秘书有限公司）,440301113344153,2015-07-14,付哲,3000万元人民币,914403003495834057
立音国际,深圳市立音文化产业投资有限公司,-立音文化产业投资于2010年成功收购成立于1998年的傲旗音乐，十多年来，始终致力于原创音乐的发展，为中国流行音乐文化作出了娇人的成就，被业内称为“中国南方原创音乐之首”。,深圳市立音文化产业投资有限公司,深圳市福田区梅林街道中康路128号卓越梅林中心广场（南区）第B座B单元20层2001号,440301104571127,2010-03-29,应平,400万元人民币,91440300552128934C
专业专注ACT培训,杭州叁拾陆教育咨询有限公司,杭州第一家专注北美留学ACT考试培训的教育机构，由北美出国留学行业资深老师Roy和Tim领衔创办。在ACT培训领域，我们拥有全国领先的语法、阅读、科学、数学、写作等学科师资力量。我们采用小班授课辅以一对一个性化教育的模式，力争为学生创造更多价值。我们不断研发ACT教学内容，专注ACT教学，努力打造全中国最专业的ACT教育。,杭州叁拾陆教育咨询有限公司,浙江省杭州市西湖区玉古路173号201室-2,330102000152149,2015-07-22,吴歆祎,100万元人民币,91330102341872245Y
友电科技,广州市友电科技有限公司,广州市友电科技有限公司，成立于2015年，是专业的充电宝租赁系统供应商及终端广告服务商，在充电宝自动租赁系统生产和研发技术上已申请国家专利。公司团队专业、高效，具有丰富的硬件设计制造、软件开发和运营推广经验。友电倡导环保便捷的生活方式，秉承着互惠共赢的宗旨，致力于为客户提供高质量的友电充电宝租赁系统及完善的终端广告服务。,广州市友电科技有限公司,广州市番禺区小谷围街外环西路100号广东工业大学理学馆521房,440126000563984,2015-05-07,郑晓锋,100万元人民币,91440101340079632F,www.uelec.cn
龙华薄膜,四川龙华光电薄膜股份有限公司,四川龙华光电薄膜股份有限公司主营业务是聚碳酸酯薄膜与片材、聚甲基丙烯酸甲酯薄膜与片材的研发、生产与销售。公司拥有6条生产线，其中90生产线、120生产线、105生产线、PP生产线和125生产线，生产规模为12800吨/年聚碳酸酯、聚甲基丙烯酸甲酯及其复合等高分子塑胶薄膜、片材；1条功能化涂覆生产线，年产能为1000吨。,四川龙华光电薄膜股份有限公司,绵阳市涪城区高端装备制造产业园凤凰中路29号,510700400000798,2004-09-23,刁锐鸣,8900万元人民币,915107007650985219
洗车猫,壹点初发智能科技（深圳）有限公司,壹点初发智能科技（深圳）有限公司经过多年的潜心自主研发，“重IP、轻资产”的智能化24小时无人值守洗车平台——【洗车猫】正式上线！我们致力于24小时无人值守智能洗车核心技术的研发以及应用推广，满足用户在高效安全、高洁净度、去人工化的场景中享受极速洗车的乐趣，进而推进文明/体面/精致的一种新生活态度。当多数人追逐即时利益的时候，认真并且追求完美主义的喵星人们不愿从众，宁愿放弃小鱼干，也要回归创造本心，为完美用户体验而奋斗，立志为推动城市文明出行奉献猫力。,壹点初发智能科技（深圳）有限公司,深圳市前海深港合作区前湾一路1号A栋201室(入驻深圳市前海商务秘书有限公司),440301115198192,2016-03-02,罗朝霞,1000万元人民币,91440300360134504C,www.catcarwasher.com
余洲影视,上海余洲影视制作有限公司,余洲影视是一家以影视制作为主的影视服务商。公司主要为影视投资公司提供影视剧内容的拍摄制作服务，公司已经承制了网剧《双世宠妃》，公司致力于为用户提供更多更优质的影视作品。,上海余洲影视制作有限公司,上海市松江区富永路425弄212号1楼,310117003485033,2016-08-12,杨硕,375万元人民币,91310117MA1J1JD65N,www.yuzhoufilm.com
子叶艺术教育,成都子叶教育咨询有限公司,子叶艺术教育是一家艺术教育服务提供商，专注于传媒专业艺考培训领域，设有播音主持类专业、编导类专业、表演类等相关专业课程，此外，还开设有文化课突击板块，帮助学生用户进行专业课和文化课全面提高。,成都子叶教育咨询有限公司,,510125000204609,2016-03-08,曾上晋,266.67万元人民币,91510114MA61TP9L46,www.zyysjy.com
惠发股份,山东惠发食品股份有限公司,山东惠发食品股份有限公司注重科技与研发的投入，先后组建了山东省肉类食品质量控制工程技术研究中心、潍坊市功能猪肉制品工程技术研究中心、天科惠发北方肉类研发中心等科研机构。现已形成肉丸制品、肉肠制品、调理制品、油炸制品、海洋鱼糜制品5大系列，是主要的速冻肉丸生产基地之一。,山东惠发食品股份有限公司,山东省诸城市舜耕路139号；诸城市舜德路159号,370700400009405,2005-02-02,惠增玉,16800万元人民币,91370700735779916D,www.qiaochu18.cn
轻停网络,北京轻停网络科技有限公司,轻停是一家连接人、车位、目的地的移动互联网智能停车平台。轻停通过有机连接商圈写字楼、商场及路侧停车场，实现开放停车数据、动态匹配车位供需、提升车位利用率、整合线上线下补贴，解决车主人群停车难、停车贵的痛点。,北京轻停网络科技有限公司,北京市朝阳区建国门外大街17号28号楼2520室,110105018786594,2015-03-23,秦岳,158.6294万元人民币,91110105335440382U,www.qtparking.com
高芯思通,深圳高芯思通科技有限公司,高芯思通是一家电子元器件及芯片技术开发服务商，主要从事信息系统、智能装备、芯片、软件等专用产品和系统的研究、开发、制造与销售，产品已应用于科技装备、国防、医疗、铁路、电子等行业。,深圳高芯思通科技有限公司,深圳市南山区西丽街道高新北区朗山路7号航空电子工程研发大厦六楼606室,440301114729174,2015-12-24,刘建德,5000万元人民币,914403003596518464
女名医,中科（深圳）精准医疗技术有限公司,女名医主要运营移动医疗APP（轻问诊+监护+社交）+智能穿戴（超级内衣）。针对女性胸部进行全方位的健康管理，科学监护、及早预防、及早发现、及早治疗，是乳房健康保健互助平台。胸护士聚集于女性乳房领域的轻问诊、护理、辅以自主研发的智能穿戴监护保健，以医、教、研、防为主，女性周边社交为辅，面向用户服务。,中科（深圳）精准医疗技术有限公司,,440301116309957,2016-05-30,杭恒祥,1000万元人民币,91440300MA5DDHTA1J,www.520cn.vip
紫勋智能,紫勋智能科技（北京）有限公司,紫勋智能是一家服务型机器人研发商，旗下主要产品为智能清洁机器人与机器人饮品站。其中清洁机器人可对街边的小广告进行自动清理，保障城市清洁。机器人饮品站可用于冷饮店中，具有语音迎宾、自动配餐等功能，当机器人不工作时还可为顾客表演舞蹈。,紫勋智能科技（北京）有限公司,,110108009982882,2006-10-24,袁麒,652万元人民币,911101087951236608
和时传媒,兰州和时广告有限公司,兰州和时广告有限公司是一家集广告设计、广告服务、广告制作、广告发布、网站建设为一体的专业化资深广告公司，作为甘肃民航汽车运输维修有限责任公司（机场集团汽车公司）所有的广告发布，广告制作，品牌策划等业务的独家代理机构，坚持创意领先、品牌核心，开拓创新，勇于挑战，并结合本土广告公司作业优势渗透拓展广告创意精髓。,兰州和时广告有限公司,甘肃省兰州市城关区南昌路586号信宜大厦第2单元501室,620102200437008,2017-02-17,温晓东,100万人民币,91620102MA7249J17N
杭州网加,杭州网加信息技术有限公司,"""杭州网加信息技术有限公司是互联网+时代“智慧码”信息技术的缔造者，是生成、跟踪、分析“智慧码”的高新企业。企业以“实现‘一品一码’，成就中国商品数字身份识别”的世纪工程为远景夙愿,在中国商品数字防伪、农副/食品安全保障与知识产权保护等领域独树一帜，为众多行业及其相关产品提供了包括防伪识别、产品信息追溯、物流防窜管理、移动营销管理应用、大数据分析等全方位技术服务。""",杭州网加信息技术有限公司,杭州市滨江区江陵路2028号星耀城1幢803室,330000000036565,2003-07-23,朱晓钟,100万元人民币,91330108753010430T,www.hzwangjia.com
联信创展,宁波联信创展信息技术有限公司,联信创展是一家自助智能现磨咖啡机提供商，通过将设备投放于各类场所，为消费者提供24小时共享自助式现磨咖啡饮品制作零售平台，具有点单、取货、智能化操作及方便快捷的功能特点，可以根据不同口味进行适当调整。,宁波联信创展信息技术有限公司,,330205000188837,2017-01-04,李丕锋,100万元人民币,91330205MA283MM47T,www.dikup.com
知谷,无锡知谷网络科技有限公司,无锡知谷网络科技有限公司愿景：“改善人们的出行体验”，公司定位：“面向全球的航旅出行服务提供商”。实施路径：把自主发明的机场智能手推车cTrolley（Chigoo Trolley）服务系统，推广至全球枢纽机场；在此基础上，构建并运营一个全球性的iFLYMATETM航旅出行服务平台，为全球旅客提供机场智能化公共服务和跨境购物便捷服务。,无锡知谷网络科技有限公司,无锡市新吴区长江南路35号空港产业园科技商务中心B1栋三楼,320213000132432,2010-05-13,陈涛,3360万元人民币,913202145546959325,www.chigoo.net
聚优车,北京聚优车科技有限公司,聚优车APP软件是北京聚优车科技有限公司研发推广的首款专注于服务二手车商的资讯平台应用。,北京聚优车科技有限公司,北京市朝阳区朝外大街乙6号25层2905,110105019370699,2015-06-24,潘英强,万人民币,,www.juyouche.cn
极光邻信,重庆极光邻信网络技术有限公司,重庆极光邻信网络技术有限公司正式成立于2009年7月，近8年里，在极光人的拼搏和奋斗下，凭借着在核心技术上的优势，服务质量上的不断提升，合作项目遍及多个国家，现已成为国内乃至全球具有实力的数字视觉科技应用集团。,重庆极光邻信网络技术有限公司,重庆市南岸区南坪街道福红路58号2栋2单元27-2号,500108000035769,2009-07-16,高华,500万元人民币,9150010869122597XP,www.jgyx.com
壹禾金铺,上海延金贸易有限公司,壹禾金铺是一家黄金珠宝直卖平台。专注提供黄金珠宝类品牌原创商品和海量精选商品，以平价直卖的经营模式为消费者提供线上黄金珠宝类商品放心购物体验，平台对所有商品进行品质承保，以时尚，潮流，新颖的多元化商品形态满足消费者对黄金珠宝类商品关于消费，收藏，投资和金融的个性化需求。以消费大数据与黄金珠宝产业链智慧融合为基础，整合产业链中设计，研发，生产，供应，渠道等核心供应链要素，为消费者提供平价普惠方式享受品牌服务的用户体验。,上海延金贸易有限公司,上海市宝山区河曲路118号7195室,310113001337716,2015-05-27,王敏,1000万元人民币,91310113342019692W,www.iaugold.com
油客网,北京牛牛油客科技咨询有限公司,油客网是加油站成品油实时零售价格内容提供商及加油站深度数据内容提供商。已经采集全国71753个加油站，覆盖379个主要城市，每个加油站POI有包括加油站名称、地址、品牌、实时油价在内的77个信息属性，包括92#、93#，E93#等21类成品油品种，涵盖中石油、中石化等18个加油站分类品牌。,北京牛牛油客科技咨询有限公司,北京市怀柔区怀柔镇大中富乐村92号,110116012768067,2010-04-09,邢瑞松,306.3726万元人民币,911101165530854384,www.ok619.com
LEAN WORK,上海领壹金融信息服务有限公司,LEAN WORK自主研发针对外汇、贵金属交易商的管理系统和交易社区，目前已经累计30余家金融机构客户。并着力研发新一代风控和清算系统。未来LEAN WORK也会逐步将产品服务拓展到证券、期货、银行等相关金融领域。目标3-5年成为全球领先的金融科技服务商。,上海领壹金融信息服务有限公司,中国（上海）自由贸易试验区华申路215号2幢2031室,310141000134867,2015-03-17,钱洪亮,1618.9237万元人民币,91310115332397526E,www.lwork.com
幻逸软件,上海幻逸电脑软件有限公司,Lusionsoft是一家VR游戏研发商，此公司致力于VR、AR及MR的游戏开发，与解决用户在VR游戏中晕眩的问题。其产品包括Happy Drummer VR和Domino Craft VR等。,上海幻逸电脑软件有限公司,上海市徐汇区钦州路100号1号楼306,310104000690218,2017-01-03,潘峰,210.5263万元人民币,91310104MA1FR70E3N,www.lusionsoft.com
两颗豆,重庆两颗豆农业科技发展有限公司,两颗豆是一家自动化豆棒生产、销售商。公司为了解决传统手工作业的不足，2016年创立于重庆的两颗豆自主研发了其自动化豆棒生产设备。目前已经实现无人化豆棒生产。平均一条生产线(24台单机组成)每天可以生产2吨豆棒。,重庆两颗豆农业科技发展有限公司,重庆市梁平区梁山镇群益村三组,500228008703626,2016-05-04,宋杰,4082万元人民币,91500228MA5U5TCR70,www.liangkedou.com
