名字,公司,介绍,公司,地址,身份证,时间,法人,注册金额,编号,网址
宏源药业,湖北省宏源药业科技股份有限公司,湖北省宏源药业科技股份有限公司主要业务是乙二醛等有机化学原料，乙醛酸、2-甲基咪唑、2-甲基-5-硝基咪唑等医药中间体，甲硝唑、苯酰甲硝唑等原料药的研发、生产和销售。,湖北省宏源药业科技股份有限公司,,421123000005111,2002-01-21,尹国平,35274.96万元人民币,9142110073519634XF,www.hbhypharm.com
诚烨股份,上海诚烨汽车零部件有限公司,"""公司自成立以来一直专注于汽车零部件的研发、生产、销售,通过多年的技术积累,拥有辊压、拉弯、冲压、焊接、注塑等工艺的加工中心,可以为上海大众、上海汽车等整车厂及其模块供应商提供相应的汽车零部件。""",上海诚烨汽车零部件有限公司,,310114000724809,2003-05-27,钱雪明,5120万元人民币,91310000750565270P,www.schengye.com
环宇汽车,江苏环宇汽车零部件有限公司,环宇汽车是一家汽车降噪产品提供商。,江苏环宇汽车零部件有限公司,宜兴市高塍镇南工业区,320282000093773,2001-06-26,王祖云,1000万元人民币,91320282728997253H,www.huanyu.com.cn
聚惠车,成都聚惠车网络科技有限公司,成都聚惠车网络科技有限公司旗下的聚惠车是汽车行业的一家专注于特价、特惠新车的O2O移动互联网平台，帮助客户找到特价新车，实现线上选车，线下4S店看车、试车，订车、车贷金融、保险、二手车、精品装饰等站式购车全新体验。用户凡在聚惠车平台下单并完成买车，如果买车后发现成交价不是当前4S店最低，聚惠车将赔付双倍补差。,成都聚惠车网络科技有限公司,成都高新区新雅中街26号附2号3层,510109000541314,2015-02-06,卓蕾,50万人民币,,www.juhuiauto.com
NIWO,合肥你家我装网络科技有限公司,NIWO是一款社交O2O服务APP，用户通过实名认证后，可以在APP上交朋友，同时APP为用户促进线下交流活动，致力于为单身狗、宅男、宅女等缺乏社交和渴望社交的用户提供交流的平台。,合肥你家我装网络科技有限公司,合肥市包河经济开发区花园大道17号互联网产业园8#三层,340100001254590,2015-05-13,王钰,200万元人民币,91340100343811059Y,www.niwoapp.com
东方吉祥,天津东方吉祥国际货运代理有限公司,东方吉祥成为中国与其他国家经贸往来的Top服务商，隶属于天津东方吉祥国际货运代理有限公司，该公司专注于国际货运代理（海、陆、空）等服务。专注于给客户最专业的服务理念并结合着综合化、国际化、信息化、系统化的发展目标。目前已经在日本韩国有着完善、强大的代理网络。,天津东方吉祥国际货运代理有限公司,天津市河东区津塘路174号（C座335房间）,120102000135691,2013-08-30,姚亮,500万元人民币,91120102075925665L
聚网优速,深圳聚网优速科技有限公司,聚网优速拥有十年以上的IDC运维经验，在多点多地都有网络节点布局，为用户提供一站式IDC，CDN服务。,深圳聚网优速科技有限公司,深圳市前海深港合作区前湾一路1号A栋201室（入驻深圳市前海商务秘书有限公司）,440301113267308,2015-07-02,张驰欣,1000万元人民币,91440300335379921W,www.chinanetcdn.com
E伴孝芯,亦伴（北京）信息科技有限公司,远程照护爸妈智能终端——“e伴孝芯”，创造了世界领先水平的老人行为识别技术及亲情服务应用系统。未来，亦伴科技将致力于打造中国老年人的居家养老生态服务平台，用更多周到的关爱服务，为使用e伴孝芯的儿女、老人提供更多帮助，实现“让孝爱触手可及”的企业愿景。,亦伴（北京）信息科技有限公司,北京市朝阳区北苑路170号3号楼12层1单元1502,110105017929858,2014-09-23,张杰,1000万元人民币,91110105317947980F,www.91eban.com
舜大新能源,江苏舜大新能源股份有限公司,江苏舜大新能源股份有限公司主要从事新能源光伏发电项目的投资、开发和运营。公司自设立以来，主营业务未发生重大变化，业务结构较为稳定。公司立足于太阳能发电行业，依靠多年的太阳能光伏发电领域积累沉淀，按照前期调研论证、项目核准备案、投资建设电站、项目验收（并网）、运营维护等一系列流程，努力打造优质新能源光伏电站。公司能够以客户需求、项目实际条件为基础，提供一揽子多元化、个性化的太阳能发电解决方案。,江苏舜大新能源股份有限公司,扬州市扬子江中路186号智谷大厦A座21层,321027000098002,2009-05-15,李进,20260万元人民币,913210916907697483,www.jssunda.cn
花哪儿,北京全知科技有限公司,全知科技是由一群独立开发者组成的高端软件定制服务商，不同于行业内普遍嵌套模板并二次修改的做法，我们坚持为每一位客户定制开发。深入行业，分析需求，为客户提供最佳的实现方案。 一流的用户体验，以及绝佳的设计和可靠性，是我们考量的重点。毕竟，如果只是为了做一款操作繁琐、功能凑合、设计简陋的软件，根本不用选择我们。 在追求最高品质和极致精巧方面，很多公司都会因为耗费时间或增加成本而妥协，甚至根本不在意。 但我们会比合作方还过分执着于细节，以认真的态度，做出与众不同的产品，这就是我们所坚持的工匠精神。,北京全知科技有限公司,北京市朝阳区来广营西路国创产业园6号楼三层东壹区302-166号,110105023176643,2017-03-21,莫凡,500万元人民币,91110105MA00D0P4X4,www.imuuzi.com
迈新生物,福州迈新生物技术开发有限公司,福州迈新生物技术开发有限公司是中国肿瘤病理免疫组化诊断试剂的领先者、生物医药高新技术企业。业务覆盖肿瘤病理诊断、免疫细胞化学诊断、分子病理诊断、精准医学诊断四大领域，主导产品为免疫组化检测仪器和系列试剂，营销网络遍布全国。,福州迈新生物技术开发有限公司,福建省福州市闽侯县科技东路3号福州高新区海西高新技术产业园创新园12号楼,350100100033983,1993-02-16,王小亚,5000万元人民币,913501001546216270,maxim.com.cn
花蜜信息网,广州花蜜信息科技有限公司,"""这是一个 电子商务,O2O 领域的项目。""",广州花蜜信息科技有限公司,,440106001034206,2014-09-19,张云,125.5956万元人民币,91440106304705923A,huamiwang.com
中城智慧,浙江中城智慧城市规划咨询有限公司,中城智慧是一家全域旅游目的地系统建设运营商。专注智慧旅游行业的高科技公司，业务范围包括智慧旅游规划咨询、投资建设、软件开发、系统集成、运营服务等；为乡村旅游、智慧景区、旅游目的地城市提供一体化解决方案，并运营自有乡美旅游、目的地城市旅游等多个平台。,浙江中城智慧城市规划咨询有限公司,杭州市西湖区文三路251号203室,330000000072885,2014-02-13,廖维宇,2100万元人民币,9133000009169764XL
点点乐,上海点点乐信息科技有限公司,恋舞OL隶属于上海点点乐信息科技有限公司，是一款音乐舞蹈3D手游。,上海点点乐信息科技有限公司,中国（上海）自由贸易试验区春晓路439号4幢,310115002018407,2012-09-11,汪世俊,246万元人民币,913101150545622607,www.ddianle.com
瑜伽你好,西安众享网络信息技术有限公司,瑜伽你好是一家互联网+瑜伽馆的重线下教学平台。通过整合西安市当地的线下瑜伽馆资源，让用户可以通过瑜伽你好这个平台可以实现自由选择课程的按次收费。,西安众享网络信息技术有限公司,西安市高新区丈八五路高科尚都摩卡第4幢1单元23层12301号房,610131100182515,2015-01-27,张旭,100万元人民币,91610131322362207A,www.helloyg.com
独角兽创业课,上海秦誓网络科技有限公司,独角兽创业课是为新兴企业提供创业培训服务的项目，包括活动推广、合作对接、本地社群、线上推广、人才招募等一系列相关服务。,上海秦誓网络科技有限公司,,310110000686833,2014-07-08,笪兴,137.1728万元人民币,91310110398791809Y,unicornstartup.me
奇游旅行,深圳市奇游天地信息技术有限公司,“奇游旅行”是基于旅游大数据挖掘的推荐引擎产品，为梦想出境的驴友提供一站式目的地、游记搜索和服务推荐的旅游导航站点。,深圳市奇游天地信息技术有限公司,深圳市南山区科技园虚拟大学园A座三层,440301109726417,2014-06-30,区俊杰,300万元人民币,91440300398464090K,www.qiyou365.com
蜂巢互联科技,深圳蜂巢互联科技有限公司,蜂巢互联是一家物联网技术研发商，主要经营范围是物联网、计算机信息系统的技术推广、技术研发、技术咨询、技术转让与技术服务等。,深圳蜂巢互联科技有限公司,深圳市福田区福田街道圩镇社区福田路24号海岸环庆大厦24层2408B,440300207017504,2019-05-07,马震,5000万元人民币,91440300MA5FLFKW4K
趣充电,趣充电（北京）科技有限公司,趣充电是一个共享电动车充电服务提供商，其电动车充电端口使用率达45%。公司致力于为用户提供绿色、安全(SAFE)、便捷(CONVENIENT)、负担得起(AFFORDABLE)的全场景电动出行基础设施及服务；公司的“互联网+”及“物联网+”解决方案契合国家的“智慧城市”及“美丽中国”之战略。公司拥有一批技术娴熟，经验丰富，责任心强的员工队伍，技术实力雄厚，形成了“以顾客为关注焦点、全员参与、持续改进”的质量管理体系并已通过ISO9001质量体系及研发体CMMI-L3认证；经过研发队伍的不断创新和长期工程经验积累，公司陆续推出了小区智能充电管理站、电池充换电站、电动汽车交、直流充电桩等产品并已实现标准化、规模化生产。,趣充电（北京）科技有限公司,"""北京市海淀区上地信息路1号(北京实创高科技发展总公司1-1,1-2号)1-1幢5层A栋5层029号""",110108023293769,2017-04-17,彭福根,100万元人民币,91110108MA00DKAM69,www.qpower.cc
丰盛装备,深圳丰盛装备股份有限公司,深圳丰盛装备股份有限公司位于深圳高新技术产业园，由一批一流的资深电子装备专家创办，拥有多项国家发明专利和计算机软件著作版权，是国家科委认定的专注于太阳电池生产设备、半导体设备、LED设备及自动化设备研发生产销售的国家级高新技术企业。,深圳丰盛装备股份有限公司,深圳市南山区高新区北区北环大道9018号大族创新大厦A区2楼,440301104515403,2010-02-10,王斌,5000万元人民币,91440300550340106G,www.fullshareep.com
乐宝游乐,成都乐宝游乐设备有限公司,乐宝游乐是一家集研发、生产、销售、服务于一体的综合型儿童游乐设备企业，是中国游乐设施、设备的生产商和供应商。,成都乐宝游乐设备有限公司,成都市温江区成都海峡两岸科技产业开发园科林西路618号20区202号,510123000107481,2014-12-30,赵波,200万元人民币,915101153274337649,www.lebaoyoule.com
钢研功能,西安钢研功能材料股份有限公司,"""公司是中国著名的精密合金制造骨干企业。专业研发、生产、销售精密合金、高温合金、耐蚀合金等优质金属。公司位于国家经济开发区——西咸新区,占地60余亩,生产、科研建筑面积18000度平方米,固定资产2.3亿多元。是一家集生产、科研于一体的高新技术企业。企业通过ISO9001-2008(GB/T19001-2008)质量体系认证。2006年被陕西省科技厅认证为高新技术企业。2005年公司主营业务被陕西省发展和改革委员会确认为国家重点鼓励和发展的产业。""",西安钢研功能材料股份有限公司,西安市邓六路88号,610112100009857,2001-04-20,李博,1171.097万元人民币,91610112220709601L
宜客莱,宜客莱（上海）电脑科技有限公司,ECOLA是全球3C数码周边配件领先品牌，为电脑、数码和智能移动产品提供创新的增值辅助类周边产品，以进一步提高移动技术的便捷性、高效性和愉悦感，从最初大众印象深刻的清洁保护膜、时尚USB集线器、鼠标垫、电脑包等电脑周边品类，发展到AV音频娱乐、桌面支架、智能手机周边配件、平板电脑保护套、蓝牙、充电器等十多个品类近500个单品。,宜客莱（上海）电脑科技有限公司,青浦区北青公路9138号1幢3层C区354室,310118002596713,2011-02-22,荐保亚,150万元人民币,913101185696026203,www.ecolachina.com
翔港科技,上海翔港包装科技股份有限公司,上海翔港科技包装股份有限公司，成立于2006年，注册资本7500万元人民币。公司位在浦东新区康桥工业园区。公司以质高价廉的产品、灵活快捷的服务，赢得联合利华、雅诗兰黛、Dior、欧莱雅、辉瑞制药、好时、雅培、相宜本草、百雀羚等众多国际著名品牌企业的青睐。公司拥有全新曼罗兰5色、6色、7色UV印刷机等多台国际顶级印刷包装生产线、以及目前亚洲第一台高科技高配置曼罗兰8色+2UV+联机冷烫+联线自动检测印刷机，并配套多条BOBST全自动模切机、高速糊盒机等后道生产加工设备。有力的填补了中国印刷行业高端冷烫及印刷包,上海翔港包装科技股份有限公司,上海市浦东新区泥城镇翠波路299号,310225000525832,2006-08-30,董建军,10132.04万元人民币,91310115792736664G,www.sunglow-tec.com
赛了吗,上海奔流电子有限公司,赛了吗是一个在线答题竞赛的平台，主要为个人、企业、政府机关等单位服务。是国内知名的抢答器及数码语音产品生产研发企业，拥有博士领衔的研发团队。公司秉承“技术创新、质量更好、服务更优”的宗旨，与客户精诚合作，互惠双赢，共同发展。公司研发的多种产品均得到了广大客户的好评主要产品有奔流牌系列高级电子抢答器、无线电脑抢答器、无线带电子记分抢答系统、专业抢答题库软件系统等。,上海奔流电子有限公司,上海市宝山区真陈路1398弄16号,310113000150804,1996-02-07,孙焕挺,50万元人民币,91310113630346129U,www.qiangdaqi.net.cn
鼎天体育,四川鼎天体育产业发展有限公司,鼎天体育是一家体育产品生产商，专业从事体育产品的生产、销售、安装及体育项目的策划、推动于一体的全方位、综合性的体育企业。公司在成立伊始就本着让“运动  无所不在”的经营理念，积极的将国内外各种性价比高的优质运动材料和场地提供给社会各界用户。公司目前拥有自主的橡胶卷材和人造草生产基地，其雄厚的研发、生产、设计、安装能力均得到了国外知名体育品牌公司的高度评价和赞扬。公司拥有国家质量认证中心颁发的 IS09001质量认证证书和国家建设部颁发的体育场地二级施工资质。鼎天体育愿为您带来具有国际先进水平的运动材料和场地。,四川鼎天体育产业发展有限公司,成都市武侯区玉林一巷3号,510000000138563,2006-02-15,刘洪蓉,500万元人民币,91510000785400038E,www.scjcdt.cn
贵州微联盟,贵州微联盟信息科技有限公司,贵州微联盟是本土移动互联网传播行业领导者。依托千万级粉丝的微信公众号运营，聚合平台级新媒体矩阵，为优质品牌定制互动营销解决方案，并开创众创云创客/大数据计划，创建互联网+本土生活服务闭环。贵州微联盟在贵州本地自营20多个微信公众号，积累粉丝数超过200万，并保持快速增长，各项影响力排名名列前茅，初步形成重点影响贵州、遵义、毕节，覆盖全省，连接天南地北贵州人的传播格局。 在全国自营30多个微信公众号，积累粉丝数超过800万。在全国微传播广告市场，我们稳步前行，并对助力贵州优质产品“出山”探索出快捷高效路径。贵,贵州微联盟信息科技有限公司,"""贵州省贵阳市南明区春蚕巷1号B座5,6单元1层[湘雅社区]""",520102000818956,2015-10-16,刘小翔,1500万元人民币,91520102MA6DJ7R71F,www.暂无.cn
东菱,苏州东菱振动试验仪器有限公司,苏州东菱振动试验仪器有限公司是全球知名力学环境与可靠性试验设备专业制造商和测试服务商之一，创建于1995年，是国家博士后科研工作站、国家火炬计划重点高新技术企业、国家知识产权优势企业、中国质量诚信企业等。东菱集研发、制造、销售、服务于一体，涵盖机、电、仪、软件、硬件等各种领域技术的综合应用和集成，各类试验设备100多款。产品广泛应用于国防、军工、航天、航空、船舶、轨道交通、汽车、电子等国民经济主要领域，参与了神舟系列、天宫系列、探月工程、风云系列等国家重大项目的研制建设试验相关配套工作，为国防工业和现代化建,苏州东菱振动试验仪器有限公司,,320512000013192,1996-08-08,王孝忠,2100万元人民币,91320505608240096P,www.donglingtech.com
小鹰科技,四川小鹰科技有限公司,四川小鹰科技有限公司，是一家专注于海外同城配送的互联网公司。  公司旗下产品飞带，是一个智慧物流平台，通过对国际航线的整合，结合自身数据算法提供全面的航线运力展示，根据寄户需要匹配出最佳航运渠道，简化流程，最终实现全球48小时到达，为企业和个人提供高校，快捷的物流服务。,四川小鹰科技有限公司,成都高新区紫杉路64号,510109000193521,2011-08-25,罗亮,222万元人民币,91510100580036201Q,www.feedel.net
第一通信,德仲通信科技（上海）有限公司,第一通信是一家中小企业通信及服务B2B平台。,德仲通信科技（上海）有限公司,,310110000594400,2012-05-31,顾颖,1000万元人民币,91310110596487349W
易文赛生物技术,杭州易文赛生物技术有限公司,杭州易文赛生物技术有限公司致力于研究干细胞生物技术；涉及生物医疗、生物美容、细胞培养采集等多项研究。在干细胞的储存、应用和人类基因检测方面，将与国际同步发展。,杭州易文赛生物技术有限公司,杭州市余杭区仓前街道文一西路1500号3幢402室,330184000096347,2009-09-03,戴玲华,3000万元人民币,91330110691728120Q,www.sebio.net.cn
小马创投,北京小马创业投资管理有限公司,小马创投是一个创新型的、开放的创业服务平台， 通过架构创业者、消费者以及人才之间的桥梁，打造一数据资本为基础的网络，为早期创业者提供靠谱的合伙人资源、多阶段的有价值投资、深社交的互助圈子等综合服务体系，立志成为影响世界的企业和企业家的摇篮。?,北京小马创业投资管理有限公司,北京市海淀区善缘街1号8层3-817,110108015782151,2013-04-12,马卫东,3000万元人民币,91110108067332878R,www.jinjiedao.cn
神行主驾,北京神行主驾互联科技有限公司,暂无信息,北京神行主驾互联科技有限公司,,,2018-02-26,李卫春,10万元人民币,91110106MA01AGG325
智同生物,河北智同生物制药股份有限公司,河北智同生物制药股份有限公司成立于2006年7月5日，注册资本：6000万元。定位于中国医药高科技行业尤其是高科技成果转化的专业投资业务，旨在整合科研、生产、销售方面的优势，利用团队的专业经验和优秀的投资理念，力争发展成为中国最大、最专业的医药高科技投资公司。,河北智同生物制药股份有限公司,河北省定兴县固城一号,130626000000119,未知,夏彤,12750万元人民币,91130600108345190C,www.zhitongshengwu.com
VR实验课,上海梓时数字科技有限公司,VR实验课是通过计算机创建的一种多源信息融合的、交互式的三维动态视景和实体行为的仿真系统，使用户沉浸到该环境，达到跟实际实验室同样的效果，具有多感知性、存在性、交互性、真实性等多种特点。,上海梓时数字科技有限公司,上海市金山区朱泾镇南横街4号4幢1289室A座,310116002951603,2013-09-26,郭圣,1000万元人民币,9131011607819284X9,www.shzishi.com
E药汇,浙江英磊联信息技术有限公司,浙江英磊联信息技术有限公司以打造创新型医药交易和信息服务平台为目标，基于SAAS服务模式向广大连锁及单体药店提供药店管理系统的信息化建设服务；并在此基础上延伸至医药生产厂家、供应商、医保和监管机构、消费者，针对不同对象提供不同的电子商务及移动终端应用服务产品。提高药品零售终端的商品供应链效率，降低运营成本，同时为实体门店开辟更多的网络销售市场，并为供应商的优质产品提供积极推送与展示的平台。公司旗下拥有企业级系统快速开发套件软件V1.0版本，药店在线联盟平台系统V1.0版本，药品监控管理平台V1.0版本等软件,浙江英磊联信息技术有限公司,浙江省杭州市下城区武林新村104号1幢366室,330000000078931,2015-06-24,张锦桦,2400万元人民币,913300003440893282,www.eyaoclub.com
前海供通天下,深圳市前海供通天下供应链管理有限公司,是一家物流供应链服务供应商,深圳市前海供通天下供应链管理有限公司,深圳市前海深港合作区前湾一路1号A栋201室(入驻深圳市前海商务秘书有限公司)实际经营地址:深圳市宝安区海秀路23号龙光世纪大厦A座15楼A06,440301111509941,2014-10-23,伍嘉敏,10000万元人民币,91440300319436295B
田丁科技,杭州田丁科技有限公司,田丁科技是一家专注于中高端APP开发和网站建设的公司，同样也是一家致力于行业软件及解决方案的公司。为政府企业及个人提供基于移动终端的客户端平台开发等各种服务。,杭州田丁科技有限公司,拱墅区和睦路525号一层104室,330105000474123,2017-01-23,盛翔,100万元人民币,91330105MA28LN0567,www.tiandingkeji.com
兔叨叨,杭州大拿科技股份有限公司,兔叨叨是一款儿童语言教育类APP，其应用的核心角色是一只小兔子——“兔叨叨”。应用以核心角色“兔叨叨”直接命名。用户可以与叨叨直接对话，点播经典儿童故事。除此之外，叨叨还会唱儿歌、背古诗。让孩子有个可以说话可以谈心的玩伴。,杭州大拿科技股份有限公司,,330100000206957,2015-07-03,陈明权,600万元人民币,91330100341849088F
逸保,福建逸保网络科技有限公司,逸保是一个基于云计算和大数据分析的2C互联网保险服务平台，旨于通过海量的保险产品数据分析，为用户智能分析和推荐保险产品，结合平台上已接入的各大保险公司的保险产品，实现快速的分析、定制、比对、投保、协助理赔。,福建逸保网络科技有限公司,,350105100165209,2017-02-23,陈平,1000万元人民币,91350105MA2Y10TD88,www.ebao123.com
Gagi人潮汕互联网小食馆,深圳市识潮文化发展有限公司,Gagi人是以互联网、文化、餐饮相结合的小食馆。形成订阅号矩阵，服务号，线下小食体验店三部引擎全面拉动。通过线上订餐系统，建立微信订阅号和服务号，服务号为潮汕用户提供一套集外卖，自提，点菜，下单，支付，排号，分享体验为一体的线上服务，实现“无服务员、无收银员、无就餐区，无专业厨师”的互联网小食馆。,深圳市识潮文化发展有限公司,深圳市南山区南山街道桂庙路福海苑一栋一单元5A,440301116963577,2016-07-28,刘鹏,50万元人民币,91440300MA5DH9H2X3,mp.weixin.qq.com
威盛电子,威盛电子（深圳）有限公司,威盛电子集成嵌入式平台及系统解决方案领导厂商，致力于M2M、物联网及智慧城市领域应用开发，范围包括多屏墙、数字标牌、工业自动化、医疗自动化等。。客户群涵盖全球各大领先高科技、电信、电子消费品牌。,威盛电子（深圳）有限公司,北京市海淀区中关村东路1号院7号楼威盛大厦,440301503369937,2000-08-10,陈主望,2500万港元,91440300723018888L,www.viatech.com
汉固达商城,浙江汉固达网络信息技术有限公司,专业级五金机电厂商直供平台，B2B2C，仓储中心24家，连锁加盟店100+，历史合作品牌200+，注册会员40000+，日活2000+。,浙江汉固达网络信息技术有限公司,,330702000114399,2015-10-15,杨斌,1538.46万元人民币,91330702MA28D18A49,www.hanguda.com
环时互动,环时互动（北京）科技有限公司,环时互动（北京）科技有限公司（S-lab）是一家基于受众洞察，整合多种创意方式，聚焦社交网络，协助品牌和产品扩大其社会化影响力，以创新为生命线和竞争力的新形态传播公司。,环时互动（北京）科技有限公司,北京市房山区良乡长虹西路翠柳东街1号-2157,110111015368975,2012-11-06,金鹏远,1600万元人民币,91110111057383591B,www.socialab.com.cn
松盛机器人,上海松盛机器人系统有限公司,松盛机器人是一家工业机器人系统研发商。旗下产品包括三坐标系统、自动码砖机器人系统、机器人导轨及玻璃挑料手等。主要应用于物料搬运、压铸喷雾取件、点焊、弧焊、等离子切割/气刨、机床设备上下料、研磨抛光、涂胶、拆码垛等。,上海松盛机器人系统有限公司,青浦区华纺路69号3幢3层D区388室,310229001423286,2009-11-26,李强,1266.67万元人民币,913101186972778266,www.jxss88.com
八百里汽车科技有限公司,北京八百里汽车科技有限公司,我要车(隶属于北京八百里汽车科技有限公司)成立于2017年12月，核心团队拥有丰富的汽车销售及互联网运营经验，背靠上市集团，拥有强大的资源，以优质的服务、快速的反馈为特色，上线之后月成交量快速增长，是国内发展最快新车B2B平台。 “我要车”公司是业内人士高度认可的业务布局全、服务能力强的新车B2B平台，考虑到未来新车销售行为将注重消费者行为习惯的分析与洞察，“我要车”公司应用互联网运营思维，不断提升信息流通效率，力争在车源、物流、仓储、交易担保等各方面为各级经销商提供良好、完善的服务。公司总部位于北京，拥有员工900余人，有专门团队深入驻扎全国五十多个城市，包括北京、上海、成都、郑州、深圳、长沙、菏泽、周口等，业务足迹遍布全国，合作4S店、二级经销商近十万家，直接深入连接各级供应商、经销商，并且提供交易过程中货源、物流、营销等一系列问题的解决方案。截止目前，“我要车”公司各项业务持续布局当中。,北京八百里汽车科技有限公司,北京市海淀区羊坊店路18号2幢11层1142-9,110108024195080,2017-09-28,孙瑶,133.3333 万元,91110108MA017W1Y8T,www.wyc.cn
锦仓科技,海南锦仓网络科技有限公司,海南锦仓是一家金融服务区块链应用软件开发商。致力于解决传统金融交易中存在的信任及流通问题，以数据科学应用为核心，行业融合创新为驱动，倾力打造中国最具影响力的大数据产业群落。锦仓科技团队由跨越多个专业、并有不同类型丰富履历的专业人士组成，属于互补复合型团队，技术研发实力雄厚，集合了计算机领域、金融领域专业人士。,海南锦仓网络科技有限公司,海南省海口市龙华区滨海大道32号复兴城A1区A5002号,,2018-04-16,刘洋,230万元人民币,91460100MA5T3Y2JX9,jincang.shop
