名字,公司,介绍,公司,地址,身份证,时间,法人,注册金额,编号,网址
邻老板,南涧天焱电子商务有限公司,邻老板是一个零售S2b2c平台，帮助小店拓展包含无品牌产品和厂家优质滞销品在内等新品类，从而使供应链条上的小店、零售商、经销商、厂家均可通过销售额和品类的增加而获利。邻老板合作的产品主要是包装食品饮料，未来还将向农副产品和酒水等新品类拓展。,南涧天焱电子商务有限公司,北京市海淀区安宁庄西路9号院29号楼1层103单元,532926000009081,2015-03-06,吴泳涛,121.1111万元人民币,91532926MA6K9DRU8X,www.linlaoban.cn
琳琅科技,廊坊市琳琅科技发展有限公司,廊坊市琳琅科技发展有限公司是一家提供工业机器人自动化的解决方案、工厂机器人自动化相关周边配套设备的研发与制造。主要为客户解决焊接自动化、机床自动上下料、搬运码垛物料、AGV智能物流等方面的自动化实现问题。公司可为用户提供ABB、安川、川崎等进口品牌机器人和广州数控、配天、欢颜等国产品牌机器人的整体配套方案，AGV方面我们可提供牵引型、背负型、叉车型等车型，公司研发设计的机器人周边产品包括机械爪、流水线、焊接变位机、工装夹具及AGV料车。统等领域。,廊坊市琳琅科技发展有限公司,河北省廊坊市安次区名居小区西区2号公寓1单元7层710号房(办公场所),131002000065027,2017-05-17,卢万厂,100万人民币,91131002MA08JRE194,llrobots.com
泰昂能源,深圳市泰昂能源科技股份有限公司,"""公司成立于2001年4月,2009年12月由原“深圳市泰昂电子技术有限公司”整体变更为“深圳市泰昂能源科技股份有限公司”,注册资本5000万。公司始终追求“安全·智能”的经营理念,专注于提供智能电源系统解决方案。是国家级高新技术企业。公司总部位于深圳软件园,为公司的研发中心、营销管理中心;绩溪分公司位于皖南绩溪生态工业园,占地面积60000余平方米,是公司在安徽的生产基地。2013年12月,全资子公司深圳市泰达电源技术服务有限公司成立,致力于变配电设备检验检测、专业化检修和维护保养服务。""",深圳市泰昂能源科技股份有限公司,深圳市宝安区新安街道留仙二路鸿辉工业园1栋4、6层,440301103526538,2001-04-11,金林,5000万元人民币,914403007271726043,www.taiang.com.cn
云城数据,云城（北京）数据科技有限公司,云城数据是一个自主可控的企业数据服务平台，提供数据挖掘、学习、数据梳理、清洗及分析服务、用户管理、访问控制、日志数据及存储管理等功能。以便捷的数据采集设备进入市场，致力于解决企业数据孤岛及数据缺失问题，为企业未来采用数据增值服务提供设备基础及数据基础。,云城（北京）数据科技有限公司,北京市海淀区双清路甲79号配楼A303室,110108020842118,2016-03-16,王轶捷,133.3339万元人民币,91110108MA0045YW0L,www.cloudfortdata.com
佰策科技,北京佰策科技有限公司,佰策科技是一家新兴的为海内外移动终端设备厂商提供SaaS服务的合作伙伴，帮助海内外手机厂商搭建移动互联网生态体系，提供完善的移动流量数据化、智能化服务解决方案。同时，佰策也为广大游戏开发者、应用开发者和广告主提供精准的用户触达和推广服务，推出基于数据挖掘技术的个性化推荐引擎产品，为数十亿手机用户推荐有价值且个性化的互联网信息。,北京佰策科技有限公司,北京市朝阳区高碑店乡八里庄村陈家林9号院(华腾世纪总部公园)项目5号楼2单元6层601A室,110105020375543,2015-12-15,朱翼鹏,1000万元人民币,91110105MA002HHTXE
创信科技,北京创信科技有限公司,创信科技公司是一家为客户提供教育信息化领域的咨询、规划、建设和服务的软件企业和高新技术企业。从成立开始即定位于大数据、云计算领域，依托领先的技术优势，产品覆盖了基础平台、教学管理与服务、学生管理与服务、电子校务、数字资源、考试与评测服务、实践与就业服务。,北京创信科技有限公司,北京市海淀区海淀西大街36号103-006,110108016782087,2014-02-26,吴运圣,100万元人民币,91110108092921041B,www.tronsing.com
滨会生物,武汉滨会生物科技股份有限公司,滨会生物是一家抗肿瘤药物研发生产商，主要产品为重组溶瘤Ⅱ型单纯疱疹病毒（OH2）注射剂，该产品适用于肺癌、头颈部肿瘤、淋巴瘤、肝癌、黑色素瘤等疾病，也可与传统放化疗联合应用，旨在为用户提高疗效、降低副作用。,武汉滨会生物科技股份有限公司,鄂州市葛店开发区1#工业区创业服务中心,420100000215592,2010-11-19,刘滨磊,2165万元人民币,914201005655607695,www.binhui-bio.com.cn
Synapse/世谛,上海世谛集成电路设计有限公司,Synapse是一家工业服务设计企业，专注于半导体设计工程，致力于帮助客户开发他们的下一代旗舰产品，包括移动设备、复杂的路由器/交换机、消费产品、存储、微处理器、图形处理器等，为客户提供工业解决方案。,上海世谛集成电路设计有限公司,上海市嘉定工业区叶城路1288号第6幢第三层A区,310000400628055,2010-08-06,Devesh Gautam,22.92万美元,913100005574705875,www.synapse-da.com
自由旅行网,上海私祥网络科技有限公司,公司旗下的自由旅行网 （www.zyou.com）是2014年成立的旅行产品电商平台，公司主要侧重于出境旅游产品的销售服务，集团会务商旅销售服务，我们已经与多个国内知名旅行电商平台进行了紧密合作，我们目标将把旅行特色/跨界产品作为我们核心竞争力的产品推向国内互联网市场。,上海私祥网络科技有限公司,上海市青浦区华新镇华腾路1288号1幢1层I区105室,310118003126543,2015-04-28,王煜晓,1000万元人民币,91310118332659741Y
联想利泰,北京联想利泰软件有限公司,北京联想利泰软件有限公司（简称联想利泰）成立于2004年6月2日，是联想集团成员企业，其前身是成立于1996年的联想集团研发部软件开发团队。公司总部位于北京市海淀区上地信息产业基地，在武汉、深圳等地设有分支机构。 联想利泰拥有富有经验的软件开发团队和先进的软件开发过程管理体系。2000年，我们率先在国内引入软件能力成熟度模型CMM，并在2007年2月通过CMMI5级国际认证，标志着我们能够定量地对软件开发项目进行分析和控制，保证软件项目品质、交付时间和售后服务，具备了国际一流的软件过程管理能力。,北京联想利泰软件有限公司,北京市海淀区上地信息产业基地开拓路7号一幢2408,110000410198898,2004-06-02,韩振江,1600万元人民币,91110108762956359T
宝行文化,浙江宝行文化发展有限公司,宝行文化是一家影视投资及影片宣发服务提供商，公司主要经营影视投资以及影片宣传发行业务，同时从事电影院建设投资运营、IP孵化及文化地产投资运营业务，产品电影兑换券适用于杭州多家影院。,浙江宝行文化发展有限公司,上城区清江路126号1190室,330102000222556,2016-12-21,赵尔丁,1910万元人民币,91330102MA280XHKXR
四维口袋,上海众墨信息科技有限公司,四维口袋运用虚拟现实（VR）技术与室内设计结合从而搭建的装修服务设计平台，让用户自由搭配设计、真实体验参观未来的家。它通过整合优秀的设计师、一流的供应商和中高端消费者，利用云服务和3D虚拟现实技术，共同打造工程类、家装类的设计交易平台。,上海众墨信息科技有限公司,上海市杨浦区铁岭路38号1层（集中登记地）,310113001414112,2015-10-15,陈立,111.1111万元人民币,91310113MA1GK0G551,www.4dpoc.cn
后裔半导体,西安后羿半导体科技有限公司,后羿半导体致力于电子元器件国产化的设计研发和生产。经过多年的不懈努力，现已成为从事中高压大功率场效应管（MOSFET）及电源管理IC等功率器件和模拟集成电路的设计研发、生产和销售为一体的高新技术企业。,西安后羿半导体科技有限公司,,610100100098266,2008-08-01,肖智成,3700万元人民币,916101136732968625,www.hooyi.cc
汉承科技,广州市汉承生物科技有限公司,广州市汉承生物科技有限公司是一家美容服务提供商。凭借深厚的基因美容背景，为中国美容事业注入了新生力量。,广州市汉承生物科技有限公司,广州市白云区机场西路嘉禾街望岗段自编7号105房(仅作办公用途),440106000093756,2009-11-23,黄祖印,100万元人民币,91440101696931128L,www.hch138.cn
中原证券,中原证券股份有限公司,中原证券股份有限公司是在河南省注册的唯一一家法人证券公司。成立14年来，中原证券紧紧围绕服务实体经济，不断转型创新，走出了一条由小到大、由弱渐强的发展之路。特别是2012年以来，公司发展提速，先后实现了香港上市、香港增发和A股上市，已步入持续健康快速增长的轨道，稳居全国证券公司第一方阵，成为“金融豫军”的代表性企业之一。因贡献突出，公司2014、2015年度连续两年受到河南省委、省政府通报嘉奖；在2015年和2016年证监会组织的证券公司分类评价中，公司连续两年被评为A类券商。,中原证券股份有限公司,郑州市郑东新区商务外环路10号,410000100009831,2002-11-08,菅明军,386907.07万元人民币,91410000744078476K,www.ccnew.com
大千聚合,四川省大千聚合信息科技有限公司,一家致力为教育服务的公司,四川省大千聚合信息科技有限公司,成都高新区天府五街200号6栋A区1-2楼,510109001060267,2017-03-24,王强,200万元人民币,91510100MA6CM8BN93
恩圣堂,天津恩圣堂生物科技有限公司,恩胜堂致力于生物医药及医药器械的研发、生产。在“小分子水凝胶”药物缓解方面达到世界先进水平，首次在国内利用纳米级小分子氨基酸合成多肽技术应用于妇科用药和生物化妆品生产领域。公司拥有GMP标准厂房2000余平米，并配置有独立的研发中心。,天津恩圣堂生物科技有限公司,天津市西青经济技术开发区国际工业城A9号-5A,120111000194341,2015-05-15,朱月强,500万元人民币,91120111340949589P,www.enshengtang.com
思佩,深圳市思佩实业有限公司,"""深圳市思佩实业有限公司 主营进口铝合金材料，工业用进口铝合金，建筑用进口铝合金。我们是加拿大铝业（ALCAN）以及其旗下分拆出来的上市新公司－NOVELIS集团的代理商,主要经销加拿大铝业集团生产的各种规格铝合金材料。加拿大铝业是目前全球最大的铝业公司，在三十多个国家拥有六十多...""",深圳市思佩实业有限公司,深圳市福田区福田街道皇岗社区益田路3008号皇都广场C栋1811,440301103133061,1999-12-27,杨瑶琴,500万元人民币,91440300715259614B,www.sipeisz.com
果缤纷,湖南金捷生物工程有限公司,2014年，果缤纷国际集团进驻中国时尚水果连锁领域，以超前的水果品牌国际运营模式为先导，在中国长沙成立果缤纷商业运营管理中心（金捷生物），并致力于将果缤纷打造成为中国水果行业最知名的第三方管理服务机构，借助新零售发展契机，向品牌加盟、第三方管理咨询服务（“智慧猎人”商学院）和“互联网+”服务平台三大业务方向进行快速拓展，截止到2018年12月，果缤纷中国水果主题连锁门店已遍及江西、湖南、湖北、江苏、河南、广东、山东等28省88城，门店突破800家，服务中国消费者已逾1000万，果缤纷始终秉持为中国消费者高效快捷提供健康美丽快乐的产品而不懈努力，并自主研发了“fruitfun果缤纷果萃酶”家居清洁系列产品，为中国家庭创造更加健康、安全、环保的家居生活。,湖南金捷生物工程有限公司,长沙市雨花区环保科技产业园振华路519号聚合工业园第4幢101房,430111000325543,2015-06-24,袁洁,500万元人民币,914301113446889374,www.fruitfun.cn
飞马智科,飞马智科信息技术股份有限公司,飞马智科信息技术股份有限公司是一家集智能、科研、工程、咨询、云服务于一体的现代化国家级高新技术企业，致力于为用户提供云计算、钢铁行业自动化和信息化解决方案、行业大数据、机器人集成应用、咨询服务、智慧城市建设等服务。主要产品有机器人机床板料搬运、智能贴标机器人、汽轮机发电监控软件、连退线活套控制软件等。,飞马智科信息技术股份有限公司,马鞍山市霍里山大道南段6号5栋一层,340500000026689,2002-05-15,蒋育翔,12573万元人民币,91340500738900283D,www.mgig.com.cn
益彰咨询,深圳市益彰教育咨询有限公司,"""在益彰咨询（Envision Education Consulting Co., Ltd), 我们每天都致力于为来自全球的教育机构提供领先的企业咨询服务和专业的人才解决方案，我们和客户的最高管理层并肩工作，通过设计科学的人才架构、提供高效准确的人才猎聘服务、制定重大管理决策，协助企业快速提升现有人才能力，在激烈的行业竞争环境中为客户创造领先于竞争对手的企业价值。""",深圳市益彰教育咨询有限公司,深圳市南山区沙河街道深南大道华润置地大厦E座27层27B房,440301113370749,2015-07-16,万益,300万元人民币,91440300349592387G,www.envisionsz.com
市女娲机器人,深圳市女娲机器人科技有限公司,深圳市女娲机器人科技有限公司，致力于智能人形机器人产品的研发、生产、销售，主要战略方向包括智能电网和智能机器人，致力于服务型机器人（保洁清扫、娱乐教育和电力巡检等）的设计、研发和制造。,深圳市女娲机器人科技有限公司,深圳市南山区桃源街道学苑大道1001号南山智园C3栋16楼,440300201033860,2017-05-09,万文惠,2105.263158万元人民币,91440300MA5EHAGL26,www.evarobot.com.cn
多多客,杭州觅格电子商务有限公司,【多多客】是【拼多多】内部优惠券发放平台，【拼多多】全场商品在【多多客】都可以搜到专属优惠券。,杭州觅格电子商务有限公司,浙江省杭州市余杭区塘栖镇欣北钱江国际大厦5幢1406室,330184000372260,2015-06-17,阮少林,100万元人民币,913301103419412204
云迈Cloud,郑州云迈软件科技有限公司,郑州云迈软件科技有限公司是一家利用信息技术改造和提升中小企业信息化办公效率的企业管理软件供应商，致力于向客户提供以管理自动化为核心的系统、服务和解决方案，建立针对中大企业的云计算信息化办公平台。,郑州云迈软件科技有限公司,河南自贸试验区郑州片区（郑东）商鼎路78号3号楼2单元32层3206室,410105000377096,2013-06-10,王威,100万元人民币,914101050713822960,www.eonmain.com
我的律师,广州律友信息科技有限公司,我的律师是一款为律师打造的法律应用软件，是专业的律师助手，提供案例搜索、法律查询、诉讼费、发布等功能，让律师更好的学习行业知识，努力让人民群众在每一个司法案件中都感受到公平正义 。,广州律友信息科技有限公司,广州市天河区五山路246、248、250号1502自编03-04K030（仅限办公用途）,440106001338509,2015-10-08,刘晓辉,20万元人民币,91440106MA59AA0815
圣谛影音,上海森笛电子科技有限公司,圣谛影音是一个智能及音视频定制化一站式服务的平台。公司致力于打造高端智能与音视频系统，为用户进行以娱乐及生活便捷性为核心的系统集成服务。业务领域涵盖私人影院视听系统、全宅家居智能化控制、建筑声学设计、灯光、音响系统的规划与组建等，并提供完善的售后服务。,上海森笛电子科技有限公司,上海市普陀区同普路898号307室,310107000673399,2012-12-04,冯光宇,100万元人民币,91310107059315082A,www.sentimenthifi.com
拼拼,北京一路同行网络科技有限公司,拼拼是一款信誉及兴趣社交APP，打破陌生人信誉壁垒，专注于生活效率O2O，拼的是时间和效率。该APP提供解决陌生人交友信誉问题、在线餐厅信誉订桌、点餐、拼局、行业聚会、海外拼团、在线预定停车位、在线购买全国各地出发汽车票等功能。,北京一路同行网络科技有限公司,北京市石景山区实兴大街30号院3号楼2层A-0484房间,110107017895082,2014-09-15,张志强,4000万元人民币,91110107318302770K,www.pinpincar.com
茶天下,茶和天下（北京）网络科技股份有限公司,茶天下是一个茶类的B2B2C模式的垂直电商平台和茶产品交易平台。致力于给爱茶的人士提供专业的茶类工具。隶属于茶和天下（北京）网络科技股份有限公司。,茶和天下（北京）网络科技股份有限公司,北京市西城区马连道路14号24-12,110000017786660,2014-08-26,汪勇,2000万元人民币,91110000306772708W,www.tealg.com
长剑牌,深圳市聚味食品科技有限公司,长剑牌是一个辣酱调味品品牌，旗下主要产品为鲍鱼干贝XO海鲜秘制鲜香辣酱，其产品通过微信公众号及线下实体商超等渠道进行售卖，同时提供物流配送、售后、24小时快速退款等服务。,深圳市聚味食品科技有限公司,深圳市福田区梅林街道翰岭社区梅东一路3号艺丰花园C区2栋711,,2018-02-08,鲁小康,100万元人民币,91440300MA5F0EB16E
爱兴生物,成都爱兴生物科技有限公司,爱兴生物是一家智能化即时诊断技术研发商，以iShine POCT技术平台为核心，涵盖新药研发、医疗器械、精准医学及医疗健康服务等领域，提供临床辅助决策、疾病预测模型、临床试验分析、个性化治疗服务。,成都爱兴生物科技有限公司,成都高新区科园南路88号7栋402号,510109000367497,2013-04-10,包德泉,1029.411765万元人民币,915101000643341495,www.ixingbio.com
科达智运,四川科达智运物流有限公司,药运通-无车承运人平台”是一家以“物流+互联网”为主的医药物流共享平台.平台以“快速、准确、安全、节约”为方针，以创新组织的经营模式，通过“理念创新、运作高效、服务规范”，促使医药物流达到集约化、规模化、规范化，从而充分利用药运通平台的优势，帮助货主企业、承运企业、实际承运人达到运输高效协同。,四川科达智运物流有限公司,成都市新都区工业大道东段520号24栋,,2018-10-09,刘超,1000万元人民币,91510114MA68F3M56D,yaoyuntong.com
重力聿画,北京重力聿画影视文化有限公司,北京重力聿画影视文化有限公司前身892动画工作室。由北影和北航动画专业毕业的年轻团队组成。主要从事制作原创动画，原创IP开发，动画广告，动画微电影制作。制作有原创动画《八九不离2》系列，动画微电影《辣味英雄传》《开心原力》系列等。,北京重力聿画影视文化有限公司,北京市东城区青龙胡同甲1、3号2幢3层301-3室,110101021526961,2016-06-22,朱宇辰,142.8027万元人民币,91110101MA006HKX3H,www.shishenhun.com
罗根激光,罗根激光科技（武汉）有限公司,罗根激光是一家激光工业装备制造商，公司主要产品为紫外固体激光器，广泛应用于精细打标、金属切割及钻孔、材料去除、薄膜切割、飞行打标及3D打印等领域，并为用户提供激光精密加工解决方案。其核心技术源自北美该领域资深的研发团队。LOGAN公司创立不到一年时间就已完成了核心产品“纳秒固体激光器中高功率”的研发工作，并实现工业化量产，产品各项指标均符合国际一流水平。项目知识产权和专利申报工作也在有序推进，并在此基础上迅速立项研发了配套应用的系统解决方案。该项目的推进有望为公司接下来三年的持续高速发展奠定基础，并将为该领域的产业链延伸提供后勤保障。,罗根激光科技（武汉）有限公司,武汉市江夏区经济开发区藏龙岛长咀村长咀光电子工业园一期8号厂房1-3层,420115000144419,2017-03-16,华明,127.713921万元人民币,91420115MA4KRMAN1C,www.loganlaser.com
传医医疗,成都传医科技有限公司,传医医疗是一家专业从事智慧医疗、健康养老的公司，提供挂号、问诊、健康咨询等服务。公司与医院深度合作，利用互联网技术改造就医流程，为患者、医生、医院提供更好的就医体验。,成都传医科技有限公司,中国（四川）自由贸易试验区成都高新区天府五街200号4号楼A区12楼,510109000950601,2016-11-01,张经纬,100万元人民币,91510100MA62L8Q87N,www.cdwit120.com
乐云记事,成都联想软件有限公司,乐云记事是由联想PCO（Personal Cloud Office，个人云实验室）推出的全新云笔记产品，第二代个人云记事本。,成都联想软件有限公司,成都高新区拓新东街81号天府软件园C区12号楼,510109000191353,2011-08-04,贺志强,500万元人民币,91510100580011696L,n.lenovo.com
新兴华安,北京新兴华安智慧科技有限公司,新兴华安是一家GIS领域综合服务提供商。隶属大地出版传媒集团（原国土资源部地质出版社），是大地出版传媒集团战略投资发展企业、地理信息百强企业、国家级高新技术企业。公司总部坐落于北京市丰台科技园区，依托首都战略基地，已建立了北京、河北、湖南、山西、江西、贵州、江苏、浙江、黑龙江、福建、青海等十余个分（子）公司，并设立了河南和新疆办事处，并设有自然资源研究院、大数据技术研究中心两大高新技术研究机构，核心业务包括自然资源大数据、现代农业、空间规划、智慧应用。,北京新兴华安智慧科技有限公司,北京市海淀区天秀路10号中国农大国际创业园1号楼619,110108000972343,1999-12-02,瞿敏伟,2000万元人民币,911101087187135799,www.xxch.com.cn
光能宝,光能宝（北京）网络技术有限公司,本项目是建立一个居民投资分布式光伏屋顶的服务平台。目前国家对居民屋顶分布式光伏给予最大的政策支持，但是由于传统光伏企业没有建立起产品和服务渠道，因此目前仅少数环保爱好者在尝试独立开发，总体成本较高。该项目平台帮助居民利用自家屋顶和周边空闲土地，投资光伏电站，获取高达15%的投资收益。通过移动APP应用沟通居民、光伏设备企业、光伏安装企业，为居民提供从项目申请、设备网购、安装、调试运行的一站式服务。平台同时具备查询光伏发电量和收益、碳减排贡献、消费金融信贷服务、环保分享社交、环保产品推送等长尾功能。我们预计这,光能宝（北京）网络技术有限公司,北京市通州区永乐店镇柴厂屯村东(联航大厦)1-486号,110112019047674,2015-05-05,陈永金,100 万元,91110112339787834F,guangnengbao.com
认识医生,杭州认识科技有限公司,杭州认识科技有限公司旗下认识医生平台，经过四年的探索与发展，业务方向聚焦在通过虚拟人技术的应用，为医疗行业提供虚拟医生服务。目前已开发出多系列数据产品、知识库产品、AI产品、分布式学习产品。如今，在医疗领域公司与全球顶级医学信息公司Clarity Limited、浙江省人民医院，多方合作一起联合研发运用医疗大数据、人工智能技术和临床医学研发出具有行业领先的医疗AI虚拟医生。创立于2014年的认识医生，专注深耕于“AI +医疗”领域，与国内前沿临床医学机构、全球NICE医学知识库以及来自世界各地的人工智能科学家通力合作，基于多病种进行长期临床医学产品研发，并取得领先成果。经过四年的探索、发展，认识医生的业务方向聚焦在通过虚拟人技术的应用，为医疗行业提供“虚拟医生”应用解决方案。,杭州认识科技有限公司,,330184000677088,2017-09-21,李成君,153.0155万元人民币,91330110MA2AX4TEXB,www.myaidoctor.com
钉子支付,钉子支付信息技术有限公司,钉子支付信息技术有限公司（以下简称“钉子支付”）是由国家工商总局批准，注册于长沙市，注册资金1.008亿元人民币，上海股权交易中心挂牌上市企业（企业简称：钉子支付，股权代码：205955）。钉子支付是一家从事创新支付产品研发和提供创新支付综合解决方案的高新技术企业。成功研发国内领先的智能云收银系统和智能收银设备，钉子支付的网络和服务遍布国内的各省、自治区、直辖市，广泛与银行、保险、餐饮、零售、直销、物流、教育、旅游等行业机构合作并提供智能云收银技术解决方案。钉子支付在国内率先推出“钉子智能云收银系统（Nai,钉子支付信息技术有限公司,长沙高新开发区玉兰路2号湘邮科技园研发大楼一楼101号,430193000086839,2015-02-28,邓文伟,10080万元人民币,9143010032943041X1,www.nailpay.com
是德科技,是德科技（中国）有限公司,"""是德科技公司（NYSE：KEYS）是全球领先的电子测量公司，通过在无线、模块化和软件解决方案等领域的不断创新，为您提供全新的测量体验。是德科技与惠普和安捷伦一脉相承，因此拥有世界一流的测量平台、软件和一致性测量技术，为无线通信、航空航天与国防以及半导体等市场提供最先进的测量解决方案。公司拥有 9,500 名员工，遍及全球 100 多个国家，为客户提供卓越服务。""",是德科技（中国）有限公司,北京市朝阳区望京北路3号4层,110000410141528,1999-09-02,严中毅,5914.1781万美元,911100007177404016,www.keysight.com
诺思微系统,诺思(天津)微系统有限责任公司,诺思微系统是一家无线设备射频前端MEMS滤波芯片研发商，其产品主要采用薄膜体声波谐振器（FBAR）技术以及硅衬底的微机电系统（MEMS）制造技术，同时为无线射频滤波器、双工器、和多工器等提供解决方案。,诺思(天津)微系统有限责任公司,天津开发区西区新业五街27号,120116000069143,2011-09-14,庞慰,17736.28万元人民币,91120116578349284E,www.rofsmicro.com
易嘉科技,吉林省易嘉网络科技有限公司,易嘉科技是一家共享充电宝运营商，自助研发的充电宝品牌Eager charge，采用聚合物电池，数据线有三款端口以适配市面上不同型号的手机。隶属于吉林省易嘉网络科技有限公司。,吉林省易嘉网络科技有限公司,吉林省长春市高新开发区锦河街155号中国.吉林东北亚文化创意科技园教学楼D栋楼第四层403室,220107200537480,2017-07-04,杜易,1000万元人民币,91220101MA149QQD4M,www.jlyijia.cn
