名字,公司,介绍,公司,地址,身份证,时间,法人,注册金额,编号,网址
吾同予科技,成都吾同予科技有限公司,成都吾同予科技有限公司是一家专业的平安校园综合管理解决方案提供商，以互联网为载体从顶层设计出发融合创新，求真务实的态度探索、总结、积累，取得了连续的核心竞争力。公司秉承“同仁乐意，顾客满意，回馈社会，追求永续经营”的经营理念，品质为本、创新为魂，拥有丰富的项目管理经验，专业的设计人员和施工队伍，完善的服务体系，顺应工业领域联合防护趋势，成功为多所院校提供安防综合管理解决方案，提高校园安全工作的管理水平。　,成都吾同予科技有限公司,成都市成华区龙潭总部经济城成宏路18号B座13层13B03室,510108000635848,2017-05-03,刘毅,550万元人民币,91510108MA6CPA2G62,cd-wty.com
诺科帝,深圳市诺科帝科技有限公司,诺科帝（Nocti Solution） 是中国第一家以国外采购商视角帮助外贸企业开拓国际市场的服务公司。拥有一支由行业内一流的国内外网络工程师，设计师，社交媒体专家等组成的精英团队。Nocti Solution 自创始人Adil·Samit 先生创立以来，公司一直致力于为外贸企业开拓海外市场，优化品牌形象，精耕细作，不断提供最新、最优化的高品质服务。Nocti 以国外的创新思维，为各中小外贸企业提供真实有效的国际化营销方案。而我们的服务内容涵盖了：本地化外,深圳市诺科帝科技有限公司,深圳市龙华区龙华街道油松路天汇大厦A栋10楼A1012室,440307111823312,2014-12-12,雷慧君,200万元人民币,914403003197553094,www.nocti.cn
恒坤新材料,厦门恒坤新材料科技股份有限公司,厦门恒坤新材料是一家先端材料资源开发、整合、加工、应用的整体解决方案提供商，产品广泛应用于移动互联终端、智能可穿戴设备、车载工控系统等产业。目前恒坤重点布局半导体、新能源汽车等领域的先端材料技术引进、市场应用和本土化生产，已经从手机产业转型到半导体高端材料。至今恒坤已是国内五大芯片企业的材料供应商，有效填补了中国半导体先进电子材料前驱体国产化的空白，成为第一家在国内落地生产前驱体的企业。,厦门恒坤新材料科技股份有限公司,厦门市海沧区东孚镇山边路389号,350203200028557,2004-12-10,易荣坤,3510.4万元人民币,91350200769253672B,www.hengkun.com
灵通典当行,山西灵通典当行有限公司,灵通典当行归属于一家实力雄厚多种经营的企业，以强大的资金为依托，按照国家关于典当行管理办法的规定，以现代金融机构的经营管理模式组建，以热情周到的服务，公平高效的作风为宗旨金融服务单位，为客户提供快速便捷的借款融资服务。,山西灵通典当行有限公司,,140100200345495,2007-08-02,刘焕震,500万元人民币,91140100664476706F
敏安汽车,江苏敏安电动汽车有限公司,敏安汽车是一家新能源纯电动乘用车及其零部件研发商，公司的主要业务包括新能源汽车研发、汽车零部件研发以及汽车零配件批发等服务。公司已经开发了敏安SUV、敏安跑车以及敏安物流车三款车型。,江苏敏安电动汽车有限公司,淮安经济技术开发区迎宾大道8号503室,320891400000395,2015-02-15,秦荣华,13000万美元,913208913295779134,www.jsminan.com
慧创健康,深圳市慧创健康智能科技有限公司,慧创健康是一个以睡眠健康为切入口的智慧健康管理系统平台，以解决日益严重的睡眠问题为突破口，生成一套智慧睡眠管理系统，加强预防与康复，建立闭环管理系统模式。通过强大的健康数据分析处理能力，软硬结合、即插即用的自助健康管理方案，实现个性化健康服务。,深圳市慧创健康智能科技有限公司,深圳市南山区西丽街道清华信息港科研楼1楼力合星空孵化器,440301117647934,2016-09-30,吴晓军,100万元人民币,91440300MA5DM4KX6X
河南金达来,河南金达来网络科技有限公司,"""河南金达来网络科技有限公司：阿里巴巴旗下支付宝（中国）网络技术有限公司官方授权渠道商，成立于2014年,注册资金3100万,负责在国内对支付宝业务的推广，公司以支付宝第三方支付平台致力于提供“简单、安全、快速”的解决方案。金达来网络科技有限公司成立于2014年，组建了精湛的营销、技术、售后的管理服务团队，借助支付宝国际领先的互联网、金融、电子商务及第三方支付平台推广线上线下业务。""",河南金达来网络科技有限公司,郑州市郑东新区商都路南、黄河东路西1（财信大厦）号楼7层709,410101000128797,2014-09-09,姚松林,3100万元人民币,91410100395954588K,www.jdlwlkj.com
无界创异,广州无界创异文化用品有限公司,广州无界创异文化用品有限公司，秉承”创意居，创异家”这一理念为中国家居市场提供美感中兼具创意，创新中糅合实用的生活家品，从而让让生活表现出它与众不同的一面。自成立自今，公司凭借专业的策略支持、实力强大的研发团队，先进的技术设备支持，完善而且专业的生产制作流程等多项优势，迅速成长为家居行业内的知名企业、并将继续努力推广以客户和社会利益为中心的经营方式，致力于环保及社会责任问题，做中国创意家居风向标。,广州无界创异文化用品有限公司,广州市天河区元岗路613号A6栋6202-6205房（不可作厂房）,440106000338985,2010-11-29,蔡孟锋,100万元人民币,914401065659561226,www.nolno.com
珅家,天津金仲元商贸有限公司,珅家是一个健康食品销售商。珅家专注于健康家庭式大厨房概念，绿色健康食材的倡导者。,天津金仲元商贸有限公司,天津市南开区红旗路西侧实泽园1号楼1门901-02室,120104000246006,2013-03-20,张珅,10万人民币,91120104064018074U
天科雅,北京天科雅生物科技有限公司,北京天科雅生物科技有限公司在全球范围内为肿瘤、感染及自身免疫等免疫相关疾病的临床试验和基础研究提供灵敏、精确、可靠的早期免疫诊断、病程进展、及疗效免疫监控服务。将为肺癌、肝癌、宫颈癌、头颈癌、鼻炎癌等一系列肿瘤提供个体化精准免疫细胞治疗方案及基因修饰产品 。是由高层次海内、外人才团队于2016年8月在北京中关村生命科学园注册成立的高新技术企业。公司中国总部在北京，目前有重庆天科雅，美国TCRCure Biopharm洛杉矶（LA）和北卡罗来那州（NC）三个研发和临床转化中心。公司已经完成了由美国和中国的专业医疗行业VC机构ETP与分享投资领投的A轮融资，建成了产、学、研和生物医学技术相关的研发平台，生产平台和转化技术平台。天科雅是以征服癌症为使命，致力于帮助病人和医生把肿瘤慢病化以至最终治愈的生物医药研发型创新公司。以T细胞为最终靶向，公司专注于肿瘤免疫治疗技术的创新性研发，以及联合治疗策略的临床验证。并以产业化引领研发方向，将前沿免疫治疗技术以可承受的成本推向临床，尽可能多地为病人与医生服务。,北京天科雅生物科技有限公司,北京市昌平区回龙观镇中关村生命科学园生命园路8号院一区1号楼3层332室,110114021794484,2016-08-03,李启靖,777.5489万元人民币,91110114MA007F153N,www.tcrcure.com
五谷春,河南五谷春酒业股份有限公司,五谷春是一个纯粮白酒品牌，采用纯粮固态发酵的方式，为用户提供一尊天下系列、五谷春系列、乌龙系列以及金谷春系列产品，包括乌龙特曲藏品、金谷春蓝淡雅、金谷春家酒等；旗下拥有国家级、省级白酒评委、酿酒师等各类工程技术人员。,河南五谷春酒业股份有限公司,信阳市淮滨县金谷春大道东段,411500000015463,2014-03-10,段明松,37328.0762万元人民币,91411500094450685Y,www.wgcjy.com
中国科传,中国科技出版传媒股份有限公司,中国科技出版传媒股份有限公司（科学出版社）由中国科学院编译局与30年代创建的有较大影响的龙门联合书局于1954年8月合并成立。1993年8月恢复使用“龙门书局”副牌。,中国科技出版传媒股份有限公司,,110000010235243,1999-04-15,林鹏,79050万元人民币,911100007109346842,www.sciencep.com
从,北京搜狐互联网信息服务有限公司,搜狐公司是中国领先的新媒体、通信及移动增值服务公司，是中文世界强劲的互联网品牌。,北京搜狐互联网信息服务有限公司,北京市海淀区科学院南路2号院3号楼11层1101,110108005879629,2003-07-31,张朝阳,2000万元人民币,91110108753327825C
海森电子,唐山海森电子股份有限公司,"""公司成立于2005年8月,注册资本2005万,是具有双软资质的国家级高新技术企业。公司自主研发、制造、销售的主要产品为类机翼涡轮流量计(水资源测控专用流量计)、农田灌溉智能测控系统(包括射频卡终端模块、地下水位水质监测模块、土壤墒情监测模块、水肥一体化测控模块、大棚自动化管理模块、遥控模块、水利灌溉设施防破坏监测预警模块、SMC模压制造的替代传统砖砌井房的泵首保护柜、中心监测系统软件等基于多传感器的数字化农田水利物联网系统)、工业水资源测控系统(包括射频卡终端模块、中心监测系统软件等基于多传感器的最严格水资""",唐山海森电子股份有限公司,河北丰南临港经济开发区兴业街8号,130282000004308,2005-08-31,李宝来,6768.0001万元人民币,911302007791698887,www.tshaisen.com
海谱润斯,长春海谱润斯科技有限公司,长春海谱润斯是一家有机电子材料制造商。成立于2015年5月，是由民营资本投资组建而成，专业致力于有机电子材料研发、技术方案解决的高科技企业。 公司地点位于长春市高新区北湖科技园。公司研发环境按照国际一流实验室标准打造而成，面积3300平米，具备完善的有机光电材料研发条件。公司的主营业务为有机电子材料的研发、技术方案，目标客户为国家光电产业技术领域具有重要战略地位的大型企业。,长春海谱润斯科技有限公司,吉林省长春市北湖科技开发区盛北大街3333号北湖科技园产业一期A5栋,220107000036368,2015-05-07,李晓华,1075.268817万元人民币,91220101333825801G,www.cchprs.com
童爱网,太原童爱电子商务有限公司,童爱网，山西省最大的母婴玩具类综合商城。是由太原理工大学毕业生团队创立的山西省首个B2C母婴品牌电商网站。童爱网以商品丰富、品牌齐全、活动多样的特点受到了消费者的一致好评，现已成为引领山西电子商务发展的龙头企业和山西省经济转型示范单位！,太原童爱电子商务有限公司,太原市万柏林区康乐巷天泰玉泽园9号楼底商二层-0299（入驻柏林源通商务秘书）,140109200032075,2014-08-07,曹三峰,10万元人民币,91140109395425272C,www.kidlove.cn
卡路里信息,北京卡路里信息技术有限公司,Keep 是一个热爱运动的年轻团队，同时也是一群追求极致体验的 Geek。我们专注移动体育领域的应用开发，倡导开放共享的精神，不模仿，不跟风，只做酷的产品。在我们生活的这个年代里，健身运动文化正在觉醒，应该有更专业的工具，更纯粹的社区，让好身材来得更容易些。这就是 Keep 正在做的事情，我们希望通过科技驱动，让更多的人热爱健身，喜欢运动。,北京卡路里信息技术有限公司,北京市东城区东四十条94号10-2号楼501室,110000450290042,2015-07-07,王宁,16000万美元,911101013363855736,www.gotokeep.com
美家尽有,北京美家尽有电子商务有限公司,北京美家尽有电子商务有限公司位于被誉为“首都第一印象”的望京SOHO中心，公司以服务为切入点，以设计为核心，以场景式体验为桥梁，用互联网链接传统家居，为用户提供家居场景营销方案，使用户家居硬装流程、整体软装效率实现和家居企业营销方式的创新。通过美家尽有平台让用户一站式选择高性价比的家装服务，使硬装和软装各个环节畅通和透明，让用户的整体家装方案得以实现。,北京美家尽有电子商务有限公司,北京市朝阳区阜通东大街1号院6号楼15层2单元221809,110105021631057,2016-07-13,唐建军,1000万元人民币,91110105MA006WNL5Q,www.meijiajinyou.cn
卡迪森机器人,深圳市卡迪森机器人有限公司,深圳市卡迪森机器人有限公司是一家集研发、装配、销售、服务为一体的工业自动化生产设备的高端企业。深圳市卡迪森机器人有限公司以打造国内先进自动化机器设备生产企业为目标。,深圳市卡迪森机器人有限公司,深圳市宝安区沙井街道沙井街道西环路2159号二楼,440306113619762,2015-08-10,易桂元,650万元人民币,91440300349794157M
迈科唯,重庆迈科唯医疗科技有限公司,重庆迈科唯医疗科技有限公司是一家专注于外科，尤其是微创外科医疗产品研发、生产、销售为一体的高新技术企业。为普外、胸外、妇产科等外科领域提供专业手术器械。,重庆迈科唯医疗科技有限公司,重庆市北碚区云汉大道117号附56号,500905001015410,1998-06-25,李康,8400万元人民币,91500000MA5UC3N463,www.miconvey.com
WOTEL魔镜,深圳市虚拟现实数码科技有限公司,WOTEL魔镜是一家VR虚拟现实产品研发生产商，致力于研发光学影像设备、头戴式智能设备、VR虚拟现实设备等产品。,深圳市虚拟现实数码科技有限公司,深圳市福田区华强北街道深南中路2010号东风大厦1613,440301115611022,2016-04-01,陈凯,50万元人民币,91440300MA5D9XHX57,www.51wotel.com
立刻推,杭州魔钛信息技术有限公司,立刻推是一个营销广告资源垂直搜索引擎，通过聚合整理分析营销广告资源在线上线下多达1000多个营销广告资源分发渠道中的价格信息，可以动态比对出每个营销广告资源的最低价格，并上传到云系统，再通过SaaS的形式赋能给广告主，帮助能够广告主以更低的成本逐一采购每一个营销广告资源，减少广告主的营销推广成本，提升营销广告资源的采购效率。,杭州魔钛信息技术有限公司,浙江省杭州市萧山区河上镇紫霞村杭州雅客林文化创意产业园1023-1室,,2018-09-05,黄君发,500万人民币,91330109MA2CE4YH4B
毛葱网,上海凡宸信息科技有限公司,毛葱网是一个汽车后市场线上线下联动的O2O平台。围绕车主生活半径，为其提供多元化、便捷、专业、高性价比的产品和服务，通过商业模式创新和系统的推广应用，帮助汽车后市场服务终端门店、批发商完成转型升级，实现数据共享，门店消费互通。,上海凡宸信息科技有限公司,上海市长宁区镇宁路465弄161号3号楼380室,,2018-06-13,邵建泼,5000万元人民币,91310120MA1HP9C1X7,www.maocongwang.com
无锡吾成,无锡吾成互联科技有限公司,吾成互联是一家音乐智能可穿戴设备研发商，旗下爱格洛钢琴学习手套可精准捕捉人类肢体动作并进行数据化操作，用户通过下载配套APP可实现乐理知识点破解、演奏大数据、练习纠错、教学辅导、互动分享等功能。现应用于音乐、体育、教育、娱乐等领域。,无锡吾成互联科技有限公司,无锡市锡山区东亭南路39-1号1001室,320214000272819,2016-03-17,钦赛勇,500万元人民币,91320214MA1MGCDR2F,www.iglovetech.com
亿朵纺织,上海亿朵纺织品有限责任公司,亿朵纺织是一个电商品牌公司，公司目前有两个婴幼儿品牌【哈尼天空】【朵氏】，主要针对0-1岁婴幼儿纺织类服装居家生活研发产品，从品牌设想到产品研发，着重打造家庭艺术生活的理念，隶属于上海亿朵纺织品有限责任公司。,上海亿朵纺织品有限责任公司,浦东新区泥城镇新城路2号3幢N0556室,310115002372177,2014-07-10,汤恒,100万元人民币,91310115398742193N,shop111663614.taobao.com
科域生物,珠海科域生物工程股份有限公司,珠海科域生物工程股份有限公司是一家主营业务为体外诊断分析仪器及体外诊断试剂的研发、生产和销售的公司；主要产品有体外诊断分析仪器、体外诊断试剂、粪便分析仪器、体外诊断试剂。　　目前已取得《医疗器械生产许可证》、《医疗器械经营企业许可证》、《第一类医疗器械生产备案凭证》、《第二类医疗器械经营备案凭证》。,珠海科域生物工程股份有限公司,珠海市金湾区三灶镇机场东路288号D栋厂房2楼,440404000008107,2010-10-28,孙又平,2020万元人民币,91440400562649645A,www.keyubio.com
食品伙伴网,烟台富美特信息科技股份有限公司,一、企业概况：,烟台富美特信息科技股份有限公司,山东省烟台市经济技术开发区珠江路28号,370602200020834,2009-03-16,李远钊,220万元人民币,91370600685937612H,www.foodmate.net
小明用车,安徽智行新能源科技有限公司,小明出行是一家共享汽车运营商，专注于新能源汽车共享经济领域，致力于为用户提供环保、便捷、舒适的都市智能出行服务。首批车辆共500台，全部为江淮iEV6E车型，收费标准为：驾驶期间每分钟0.45元，熄火停车状态下每分钟0.15元，每天129元封顶；盈亏平衡线为单车日接2单，客单价30~40元。取还车环节，小明出行采用“A取B还”模式。合肥市区共设270余个电子围栏，用户在600米内即可找到一个网点，停车费在用户垫付后由系统自动返还。充电则采用自建或合作运营充电桩形式。如今，小明出行已在合肥上线约1000辆共享,安徽智行新能源科技有限公司,合肥市蜀山区潜山路316号新华金融广场2幢3幢2-3213,340100002017146,2017-07-10,田海玉,500万元人民币,91340100MA2NRQQPXE,www.xiaomingyc.com
乐清智能,乐清智尊智能科技有限公司,乐清智尊智能科技有限公司是一家智能家居品牌服务商。集软硬件研发、生产、销售、工程安装、售后服务等一体化的高新科技企业，总部位于乐清市翁垟工业区。自公司成立以来，在“科技改变生活，创新造就未来”的理念下，智尊智能抓住互联网+行业高速发展带来的历史机遇，经过研发与测试，致力于打造出智能安防、智能声控、智能影音、智能office、智能密室、智能健康、智能教育等国内领先的智能家居控制系统。,乐清智尊智能科技有限公司,浙江省乐清市翁垟街道祥安南路27号,330382000536204,2017-12-04,洪达尊,50万元人民币,91330382MA299Y8E60,zz-zn.com
