名字,公司,介绍,公司,地址,身份证,时间,法人,注册金额,编号,网址
神码,杭州神州数码有限公司,神州数码控股有限公司是一家整合IT服务提供商，神州数码已构建起完整的IT服务价值链，服务涉及IT规划咨询、IT基础设施系统集成、解决方案设计与实施、应用软件设计及开发、IT系统运维外包、IT分销、物流和维保等领域，为客户提供端到端的整合IT服务。,杭州神州数码有限公司,,330100400024592,2003-07-03,赵海斌,318万元人民币,91330108749496677N,dcone.digitalchina.com
卫仕能源,北京卫仕能源科技有限公司,卫仕能源是一家专注于能源商业智能（Business Intelligence， 简称BI）技术及相关智能产品研发应用的初创型新技以向供电企业和电力用户提供基于大数据和物联网技术的用电数据挖掘及需求侧响应的系统解决方案为主营业务，致力于成为中国领先的第三方能源管理技术服务商。卫仕能源结合云平台、大数据以及行为科学，以实现能源产业链的数字化、智能化和物联网化为目标，通过自主研发的卫仕魔方app等应用和智能电量传感器等产品，致力于优化能源生产与消费的成本与效率，促进用能方式转变，改善大众的用能体验。,北京卫仕能源科技有限公司,北京市昌平区回龙观镇朱辛庄北农路2号主楼D座15楼东区7号,110228017063292,2014-04-16,秦伟,500万元人民币,911101140977725402,www.visenergy.cc
吉宠时光,武汉小马当先信息技术有限公司,吉宠时光是一个宠物服务连锁品牌，通过搭建用户管理系统，对该品牌的人员进行统一培训，为用户的宠物提供宠物洗澡、犬粮销售、玩具用品、美容寄养、医疗服务等一站式服务。,武汉小马当先信息技术有限公司,武汉市武昌区静安路6号尚文科技大厦第23层第23A-2号,420106000390516,2014-11-07,周石光,200万元人民币,914201063036097453
社区有房,北京房邻科技有限公司,社区有房是一个房产交易服务商，专注社区房产交易以及社区服务生态链建设的创新型科技企业，通过互联网和行业资源赋能物业完成社区内房产交易、新房联动、资产运营管理、社区生活增值服务。,北京房邻科技有限公司,北京市海淀区高梁桥斜街28号7号楼一层105室067,,2018-02-27,曹兴隆,100万元人民币,91110108MA01AGWR0N,www.squf.cn
娱动传媒,沈阳娱动文化传媒有限公司,娱动文化传媒有限公司（Amuse Movement），是中国汇聚文化自媒体传媒经济公司，是一家专注于平台媒体互动、视频互动传媒营销宣传的新媒体运营公司。公司经营影视投资、拍摄、营销策划、媒体传播、广告开发及运营，覆盖互联网、APP、端口、视频社交平台、自媒体、社会化媒体、TV、等多种媒体形式。,沈阳娱动文化传媒有限公司,辽宁省沈阳市和平区民族南街68号（B3-11-25）,210102000231109,2017-04-05,陈通,100万元人民币,91210102MA0U0J2T6T
MrEdu学兮,上海学兮教育科技有限公司,MrEdu学兮是一个国际在线教育辅导机构，致力于为在中国的学生提供最好的在线辅导服务，国际课程包括：IB、A级、AP、GCSE等。创建在线教室，提供学习体验。学生可访问他们的课程内容并重温课堂经验、提高理解能力。,上海学兮教育科技有限公司,上海市徐汇区桂平路481号15幢5C2-4室,310101000704796,2016-04-25,杨洲笛,100万元人民币,91310101MA1FP2H53Y,www.mredu.com
惠尔曼科技,深圳市惠尔曼科技有限公司,"""公司成立于2003年，从深圳到广州，为互联网而生。公司拥有实战经验丰富的IT技术人才,业已发展成集IT项目服务、软件系统设计、移动APP开发、智能硬件解决方案、产品本地化及电商全球化于一体的互联网公司。怀揣“整合全球技能类资源，为客户服务和创造价值”愿景，以“服务电商化、服务平台化”为使命，公司专注互联网领域整体解决方案，实现移动互联网改造升级，持续为客户和社会创造价值。 目前主要以移动应用APP为主，重点开发公司自营APP项目，为公司长远发展奠定基石。""",深圳市惠尔曼科技有限公司,深圳市龙华新区民治街道民治大道嘉熙业广场908,440301111043740,2014-08-08,苏晓聪,500万元人民币,9144030031192266X0,www.huierm.com
JDZR类脑芯片,北京鑫威广嵌信息技术有限公司,JDZR类脑芯片是一家专注于神经态计算（ Neuromorphiccomputing ）和神经态 AI 应用处理器设计开发的高科技公司。[ 定位明确 ] 针对当前深度学习技术瓶颈，推出新型SNN人工神经网络构架。针对AI应用开发入门难等问题，提供经典AI模型以及新AI模型的解决方案。产品包括：芯片、开发软件、整机、模型及其商业服务。,北京鑫威广嵌信息技术有限公司,,110106009478617,2006-04-06,詹钟,3万人民币,91110106787786018T
臻熙健康,成都和思康健投资管理有限公司,成都和思康健投资管理有限公司是一家以地产为主的跨地区、跨行业的投资控股型集团公司，通过全资、控股、参股的形式分别涉足住宅房产、商业地产、工业园区、医疗健康的经营与服务。该公司投资的臻熙健康是一个提供全方位健康服务的平台，为用户提供健康咨询等服务。,成都和思康健投资管理有限公司,成都市青羊区腾飞大道189号青羊总部基地F区15栋401号,510100000206796,2011-08-04,兰波,5000万元人民币,91510100580012859C
闪联信息,深圳市闪联信息技术有限公司,深圳市闪联信息技术有限公司是一家物联网无线通讯芯片模组及解决方案提供商。公司面向无线、互联、智能的信息社会未来发展趋势，立足于多年积累的设备协同、资源共享、跨平台应用及无线通信技术，依托自主知识产权的闪联国际标准，致力于为客户提供物联网环境下创新的无线互联解决方案。,深圳市闪联信息技术有限公司,深圳市南山区高新区高新南七道深圳市数字技术园A3栋6楼(仅限办公),440301103252055,2006-12-22,孙育宁,10111.12万元人民币,914403007979652983,www.igrssz.com
直播前线,广州直播前线文化传媒有限公司,直播前线是一个一站式视频直播应用解决方案提供商。提供一站式视频直播应用解决方案的商业平台和品牌栏目。直播中国，以领先的理念，卓越的团队，专业的服务，帮助企业整合平台、网红、主播、渠道等资源，透过“直播+”的形式，实现品牌曝光、推广引流、营销转化等商业价值。,广州直播前线文化传媒有限公司,广州市黄埔区茅岗村坑田大街32号鱼珠智谷E-PARK创意园A01(仅限办公用途),440106000767458,2013-05-03,李卿,800万元人民币,91440101068176213A,www.cnr.cn
宠物白领,惠州市赛尔众享科技有限公司,宠物白领是一家宠物租领平台。致力于整合线下宠物店，犬舍，猫舍，养殖场等商家，为一部分因环境或家庭因素而不能长期养宠物的人群提供宠物租赁信息服务。通过短期租养的形式，让宠物“外出工作”，也使宠物能够有机会外出活动。用户在租养的过程中不仅可以享受宠物带来的欢乐，也能够培养与宠物的磨合度，看是否愿意长期饲养，给自己一个尝试的时间，免于后期因其他因素不能饲养而丢弃。,惠州市赛尔众享科技有限公司,惠州市麦地南路33号雍逸园D3栋颂竹阁12层06房（仅限办公）,441302000262455,2016-07-20,梁翀,100万元人民币,91441302MA4URWHJX2,www.seerzxtech.com
点石科技,江西点石科技有限公司,江西点石科技有限公司是一家专业从事移动信息化建设服务的行业解决方案提供商，拥有强大的技术研发团队及行业应用咨询团队，具备为行业合作伙伴提供全套移动化解决方案的丰富经验。公司成立于2011年，总部位于江西省南昌市。 2014年，凭借丰富的行业背景、优秀的工作团队和有力的渠道资源，江西点石科技有限公司与江西新华发行集团签署了战略合作协议，江西点石科技有限公司为中小学校打造的数字图书馆平台已通过新华渠道在江西部分地市试点使用，并将进入下一步推广。双方还共同打造出一款优质的教育信息化平台——“点亮课堂智慧教育云平台,江西点石科技有限公司,江西省南昌市红谷滩新区红角洲学府大道899号慧谷创意产业园味粽空间B座2层C1-83号,360100210201525,2011-11-15,晏南,216.22万元人民币,91360100584048162J,www.dlke.com
WeeGo我去旅行,北京非凡维格科技有限公司,WeeGo旨在基于旅行者的兴趣和意图，通过强大数据库为支撑的智能计算，为旅行者提供定制化的旅行方案。经过与数以千计有独特旅行经历的旅行者的深入沟通，使得Weego团队能够对于旅行者的需求有独特理解。公司相信可以通过智能的计算来帮助旅行者于对于个性化，定制化旅行需求的满足。,北京非凡维格科技有限公司,北京市海淀区苏州街55号3层01-A397,110108017225289,2014-05-16,李孝文,111.1万元人民币,,www.weego.me
世外桃源科技,成都世外桃源科技有限公司,世外桃源科技是一个专注于物联网的智能家居解决方案提供商，致力于打造一站式的智能家居产品供销平台，同时还可以为客户提供方案设计，售后保障等服务。,成都世外桃源科技有限公司,成都市武侯区领事馆路7号,510107000835412,2014-12-18,魏玲,100万人民币,,www.siwaituan.com
华立集团,华立集团股份有限公司,华立集团股份有限公司是华立的母体公司。华立是以华立集团股份有限公司为母体、多个产业集团公司组成的多元化投资发展的民营企业集团，专注于企业运营孵化、产业投资、整合与经营。    创立于1970年9月28日，1993年成为中国电工仪表行业规模最大的企业，并开始跳出工厂化发展模式而进行多元化投资以形成产业集群。目前，华立控股了昆药集团（SH 600422）和健民集团（SH 600976）两家A股上市公司。投资产业生态涉足医疗健康服务、能源物联网、社区商业服务、新材料、新能源、创新创业服务等，并正在“以商业生态,华立集团股份有限公司,浙江省杭州市余杭区五常大道181号,330000000029210,1999-06-06,裴蓉,30338万元人民币,913300007042069982,www.holley.cn
久伴英语,杭州久伴教育科技有限公司,久伴英语是一个年轻的互联网青少儿英语教育品牌，隶属于杭州久伴教育科技有限公司，我们致力于通过互联网技术结合先进的教学理念，为4-12周岁的儿童提供游戏化，轻松愉快的课堂体验，尊重孩子的兴趣发展，用鼓励激发孩子的语言天赋。,杭州久伴教育科技有限公司,杭州市滨江区长河街道滨安路688号2幢E楼4层459室,330108000301840,2016-09-18,戴仁光,100万元人民币,91330108MA27YLAC1F,www.98kid.com
SegmentFault,杭州堆栈科技有限公司,SegmentFault是一家专门服务于程序员的网站。在这个网站上，程序员可以相互之间进行问答技术服务：抛出一个技术问题，会有一帮“技术宅”网友进行高效的解答，还可以在网站上浏览问题、检索相关内容，进行技术分享。,杭州堆栈科技有限公司,浙江省杭州市西湖区同人精华大厦2号楼1017室，杭州市西湖区文二西路712号西溪乐谷创意产业园2号楼2层A1,330102000099422,2013-01-15,祁宁,100万元人民币,91330106060959811W,segmentfault.com
HedgeBank,广州和智区块链技术有限公司,Hedgebank是一家数字资产量化投资策略平台，致力于构建“数据—策略—交易”三位一体的数字金融生态环境，通过技术底层的开发，降低量化交易的门槛，让不同层次的用户都可以用上量化投资工具，实现数字资产的保值增值。,广州和智区块链技术有限公司,广州市黄埔区伴河路118号605、606房(仅限办公),,2018-06-07,蔡佳逸,500万元人民币,91440101MA5AX8Y70A,hedgebank.io
颐而康,湖南颐而康保健连锁股份有限公司,颐而康公司是一家以足疗、按摩服务为主，集保健器械的研制和医疗保健按摩手法的研究、开发、培训、鉴定、咨询和服务于一体的集团型企业。,湖南颐而康保健连锁股份有限公司,长沙市芙蓉区隆平高科技园湖南省科研成果转化中心厂房4栋一楼,430100000087785,2008-12-18,周春国,2260.3925万元人民币,91430100682829034M,www.yeahcome.com
圈系,厦门小圈网络科技有限公司,圈系是一个场景即时通讯社交平台，连接内容、游戏、消费场景，赋予场景社交能力，让社交无处不在。致力于成为人们与朋友沟通的首选即时通讯社交产品。由强关系、弱关系、圈层关系构成的多圈层立体式关系链，让社交更高效，更舒适。,厦门小圈网络科技有限公司,厦门市思明区会展南里218号1201室之二,,2018-10-22,洪宇晨,100万元人民币,91350203MA3268XU42
博拉科技,杭州博拉网络科技有限公司,博拉科技是一家智慧工厂总体解决方案提供商，是一家专注于智能制造核心驱动技术和产品研发的高新科技型企业。运用机器人自动化、机器视觉、工业物联网MES、工业大数据分析等技术，为汽车零部件、生物制药、能源化工、3C电子等行业，提供智慧工厂总体解决方案。同时提供工业物联网大数据SaaS平台，通过博拉联网模块与数控设备控制器实现数据交互，从而在云端实现大数据采集、分析、预测和远程更新和控制，同时提供设备管理、远程运维、告警通知以及系统管理服务。旨在提升企业综合效益及竞争力，于成本、管理、质量、效能、运维等多个维度为客,杭州博拉网络科技有限公司,浙江省杭州市西湖区转塘科技经济区块16号4幢179室,330104600563627,2014-08-22,周公爽,687.0652万元人民币,91330104311396823Y,www.borasaas.com
国信天下,深圳伟邦知识产权有限公司,　国信集团（Gose Gruop）是中国最早从事互联网与知识产权服务的全国性公司之一，是由香港国信、深圳国信、罗湖国信、深圳国高、北京国信、浙江国信、武汉国信、四川国信、重庆国信、河南国信、陕西国信、云南国信等十多家全资子公司组成。国信集团立志成为中国最大最专业最值得信赖的互联网及知识产权综合服务型超市！专注于为广大中小型企业、机构和个人提供互联网及知识产权全方位服务解决方案，秉承“专业、诚信、创新、共赢”的企业价值观，坚持客户第一的服务理念，以“关注客户需求，实现客户价值”为导向，为客户提供全面优质的互联,深圳伟邦知识产权有限公司,深圳市龙华新区民治街道民治大道展滔科技大厦A座702,440307108076220,2013-10-10,余就裕,200万元人民币,914403000801262510,www.szgose.com
鲜一汤饭,上海慧澄餐饮管理有限公司,慧澄餐饮是一家汤饭小吃连锁店。,上海慧澄餐饮管理有限公司,上海市宝山区梅林路358号1号楼852室,310113001161189,2014-05-06,徐慧敏,200万元人民币,913101133016110834
NEO智能笔,北京红杉君联科技有限公司,本公司是一家高科技公司。主要经营销售电子产品、计算机软件及辅助设备，货物进出口，技术咨询及技术服务等。公司业务涵盖硬件设计、生产；软件产品研发、核心技术授权等领域。通过Ncode技术为教育、医疗、金融、政府等多领域提供原笔迹、大数据处理的解决方案。是一家基于Ncode技术的全球顶尖纸面书写信息化方案提供商，致力于Ncode技术的应用与推广。,北京红杉君联科技有限公司,北京市海淀区马甸东路19号20层2311,110108020070252,2015-10-27,季剑,500万元人民币,91110108MA001F863B,www.hongshandata.com
鑫丰种业,山东鑫丰种业股份有限公司,"""公司是国家首批育、繁、推一体化种子企业、中国种子行业AAA级信用企业,中国种业信用骨干企业,注册资金10018万元人民币。公司下辖山东鑫丰农业科学研究院、山东鑫丰种业海南育种站、山东鑫丰种业农作物新品种(莘县)试验站、鑫丰种业公司济南玉米育种中心。是国家玉米品种审定绿色通道设立单位,是山东省玉米生物育种工程试验室、山东省博士后创新实践基地、聊城市玉米新品种选育工程技术研究中心依托单位,是聊城大学种子科学与工程专业实践教学基地。在山东章丘、河北抚宁、四川内江、辽宁海城等不同生态区设有64处玉米新品种测试点。建""",山东鑫丰种业股份有限公司,莘县工业园区中路东首（汽车站北2.5公里路西）,371522228001899,2002-05-30,郑正艳,10018万元人民币,913715227402201133,www.sdxfseeds.com
华阳密封,大连华阳密封股份有限公司,"""公司是一家专业从事密封产品及配套设备的研发、生产及销售的高新技术企业,产品广泛应用于石油、化工、造船、发电、医药等领域,客户包括众多国际国内的知名企业。公司目前的主要产品为泵用、釜用、干气密封产品及配套设备,广泛应用于石油、化工、船舶、冶金、医药、造纸、发电等较多涉及管道设备的行业。""",大连华阳密封股份有限公司,辽宁省大连市甘井子区营旭路25号,210200000043406,2004-04-16,何方,4600万元人民币,91210200760759589M,www.dlhuayang.com
Garden Lis,广州嘉德莉思服饰有限公司,广州嘉德莉思服饰有限公司是一家集研发，设计，生产，销售为一体的，专注面向大码人群的时尚服饰企业。公司创立以来，以品牌“gardenlis”为主，生产销售面向25岁以上，130斤以上的时尚大码女性服装。gardenlis，中文译名嘉德莉思，灵感来源于鸢尾花的法文”lis”。自2017年品牌创立起，“gardenlis”一直坚持以“享受做自己”为主旨，通过简洁流畅的剪裁，舒适高端的面料，与清新自然的颜色，为大码女性提供优雅，舒适，时尚而不刻意的服饰解决方案。,广州嘉德莉思服饰有限公司,广州市番禺区大石街东联工业区中心南路29号203,440126000991837,2017-11-15,戴莹,134.6155万元人民币,91440101MA5ALLE9XC,www.gardenlis.com
黑岛科技,厦门黑岛信息科技有限公司,黑岛科技是一家手机游戏研发商，旗下游戏产品《月神宝藏》，是一款的放置类游戏，结合了韩国知名游戏IP——LUNA。和传统游戏大厂激烈风格的手游不同，《月神宝藏》作为一款社交类手游，主打AR宠物收集玩法+挂机休闲养成。,厦门黑岛信息科技有限公司,中国(福建)自由贸易试验区厦门片区象屿路97号厦门国际航运中心D栋8层03单元A之三,350299200140617,2016-11-07,王海旭,36.0014万元人民币,91350200MA2XQYWP3K
二十四小时科技,成都二十四小时科技有限公司,成都二十四小时科技有限公司是一家更智慧贴心的孕婴平台。,成都二十四小时科技有限公司,郫县德源镇红旗大道北段146号1栋2单元801-906室,510124000098508,2014-08-26,何易晨,100万元人民币,915101243955746225,www.mambaby.im
