名字,公司,介绍,公司,地址,身份证,时间,法人,注册金额,编号,网址
东昌种业,河北东昌种业有限公司,河北东昌种业有限公司，位于河北省邯郸市邯山区河沙镇，成立于2001年10月，是集科研、生产、销售为一体的民营种子企业，公司注册资金3088万，并于2012年6月办理了主要农作物杂交种的经营许可证；公司主要经营：玉米杂交种、小麦种、及谷子种等农作物种子。公司高度重视科研工作，为加强自身研发力量，在2010年元月全资注册成立了邯郸市东鹏农作物研究所，并聘请了研究员一名，副研究员一名，专门从事农作物育种研究工作，公司每年拨付研究所工作经费叁拾万元以上，并在公司附近租用农户耕地200亩，专门从事育种试验研究。公司近年来逐步增加科研投入，2014年公司和邯郸市农科院合作选育的“邯东599”的玉米杂交种通过河北省审定，2015年公司独自选育的“东玉158”玉米杂交种通过河北省品种审定委员会审定。公司在2015年同国家谷子改良中心，河北省谷子所等科研单位开展合作，先后引进了具有国内先进水平的“冀谷38”“冀谷37”“冀谷39”“冀谷41”“冀谷T7”等多个谷子优良新品种及其“化学间苗”专利生产技术。,河北东昌种业有限公司,邯郸市邯山区河沙镇镇西街村村西,130421000044425,2001-10-30,霍泓沄,3088万元人民币,91130421732906000D,www.hbdczy.com
切克威,重庆切克威科技有限公司,切克威是一家人工视觉技术工程检测服务商。重庆切克威科技有限公司成立于2018年1月，是一家主要从事基于人工视觉技术的工程检测技术开发与应用的高科技公司，业务涵盖隧道及路面智能快速检测车的销售、工程检测仪器开发、隧道病害检测服务、隧道病害治理及养护咨询等。公司依托于国家“211”、“985”、“双一流”建设高校—重庆大学，隶属于重庆大学产业研究院有限公司，拥有一支创新能力突出的研发队伍。公司现阶段已自主研发TC-1、TC-2、TC-3系列隧道及路面智能快速检测车等产品，检测效率高、测过程安全性能好、检测结果质量高，可实现基于车载平台的隧道衬砌结构及路面的无干扰快速检测。产品目前已为重庆市内渝湘、黔恩、酉沿、万达等多条高速公路提供了检测服务，检测长度达200多公里，无干扰、高效、便捷地完成隧道病害养护工作。,重庆切克威科技有限公司,重庆市九龙坡区新凤大道99号,,2018-01-30,任松,100万元人民币,91500106MA5YR1XK0H,cqcheck.com
归创通桥医疗,浙江归创医疗器械有限公司,归创通桥医疗是一家植入介入器械研发商，集研发、生产、销售于一体，主要从事外周血管，颅腔内血管载药支架、颅内动脉瘤弹簧圈、颅内取栓支架等医疗产品的研发及自主医疗器械研发成果的产业化和相关技术服务。由归创医疗与通桥医疗合并而来。归创医疗成立于2012年11月，专注于外周血管介入治疗高端医疗器械研发。目前公司旗下主要有两款主要产品——药物洗脱PTA球囊扩张导管及药物洗脱外周血管支架系统已研发成功，并获得了国家药监局“创新产品”的认证，还获得了欧盟安全认证（CE）、实现海外销售；通桥医疗成立于2016年，专注于神经血管介入治疗领域，其自主研发产品包括颅内动脉瘤弹簧圈、颅内取栓器、颅内血管载药支架等。公司已提交八项专利申请（其中四项为发明专利），三项已授权，产品研发已取得阶段性成功，并完成动物活体实验，进入临床实验阶段。 为高效推动两家公司的产品发展，归创和通桥完成合并，想要在血管介入领域进行更深的产品开发和市场布局。,浙江归创医疗器械有限公司,浙江省杭州市余杭区余杭街道科技大道18号1幢1、2层,330100400044776,2012-11-06,Jonathon Zhong Zhao,16160.8832万元人民币,91330100053682455D,companyadc.51job.com
金蓬股份,商丘金蓬实业股份有限公司,"""公司注册资金5370万,厂区占地200余亩,目前年产销设备300余台,年销售收入1亿8000余万元人民币,出口创汇达1600余万美元。国内首家从事制造生活医疗垃圾处理及固体废弃物处理专业机构,厂区经政府批准建有一所省级工程研究中心--“河南省废旧橡塑综合利用设备工程技术研究中心”。拥有科研及行政人员100余人:管理人员16名,高级技术人员37名,行政办公团队20余名,售前后服务团队20余名,后勤服务团队10余人;车间持证工人100余人。大型垃圾处理设备》包括生活垃圾处理设备,医疗垃圾处理设备,餐厨垃圾处理设""",商丘金蓬实业股份有限公司,商丘市火车南站东侧300米,411491100001067,2008-09-26,牛勇超,5720万元人民币,9141140068075872XE,hnxinyuanjixie.1688.com
百朗,合肥百朗企业管理咨询有限公司,百朗教育咨询公司介绍,合肥百朗企业管理咨询有限公司,安徽省合肥市包河区马鞍山南路429号创智广场6幢B座2806室,340100000453239,2010-10-13,甘其武,50万元人民币,91340100563416050P,www.swbl-edu.com
systemsGo,世登（上海）信息科技有限公司,"""We started systemsGo in 1998 because we believed there was a better way to address the special IT needs of Tokyo businesses, and starting in 2008 we began our expansion into other locations in Asia including Hong Kong, Shanghai and Singapore. We saw partne""",世登（上海）信息科技有限公司,上海市嘉定工业区福海路999号3幢106室,310000400655527,2011-07-06,COLIN CLARKE FULTON,400万元人民币,913100005758352956,www.systemsgo.asia
莎普爱思,浙江莎普爱思药业股份有限公司,公司自1978年建厂以来，经历了从“国营浙江平湖制药厂”转制成“浙江平湖制药厂(股份合作)”到“浙江平湖莎普爱思制药有限公司”，再到“浙江莎普爱思制药有限公司”，最终于2008年12月15日更名为“浙江莎普爱思药业股份有限公司”，目前注册资金为4900万元人民币。　　公司作为一家专业从事药品研发、生产、经营的综合性制药企业，先后被列为“国家高新技术企业”、“浙江省百家最具投资价值企业”、“浙江省千家成长之星企业”、“浙江省级企业技术中心”、“省级高新技术研究开发中心”、“浙江省标准创新型企业”、“嘉兴市重点,浙江莎普爱思药业股份有限公司,浙江省平湖市城北路甪棉巾桥，浙江省平湖市经济开发区新明路1588号,330400000013719,2000-07-17,陈德康,32259.2499万元人民币,91330000146644116H,www.zjspas.com
常德市房地产,常德市万讯房地产信息中心,常德市房地产信息网是一个为当地居民提供房地产信息咨询的服务的网闸，旨在于使居民能了解到房地产的第一手的准确消息，以便他们能在房地产投资时做出理性的决定。,常德市万讯房地产信息中心,,430700000016610,2003-09-28,杨毅,3万人民币,91430700753380503N,www.0736fdc.com
太歌文化,山东太歌文化创意有限公司,山东太歌文化创意有限公司是一家文化创意服务商。太歌广告成立于中国品牌咨询和设计行业开始繁荣的世纪之初，不同于管理咨询公司和单纯的设计公司，太歌广告专注于为客户创造和管理品牌，提供从品牌资产研究、市场洞察、品牌机会分析、品牌战略、品牌组合规划、命名和创作、设计（包括品牌识别设计、环境空间文化建设、包装设计、网络设计、影视拍摄专题片）到内部品牌导入、品牌管理制度建设的综合性服务，以提升客户的品牌影响力。从而更好地提升品牌的市场竞争力和产品销售力。以文化撬动商业。本公司还致力于为企业建立长期的品牌价值为使命，让各行业的品牌形象结合销售推向市场、占领市场，赢得足够的社会关注。,山东太歌文化创意有限公司,山东省济南市高新区齐盛广场5号楼2013,370112200043026,2009-05-30,胡尊照,500万元人民币,91370102684698621A,www.jinantaige.com
西迪,西迪技术股份有限公司,西迪技术股份有限公司，位于中国株洲，是一家专业从事高性能抗磨部件、结构总成及相关装备研发、制造和销售的股份制“高新技术”企业。西迪始终致力于为具有挑战性恶劣工况的环境提供解决方案，促进西迪成为全球硬质合金和新能源金属材料领域的优质供应商和服务者。,西迪技术股份有限公司,,430200000078388,2006-07-18,徐跃华,6132万元人民币,914302007903325519,www.seed-carbide.com
探加科技,上海探加科技有限公司,上海探加科技有限公司成立于2018年11月22日，公司从事货物及技术进出口业务；从事新材料科技、网络科技、印刷科技专业领域内的技术开发、技术咨询、技术转让；自动化设备、机械设备及其零配件、电子产品、仪器仪表、办公产品、工艺品（象牙及其制品除外）、五金交电、日用百货、建材、木制品、纺织品、金属制品、计算机软硬件及辅助设备批发兼零售；电脑图文设计、制作；展览展示服务；计算机信息系统集成；商务信息咨询；设计、制作、代理、发布各类广告；摄影摄像服务；企业形象策划；公关活动策划；工业产品设计；平面设计；模具设计；家居用品、家具、电子产品设计；包装设计；标识设计；工艺美术品设计（象牙及其制品除外）。,上海探加科技有限公司,上海市宝山区逸仙路2816号1幢1层L0017室,,2018-11-22,戴星星,300万元人民币,91310113MA1GN4EQ11
天元环保,天元康宇（天津）环保科技股份有限公司,天元康宇(天津)环保科技股份有限公司是一家专业从事水处理及废气治理的国家级高新技术企业，主要致力于给水净化、工业水处理、污水处理、中水处理、中水回用工程解决方案的策划、水处理设备的设计、研发、制造、安装与维护、以及恶臭气体、工业废气的净化和节能减排产品的开发利用等。公司产品广泛应用于化工、医药、电力、石油石化、军工、冶金、电子、汽车、食品、建筑、能源等行业。,天元康宇（天津）环保科技股份有限公司,天津开发区第四大街109号太平洋村1-145,120191000029560,1998-08-03,张辉,2900万元人民币,91120116700535444W,www.tianyuankangyu.com
desbox,上海柔然网络科技有限责任公司,从事网络技术领域内的技术服务、技术转让、技术咨询、技术开发，设计、制作、代理各类广告，利用自有媒体发布广告，商务咨询，电子商务,上海柔然网络科技有限责任公司,上海市长宁区临虹路128弄5号楼1层101-52室,,2018-03-15,苏春姿,100万元人民币,91310105MA1FWAPP8D
路德环境,路德环境科技股份有限公司,路德环境是一家高含水固体废弃物处理处置整体解决方案提供商，业务范围涵盖固体废弃物处理处置、水环境治理领域材料、系统装备和技术工艺研发等方面，致力于通过“以废制废、变废为宝”的方式，实现污泥、淤泥、酒糟及各种固体废弃物的综合治理和资源化利用。,路德环境科技股份有限公司,武汉市东湖开发区未来科技城高新大道999号,420100000176764,2006-08-09,季光明,6888万元人民币,914201007893460244,www.road-group.com
素型生活,广州市素型信息科技有限公司,广州市素型信息科技有限公司是一家以新生活体验、跨界合作、线上线下结合O2O平台模式发展的创新型企业。素型生活携手阿里天猫、阿里喵街、当当网打造中国新生代零售生态圈。线上线下同品同价， OFFLINE线下生活馆开设于全国各大商场，集合“主题购物区+主题体验区+跨境免税区”多方力量为消费者提供体验式购物休闲服务；ONLINE线上商城置于阿里喵街平台，集结 “多品多款+便捷省时+移动精准”优势资源为消费者提供互动体验关怀式新兴购物渠道。,广州市素型信息科技有限公司,广州市番禺区大龙街市莲路新桥村段76号二楼A21（仅限办公用途）,440126000625920,2015-11-09,林学波,5000万元人民币,91440113MA59AN2D0D,www.simplestyle.cc
太若科技,杭州太若科技有限公司,太若科技是一家AR/MR（混合现实）设备研发商，公司拥有具备自主知识产权的研发技术以及专业的研发团队，公司所研发的AR/MR设备主要应用于游戏、房产、摄影及娱乐领域。nreal与中国最大的机器人公司新松机器人落地合作，利用全球领先的MR与人工智能技术，打造国内工业领域最先进的MR机器控制与管理系统，实现人机智能协调配合，显著提高工业高频场景的效率和安全性，成为首家将MR技术实际应用到数字化高端智能装备高频生产场景的公司，助力中国制造企业接轨工业4.0。Nreal最新发布的全球最轻、最具沉浸感的MR智能眼镜，使用了宽广显示52°视角、1080p高清分辨率、宽广全彩色域等光学技术，采用完全自主研发空间6DoF SLAM定位算法，支持平面、及运动检测，并积累了三维空间用户体验、交互准则等突破性优势，把握了市场前沿发展趋势。,杭州太若科技有限公司,浙江省杭州市西湖区三墩镇西园三路3号5幢608室,330106000580898,2017-01-25,徐驰,223.5294万元人民币,91330106MA28LNL41N,www.nreal.ai
博明视觉,珠海博明视觉科技有限公司,珠海博明视觉科技有限公司的核心技术与管理团队成员具有15年以上的2D与3D技术开发与工业应用经验，力争成为国内一流与国际知名的多维视觉软件、视觉系统、视觉传感器等开发与服务商，引领及推进中国多维视觉行业跨越前行。,珠海博明视觉科技有限公司,珠海市高新区唐家湾镇软件园路1号生产加工中心2#二层2单元201-208房,440400000677582,2016-09-18,李伟,1809.9529万元人民币,91440400MA4UUNN63H,bomming.com
爱斗吧,哈尔滨瑞鸿达科技有限公司,爱斗吧是一款免费棋牌网络游戏，覆盖PC、手机端，各平台之间渠道互通，且拥有防作弊机制。主打游戏有通过3D技术的《渔乐传奇》、《哈尔滨麻将》等。致力于打造公正严谨的网络棋牌游戏。隶属于哈尔滨瑞鸿达科技有限公司。,哈尔滨瑞鸿达科技有限公司,哈尔滨市南岗区哈西大街1号D7栋02号606室01号,230100100051011,2011-09-27,张继全,1000万元人民币,91230102578086154Q,www.aidou8.com
迠图网,深圳市群歌电子商务有限公司,我们的产品与优势:,深圳市群歌电子商务有限公司,深圳市罗湖区笋岗街道笋岗东路2121号华凯大厦1103室,440301115634048,2016-04-06,邓安群,50万元人民币,91440300MA5DA25184,zhantuanwang.com
颐伦健康,四川颐伦养老服务股份有限公司,四川颐伦健康管理股份有限公司是一家集设计、研发、销售健康检测智能穿戴设备，运用O2O模式建设和运营智慧居家养老及健康管理的专业服务平台。公司以物联网为基础，以健康管理师团队为依托，通过智能健康产品的创新和应用，利用云计算、大数据等技术，提供健康检测、健康档案管理、健康到家、绿色就诊、专家咨询、日间照料等服务；创建以健康预防、疾病控制、慢性病管理、配合医疗为一体的专业健康管理解决方案，并建立一个长期跟踪、预测、预警的社区智慧居家养老综合服务体系，搭建全民健康信息管理平台，全面开启量化的健康生活新方式。,四川颐伦养老服务股份有限公司,成都高新区天府大道北段1480号8栋2单元11层1号,510109000608667,2015-07-03,孔强,5000万元人民币,915101003431119417,www.yilunjk.com
新大瀚,成都新大瀚人力资源管理有限公司,大瀚人力资源集团是一站式人力资源解决方案提供商。大瀚于1999年创立，创立之初以高端猎头业务进入市场，今天已发展成为人力资源服务领域内全产业链覆盖的综合服务商。我们为12大行业提供高端猎头服务，同时还提供人力资源服务外包、招聘流程外包、人力资源综合咨询、互联网平台等多元化人力资源服务。迄今我们累积为包括世界500强企业在内的超5000家大型上市公司及拟上市公司提供服务，在业界享有盛誉。,成都新大瀚人力资源管理有限公司,中国(四川)自由贸易试验区成都市高新区天府三街19号1栋1单元4层403号,510109000357174,2013-01-17,康兵,1000万元人民币,91510100060086467N,www.vastsea.com
瀚天天成,瀚天天成电子科技（厦门）有限公司,瀚天天成电子科技（厦门）有限公司是一家集研发、生产、销售碳化硅外延晶片的中美合资高新技术企业。公司于2011年3月在厦门火炬高新区正式成立，已在厦门火炬高新区（翔安）产业区建成现代化生产厂房，含百级超净车间、检测、动力及辅助设施等。公司引进德国Aixtron公司制造的全球先进的碳化硅外延晶片生长炉和各种进口高端检测设备，形成了完整的碳化硅外延晶片生产线。公司已获得ISO9001、ISO14001、OHSAS18001管理体系认证证书。,瀚天天成电子科技（厦门）有限公司,厦门火炬高新区创业园创业大厦425室,350298400004980,2011-03-31,JIANHUI ZHAO(赵建辉),18303.9999万元人民币,91350200568418733D,www.epiworld.com.cn
米漫文化,南京米漫文化传媒有限责任公司,米漫传媒是一家音乐创作服务提供商，公司聚焦中国原创古风音乐，以原创古风音乐作为突破口，打造一系列以国风为主题的线下漫展、大型主题音乐会，同时公司也涉及演出经纪、影视创作等业务。公司曾推出多首原创国风歌曲。创始人桂震宇对于公司的定位为：不仅是二次元，也是发源于正统中华文化。米漫传媒与三次元的合作，从游戏覆盖到影视剧。动画《全职高手》、《斗破苍穹》和游戏《天涯明月刀》等都由米漫为其定制音乐。,南京米漫文化传媒有限责任公司,南京市秦淮区延龄巷27号,320104000212510,2015-01-12,桂震宇,292.9058万元人民币,91320104302733082T,www.gulubala.com
疆海电子商务,广州疆海电子商务有限公司,广州疆海电子商务有限公司成立于2015年9月，其母公司Zendure USA Inc.由同窗好友Tom和Bryan2013年7月成立于美国加州硅谷East Palo Alto，并且在英国、香港拥有子公司和分支机构。其Zendure品牌为欧美最受欢迎的户外移动电源品牌之一。疆海的使命是在数码、运动、户外行业开发创新产品、打造属于中国的世界级数码、运动和户外品牌集群。,广州疆海电子商务有限公司,广州市南沙区丰泽东路106号X1301-A575（仅限办公用途）（JM）,440110000091319,2015-09-29,刘兵斌,100万元人民币,91440115MA59A98Q7F,www.rimsea.com
东方亚港,北京东方亚港国际资讯有限公司,中国通关网致力于提供国际贸易全过程资讯、咨询和实务服务的“以专业为核心、以IT为手段的第三方电子商务平台”的建设，自主开发了中国关税和监管信息整合系统、贸易数据分析系统等多种智能系统，为境内外进出口贸易企业提供通关服务，内容涵盖商品归类、关税筹划、进口监管、出口退税、均价分析等方面的信息自助查询服务，为国内外服务商搭建起进出口贸易服务商机对接桥梁，服务企业战略决策、便利企业顺畅通关，隶属于北京东方亚港国际资讯有限公司,北京东方亚港国际资讯有限公司,北京市朝阳区望京中环南路7号2幢1层,110105002588648,2001-03-23,杨文良,3000万元人民币,911101058024265054,www.e-to-china.com
体育疯,武汉体育疯信息科技有限公司,体育疯是一个主打球类运动的体育资讯平台，提供集赛事直播、视频点播、新闻资讯、比分赔率和竞猜互动为一体的服务。,武汉体育疯信息科技有限公司,武汉市青山区和平大道1244号47栋510室,420103000236411,2013-11-21,孙凯,132.248485万元人民币,91420103081979088D,www.tiyufeng.com
创易未来,创易未来（北京）传媒科技有限公司,"""创易未来，隶属于创易未来（北京）传媒科技有限公司，致力于通过媒介平台重构设计与商业资源,为社会创新贡献价值。""",创易未来（北京）传媒科技有限公司,,110107019721895,2015-08-18,柏伟宁,50万元人民币,91110107353027452U,www.hisheji.cn
天益医疗,宁波天益医疗器械股份有限公司,现已发展成为集研发、生产、销售于一体，拥有先进设备和优异制造环境的知名三类医用耗材生产企业，主要产品有：体外循环血液处理设备、喂食器械及导管、注射穿刺器械、物理治疗及康复设备、医用高分子材料及制品、医用卫生材料及敷料、病房护理设备及器具等。,宁波天益医疗器械股份有限公司,浙江省宁波市东钱湖旅游度假区莫枝北路788号,330217000000727,1998-03-12,吴志敏,4200万元人民币,9133020170480869XQ,www.tianyimedical.cn
