名字,公司,介绍,公司,地址,身份证,时间,法人,注册金额,编号,网址
芄兰科技,杭州芄兰科技有限公司,Mo是一个支持数据分析和在线建模的开放平台。Mo为机器学习开发者提供高质量的开源项目，同时也为初学者准备了新手教程。还可以fork感兴趣的项目并直接更改源代码。Mo还支持在讨论页面发布未解决的技术问题或生活难题。Mo为用户提供现有的项目资源以及与问题潜在解决者的直接联系。,杭州芄兰科技有限公司,浙江省杭州市上城区定安路126号5号楼104室,330102000270137,2017-07-04,吴荣根,500万元人民币,91330102MA28UP3X9C,momodel.cn
迪哲医药,迪哲（江苏）医药有限公司,迪哲医药是一家生物医药研发商，科研范围涉及呼吸免疫、肿瘤、心血管和代谢等医疗领域，依托药物化学、生物科学、药物代谢及动力学、药物安全及组织病理学等技术，专注于小分子新药的研发、生产及销售。,迪哲（江苏）医药有限公司,,320214400003372,2017-10-27,ZHANG XIAOLIN,13253.0121万美元,91320214MA1T6H5736,www.dizalpharma.com
骏佳摩托车,上海骏佳摩托车销售服务有限公司,骏佳摩托车是一家摩托车销售公司，主要业务是销售全球知名品牌的摩托车及其零配件，并提供售后服务，是意大利著名摩托车品牌DUCATI在中国大陆地区的总代理。,上海骏佳摩托车销售服务有限公司,,310000400611783,2009-12-24,麦晓刚,1500万元人民币,91310000697285981K
友盟,北京锐讯灵通科技有限公司,友盟是一家移动开发者服务平台，从事于移动应用数据统计分析、交叉推广、广告监测、开发组件，公司致力于给用户提供标准化全域数据统计分析服务，专业化垂直行业数据解决方案，精细化大数据运营服务，快捷的开发者运营工具包，权威的全域指数&行业分析报告。,北京锐讯灵通科技有限公司,北京市海淀区海淀东三街2号7层701-39室,110108013333866,2010-11-04,朋新宇,404.528万元人民币,911101085636225322,www.umeng.com
贝贝伞,武汉朗立创科技有限公司,贝贝伞开发一系列智能硬件，实现针对0~3岁婴幼儿的健康安全保护。包括一款主控制App和三款智能硬件——“防丢预警鞋垫”、“睡眠卫士”与“智能婴儿车”。隶属于武汉朗立创科技有限公司。,武汉朗立创科技有限公司,洪山区珞瑜路33号珞珈创意园1305室,420111000370486,2014-11-19,梁龙双,100万元人民币,9142011130363131X8,www.llcwh.com
魔法星球,天津魔法星球教育信息咨询有限公司,魔法星球是一家儿童素质教育服务提供商，专注于幼儿早期综合素质开发及儿童专项素质提升，独立研发了“全学程沉浸式教学法”，并以此为基础研发了大量自主知识产权课程，覆盖了0-12岁儿童的早期教育、科学教育、乐器教育、美术教育、足球教育等版块，为幼儿园、幼托机构和部分小学提供儿童素质教育综合解决方案。,天津魔法星球教育信息咨询有限公司,天津市武清商务区畅源道国际企业社区H2号楼602室-46(集中办公区),120222000416017,2016-03-25,余笛,1000万元人民币,91120222MA05J9G87X
雷蛇,雷蛇电脑游戏技术（上海）有限公司,Razer(R)是一个游戏硬件品牌，旗下产品主要有鼠标、键盘、笔记本、智能穿戴设备等，设备主要用户为游戏玩家。同时开拓VR领域业务，开发开元虚拟现实系统 OSVR(Open-Source Virtual Reality)，平台支持软件插件、输入硬件及其他虚拟现实的设备，包括 Oculus rift DK2 和 Vrvana Totem。,雷蛇电脑游戏技术（上海）有限公司,中国（上海）自由贸易试验区金科路2889弄3号长泰广场C座6层04、05单元,310115400279160,2012-06-14,HO MENG HWEE,60万美元,91310115594728620C,cn.razerzone.com
ACGERA爱嬉纪元,深圳市爱嬉纪元科技有限公司,深圳市爱嬉纪元科技有限公司成立于2015年5月，它坐落于深圳工业科技网络基地的西部中心-宝安区。爱嬉纪元简称acgera，是一家以ACG(Animation、Comic、Game)为主题的娱乐中心。爱嬉纪元的创始人均来自各大手机游戏公司，均有雄厚的手游开发运营管理经验以及成功的项目产品。ACGERA从创立之初就坚持以“国粹”为主旨，倡导轻松欢快的亚文化娱乐游戏模式。是无数深爱棋牌文化的朋友栖息的领域。随着时代的变迁，ACGERA也在不断的进步和革新，为所有热爱“棋牌”的朋友带来完美的享受。,深圳市爱嬉纪元科技有限公司,深圳市宝安区西乡街道海城西路一号泰逸大厦F6-005室,440306112822495,2015-05-11,陈柏林,100万元人民币,91440300335392181J
食材说,西安礼飨农业科技有限公司,西安礼飨农业科技有限公司是专注于食材的生产、加工、销售、配送、整个环节信息标准化，以及打造放心食材电商平台的一家互联网初创公司。努力为高品质放心食材的减少中间流通环节，标准化监管流程，最终让放心食材，“高”而不“冷”。,西安礼飨农业科技有限公司,西安市高新区唐延南路东侧逸翠园-西安（二期）第3幢1单元18层11811号房,610131100180521,2015-01-15,李泽原,100万元人民币,91610131321993701U,shicaishuo.com
羧菲生物,上海羧菲生物医药科技有限公司,上海羧菲生物医药科技有限公司是一家专注于发展纳米材料及生物医药技术的高科技创新型公司。旨在生命科学、生物医药、生物检测领域开发新的纳米材料及其应用技术和产品，并为相关领域提供技术服务与支持。 公司拥有多项自主开发的专利技术，产品包括磁性纳米颗粒、介孔纳米材料、磁性微球等，为医学影像诊断的磁共振造影、细胞及生物分子的标记以及蛋白和细胞分离纯化、生物分子和药物装载等领域提供新型、高效的产品和解决方案。 公司以纳米医药造福人类健康为使命，通过科技创新和成果转化，发展出具有自主知识产权的纳米材料和生物医药产品，为疾病的早期诊断和改善人类健康服务。,上海羧菲生物医药科技有限公司,上海市徐汇区桂平路333号506室,310141000190279,2015-08-14,陈卢,1000万元人民币,913101153511182034,www.shsuofei.com
谁叫我起床,西安八万里网络科技有限公司,“谁叫我起床”是一首款将闹钟、真人语音与社交结合起来的趣味应用。这款原创易用的应用可以设定闹钟时间与叫醒声音的性别，会有随机的神秘人来准时叫你起床，让真实用户来唤你起床，使得闹钟更加有人情味。,西安八万里网络科技有限公司,西安市高新区唐延路十一号4幢1单元11306号,610138100004378,2014-04-03,任文勇,55.882353万元人民币,91610131099624314N,www.jiaoqiwo.com
奥咨达,广州奥咨达医疗器械技术股份有限公司,广州奥咨达医疗器械技术股份有限公司是国内首批专注于医疗器械领域的专业CRO之一，为医疗器械企业提供临床和法规整体解决方案，主营业务包括临床试验技术服务（又称“临床试验服务”）、注册技术服务与质量管理体系技术服务，其服务覆盖范围广。　　公司的主要产品和服务包括三大模块：医疗器械临床试验技术服务、注册技术服务和质量管理体系技术服务。,广州奥咨达医疗器械技术股份有限公司,广州市番禺区小谷围街青蓝街26号801-901房,440104000145663,2004-02-11,张峰,1791.25万元人民币,914401017577941997,www.osmundacn.com
三美化工,浙江三美化工股份有限公司,浙江三美化工股份有限公司是一家氟化工产品生产商。是一家专业从事氟化工产品技术研发、产品生产、经营销售的股份制民营企业，旗下有5家全资子公司和2家控股公司，员工近1700人。  公司拥有有机氟、无机氟两大系列产品。主要生产:无水氟化氢；制冷剂R-22、R-134a、R-125、R-32、R-142b、R-143a、混配制冷剂系列；发泡剂141b等，其中141b、无水氟化氢及制冷剂类产品的产能和销量分别位居全国前三位。产品销往全国三十多个省市和全球100余个国家和地区，与世界知名企业美国陶氏、阿科玛、惠而浦，台塑、LG、森田等都建立了良好的合作关系，三美牌制冷剂凭借卓越的品质和完善的售后服务，得到了海内外整车企业的亲睐，成为许多知名车企的冷媒供应商。,浙江三美化工股份有限公司,浙江省武义县城青年路胡处,330700000001345,2001-05-11,胡淇翔,37632.2694万元人民币,913307007288998483,www.sanmeichem.com
臻传金融,上海臻传互联网金融信息服务有限公司,臻传金融是一家车险分期服务提供商，为各类型企事业单位提供机动车辆综合保险服务及一体化投融资服务，用户可通过微信登录平台查询不同车险公司的车险报价，选择合适的车险分期项目，并进行车险投保。,上海臻传互联网金融信息服务有限公司,上海市浦东新区杨高北路536号1211室,310115002212907,2013-12-04,罗竹璪,2000万元人民币,91310115084144115N,www.zctif.com
中保安定,深圳市中保安定保安服务有限公司,深圳市中保安定保安服务有限公司是集人力防范、技术防范、工作犬防范；巡逻、守护、随身护卫；区域秩序维护、非武装押运、安全检查整体安防配置服务及防火、防盗、防爆、报警、通讯等安防设备研发、销售为一体的现代化安保企业。,深圳市中保安定保安服务有限公司,,440306111368114,2014-09-23,胡建云,5000万元人民币,91440300311654511C,www.szzbad.com
小明评测,广东玄奘网络科技有限公司,小明评测是一家智能家居门户网站，提供行业内物联网、智能家居资讯，通过智能家居信息模块化的展示帮助用户找到需要的信息，网站包含智能新品、智能家居、物联网、人工智能及产品测评几个板块。,广东玄奘网络科技有限公司,,440110000263518,2017-01-24,王晓明,1000万元人民币,91440101MA59J87C2B,www.xiaomingpc.com
行李旅宿,重庆瓦岗瓦舍酒店企业管理有限公司,行李旅宿是一家民宿酒店运营商，致力于面向度假目的地的生态资源整合及新型目的地的开发，为用户提供旅行分享会、主题市集、party旅行、2-3小时城市徒步等活动，旗下直营酒店有瓦当瓦舍、既下山、无序与集等，主要分布在重庆、西安、成都、丽江等城市。,重庆瓦岗瓦舍酒店企业管理有限公司,重庆市渝中区中兴路7号4楼,500103000175377,2012-11-30,赖国平,597.8353万元人民币,91500103057759827A,www.travellingwithhotel.com
橙子互动,深圳橙子互动股份有限公司,OGEngine是国际著名开源引擎AndEngine的一个分支，遵循LGPL开源协议使用OpenGL ES进行图形绘制，同时集成了Box2D物理引擎，因此可以实现复杂的物理效果。,深圳橙子互动股份有限公司,深圳市南山区科技中一路19号赛百诺基因治疗产业园B座302,440301106192075,2012-04-27,尚韬,2000万元人民币,914403005956567290,www.wiorange.com
天下智能,深圳市天下智能科技有限公司,深圳市天下智能科技有限公司致力于打造全新智能产品O2O营销一体化平台。已与线下300家智能产品体验店达成联盟，兄弟公司为国美苏宁顺电等ka渠道最大手机配件供应商。,深圳市天下智能科技有限公司,深圳市南山区粤海街道科技园后海大道2388号怡化金融科技大厦18楼,440301116739520,2016-07-06,王宁,200万元人民币,91440300MA5DFY0L40,www.tx-smart.com
德施曼,德施曼机电（中国）有限公司,DESSMANN是一家智能指纹锁研发商，主要以生产和开发指纹锁、保管箱、管家系统和安宁卫中央安防系统等产品设备为主。通过与APP相连，可利用指纹、手机摇一摇、密码和钥匙四种方式实现开锁，主要有亲情提醒、报警和智能联动三大功能。,德施曼机电（中国）有限公司,浙江省杭州市滨江区江晖南路7号1幢1-3层,330100400030190,2009-08-11,祝志凌,1606.801703万美元,91330108691725472K,www.dessmann.com.cn
读懂新三板,北京梧桐树下信息科技有限公司,读懂新三板是一家新三板领域垂直媒体，能够持续而系统提供新三板投资内容和资讯，并且7x24小时实时更新，平台内容覆盖新三板挂牌企业新闻、新三板市场行情、政策解读、定增信息。此外，平台也提供新三板股票信息查询、实时在线行情信息、新三板公司公告等。,北京梧桐树下信息科技有限公司,北京市朝阳区三间房乡西柳村中街(三间房动漫集中办公区6456号),110105019684336,2015-08-13,卢山林,235.6757万元人民币,91110105352957332F,www.dudong.com
拾味,长春掌上罗盘科技有限公司,拾味进口零食B2C商城：致力于为年轻人群提供有质量保障、价格透明的进口零食购买平台。,长春掌上罗盘科技有限公司,长春市绿园区隆基路万嘉花园A20幢206号,220101000039236,2015-04-28,张广红,3000万元人民币,91220101333844973U,www.foodmiss.me
惠科股份,惠科股份有限公司,惠科股份有限公司是一家视讯类消费电子产品研发生产商。位于深圳市宝安区，正式成立于2001年12月。惠科凭借强大的管理、技术、资源、成本等自身优势，依托液晶面板进行上下游产业链的协同发展。其上游涉及面板、芯片等产品，旗下拥有四座高世代液晶面板厂，现已成为国内大尺寸液晶面板四大巨头之一。终端产品涉及各类尺寸液晶电视、液晶显示器、平板电脑和触控一体机，其中显示器自有品牌“HKC”被评为中国驰名商标。,惠科股份有限公司,"""深圳市宝安区石岩街道水田村民营工业园惠科工业园厂房1、2、3栋,九州阳光1号厂房5、7楼""",440301503268343,2001-12-03,王智勇,20300万元人民币,914403007320583129,www.szhk.com.cn
玉柴物流,广西玉柴物流股份有限公司,玉柴物流业务范围涉及运输、仓储、配送、生产物流、增值服务、国际货代、供应链金融、大宗商贸物流等方面。玉柴物流公司将充分发挥泛珠三角和东盟自贸区优势，向工程机械产品上下游延伸，拓展并进入汽车后市场产品、消费品、能化产品、农产品等领域，通过产业园、干线运输、区域配送、生产物流、物流金融、电子商务等多种方式，大力发展深度产业供应链一体化服务，成为行业领先的供应链一体化服务商。同时围绕广西区位优势，构建覆盖广西、辐射全国及东盟的专业化、标准化、全方位的综合物流网络及物流服务平台。,广西玉柴物流股份有限公司,南宁市兴宁区济南路124号2-2栋3楼302号,450000000018236,2012-04-19,周宇浩,10000万元人民币,91450000595106831Y,www.yuchailogistics.com
炫舞艺,武汉知行润泽文化产业有限公司,炫舞艺是面向全国的互联网舞蹈直播大赛平台。炫舞艺平台针对舞蹈培训的大市场，深度结合网络直播以及国家级评委团队，致力于做国内影响力巨大的艺术比赛。上线2个月已实现盈利6万余元。,武汉知行润泽文化产业有限公司,武汉市东西湖区梨花路399号（17）,420112000234645,2014-09-17,王延平,1000万元人民币,91420112303519782Q,www.wudong8.com
天行者科技,重庆天行者科技有限公司,重庆天行者科技有限公司于2015年12月由重庆领域实业公司出资组建的全资子公司，与重庆国泰出租汽车（集团）有限公司形成战略合作伙伴关系。,重庆天行者科技有限公司,重庆市渝北区回兴街道霓裳大道9号附8、9、10号富渝苑B区3幢1-门面2,500112008389324,2015-12-03,陈丽华,1000万元人民币,91500112MA5U3W6J0L
空灵智能,杭州空灵智能科技有限公司,杭州空灵智能科技有限公司，是一家专注物联网产品研发并提供产品智能化解决方案的高科技企业，也是国内首批研发智能家居控制系统的企业。 业务范围涉及智能家居、智能办公、智能院校、智能设备等领域，能为客户提供从研发设计到生产制造的产品智能化一站式服务。旗下有以纳乐为品牌的智能家居，以魔印为品牌的3D打印。,杭州空灵智能科技有限公司,拱墅区祥园路30号12幢603室,330105000372112,2015-07-13,阮永华,500万元人民币,913301053418346528,www.komlin.com
宝丽洁,深圳市宝丽洁科技有限公司,深圳市宝丽洁科技有限公司是一家口腔护理品生产商。集产品研发、设计、制造于一体，是电动牙刷头、电动牙刷、个人护理品、口腔护理品等专业生产的公司。,深圳市宝丽洁科技有限公司,深圳市宝安区沙井街道沙三路47号D2,440306107163722,2013-04-18,何华杰,1000万元人民币,914403000671851340,www.szbaolijie.cn
必可测,北京必可测科技股份有限公司,北京必可测科技股份有限公司是面向电力、石化、冶金等工业企业专业提供设备监测、检测、维护管理服务以及相关配套产品供应服务的高新技术企业。公司的主要产品为“精密诊断与设备远程管理”项目服务、氧化皮检测服务、检测相关软硬件的配套供应。,北京必可测科技股份有限公司,北京市海淀区上地六街28号院2号楼5层501室,110108004781625,2002-09-25,何立荣,10000万元人民币,91110108742611943A,www.bkctech.com
Altizure,深圳珠科创新技术有限公司,Altizure是一个基于无人机拍摄的三维实景建模平台，服务于摄影爱好者、无人机发烧友、摄影测量学专家、建筑师等人群。平台提供云服务把无人机照片转换为实景和物体的真三维模型，具有以图片为输入全自动建模、云端处理、在线发布、管理、编辑等多种功能，主要应用于建筑行业。,深圳珠科创新技术有限公司,深圳市南山区粤海街道高新南四道泰邦科技大厦11层1116室,440301112300282,2015-03-04,方天,36.011万元人民币,9144030032664077X1,www.altizure.com
可力梅塔,上海可力梅塔生物医药科技有限公司,"""可力梅塔是提供基于最新国外质谱技术的临床代谢组学/蛋白组学医学检验解决方案的极少数开拓者之一，公司将系统和规范地在全国进行系列新检测指标的学术推广，并将持续不断地研究开发临床质谱学新临床检验指标。公司致力于临床质谱医学基础上的临床代谢组学/蛋白组学医学检验产品的基础研发、技术开发和产业转化，并为医疗机构提供基于临床质谱学基础上的个体化医学服务及系统解决方案，特别是针对高血压、糖尿病、心脑血管疾病、癌症、类风湿关节炎及内分泌疾病的个体化临床检验医学，填补了国内临床检验医学的许多空白, 并将生产基于临床质谱学诊""",上海可力梅塔生物医药科技有限公司,上海市杨浦区翔殷路128号11号楼D座3楼312室,310110000601516,2012-08-03,官培龙,838.6817万元人民币,9131011005124200XD,www.taizhou.gov.cn
种钱网,重庆种钱网投资管理有限公司,种钱网是一家上市公司控股股东战略入股理财平台，致力于为投资者提供更加安全透明的互联网投融资撮合服务，发展普惠金融。公司将市场定位于小微投资群体和借贷群体，为民间投融资双方搭建信息服务平台，将原先的信用借贷转型为动产抵押借贷，进行市场细分。,重庆种钱网投资管理有限公司,,500108000506132,2014-03-24,刘静,1000万元人民币,9150010809533159X5,www.moneyp2p.cn
美乐简,安徽美乐简体育发展有限公司,美乐简是一家儿童运动馆，由一群热爱运动，热心教育的同行者创立，以美国先进的少儿体能运动理念为基础，依托自身专业背景，根据亚洲儿童身体发育、心理发育特点，研发了专属中国0-12 岁年龄阶段的儿童运动课程。,安徽美乐简体育发展有限公司,,340104000020430,2017-03-13,方波,500万元人民币,91340104MA2NF6720Q
风度汽车,深圳市风度汽车用品有限公司,风度汽车用品是一家专业从事汽车真皮内饰销售的品牌公司，主打品牌是“佳美泰”汽车真皮品牌，主要产品包括汽车真皮椅套、真皮方向盘等，可为汽车厂家提供真皮配套技术服务。,深圳市风度汽车用品有限公司,,440301104063751,2009-06-08,饶志文,20万元人民币,914403006911887187,qy.58.com
世纪摩登,深圳市世纪摩登科技有限公司,世纪摩登是一家智能手表研发商，专注于智能穿戴设备领域，集研发、生产、销售于一体，该公司的产品具有开门禁、智能控制、运动纪录、时间显示、来电提醒、消息推送等功能。,深圳市世纪摩登科技有限公司,深圳市龙华区大浪街道陶吓村永创科技园C栋四楼402,440301111015230,2014-08-06,陈智勇,100万元人民币,91440300311894240F,sjmd.com.cn
修达达,武汉市尚蓝科技有限公司,"""尚蓝科技是行业领先的互联网家居服务平台，公司秉承""""我们都是互联网的学生""""立本理念，与所有的年轻创业公司一样，富有开创精神所必需的激情与活力，同时将""""以用户为本""""作为公司产品之魂稳步向前迈进。公司旗下修达达平台为50万用户提供家具、灯具、卫浴、墙纸、地板、门窗、家电、浴霸、净水器、晾衣架、窗帘等十多种家居建材的配送、安装和维修服务，日订单已达1000单，构建触达全国3000+城市及区县的合作网络。在修达达平台，超过30万的专业家居师傅获得灵活赚取收入的机会。尚蓝科技始终致力于提升用户体验，创造社会价值，建设高效、专业、便捷的互联网家居服务新生态。通过共享师傅创新解决家居后市场最后一公里配送、上门安装及售后难题。尚蓝科技正与越来越多的知名家居品牌建立合作联盟，携手打造""""全、多、广、省""""互联网家居服务平台。""",武汉市尚蓝科技有限公司,武昌区徐东路30号2栋,420106000472680,2015-09-15,徐建昌,400万元人民币,91420106MA4KL14R6L,www.xiudada.com
老同文化,深圳市老同文化发展有限公司,"""深圳市老同文化发展有限公司，是一个致力于品牌文化和连锁文化的文化策略机构，老同电商-成立于2009年,多年从事网店加盟、成人用品，女装，包包，童装等，淘宝优化的专业人员组建而成的一家致力于提供优质货源和加盟帮运营服务的创新加盟公司，为加盟商提供专业的淘宝，网店，商城提供一站式服务。公司现有员工近100余人，专家级别网店核心运营近50余人，都具备6年以上电商行业丰富经验，致力于成为第一加盟企业""",深圳市老同文化发展有限公司,深圳市龙华新区龙华街道创业路汇海广场A座13楼,440301103829198,2009-01-23,郭焱斌,100万元人民币,914403006837635674
永嘎科技,青岛永嘎科技有限公司,青岛永嘎科技有限公司于2016年03月28日在山东青岛成立，是一个以IT互联网带动房地产经济的民营资本公司，公司的主要APP有 猴子家。,青岛永嘎科技有限公司,山东省青岛市市北区东山路22号202户,370203230284147,2016-03-28,孙腾力,450万元人民币,91370203MA3C83UF97,www.houzihome.com
华视智能,南京华视智能科技有限公司,南京华视智能科技有限公司已拥有博士、硕士领先的研发团队，是目前国内综合实力领先的视觉系统工程商之一。公司拥有完善的技术管理体系，工程质量保证体系和售后服务体系，能及时为客户提供优异的设计协助和技术支持。公司是领先的视觉类产品供应商和解决方案服务商，面向全球提供领先的视觉检测，瑕疵检测、二维码读取、锂电涂布测宽和印刷产品表面等系列化产品。华视智能自2018年推出业内 首台自主研发高性能锂电池涂布测宽控制系统以来，一直持续加大研发投入和不断致力于技术创新，每年近10%的销售收入投入研发，现有的研发技术团队，服务于多行业，并立志打造高品质、高性价比的精品，持续为客户创造更大价值。,南京华视智能科技有限公司,南京市浦口区桥林街道步月路29号12幢164,320111000323489,2018-01-11,曹国平,200万元人民币,91320111MA1UWF6BXE,walvision.cn
五谷赛信,浙江五谷赛信冷链科技有限公司,浙江五谷赛信冷链科技有限公司是一家精准冷链温度控制与监控一站式服务商。覆盖冷链温控箱、保温箱，PCM相变储能材料，电子温湿度记录仪，冷链物联网等四大领域；在浙江余姚，广东广州，湖北武汉设定有大型生产、研发基地及营销中心；主营产品包括全温层冷链包装运输装备，EPS/PU/VIP/EPP系列保温箱，（固/液）态PCM相变蓄冷剂，GPRS实时无线记录仪，SenCe物联网监控系统，冷链云端数据平台，分布式冷链验证与计量，以及冷链设施设备租赁业务。,浙江五谷赛信冷链科技有限公司,浙江省余姚市丈亭镇工业园区杨梅路5号,330281000377116,2017-05-26,蔡阳,1020万元人民币,91330281MA291B1Q3E,www.cctsvip.com
昊昱微电子,武汉昊昱微电子股份有限公司,武汉昊昱微电子股份有限公司是国家信息产业部认定的集成电路设计企业、软件企业和国家科技部认定的高新技术企业；是中国半导体行业协会会员和湖北省软件行业协会常务理事单位。公司成立于2006年10月，位于中国光谷——武汉东湖新技术开发区关东工业园。  公司坚持以市场需求为龙头，以技术创新为动力的运行理念，积极研发并产业化各类集成电路产品。产品的设计与制作涉及到CMOS、BICMO、BIPOLAR、BCDMOS等工艺技术，在数字电路、模拟电路、混合信号电路、功率集成电路方面具有不亚于世界任何一家国际一流公司的技术优势。其中包括低功耗实时时钟电路、电源管理电路、通讯接口电路、音频功放电路等等。在片上系统集成（SOC）方面也着丰富的实际经验和多个成功案例。从系统需求到Layout设计、制造工艺的优选，产品良率的控制，测试、封装的完成，各种算法的研究与应用，到产品应用系统解决方案，都能为客户提供最佳的选择。,武汉昊昱微电子股份有限公司,武汉市东湖开发区关东工业园东信路1号,420100000034854,2006-10-09,邓力文,3000万元人民币,,www.haoyu-ic.com
黑眼圈潮趴馆,上海保互网络科技有限公司,黑眼圈潮趴馆连锁轰趴品牌，标准化线下娱乐聚会空间，是一个不低于350平的空间，这个空间大致分为住宿区、用餐区、娱乐区以及休闲区。这四大区域会各自再分成小的区域，如住宿区会分为情侣住宿、多人住宿等。娱乐区会包括电脑房、KTV、VR体验、Ｘ－ＢＯＸ等。休闲区则会有台球、大型影院等。,上海保互网络科技有限公司,上海市宝山区水产路1458号5104室,310118003372219,2016-11-07,赵云鹏,16.6303万元人民币,91310118MA1JLKQM0X,www.pandaeyes.club
启威生物,安徽启威生物科技有限公司,安徽启威生物科技有限公司成立于2015年8月，为张国庆教授、马明伟博士等共同成立的高新科技企业，公司总部在中国安徽合肥，是一家专注于癌细胞快速成像检测，水性、功能性化学化工产品的研发、生产和销售的高新技术企业，尤其涉及高分子抗菌技术为主的一体化发展战略。注重承接高新科技研发与产业销售，对接行业内下游的实际需求，建立健全从研发到产业化的技术创新体系，全面提升公司核心竞争力，使启威科技成为水性材料的技术创新基地，成果转化阵地和人才培育高地。,安徽启威生物科技有限公司,合肥高新区望江西路800号合肥创新产业园A3楼205室,340191000060131,2015-08-28,张国庆,955.61万元人民币,91340100355159352F,bio-kiwi.com
禾未科技,上海禾未新能源科技有限公司,上海禾未新能源科技有限公司是为中国新能源各个领域提供电池管理和储能解决方案的专业公司，作为中国新能源核心供应商悠久历史的领先公司，禾未科技以不断创新和前瞻思维，精益求精的产品和杰出的系统服务为广大群众创造价值。我们不仅能够提供高度安全智能的核心部件产品，更针对国内的特殊状况，解决各个领域对于新能源能量管理、技术和服务上的需求。自成军以来，上海总公司已获得科技部、上海市及杨浦区的政策和产业支持。,上海禾未新能源科技有限公司,上海市杨浦区国定路335号8010-28室,310110000487793,2009-04-29,刘波,117.65万元人民币,91310110688722916D,www.hewitec.com
