名字,公司,介绍,公司,地址,身份证,时间,法人,注册金额,编号,网址
文业装饰,深圳文业装饰设计工程有限公司,"""公司成立于1985年,注册资金为7800万元,是国家建设部最早核定的建筑装饰设计甲级、建筑装饰施工一级和幕墙施工一级企业,已率先通过ISO9001质量管理体系、ISO14001环境管理体系和GB/T28001职业健康安全管理体系“三合一”认证。现为中国建筑装饰协会常务理事、广东省装饰业协会常务理事单位和深圳市装饰协会副会长单位。""",深圳文业装饰设计工程有限公司,深圳市福田区福强路沙嘴工业区105栋整栋,440301103643810,1989-01-23,范少周,13800万元人民币,91440300192189177W,www.szwyzs.com.cn
欣和景成,北京欣和景成科技有限公司,欣和景成是一个专注于提供影视剧虚拟拍摄服务的公司，致力于提供虚拟拍摄技术及相关服务，服务导演、制片人和后期制作公司。主要业务包括虚拟拍摄设备的租赁和代理、虚拟拍摄影棚的搭建和跟组进行的虚拟拍摄服务等。,北京欣和景成科技有限公司,北京市海淀区中关村东路66号1号楼1608室,110108015235317,2012-09-13,车欣,125万元人民币,911101080535810483,www.hugedomains.com
闪鱼畅游,杭州闪鱼畅游信息技术有限公司,杭州闪鱼畅游信息技术有限公司是一家软件和信息技术服务商。,杭州闪鱼畅游信息技术有限公司,浙江省杭州市江干区九盛路9号A17幢4楼423室,,2018-08-28,袁锡,300万元人民币,91330104MA2CE0B40G
再等等,北京再等等科技有限公司,再等等是一家教育科技机构，致力于使用混合现实技术（VR/AR）以及数据分析技术，对于英语教学方法和学习效率进行提升，推进混合现实技术在中高等教育、家庭教育等领域的应用。再等等科技通过构建虚拟教室、虚拟智能教师团队，打造沉浸式线上教育教学环境，发展虚拟备课、虚拟授课、虚拟考试等教育教学新方法，促进以学习者为中心的个性化学习，推动教、学模式转型。打造虚拟实训学院，持续丰富培训内容，提高专业技能训练水平，同时促进虚拟现实教育资源开发，实现规模化示范应用，推动科普、培训、教学、科研的融合发展。,北京再等等科技有限公司,北京市朝阳区王四营乡道口村8号3幢313平房,,2019-02-28,杨昊鹏,100万元人民币,91110105MA01HEU69M,zaidengdeng.com
美女时钟,浙江搜道网络技术有限公司,聚客通是一款粉丝营销工具，致力于服务电商，打造最专业的社群媒体营销工具。能迅速为用户的店铺建立一个流量池，将在用户的店铺消费过的客户聚拢在公众号或者其他流量池里。通过这个流量池，可以通过聚客通内便捷的活动管理工具，大幅度提高老客户的复购率，迅速聚拢新客户，最大程度减少了客户数据的流失。,浙江搜道网络技术有限公司,杭州市莫干山路1418-41号7号楼5-6层（上城科技工业基地）,330100000070306,2008-12-31,宋新民,1955.2304万元人民币,91330102682921877F,www.juketool.com
云竞网络,武汉云竞网络科技有限公司,武汉云竞网络科技有限公司（CCCGAMING NETWORK）成立于2016年6月7日，是一家以线上电竞游戏互动娱乐、电竞明星社区运营、电竞职业培训、电竞泛娱乐产业整合为主营业务的互联网新秀企业，总部位于武汉江汉区泛海国际SOHO城4栋1309。,武汉云竞网络科技有限公司,武汉市东湖新技术开发区大学园路20号2#大楼二层213-2室,420100000647397,2016-06-07,刘号,300万元人民币,91420100MA4KMTQU2H,www.cccgaming.cn
戈虎达科技,杭州戈虎达科技有限公司,杭州戈虎达科技有限公司致力于电力电子产品的生产和开发，开发出产品有电能质量分析仪。,杭州戈虎达科技有限公司,浙江省杭州市余杭区五常街道文一西路998号5幢401A室,330100400047839,2013-08-27,LIANGFENG LEON XU,973.7764万元人民币,913301100743468567,www.good-hood.com
三湘印象,三湘印象股份有限公司,"""三湘印象股份有限公司从事房地产开发与经营.公司的主营业务为综合房地产开发,以自主开发经营为主,合作、合资开发为辅.主要产品为商品住宅,适当开发写字楼、商业、酒店式公寓等产品.主要定位于高性价比中档产品及高附加值高端产品,主要消费群体为上海市中等收入及中高收入阶层. 2011年3月被国务院发展研究中心企业所、清华大学房地产研究所、中国指数研究所评为的2011中国房地产百强企业-百强之星。""",三湘印象股份有限公司,上海市杨浦区逸仙路333号501室,,1994-01-20,许文智,138175.2594万元人民币,913100002437770094,www.sxgf.com
博瑞通磁业,江苏博瑞通磁业有限公司,江苏博瑞通磁业有限公司2014年9月注册，注册资金1500万元，公司首期投资2000万元，建立一条年产500吨高性能烧结钕铁硼永磁材料生产线，2015年3月开始试投产，并实现销售额达到1500万元以上。公司创始人刘兴民于2015年成功获批南京市321人才，2016年获得南京市创新型企业家，2017年获得江苏省“双创人才”以及2017年江苏十佳新锐苏商。公司生产的产品销售到欧洲以及国内多个省地市，广泛应用于新能源汽车、风力发电，电子产品等行业。公司现有员工60人，各类专业技术人员20人。   公司为是集生产与科研为一体的高科技企业，专业生产中高端钕铁硼永磁材料及其制品。公司核心人员拥有低成本高性能稀土永磁核心专利，相关成果获得宁波市科技进步一等奖以及中国产学研合作成果创新奖等。拥有国际先进的生产设备和现代化的厂房设施。产品处于国内领先、国际先进水平，能够为用户提供最佳性价比的专业生产企业。可批量生产高磁能积N52系列产品、高矫顽力UH、EH、AH系列产品。,江苏博瑞通磁业有限公司,南京市高淳经济开发区双高路89号,320125000161160,2014-09-30,刘兴民,1842.86万元人民币,91320118302336140T
花猫快问,广州赞赏信息科技有限公司,花猫快问是一家面向公众号的付费问答平台,广州赞赏信息科技有限公司,,440106001429675,2016-01-14,周鹏鹏,350.877158万元人民币,91440106MA59BGHA8G
壹纪录文化传媒,深圳市壹纪录文化传媒有限公司,壹纪录是一家艺术品网上交易平台，专注于艺术品收藏行业结合互联网的C2C、B2C平台的搭建，企业集艺术品投资、艺术鉴藏培训，艺术展示、交流、资讯，艺术品电商为一体，致力于为收藏爱好者提供在线拍卖等网上和线下实体艺术馆交流服务。,深圳市壹纪录文化传媒有限公司,深圳市南山区西丽街道同发路6号官龙名苑T6艺术区二楼A19,440306106188856,2012-04-26,邓小斌,500万元,91440300595655558D,www.artday.cn
珠缘巧合,北京珠缘商贸有限公司,我们是一家做用互联网思维做珠宝的公司，将产品做成服务，传遍全宇宙，忘记了，火星不需要^_^,北京珠缘商贸有限公司,北京市昌平区沙河镇昌平路99号C340(路庄桥西),110114018638238,2015-02-04,孙闯闯,500万人民币,911101143303454157,www.eshiliu.cn
湘财证券,湘财证券股份有限公司,湘财证券是一家综合性证券服务商，集证券经纪、证券投资咨询、证券交易等业务于一体，用户可以在网站上进行人工咨询、下载客户端、进行资产管理、信用交易、购买金融产品等业务。,湘财证券股份有限公司,长沙市天心区湘府中路198号新南城商务中心A栋11楼,430000000011972,1996-08-02,孙永祥,368312.9755万元人民币,91430000183800843Q,www.xcsc.com
忽米网,重庆忽米网络科技有限公司,忽米网是一个工业垂直领域产业在线服务平台。忽米网是宗申产业集团旗下工业互联网服务平台，也是国家工信部发布的首批国家级工业互联网试点示范项目。基于集团36年资源积累，忽米网打通了工业产业内到产业外的服务全链路，为全国上百万家工业企业提供智能化解决方案，并为企业提供一站式服务，帮助中小企业实现转型升级。,重庆忽米网络科技有限公司,重庆市高新区万科023创意天地万科锦尚4幢3单元,500901010000258,2017-10-18,胡显源,2000万元人民币,91500107MA5XEGKR4E,www.360humi.com
图表家,上海向右网络科技有限公司,图表家是一家量化交易图表化策略服务平台，用图表的方式为投资者提供交易策略，将图表用方程式和计算机代码加入到用户的交易过程中，并用在线教育和策略跟单为投资者提供帮助。,上海向右网络科技有限公司,上海市崇明区长兴镇潘园公路1800号2号楼9857室（上海泰和经济发展区）,310230000846067,2015-09-15,张林,131.5789万元人民币,91310230358439173B,www.tubiaojia.cn
合肥乐堂动漫,合肥乐堂动漫信息技术有限公司,乐堂动漫信息技术有限公司成立于2009年3月，是一家致力于手机动漫、手机游戏、网页游戏、社交游戏的研发、运营、销售为一体的高新技术动漫企业。公司现有员工300多人，90%以上为本科及以上学历，目前为安徽省最大的动漫游戏研发企业，自主知识产权的研发平台在全球处于领先地位，已于香港、南京建立子公司，并在北京、上海、深圳、成都、广州、美国、日本、韩国、新加坡、印尼设有分支机构.,合肥乐堂动漫信息技术有限公司,安徽省合肥市蜀山区金寨路71号科茂大厦5层,340100000202022,2009-03-25,范效庆,1000万元人民币,91340100686877076E
清牛VR,北京清牛文化科技有限公司,清牛VR依托清华大学服务设计研究所VR实验室，专注于用VR科技，为客户提供创意视觉产品的公司。产品类型包括：VR/AR创意产品策划、全景影视产品制作、VR科普内容研发、VR教育课程研发等文化类、传媒类产品。,北京清牛文化科技有限公司,,110108022626539,2016-12-14,邱璧璇,50万元人民币,91110108MA00AC2W9J
宋河酒业,河南省宋河酒业股份有限公司,宋河酒业是一家白酒生产销售商，采用古宋河地下矿泉水资源，以优质高粱、小麦为原料，利用高中温堆积发酵生产工艺以及发酵池养酒技术，主要产品有“国字宋河”、“共赢系列”、“秘藏系列”、“宋河粮液”等。,河南省宋河酒业股份有限公司,河南省鹿邑县宋河镇,410000100015916,1999-08-27,朱文臣,17545.8429万元人民币,91410000712695365G,www.songhe.com.cn
东吴电机,浙江大东吴汽车电机股份有限公司,浙江大东吴汽车电机股份有限公司的主营业务是车用交流发电机、车用起动机、铝压铸件的研发、生产和销售。主要产品包括车用发电机、车用起动机和压铸件。2017年10月26日，公司获得了浙江省科学技术厅、浙江省财政厅、浙江省国家税务局、浙江省地方税务局发证的高新技术企业证书。,浙江大东吴汽车电机股份有限公司,浙江省湖州市吴兴区湖织大道2599号,330503000006175,2001-08-24,吴淑英,2000万元人民币,91330502731522371W,dj.dadongwu.com
九略科技,哈尔滨九略科技有限公司,九略科技致力于运用互联网思维解决人事外包、招聘外包、人事代理、劳务派遣、社保代缴、代理记账、外国人签证服务、商业保险、法务咨询等企业全方位咨询服务提供商，城市社保代缴无缝对接，立足哈尔滨辐射全省...,哈尔滨九略科技有限公司,哈尔滨市南岗区中兴大道164号B3栋21层21号,,2016-10-27,王墨,200万元人民币,91230103MA191B2D1H
美德医,美德医（北京）医疗技术服务有限公司,"""美德医医疗系统公司（MedImpact Healthcare Systems,Inc.）是美国首屈一指的药品福利管理公司，总部位于美国圣地亚哥，1989年由药剂师等专业人士创建，历经三十年发展，现有 1900多名雇员（主要由软件工程师和药剂师组成），是美国最大的独立的私营药品福利管理公司。""",美德医（北京）医疗技术服务有限公司,北京市东城区建国门内大街7号1607室,110000450169260,2011-03-30,亚伦·杜安·罗伯茨,1340万美元,91110101560424776F,www.medimpact.com.cn
铁路新天地旅行社,内蒙古住百家新天地国际旅行社有限责任公司,新天地旅行主要从事旅行社等领域的经营，是内蒙古最大的国际旅行社之一，所经营产品目的地涵盖全球多个地区。,内蒙古住百家新天地国际旅行社有限责任公司,,150202000008543,2005-11-01,弓宇虹,600万元人民币,91150291779491607P
汉素生物,云南汉素生物科技有限公司,汉素生物是一家大麻植物提取物供应商。云南汉素生物科技有限公司（简称汉素生物）隶属于汉麻集团，是一家在中国依法成立专业从事工业大麻植物提取物生产的高科技企业。汉素生物获得了云南省政府及公安厅批准许可，在昆明投资建成了跨规模工业大麻生物萃取分离基地，通过了行业主管单位云南省禁毒局的验收并获得了《工业大麻花叶加工许可证》。该基地严格按照GMP标准建设，采用醇溶流体结晶技术，从工业大麻中萃取分离出对健康产业意义积极、影响深远的非精神活性成分大麻二酚（CBD）。大麻二酚现已被广泛应用于医药行业、食品行业、健康行业、美容行业及其它行业。汉素生物可以萃取分离十三种工业大麻中不含精神活性的有效成分，工业大麻提取物产品有大麻二酚（CBD）不同含量的全谱系油， 99%纯度以上的大麻二酚（CBD）晶体，水溶性大麻二酚（CBD）粉末，大麻萜烯Terpenes油状等品种。对探索研究攻克癌症、帕金森、老年痴呆、抑郁症、癫痫等难治性疾病打下了基础。,云南汉素生物科技有限公司,云南省昆明市西山区海口镇山冲200号A03032号,530112000374223,2015-12-22,谭昕,6000万元人民币,91530112MA6K3XY844,www.cbd.top
福大在线,福州福大在线教育科技有限公司,福大在线是福州大学孵化的以教育产业为主导的高科技公司，公司依托福州大学强大的技术力量、科研力量和教学力量，深耕高等教育行业，将教育与科技完美结合，以互联网、移动互联网技术为基础，以青少年成长、升学、在校学习、实习、就业等过程一体化为主线，进行相关产品开发，建设基于青少年成长的大数据平台、分析评价平台和SNS网络平台。,福州福大在线教育科技有限公司,,350102100306676,2013-11-14,刘漳辉,50万元人民币,91350102084341901U,www.taogaokao.com
泛在科技,成都泛在科技有限公司,成都泛在科技有限公司被无线业界誉为西南地区无线网络工程专家，专业提供无线WIFI覆盖解决方案，远距离无线传输方案、无线Portal广告推送，无线定位导航，无线安全认证，软件定制开发和广告设计发布等无线WIFI相关业务。,成都泛在科技有限公司,中国（四川）自由贸易试验区成都高新区天府大道北段1480号1栋,510109000395660,2013-10-15,林春,300万元人民币,91510100080615661M,www.fanzai360.com
爱特创业加速器,爱特众创空间（厦门）投资管理有限责任公司,爱特众创是一个共享型办公社区，以联合办公空间为主，配套孵化器、加速器、天使投资等服务，同时为有需求的入驻用户提供人事、财务、法律、咨询等企业服务并借助社群为创业者提供社交和资源整合渠道，降低创新创业门槛，提高创新成功率。,爱特众创空间（厦门）投资管理有限责任公司,厦门市湖里区安岭路987号1号楼101、115单元,350206200417257,2015-05-08,姚锦程,356.36万元人民币,91350206303106072D,www.atwork.cn
色选机网,合肥色选商贸有限公司,色选机网为广大国内外客户提供色选机网上购买平台， 经销的色选机畅销国内外市场，同时收售二手色选机及空压机等，在消费者当中享有较高的地位，公司与多家代理商建立了长期稳定的合作关系。色选机网经销的色选机品种齐全、价格合理.付款方式灵活 (最终成交价可致电或面谈)。色选机网重信用、守合同、保证产品质量及售后服务。,合肥色选商贸有限公司,合肥市瑶海区长江东路漕冲花园17幢506室,340100000896675,2014-01-10,束道和,10万元人民币,91340100090774578H,www.ccdsexuanji.com
新潮传媒,北京新潮文化传媒有限公司,新潮传媒是一家社区媒体流量平台，以电梯作为中产社区的流量入口，致力于为用户提供更精准便宜的社区媒体流量，旗下传媒电梯电视通过在电梯内滚动播放，为用户提供品牌推广服务。,北京新潮文化传媒有限公司,北京市朝阳区建国路甲92号-4至24层内12层1201-1203、1217,110108020418574,2015-12-23,张继学,500万元人民币,91110108MA002N5U8R,www.xinchao.com
指趣互动,广州指趣互动网络科技有限公司,广州指趣互动网络科技有限公司成立于2018年9月，是目前国内互联网综合服务提供商之一。,广州指趣互动网络科技有限公司,广州市天河区中山大道路建工路9号4楼B30号,,2018-09-20,周世鑫,1333.3333万元人民币,91440101MA5CCDYW68,www.zhiquhd.com
普研标准,普研（上海）标准技术服务股份有限公司,普研(上海)标准技术服务股份有限公司从事食品、化妆品、药品等领域的技术检测服务。公司服务有食品检测、化妆品检测和功效评估、食品接触材料检测、保健品检测、水质检测、抗菌检测、环境检测。公司获得高新技术企业证书。,普研（上海）标准技术服务股份有限公司,上海市浦东新区芙蓉花路500弄12号,310115001913684,2011-12-20,赵红峰,4760万元人民币,9131000058865766XH,www.gratech.com.cn
神山旅游,安徽神山旅游发展有限公司,神山旅游一家旅游地产企业，致力于开发国际生态农业休闲度假区项目，建成兼具旅游观光、休闲娱乐、度假、房产投资等多种功能的国家5A级旅游区，为社会创建旅游度假胜地。,安徽神山旅游发展有限公司,安徽省滁州市全椒县六镇镇孙家村大山林场办公室,341124000017891,2009-09-10,刘太成,8000万元人民币,913411246941225893
上海跑赢职场,上海仁赢信息技术有限公司,"""上海跑赢职场旗下辖UI学院和开发学院二项产品,2008年由前盛大CEO个人投资创立,2012年获得知名VC首轮融资100万美元,专注于帮助更多中国大学生和职场人士提升职场就业能力和薪资待遇的综合性一站式服务平台，隶属于上海仁赢信息技术有限公司。""",上海仁赢信息技术有限公司,上海市奉贤区金齐路868号3996室,310120002639585,2015-01-23,李雪梅,100万元人民币,9131012032090958XW
上房服务,上海上房物业服务股份有限公司,上房服务是一个房地产物业服务商，为不同领域的客户提供以物业服务为基础，超过100个物业项目提供专业服务，包括商业地产招商及资产管理、医疗辅助、院校教育辅助、企业后勤支援、文化体育场馆经营及赛事保障、餐饮团膳等一揽子服务在内的综合性资产管理和支援服务解决方案。,上海上房物业服务股份有限公司,上海市南苏州路255号,310101000270969,2001-08-21,周超,2200万元人民币,913101017293909475,www.sfsigroup.com
天涌科技,广西天涌节能科技股份有限公司,"""公司是一家集研发、生产和节能技术服务为一体,以水源热泵技术推广为主业的节能科技公司,主要涉及建筑节能领域,可广泛用于学校、住宅小区、酒店、度假旅游村等需要生活热水的单位,目前主要以学校为重点服务对象。公司利用自主研发的“EPC再生能热水智能供应系统”,主要为学校学生提供生活热水节能方案,并以合同能源管理方式为其提供节能服务。""",广西天涌节能科技股份有限公司,柳州市柳东新区官塘创业园Ａ区标准厂房Ａ３栋４层东半层,450200200012669,2007-11-12,梁华易,5767.9777万元人民币,91450200667039528Q,www.tyjnkj.com
绚图新材科技,深圳市绚图新材科技有限公司,绚图新材科技是一家环保水性材料及纳米材料研发生产商，主要从事环保水性特效涂料，新型纳米材料及其它环保水性产品研究、生产和销售，并以表面处理、微粒制备及纳米包覆为技术核心，以环保水性产品为市场切入点，目前主要服务的三大细分市场为水性颜料、水性涂料、水性油墨。,深圳市绚图新材科技有限公司,深圳市光明新区观光路3009号招商局光明科技园A3栋C单元408,440301503476467,2014-03-17,HAI HUI LIN,123.9848万元人民币,91440300088569356M,www.shinemaxam.com
百度动漫,华族星文化传媒（北京）有限公司,百度动漫IP版权交易平台是由百度版权管理中心建立并运营旨在促进国内动漫版权交易全流程的信息自由流动和公开透明，降低交易成本，为权利人、投资人和动漫爱好者提供全面的版权信息平台。,华族星文化传媒（北京）有限公司,北京市石景山区石景山路3号玉泉大厦四层常青藤青年创业工作室165号,110107018494297,2015-01-13,夏霓,300万元人民币,91110107327286098T
万互,深圳万互电子有限公司,深圳万互电子有限公司（以下简称“万互”）是一家集智能硬件解决方案及硬件产品设计、研发、生产、销售、运营服务为一体的科技公司。,深圳万互电子有限公司,深圳市南山区科技南十二路18号长虹科技大厦2005室,440307112453177,2015-03-30,刘福生,500万元人民币,91440300335216786G
一米阅读,北京一米蓝科技有限公司,一米阅读是一个中小学生选书、购书、读书一站式服务平台，让孩子可以记录自己的阅读字数和阅读成绩，养成阅读好习惯，为语文主题学习实验区的师生提供定制化的阅读测评服务，并让学校、老师、家长可以直观的了解学生的阅读进度、阅读疏漏，从而有效的提高学生阅读能力。,北京一米蓝科技有限公司,,110108018868046,2015-04-07,徐小平,500万元人民币,911101083355590682,www.zykdb.com
趣享,保定市森和广告传媒有限公司,趣享是一个移动互联时代的本地生活服务平台，通过线上营销整合线下活动及消费的模式，为各类商家提供精准营销的解决方案，为广大用户提供优质优惠的商品信息和消费体验。,保定市森和广告传媒有限公司,,130600000070122,2010-03-09,冯印,201万元人民币,911306065518609716
易莱信科技,北京易莱信科技有限公司,易莱信科技是一家提供大数据分析与挖掘产品的公司，公司致力于为企业提供数据资产价值挖掘的大数据产品加工厂，目前公司的主要业务包括大数据挖掘产品、咨询、培训以及实施服务。,北京易莱信科技有限公司,北京市通州区新华南路39号58幢一层B区036号,110101017155800,2014-05-06,汪珂珂,1800万元人民币,9111011209944791X4,www.elaixin.cn
智童时光,北京智童时光教育科技有限公司,智童时光是一家智童时光致力于2-10岁亲子陪伴式“儿童家庭生活教育”产品的研发，以生活成长中好习惯培养和社会认知的家庭教育内容为核心，通过亲子互动游戏把家庭生活教育内容生动、有趣的表现出来，做好真正适合家庭的亲子陪伴教育APP产品。分年龄体系化课程，课程双学习模式载体，即有更深度的内容壁垒，又实现双端收益。儿童教育+游戏场景+专家妈妈的跨行业创业团队，对用户需求、产品表现形式、用户营销与运营服务等方面都有多年实战经验。“大头儿子”一线IP助力，结合团队多年的推广运营经验，APP产品已经实现低成本快速获客。,北京智童时光教育科技有限公司,北京市朝阳区慈云寺1号院3号楼1层、2层（八里庄孵化器2-1155号）,110105021405708,2016-06-02,崔长友,375万元人民币,91110105MA0064KX8W,www.geniustime.cn
互通车管,海南互通车管科技有限公司,互通车管是一个汽车服务链资源整合平台，是海南互通车管科技有限公司的重点项目。该项目通过对线下汽车后市场的资源整合，重新梳理对车主客户的服务理念，以资源优化配置的优势给车主客户提供超值的车保姆服务，并通过对线上线下资源的互联互通体系来实现资源共享，给车主客户及服务供应商提供一站式的解决方案。,海南互通车管科技有限公司,海南省海口市龙华区滨海大道32号世纪大桥西侧复兴城A1栋二楼2002号,460100000852394,2016-01-12,谢川宁,1000万元人民币,91460100MA5RCCEQ0T
怡林实业,新疆怡林实业股份有限公司,新疆怡林实业股份有限公司始建于1998年12月，主要从事信息技术应用类业务，目前主要服务于水利、安防、农业等行业。　　公司自设立以来，先后获得新疆维吾尔自治区高新技术企业认定管理办公室评定的高新技术企业、创新型企业，公司获得新疆维吾尔自治区计算机信息系统集成企业证书（甲级）、新疆维吾尔自治区安全技术防范行业安防工程企业资质等级证书（安防工程企业一级）、软件企业认定证书、新疆维吾尔自治区有线电视工程设计安装许可证(乙级)、通信用户管线建设企业资质证书、通信建设工程企业安全生产合格证等资质，获得“平安城市”推荐,新疆怡林实业股份有限公司,新疆乌鲁木齐经济技术开发区校园路107号北大科技楼2楼218室,650100050084119,1998-09-08,陈志义,3072万元人民币,91650100710720803F,www.yilin.com.cn
风云科技,江苏风云科技服务有限公司,总公司：风云科技江苏风云科技服务有限公司是专业的软件技术服务公司，是苏州软件园公共技术服务平台的建设、运营机构。公司拥有员工近300人，注册资本3600万人民币，办公面积超过6000平方米，实际投资规模近亿元，控股江苏风云网络服务有限公司、苏州市软件评测中心有限公司、江苏风云科技咨询有限公司和苏州市风云软件职业培训学校等子公司，以云软件平台的研发和运营、软件评测、软件人才培训、移动互联网、动漫游戏等为主要业务点，整合资源，拓展软件服务领域。风云科技及下属子公司的部分重要资质和荣誉国家中小企业公共服务示范平台国家火炬计划苏州软件园SaaS平台国家高新技术企业江苏省“两化融合”试点企业江苏省中小企业技术服务示范平台苏州市中小企业服务示范机构微软创新英雄公司网站：http://www.fengyuntec.com,江苏风云科技服务有限公司,,320594000155103,2010-02-12,戴晔,2000万元人民币,91320594551181055L,www.fengyuntec.com
小鱼网,福建小鱼网络科技股份有限公司,福建小鱼网络科技股份有限公司的主营业务是以品牌宣传服务为核心业务的互联网生活消费社区。小鱼社区由小鱼网WEB端和小鱼网APP两大平台组成。,福建小鱼网络科技股份有限公司,厦门软件园2期望海路59号501单元E区,350298100001205,2012-04-06,吴小婷,4580万元人民币,91350200587893660K
久友电子,陕西久友电子科技有限公司,陕西久友电子科技有限公司是一家电子材料生产商。,陕西久友电子科技有限公司,陕西省商洛市丹凤县中街社区大石桥90号,612523100004987,2015-02-02,陈玉佩,500万元人民币,91611022305698876F
中储股份,中储发展股份有限公司,中储发展股份有限公司（简称中国储运）隶属于国务院国资委所属大型中央企业中国诚通控股集团有限公司，是全国性大型现代综合物流企业，覆盖全国主要城市和全球主要经济区域，业务涵盖期现货交割物流、大宗商品供应链、互联网+物流、工程物流、消费品物流、金融物流等领域。,中储发展股份有限公司,中国天津市北辰经济开发区开发大厦,120000000002074,1997-01-08,韩铁林,219980.1033万元人民币,91120000103070984E,www.zcgf.com.cn
