名字,公司,介绍,公司,地址,身份证,时间,法人,注册金额,编号,网址
吻合网,云南杜奥科技有限责任公司,吻合网是一个为“新人”打造一站式婚礼定制的互联网平台。全程统筹服务，包括宴会预定、珠宝首饰购买、婚纱礼服、喜品采购、婚礼服务和蜜月度假等。该平台具有三套管理系统，分别为后台管理系统：对客户的订单信息进行监控和管理。,云南杜奥科技有限责任公司,,530102000579242,2016-05-13,邓绪龙,100万元人民币,91530102MA6K63MT4F
中国艺术网,上海永佳网络科技有限公司,掌拍艺术是中国艺术网旗下移动APP，提供艺术品资讯、拍卖等服务。上海永佳网络科技有限公司旗下网站。,上海永佳网络科技有限公司,上海市杨浦区国泰路11号1层展示厅A220室,310110000656963,2014-01-08,赵立敏,1000万元人民币,913101100900314081,www.yishu.com
自由岛,自由岛（北京）科技有限公司,自由岛是一个针对健身用户提供的全场景服务平台，主要是让用户可以分期购买健身服务，并且配有相应的奖励机制，以及健身社交等应用；核心用户是25-35岁，女性用户为主，追求时尚、个性、追求健康生活方式，追求物质享受，倾向于超前消费的人群。,自由岛（北京）科技有限公司,北京市海淀区青云里满庭芳园小区9号楼青云当代大厦17层1708室739号房间,110108018474689,2015-01-13,王洪生,500万元人民币,91110108327294362X,aiziyoudao.com
人人孝,北京跳动的心科技有限公司,人人孝是一个养老需求匹配服务平台。旨在解决养老市场供给问题。,北京跳动的心科技有限公司,北京市海淀区中关村大街1号17层T11号,,2018-06-06,张占彬,10万元人民币,91110108MA01CNCTXH
快商通,厦门快商通科技股份有限公司,快商通是一个移动智能客服，专注人工智能客服领域，为企业提供挖掘潜在客户、销售、服务和市场营销的智能化整体解决方案。智能营销客服直接替代或辅助人工回答问题，并在工作中用深度学习技术自主学习优秀营销客服话术，更新知识库，帮助普通销售客服进行话术回答和快速培训，实时提升成交率，为企业提升50%转化率，节省90%客服成本。,厦门快商通科技股份有限公司,厦门火炬高新区创业园创业大厦640室,350203200177758,2009-06-22,肖龙源,4500万元人民币,9135020068528499XG,www.kuaishang.cn
天纵泓光,宁夏天纵泓光余热发电技术股份有限公司,"""公司地处有塞上江南之称的美丽城市--银川,公司位于宁夏银川开发区西夏工业园,是全国首家冶金余热发电的专业运行及技术公司。    公司拥有300多名专业运行技术人员、高级工程师8人,高级能源管理师、审计师、评估师2人,水泥网讲师1人,YBC导师1人,各专业技师13人,公司总投资1000万元,公司还将与各大投资公司合作陆续在甘肃、内蒙、青海、新疆等地建设投资运营余热电站加速西北冶金节能减排产业化进程,管理保运行宁夏第一条硅铁余热发电厂,并先后跟中铁设备公司合作给南非Samancor Cahrome的子公司Tub""",宁夏天纵泓光余热发电技术股份有限公司,银川市金凤区宁安大街490号银川IBI育成中心二期10号楼3层301室,640100200079607,2010-07-02,穆祥,1000万元人民币,916401005541678061,www.nxtzhg.com
速记账财务,河南速记账财务咨询有限公司,,河南速记账财务咨询有限公司,,411192000032221,2017-03-09,杨婷,100万元人民币,91411100MA40M5AF4B
协升展览,上海协升展览有限公司,上海协升展览有限公司是一家会展公司。,上海协升展览有限公司,上海市普陀区真北路915号906室,310109000301236,2002-04-02,刘素文,300万元人民币,91310107737478164R,www.e-chinacycle.com
智兔网,广西南宁智兔知识产权服务有限公司,智兔网是一家大型知识产权科技服务云平台。公司专注于为中国创新提供系统的解决方案与信息服务。主要经营范围：商标注册、商标转让、商标变更、商标续展、商标复审、商标异议、商标答辩等各种商标代理业务;知识产权代理、知识产权交易、知识产权管理软件(大数据云服务)。,广西南宁智兔知识产权服务有限公司,,450102000135937,2015-04-22,陈美好,30万元人民币,914501073403074045,www.51zhitu.com
巅峰数据,上海数之巅科技有限公司,主要致力于信息科技领域的技术开发、技术服务、据挖掘、数据分析等。公司拥有一支具有国内外一流教背景、经验丰富、术业精专的技术开发团队。大牛们旨在将各领域带入大数据时代，开启行业的新的思维模式，把“人”作为整个数据云平台，为客户提供有效的价值参考、提升效率。协助客户在白银时代赢得先机。,上海数之巅科技有限公司,上海市浦东新区上丰路633号2幢A022室,310115002565005,2015-01-23,朱飞达,50万元人民币,913101153244980367
飞而康,飞而康快速制造科技有限责任公司,飞而康快速制造科技有限责任公司成立于2012年8月，是中国金属增材制造技术全套解决方案提供商。致力于提供：符合国际标准的航空级钛合金粉末，工业级3D打印技术、热等静压技术、近净成形加工复杂结构部件、熔模铸造加工精密模具，以及质量检测认证一条龙全套服务系统。,飞而康快速制造科技有限责任公司,无锡市新区鸿山街道鸿山路99号,320213000176802,2012-08-30,俞浚,22000万元人民币,913202140518982444,www.falcontech.com.cn
智游教育,河南智游臻龙教育科技有限公司,智游教育是经省劳动厅批准的集实训和开发于一体的高新技术企业，专注移动互联网、大数据分析技术，紧跟技术发展潮流，着力打造全国最专业的实训基地。,河南智游臻龙教育科技有限公司,郑州经济技术开发区第五大街172号（河南通信产业园）6层北1号,410105000331073,2012-12-07,胡臻,1000万元人民币,914101000587780345,www.zhiyouzhenlong.com
超级玩家,武汉竞技游网络科技有限公司,专业的游戏资讯服务网站。超级玩家的主要业务集中在游戏资讯以及赛事组织方面，专题站方面涵盖魔兽争霸3、星际争霸2、DOTA、命令与征服3等热门游戏内容，且各分站在国内同类型专题站中均在前三，致力为玩家服务，用心听取玩家的意见，在广大玩家当中有着不错的口碑，并且大力发扬原创精神，与国内大型纸媒，例如电脑商情报等均有深度合作。,武汉竞技游网络科技有限公司,,420100400003360,2007-12-13,黄志强,100万元人民币,914201006695028704,www.sgamer.com
找大师,北京九红信息科技有限公司,"""找大师平台聚集全国算命,起名,星座,解梦塔罗等顶尖大师,对财运,感情,运程,事业,孩子,起名,风水等做最专业的点评。""",北京九红信息科技有限公司,北京市丰台区南四环西路128号院4号楼12层1515-1516（园区）,110106020344509,2015-12-08,孙振谢,200万元人民币,91110106MA002E663K,www.dashihao.com
英创远达,英创远达（北京）生物医药科技有限公司,CASI制药是一家致力于引进、开发和商业化创新性治疗药物的生物制药公司，专注于全球市场尤其是中国和美国地区在肿瘤及其他未满足医疗需求领域的创新性治疗。,英创远达（北京）生物医药科技有限公司,"""北京市朝阳区朝阳门外大街18号丰联广场大厦B座12层B1214,B1215单元""",110000450212989,2012-08-03,任克勇(KEN KEYONG REN),800万美元,91110105599603317U,www.casipharma.com.cn
泰康燕园康复,北京泰康燕园康复医院有限公司,　北京泰康燕园康复医院有限公司是由泰康保险集团子公司——泰康之家投资有限公司投资建设的一家拥有先进医疗设备和医疗技术的现代化二级康复专科医院，总投资2.9亿元，建筑面积1.3万平方米，开放床位100张，以康复医学、老年医学、健康管理作为重点发展方向。,北京泰康燕园康复医院有限公司,北京市昌平区南邵镇景荣街2号,110114020384760,2015-12-15,纪琼骁,3000万元人民币,91110114MA002JHF0H,www.yan-grh.com
五八科技,深圳市五八科技有限公司,深圳市五八科技有限公司是为企业与服务供应商提供路由系统及流量管理解决方案的网络服务供应商，也是一家集研发、生产、销售于一体的新兴高科技公司。五八科技自主研发的3FWiFi路由系统，是基于Linux设计的全内核级的Linux平台，3FWiFi由三大部分组成，3FWiFi固件＋3FWiFi商户平台＋3FWiFi代理平台。3FWiFi在用户上网前，上网过程中皆可推送广告；同时公司还可针对不同行业的广大用户定制开发基于linux平台上的各种网络应用软件。,深圳市五八科技有限公司,深圳市罗湖区宝岗路西祥福雅居彩虹阁1112,440306106827656,2013-01-14,邓莉莎,500万元人民币,91440300061437230K,www.router123.cn
圣兰格,圣兰格（北京）医药科技开发有限公司,圣兰格是一个医药科技研发商。,圣兰格（北京）医药科技开发有限公司,北京市通州区经济开发区东区科海大道27号,110112014854469,2012-04-26,李树奇,500万元人民币,91110112596077809J,www.smo-sms.com
鹏海运,深圳市鹏海运电子数据交换有限公司,深圳市鹏海运电子数据交换有限公司是承担深圳市物流产业发展“十五”规划的现代物流信息网络公共平台的建设和运营机构；受国家交通部委托，负责深圳市交通运输EDI信息网络中心的建设与运营；同时，是国家科技部全国智能交通系统应用示范工程项目十大试点单位之一，是深圳市政府、深圳海关、深圳出入境检验检疫局、深圳海事局授权的提供电子数据交换、传输和增值信息共享服务的机构。鹏海运的主要任务是建设和运营适应深圳市现代物流运作规律的信息网络平台。,深圳市鹏海运电子数据交换有限公司,深圳市福田区竹子林公路主枢纽管理控制中心15楼,440301102952784,1998-01-21,易爱国,2276万元人民币,914403001924657767,www.szedi.cn
勇往科技,广州勇往科技有限公司,Wonder Live是面向海外市场的知识共享平台。从需求端看，Wonder Live为用户提供了与专家、网红建立联系的机会，让用户可以向专家直接提问、求助，提高效率降低成本；从供给端看，Wonder Live为专家、网红提供了一个强变现工具，从付费问答切入，提供咨询和付费订阅等服务，在进行知识共享的同时实现知识变现，并且构建影响力，是一个双赢的解决方案。,广州勇往科技有限公司,广州市海珠区新港西路135号大院中大蒲园区628栋中大科技园A座自编号1408C3房（仅限办公用途）,440110000229236,2016-11-02,王洪龙,161.8831万元人民币,91440101MA59FN9N45,wonder.wiki
柏视医疗,广州柏视医疗科技有限公司,柏视定位成为医疗人工智能技术引领者和技术提供商，目前在乳腺癌、鼻咽癌等领域的计算机影像人工智能分析技术国际领先，在国际同行公司中拥有最高质量的标识影像数据库和算法积累，已经和国内顶级的医院和医学影像设备公司建立良好合作关系。,广州柏视医疗科技有限公司,广州市黄埔区玉岩路12号冠昊科技园区办公楼302室,440106001998411,2017-05-11,陆遥,1827.957万元人民币,91440101MA59MQRN50,www.pvmedtech.com
物喜堂,北京物喜堂文化有限公司,你好历史是一个古典文创品牌。,北京物喜堂文化有限公司,北京市朝阳区化工路59号院3号楼1至4层101内01层01045,,2018-06-11,张淼,500万元人民币,91110105MA01CRN54H,nihaolishi.tmall.com
润洽电子,上海润洽电子科技有限公司,上海润洽电子科技有限公司专业从事电子微电子产品、工业控制及自动化产品销售及服务，提供全系列的电子微电子、工业控制及自动化产品及相关解决方案。,上海润洽电子科技有限公司,上海市金山区枫泾镇泾商路99弄2155号310室,310228001059526,2008-01-08,李永建,500万元人民币,913101166694499427,www.runqia.com
