名字,公司,介绍,公司,地址,身份证,时间,法人,注册金额,编号,网址
天源环保,武汉天源环保股份有限公司,武汉天源环保股份有限公司目前拥有环保工程专业承包贰级资质，并依托MBR膜系统及其衍生工艺等高效渗滤液处理工艺，为客户提供渗滤液处理的综合解决方案。即公司通过工艺方案设计及统筹，提供渗滤液处理工程的项目施工建设、现场系统集成、调试运行，以及后续运营和相关技术指导服务等，为客户垃圾渗滤液处理达标提供一体化专业服务。　　从1996年开始致力于垃圾渗滤液的治理研究，专业承接城市垃圾卫生填埋场、垃圾焚烧发电厂、垃圾中转站、餐厨垃圾等垃圾渗滤液治理工程，包括垃圾渗滤液处理的研究、设计、工程施工、设备制造、安装、调试、运,武汉天源环保股份有限公司,汉南区纱帽街薇湖西路392号,420113000008417,2009-10-21,黄昭玮,17083.1万元人民币,91420113695318989W,www.tianyuanhuanbao.com
矽创科技,厦门矽创微电子科技有限公司,厦门矽创微电子科技有限公司成立于2012年1月12日，注册资本400万元人民币，落户于厦门火炬高新区留学人员创业园。2012年入选厦门市首批“双百人才”领军型企业，2013年认定为高新技术企业。,厦门矽创微电子科技有限公司,厦门市软件园三期诚毅大街370号701单元,350298400005281,2012-01-12,陈亮,3334万元人民币,91350200587850812B,www.silicomtech.cn
家联宝,福建省家联宝智能科技有限公司,"""我们在传统小区楼宇可视对讲上升级，可节省开发商90%的采购及维护成本，通过云可视对讲智能硬件形成手机远程视频通话开门的粘性，搭建智慧社区平台。吸取用户使用App数据再转化利润点。我们的优势在智能化行业做了11年，原有施工小区存量可转换6万用户。软硬件自主研发。, 市场规模小区总量30万个，覆盖人口7亿，是个万亿级市场规模，目标及服务人群为社区居民。""",福建省家联宝智能科技有限公司,,350300100070453,2014-09-30,林国阳,1000万元人民币,91350300MA345LYT4L,www.jialb.cn
洋腔洋调英语,陕西奥凯教育音像有限公司,洋腔洋调英语是一个英语学习视频软件，把中小学英语课程内容划分为：故事、游戏、歌曲、吟诵、语音、词汇、听力、语法和按课文顺序教授九个部分。所授课程均为九年义务教育现学、现用教材，全部由外国语音专家讲授、按迪士尼动画标准制作视频，,陕西奥凯教育音像有限公司,,610000100035151,2005-03-24,赵玉,300万元人民币,91610000770040615F,www.121ok.cn
汇智峰公司,成都汇智峰科技有限责任公司,汇智峰公司现处于转型阶段，立志开创一个全新电子商务创业领空，产品即将上线，急需英才加盟,成都汇智峰科技有限责任公司,,510107000413050,2011-09-21,余涛,300万元人民币,91510107582613674U,hzf-china.com
第意户外,长沙壹捌陆壹电子商务有限公司,第意户外是一家户外运动装备制造商，以大数据驱动、以电子商务为主要载体，主要从事户外产品的设计、生产、销售业务，产品包含冲锋衣、皮肤衣、户外鞋、T恤、户外背包等。,长沙壹捌陆壹电子商务有限公司,长沙市芙蓉区芙蓉中路顺天国际财富中心1603房,430103000026369,2005-03-29,戴跃,50万人民币,,www.tfogear.com
很牛,上海爱问网络科技有限公司,企业教练培训，旨在提高企业管理人员的管理效能。 如今，“很牛”拥有自研《行动教练》相应的课程版权，平台共有200位认证老师和9位签约老师，累计营收约2000万元。 公司当前业务以线下培训为主，线下课程客单价为2天9800元，其客户包括中国100强的前九强，如中国工商银行、中国银行、中国平安、上汽集团等。其线上课程已入驻樊登读书会一书一课、网易云课堂和凤凰FM等9家付费平台。平台已积累订阅用户4万，客单价99元，付费用户约5000人次。,上海爱问网络科技有限公司,,3102292096091,2017-04-13,季益祥,220万元人民币,91310105MA1FW6KR16,www.coach.ac.cn
正源中溯,四川正源中溯科技股份有限公司,四川正源中溯科技股份有限公司成立于2004年，注册地成都市高新区。国家高新技术企业和软件企业。公司专注于食品、药品安全追溯领域的研发和运营，开展中药材流通追溯系统平台建设以及基于追溯系统平台的开放式服务系统平台运营服务，是国家追溯平台的研发、搭建者。公司开创了物联网技术在国内中药材追溯领域应用的先河，是国内在食品、药品安全追溯领域的先行者。,四川正源中溯科技股份有限公司,成都市高新区仁和街39号1栋1层3号,510000000071219,2004-06-09,张育森,1221万元人民币,91510100762328002X,www.zycsy.cn
迅实芯,武汉迅实芯科技有限公司,是一家专注数字模拟混合IC设计的创业公司，公司专注安全加密芯片，采用数字模拟混合IC设计，目前已投片UMC28 nm工艺芯片。,武汉迅实芯科技有限公司,武汉市东湖新技术开发区金融港一路7号光谷智慧园1号楼503室,,2018-07-26,赵先龙,1000万元人民币,91420100MA4L0AP26T
鲜知,北京禾谱商贸有限公司,鲜知是一家提供原产地极致新鲜果蔬等农副产品的农业电商O2O平台，提供自有+贸易形式的农副产品，包括进口高端水果、国内原产地水果、自有品牌干果等。北京禾谱商贸有限公司旗下产品。,北京禾谱商贸有限公司,北京市海淀区科学院南路2号A座地下一层A-011,110108017026348,2014-04-14,张嘉林,50万元人民币,91110108097777587A
TOLOBIO,安徽吐露港生物科技有限公司,TOLOBIO是一家科研和工业用酶的研发商。并面向科研工作者提供各类技术服务。产品系列有：CRISPR/Cas9系统试剂、PCR、克隆相关的载体和试剂，下一代测序（Next Generation Sequencing）建库相关的试剂盒，以及多种分子生物学酶类。 提供质粒载体构建、蛋白表达纯化、DNase I Footprinting assay和DNA/RNA EMSA等技术服务。 我们将以精益求精的精神来确保产品的质量和服务的专业！,安徽吐露港生物科技有限公司,安徽省滁州市世纪大道801号(昭阳工业园)8#二层东北侧,341100000046685,2017-08-21,成秋香,1000万元人民币,91341100MA2NXPG52Y,newbiology.cn
深圳博瑞得,深圳市博瑞得科技有限公司,深圳博瑞得是一家通信网络数据采集分析与应用的系统解决方案供应商。主营业务为用于通信网络 (尤以移动互联网为主)的数据采集(信令监测)为目的的数据分析软件研发、通信网络数据监测、网络优化、相关增值业务及其拓展应用业务。,深圳市博瑞得科技有限公司,深圳市南山区高新南七道002号深圳市数字技术园B1栋三楼A区1号,440301103344751,2003-01-03,王敏,10000万元人民币,91440300745188538P,www.broadtech.com.cn
搜兔Sotu,北京琉石天音网络信息技术有限公司,兔子视频是专为高清大屏幕打造的内容聚合平台，用户可以在智能手机、智能电视、智能机顶盒等终端上，欣赏和分享视频内容。兔子视频全面聚合和精编电影、电视剧、动漫、综艺、体育、新闻、娱乐、资讯、电视直播等各种热点视频内容和独家频道。北京琉石天音网络信息技术有限公司旗下产品。,北京琉石天音网络信息技术有限公司,北京市海淀区农大南路88号2号楼451室,110108014155951,2011-08-16,侯光敏,200万元人民币,,http
韩方五谷,平阳福创贸易有限公司,韩方五谷是一个洗发水品牌，通过线上和线下相结合的销售模式，为用户提供各种类型男女洗发水以及沐浴露等产品。,平阳福创贸易有限公司,平阳县昆阳工业园区前宕路20号,330326000138859,2014-12-30,陈露露,100万元人民币,913303263256094635
权管家,北京华智经纬科技有限公司,权管家2014年就开始投入图形商标搜索的研发，并在一开始就同业内专业人士达成合作。由于商标局审查员对于近似商标的判定具有较大的自由裁量权，权管家在深入了解审查原则和审查员习惯的基础上，利用专业的图像比较技术和搜索引擎技术，对商标图像进行了视觉分析及特征提取，并对数据库的数百万张图像特征创建了数据索引。在查询时，自动对检索结果进行优化排序，并在输出结果后提供了多种可自定义的筛选与条件过滤等功能。,北京华智经纬科技有限公司,,110108020341998,未知,尹训宁,100万元人民币,91110108MA002DWU2Q
攸品邻里,宁波攸品邻里商业管理股份有限公司,宁波攸品邻里商业管理股份有限公司是2013年8月成立的是一家专注于邻里中心商业定位、统一招商、专业运营和统一物业管理于一体的综合性商业管理公司。是宁波目前首家专业的邻里中心商业管理公司。公司的前身是专业操作商业地产开发、持有物业招商及运营，与国内知名品牌形成战略合作伙伴，如“星巴克、宜必思、俏江南、肯德基、味千、M6、三江超市、香港嘉禾影院”等。,宁波攸品邻里商业管理股份有限公司,宁波市鄞州区钟公庙街道贸城西路157号1B09室,330212000353717,2013-08-05,张时光,1000万元人民币,9133021207490968XE
云容科技,杭州云容科技有限公司,杭州云容科技有限公司是北京中云微迅信息技术有限公司的全资子公司，2015年10月成立，依托杭州IT产业氛围，以核心团队的技术实力为基础，以技术为核心，技术驱动创新，致力于打造简单、高效、智能、弹性伸缩私有云IaaS、PaaS解决方案。,杭州云容科技有限公司,杭州市文三路199号创业大厦0917-2,330108000246380,2015-11-25,李伟,800万元人民币,91330108MA27WBXA3Y,www.yunrongtech.com
文登教育,杭州文登教育咨询有限公司,这是一个 教育 领域的项目。,杭州文登教育咨询有限公司,,330198000018032,2009-08-20,吴辉,50万元人民币,91330101691743662R,www.hongtu.org
成都财智软件,成都财智软件有限公司,财智软件致力于用优质的金融理财软件和互联网金融服务，为中国家庭及个人、银行、证券、保险、基金等机构提供完善的金融解决方案以及金融理财软件服务，经过13年的努力，财智软件现已发展成为国内最大的专业从事个人家庭理财软件开发和专业金融理财服务提供商。,成都财智软件有限公司,成都市大石西路西南轻汽大厦6楼,510100000121276,1999-03-26,张明,316.3833万元人民币,91510100713027668M,www.moneywise.com.cn
妙小程编程,上海耕子教育科技有限公司,妙小程是国内国内技术领先的儿童编程教育软、硬件提供商，也是中国少儿编程在线教育平台。旗下不仅有专为中国孩子设计开发首个Scratch中文版“图形编程PAD端工具”——妙小程；更有面向6-18岁青少年的由硅谷专家研发的编程，对标加州大学计算机科学专业的编程课程，涵盖了启蒙、中级、高考、竞赛和高端的五大阶段课程。,上海耕子教育科技有限公司,上海市杨浦区军工路100号380幢（集中登记地）,310110000889399,2017-04-12,管春华,615万元人民币,91310110MA1G8DJB3R,www.miaocode.com
精实测控,珠海市精实测控技术有限公司,珠海市精实测控技术有限公司成立于2011年，现坐落在珠海市斗门区白蕉科技园内。精实测控作为以研发为核心的高科技型企业，一直专注于工程信号处理分析、振动噪声分析、旋转机械故障诊断、新能源动力等专业领域的研究，配备行业内领先的全消声实验室、振动实验室和电子实验室。,珠海市精实测控技术有限公司,珠海市斗门区白蕉镇白蕉村工业区第五幢1-3层,440403000016537,2011-10-14,王磊,1182.0331万元人民币,914404005846540902,www.prmeasure.com
霖度网络,上海霖度网络科技有限公司,霖度网络专注于VR拍摄技术与设备。通过技术、创意与艺术的整合，以建立完美的虚拟交互体系为目标，使用户只要利用简单的VR设备，即可得到涵盖影视、游戏、情感、生活、商务、科研、社交、通讯、医疗等全方位的服务体验。,上海霖度网络科技有限公司,上海市崇明县北沿公路2111号3幢257-16室（上海崇明森林旅游园区）,310230000966070,2016-04-29,周骏,100万元人民币,91310230MA1JXC5G1K,www.thatvrcompany.com
运动+,杭州砺刃网络科技有限公司,运动+是一家获得十余家欧洲俱乐部授权的运动装备电商,杭州砺刃网络科技有限公司,,330108000220592,2015-06-26,王祺,10万元人民币,91330108341957353D
青姑娘,日照米青商贸有限公司,青姑娘是一个休闲食品电商品牌。主要经营烘焙糕点、果脯、罐头、坚果、鸭货等休闲食品。,日照米青商贸有限公司,山东省日照高新区高新六路177号1号楼1106,371123200023887,2015-06-15,段湘青,300万元人民币,91371100344554525P,mall.jd.com
洋太医,洋太医健康产业（青岛）有限公司,洋太医是一家海外就医服务机构，公司整合了全球先进医疗资源和权威医院，收集大量的海外医疗资讯，为客户提供以重症海外就医、海外体检、国际远程会诊、海外康复为主题的多元化健康服务。,洋太医健康产业（青岛）有限公司,青岛市市北区四流南路80号乙内90号202A室,370203230234561,2015-07-29,潘帅,100万元人民币,91370203350300265F,www.yangtaiyi.com
荟聚网,北京天域荟聚科技有限公司,荟聚网是一家生鲜食材提供电商，为用户提供各种具有特色的食材服务，隶属于北京天域荟聚科技有限公司。,北京天域荟聚科技有限公司,北京市海淀区四季青路8号5层530,110105018462093,2015-01-08,乐延钢,100万元人民币,91110108327293503Y,www.chinahuiju.cn
微众税银,深圳微众税银信息服务有限公司,微众税银是一家基于大数据分析的企业征信服务商，对企业多项数据进行分析运营，通过对接多个数据源码，建立智能风控模型，为各中小微企业提供资信评估等服务。,深圳微众税银信息服务有限公司,深圳市南山区粤海街道深圳国际软件园一期8栋202室,440301111414573,2014-09-29,曾源,3866.0676万元人民币,91440300319331004W,www.vzoom.com
滴滴货车,东莞市天中网络科技有限公司,我公司主要针对企业和物流货车和人员位置服务，为货车运输管理和货运信息匹配进行综合调度管理服务。2014年货运物流市场的总交易为10.6万亿，每年还在呈15%比例在增长。现在我们推出的滴滴货车项目就是基于货车管理为基础的货、车匹配的信息平台，并逐步实现平台交易。上线4个月左右，目前会员有4万人，在线车辆有8000台，除此另外已安装我公司GPS产品的货车有30000台。,东莞市天中网络科技有限公司,东莞市南城区莞太路鸿福路段63号鸿福广场A座2207号,441900000325463,2005-12-19,李幼琴,50万元人民币,,www.tz888.com.cn
云启蒙,温州云教网络科技有限公司,云启蒙是专注青少年身体素质锻炼的平台，我们为6-16岁青少年提供专业的身体锻炼指导和培训，从敏捷、柔韧、协调、体能、力量等全方位提高青少年的身体素质。,温州云教网络科技有限公司,浙江省温州市鹿城区人民东路国信大厦1709室-1(托管-85),330302000244107,2015-07-06,耿雷,50万元人民币,913303023441201374,www.yunqimeng.com.cn
Focusmedia分众传媒,上海德峰广告传播有限公司,分众传媒（Focus Media），成立于2003年，2005年7月在美国纳斯达克上市，2015年12月分众传媒回归A股，成为中国A股市值最大的文化传媒股，其媒体业务包括分众电梯电视，分众电梯海报，分众晶视影院，分众终视卖场。,上海德峰广告传播有限公司,,310230000469517,2011-05-23,陈鸣,1000万元人民币,913102305758098125,www.focusmedia.cn
传威光控,武汉传威光控科技有限公司,"""武汉传威光控科技有限公司（Transvalue Imaging Control Co.,Ltd）是一家专注于大屏幕显示与多点触控人机交互系统技术研发与应用的高科技公司。公司在引进美国多点触控技术的基础上，不断创新，拥有多项国际国内领先技术，具有丰富的行业应用经验，致力于为客户提供领先的大屏幕显示与多点触控硬件系统、人机交互软件平台和行业应用全面解决方案。? ? ? ?公司在多点触控领域获得发明专利、实用新型专利和软件著作权10余项，实现同时触控点高达512个，填补了国内触控领域空白，在国际同行业中处于领先地""",武汉传威光控科技有限公司,武汉市东湖新技术开发区流芳园南路18号光电工业园产业大楼栋（科苑楼）九楼903室,420100000161272,2009-08-13,娄恩华,1200万元人民币,91420100691878372U,www.whcwgk.com
Erqal,新疆尔卡投资有限责任公司,尔卡资本是一家专注于与新疆市场有关的PE/VC项目的私募股权投资公司，重点关注房地产 、能源、食品、医疗、信息技术、教育、传媒、文化产业（和田玉）等领域。,新疆尔卡投资有限责任公司,新疆乌鲁木齐市天山区团结路389号国际外贸大饭店5层501室,650100050180896,2012-07-04,库德莱特·亚库甫江,1000万元人民币,9165010059591867XU,www.erqal.com
寰宇映画,北京寰宇映画文化创意有限公司,北京寰宇映画文化创意有限公司是国内唯一一家机上娱乐系统编码服务公司，拥有资深的行业背景，为国内多家航空公司提供机上娱乐服务。我司是由新加坡总公司投资成立的外资企业，Images In Motion公司于1999年进入中国市场，是专门提供机上娱乐节目版权、制作等服务的公司，为WEAE的会员。与国内众多航空公司都有过合作，包括国航、南航、东航、海航、山东航空、厦门航空、四川航空、西藏航空、奥凯航空、首都航空、天津航空、西部航空等。,北京寰宇映画文化创意有限公司,北京市朝阳区阜通西大街8号楼2层209,110000450155433,2010-11-08,马少华,25万美元,91110105562050325N,www.iim.com.sg
伟岸测器,重庆市伟岸测器制造股份有限公司,重庆市伟岸测器制造股份有限公司为工业过程控制、能源计量和智慧城市提供专业的测量与传感器仪表，公司是国家发改委批准的国家创新平台《仪器仪表传感器与测量系统国家地方联合工程研究中心（重庆）》依托单位，丰富的产品用于压力、差压、流量、热量、冷量和液位的测量。伟岸测器产品应用领域包括：能源、电力、供暖、石油、化工、航空、舰船、水利、水务、制药、家庭自动化行业。,重庆市伟岸测器制造股份有限公司,重庆市北部新区高新园黄山大道中段66号,500903000005322,1992-05-12,杨劲松,5300万元人民币,91500000202884238Y,www.wecankj.com.cn
fxbox智能超市,爱摄汇（北京）信息技术有限公司,FxBox智能超市是一家无人智能便利店。分为室内和室外两种形式，室内或空间改造或安放盒子形态、室外则以盒子形态为主通过人脸识别、移动支付等技术支持可无人值守模式。用户可通过人脸识别并扫码进门，进行挑选物品后，经过扫描区自动结算—支付开门走人，已通过人脸识别的，下次购买扫脸直接进入。,爱摄汇（北京）信息技术有限公司,北京市西城区新街口外大街28号B座203室（德胜园区），北京市西城区新街口外大街28号B座203室(德胜园区),110000450203389,2012-04-19,赵亮,390万美元,911101025938630976,www.damaijianshen.cn
霖霖自助洗衣,贵阳多力彩商贸有限公司,霖霖自助洗衣是一家专门从事洗衣服务的平台。不断引进国外先进的设备，不断加强和完善服务体系。致力于广大消费者提供最优质的服务。,贵阳多力彩商贸有限公司,,520102000302093,2012-05-15,李念洋,600万元人民币,91520102596356162U
遇见天使,河南华夏海纳网络科技有限公司,遇见天使是一个在线创业、投资平台，是华夏海纳创业投资集团旗下的网站，为创业者提供包括产品、市场、用户、融资、孵化、运营等一整套创业融资解决办法。立志于通过互联网手段解决传统创业融资和天使投资对接的问题。,河南华夏海纳网络科技有限公司,郑州高新区长椿路11号Y06幢1单元3层1号,410199000063113,2014-03-26,赵建亭,100万元人民币,91410100096930252L,www.yjangel.com
丰巨泰科,深圳市丰巨泰科电子有限公司,丰巨泰科是一家平台功能的智能硬件+全营销应用型的公司。专业提供智能硬件的研发、定制、生产、技术支持和内容运营等专业化解决方案，帮助用户快速实现智能硬件平台化运营。,深圳市丰巨泰科电子有限公司,深圳市龙华新区大浪街道丽荣路1号（昌毅工业厂区）1栋4-5楼,440306105441570,2011-05-31,张东森,1430万元人民币,91440300576358005J,www.cloudring.net
亚林西房地产,北京亚林西房地产开发有限公司,亚林西房地产是一家房地产开发商，主要经营房地产开发；物业管理；销售自行开发的商品房；出租商业用房等,北京亚林西房地产开发有限公司,,110000018650063,2015-02-11,周安桥,10000万元人民币,91110000330362629B
宝鸡鼎丰,宝鸡鼎丰置业有限公司,宝鸡鼎丰是一家房地产开发服务商，主要为住宅地产开发，隶属于宝鸡鼎丰置业有限公司。,宝鸡鼎丰置业有限公司,,610301100044888,2014-06-11,李广玉,1000万元人民币,91610301305357035J
成都同城会,成都掌上互动科技有限公司,成都掌上互动科技有限公司（简称掌上互动）是一家小而美的新媒体营销策划企业，擅长移动端传播和策划。团队70人左右。公司运营了20余个优质自媒体平台。总用户突破500万。目前用户保持每月30万以上新用户增长。并逐渐形成综合、餐饮、民生、亲子、旅游和二线城市等垂直类自媒体矩阵，深耕细分行业。,成都掌上互动科技有限公司,成都市青羊区大墙西街33号1栋7层711号,510105000423834,2014-08-26,肖永贵,300万元人民币,915101053955713332,www.cdtch.com
百鱼,厦门百鱼电子商务有限公司,厦门百鱼电子商务有限公司是一家创新娱乐产业实体，包括Anyfish品牌及跨界整合社区网络服务(SNS)、数据服务(OTT)、线上线下电子商务 (O2O)等，致力于打造一个全新概念的移动互联网公共服务平台——SME(Social Mapping Entertainment)。,厦门百鱼电子商务有限公司,厦门市思明区前埔路506-508号“国金广场”A座8层03、05单元之一,350203200242088,2010-12-29,邵威烈,6445万元人民币,91350200562842306X
周边生活,深圳市深可意网络技术有限公司,我们的产品与优势:,深圳市深可意网络技术有限公司,深圳市龙华新区民治街道民治大道东边商务大楼3楼3086室（办公场所）,440306103071056,2007-12-19,李龙,1000万元人民币,914403006700362139,www.keeasy.com
海泰科特,南通海泰科特精密材料有限公司,南通海泰科特精密材料有限公司是一家精密仪器制造商，成立于2006年，主要从事涡轮叶轮、压气机叶轮、汽车机械配件、工程机械铸件、机电产品零配件、模具、微电机的生产、销售；自营和代理各类商品及技术的进出口业务，在同行中处于领先地位。,南通海泰科特精密材料有限公司,如皋市搬经镇顺帆路369号,320682000091130,2006-03-07,杨如生,4600万元人民币,91320682783388573N,www.hit-precision.com
上海森蓝,上海森蓝文化传播有限公司,“菩萨在线”团队致力于宣传正信的佛教，以最快的速度弘扬佛法，展示高僧名寺风采。秉承弘法利生之普世宏愿，“菩萨在线”致力于为寺院提供文化技术服务，提供活动策划、现场拍摄、音视频制作等，让佛音常存，佛法永驻。（包括为寺院制作开发官方网站，设计开发移动平台，维护官网、微信、微博等，前提是寺院要有合法的宗教活动场所登记证，举行活动需当地宗教部门及佛协批准）。,上海森蓝文化传播有限公司,上海市嘉定区南翔镇德力西路88号2幢A区1258室,310114001578814,2005-11-10,黄倩,100万元人民币,91310114782441643N,www.pusa123.com
