名字,公司,介绍,公司,地址,身份证,时间,法人,注册金额,编号,网址
博信智联,杭州博信智联科技有限公司,博信智联是一家通讯芯片研发生产商，主要从事移动通讯芯片、通讯模块、通讯终端产品研发、设计和销售服务，旗下拥有LTE通讯模块、基带芯片、通讯终端等产品，应用于电力、水利、石油等领域。,杭州博信智联科技有限公司,浙江省杭州市萧山区萧山经济技术开发区启迪路198号B2-501室,,2008-03-14,张辉,5133.33万元人民币,911101086738435204
简术校园,杭州斑搏文化创意发展有限公司,简术是一家高校资源开放平台，让品牌方和学生跨过中间广告公司，将招聘、社交、电商、物流、校园媒介以及品牌主通过校园活动或赞助的形式的项目直接在平台上与高校大学生对接，解决品牌进校园过程中信息不对称的问题，帮助学生赚取一定费用的同时提升能力。,杭州斑搏文化创意发展有限公司,浙江省杭州市西湖区龙头霸街1号3楼326号,330106000600204,2017-04-06,彭瀚,500万元人民币,91330106MA28NHAP8J,www.cgguanjia.com
果事,珠海果事科技有限公司,果事鲜果速达是一家水果生鲜电商平台。,珠海果事科技有限公司,珠海市香洲区珠海大道33号1栋1510房,440400000496512,2014-05-27,余峰,56.571800万,914404003040042548,sgcome.com
EOC Pharma Group,亿腾医药（中国）有限公司,EOC Pharma Group是一家肿瘤新药研发商，专注于创新性全球肿瘤产品开发和制造，主要面向中国市场进行销售，已拥有广泛的候选药物组合，其中包括两种创新的小分子产品，分别用于治疗乳腺癌和胃癌等领域。,亿腾医药（中国）有限公司,泰州市药城大道1号,321200400012860,2009-07-24,倪昕,5500万美元,913200006921297011,www.eddingpharm.com
上海汉思,上海汉思企业管理咨询有限公司,汉思咨询是一家专注于特定行业，提供全方位定制化咨询服务和解决方案的服务机构。汉思咨询致力于为特定的行业提供包括企业战略、产品开发、市场及竞争分析、人力资源的全方位的服务，从而为客户在产品、销售和人才等方面提供完整的、系统性的科学解决方案。,上海汉思企业管理咨询有限公司,嘉定工业区普惠路333号3幢1047室,310114002219940,2011-01-04,周泽民,90万元人民币,91310114568007678M,www.hansexecutive.com
伟博海泰生物,常州伟博海泰生物科技有限公司,伟博海泰生物是一家护肤品品牌,常州伟博海泰生物科技有限公司,,320407000223614,2013-08-12,李和伟,500万元人民币,91320411076300122U,www.i-solu.com
鱼泡泡,上海鱼泡泡信息科技有限公司,鱼泡泡是全国第一款O2O游戏社交、技能分享型软件，集游神陪玩、即时占座、附近个人、附近群组、在线充值等功能于一体，是网鱼网咖打造O2O线上线下一站式娱乐互动平台的核心产品。鱼泡泡内的技能分享主要分为线上游戏陪玩、心理咨询、文艺生活、外语等共计14个技能方向，用户可以在软件的社区板块进行交流，还可以通过直播在聊天室交流。,上海鱼泡泡信息科技有限公司,上海漕河泾开发区松江高科技园莘砖公路668号202室-279,310114002673732,2014-03-28,林嵩,166.6666万元人民币,913101170935528070,www.wywk.cn
盛莅华科技,深圳市盛莅华科技有限公司,盛莅华科技是一家手机无线WiFi上网提供商。公司主要从事智能手机配件研发加工生产，智能音箱，智能眼镜，智能无线wifi 路由器等开发生产销售。目前正从事智能无线wifi路由器开发。,深圳市盛莅华科技有限公司,深圳市龙岗区龙城街道爱联社区如意路254号4楼,440307108721830,2014-01-20,陈玉川,300万元人民币,91440300088614639M
博昂科技,山东博昂信息科技有限公司,博昂科技是一家致力于计算机视觉核心技术研发与产品开发的新兴科技公司。公司专注于视频监控系统的研发与生产，为用户提供先进的整体解决方案、优质的前端产品及专业的技术服务。公司监控系统广泛应用于铁路、警用、民用等。,山东博昂信息科技有限公司,山东省济南市高新区开拓路2350号研发中心1-701-11,370127200092583,2014-04-22,庞先昂,500万元人民币,9137010030687128XG,www.sdboon.com
电尾猴,温州电尾猴网络科技有限公司,电尾猴提供一种全新的智慧城市居民电力能源供给解决方案，旨在与城市小区、工厂园区、商城物业等场所合作，通过提供电尾猴智能设备，为物业方杜绝消防隐患，为用户的电动汽车和电瓶车提供安全、稳定、可靠的充电服务。,温州电尾猴网络科技有限公司,浙江省温州市瓯海经济开发区北纬一路27号阿里巴巴创新中心（温州瓯海）212室E、G工位,,2018-06-12,黄美平,124.15万元人民币,91330304MA2CQ0TE2X,dianweihou.wodavip.com
未来儿童学院,山西名创优德教育科技有限公司,未来儿童学院是一家少儿教育服务商。该公司以阅读为基础，英语、美术艺商、少儿编程为核心课程。作为共享教育的先行者，该公司从孩子的兴趣点出发组织课程学习， 提供包括佛罗伦萨美院艾可拉艺术课程，走向未来英语课程，ITEEA STEAM课程，纽约科学院AI编程。,山西名创优德教育科技有限公司,运城市盐湖区学苑路梧桐名邸小区4号楼1-2层4号商铺,,2018-09-28,李睿之,100万元人民币,91140802MA0K8DYR18,wletxy.cn
艺鑫文化传播,西安艺鑫文化传播有限公司,艺鑫国际文化传媒是一家致力于文化传播传媒产业的综合性现代化企业，主要定位文化产业儿童板块业务。公司于2009年成立于香港，是国内首批将成人模特经纪转型到少儿模特经济的公司之一。,西安艺鑫文化传播有限公司,,610100100764689,2015-03-25,骆志松,500万元人民币,91610104333655611A
格邦科技,威海格邦电子科技有限公司,格邦科技是专业从事水下机器人和模具研发、制造、销售及售后为一体的现代化科技型公司，其研发的水下智能设备是一种可以在水下代替人完成某种任务的新型装置，产品实测功能指标已经达到国外同类产品水平。目前已研发出深水影响系统、溶解氧设备及3款水下机器人。企业与哈工大、烟大、哈尔滨理工大学达成了长期战略合作关系。,威海格邦电子科技有限公司,,371020200040094,2014-10-21,王晓明,1300万元人民币,913710003130461738,www.sdgbond.com
云趣新芽,依云智酷（北京）科技有限公司,云趣新芽，是一家智能早教机器人研发商。主要产品“中华小书童智趣乐教机器人”中运用了投影触控的健康护眼技术和语音交互技术，并在产品内置系统中设置了专属于儿童定制的乐教系统，以达到在保护孩子视力健康的同时，满足学习娱乐的需求。,依云智酷（北京）科技有限公司,北京市北京经济技术开发区科创十三街18号院3号楼1601,110302021751320,2016-07-27,连俊林,100万元人民币,91110302MA007ADQ8P,www.yiyunzk.com
SITECH新特,贵安新区新特电动汽车工业有限公司,SITECH新特是贵安新区正在打造的中国首个新能源汽车全产业链的重要一环，与中国一汽签约后，双方将利用贵安新区作为国家大数据中心的智能数据优势，致力于智能、电动、共享的出行产品研发制造及服务生态，加速这一激动人心的智能出行战略布局。与国内顶级投资机构签署A轮融资框架协议，同国际汽车供应链巨头博世达成战略合作，成立由新特汽车倡导的趋势联盟。,贵安新区新特电动汽车工业有限公司,贵州省贵安新区高端装备产业园园区,520900000141172,2017-09-01,先越,18271.1864万元人民币,91520900MA6E97YB5M,www.sitechdev.com
中建城开,中建城开环境建设有限公司,中建城开环境建设有限公司（简称“中建城开”），成立于2006年。公司专业专注水利、市政、公路、房建等项目施工，公司现拥有公路工程施工总承包壹级、市政公用工程施工总承包壹级、建筑工程施工总承包壹级、钢结构工程专业承包壹级、地基基础工程专业承包壹级、建筑装修装饰工程专业承包壹级、建筑幕墙工程专业承包壹级；水利水电施工总承包贰级、机电工程施工总承包贰级、石油化工工程施工总承包贰级、消防设施工程专业承包贰级；电子与智能化工程专业承包贰级；通信工程施工总承包叁级、电力工程施工总承包叁级、矿山工程施工总承包叁级、公路路面工程专业承包叁级、公路路基工程专业承包叁级、桥梁工程专业承包叁级、隧道工程专业承包叁级、环保工程专业承包叁级、古建筑工程专业承包叁级等21项工程施工总承包和专业承包资质。2010年，公司通过职业健康安全管理体系、环境管理体系、质量管理体系的“四标一体化”认证。,中建城开环境建设有限公司,江西省南昌市南昌县河洲路398号中建城开大厦,360100210054450,2006-11-07,姜旭,34600万元人民币,91360000794773418R,www.zjckjt.com
瑞利特新材料,青岛瑞利特新材料科技有限公司,青岛瑞利特新材料科技有限公司是一家集研发、生产、品牌营销于一体的制造企业。2015 年5 月在蓝海股权交易中心挂牌上市，是青岛市高新区重点引进企业。公司着眼于环保产业及传统产业提升，致力于石墨烯应用领域的产品开发，主要涉及纳米材料与技术、石墨烯材料、环境材料等产业，由旅美学者和国内高校教授专家提供技术支持。公司曾获第三届中国国际新材料产业博览会金奖。,青岛瑞利特新材料科技有限公司,山东省青岛市高新区华东路826-26,370222230006145,2014-05-27,侯士峰,800万元人民币,91370222397490369X,www.realeaderam.com
fxBox函数空间,北京函数空间科技有限公司,FX空间是一个无人零售智能方案提供商。从 2017 年 8 月以来，fxBox函数空间已成功部署 200 多家无人智能店，覆盖北京、深圳、杭州、成都、西安、兰州等全国近 10 个重点一二线城市。此外，凭借其技术完备性和市占率第一的优势，fxBox函数空间在前不久结束的第十九届中国零售业博览会上 3 天斩获总计 2000 万元的交易订单。fxBox函数空间主打现成小面积（一般在 20 平左右）实体空间的标准化改造，打法兼具“传统”和“智能”。,北京函数空间科技有限公司,北京市西城区新街口外大街28号C座1层122号,110102021844236,2016-08-11,赵亮,999.5万元人民币,91110102MA007L9U5Q,www.fastxbox.cn
康方生物,中山康方生物医药有限公司,康方生物是一家创新型生物制药公司，致力于发现和开发具有自主知识产权的创新型抗体新药，以满足国内外医药市场的需求。公司目前已建成具有国际水平的生物制药全程研发及产业化平台；建立了针对肿瘤、自身免疫性疾病、炎症和心血管疾病的丰富的产品线。,中山康方生物医药有限公司,中山市火炬开发区神农路6号,442000400041224,2012-03-19,夏瑜,15801.93万元人民币,91442000590136839L,www.akesobio.com
博广通联,北京博广通联技术有限公司,博广通联在三网融合的旗帜下应运而生，三网融合带来的技术、资源最终体现于三种屏幕前，移动终端和个人电脑发展迅速，电视屏则呈现一片蓝海。多名电视行业10年以上的资深工作者创立博广，公司始终秉承着技术、资源是为用户提供服务的理念，专注于电视服务的应用与创新，拉近电视屏幕与移动终端、电脑屏幕的距离，实现真正意义上的三屏融合。,北京博广通联技术有限公司,北京市房山区良乡北关西路22号309室,110111013244222,2010-09-17,李徐亮,2132.7万元人民币,91110111562085034L,www.broadin.cn
*ST海润,海润光伏科技股份有限公司,海润光伏科技股份有限公司是一家主要从事太阳能电池研发、生产和销售的企业.其主要产品有太阳能电池用单晶硅棒、多晶硅锭、太阳能电池片及组件等。,海润光伏科技股份有限公司,江阴市徐霞客镇璜塘工业园区,320000000014948,1997-07-18,李延人,472493.5152万元人民币,913202002504195412,www.hareonsolar.com
广信房产,广东省信托房产开发公司,"""广东省信托房产开发公司位于：广东省广州市越秀区童心路5号,这里地理位置佳，主要经营房地产开发等。""",广东省信托房产开发公司,广东省广州市荔湾区茶滘路81号201房,440000000008856,1987-06-10,张庆忠,5000万元人民币,91440000190336276C
富仁金融集团,富仁（深圳）金融服务有限公司,富仁（深圳）金融服务有限公司为富夏国际控股有限公司旗下全资子公司，是一家新型的金融和投融资服务平台。总部位于深圳市福田区安联大厦。公司拥有一批银行、证劵、基金等行业的专业人士，主要针对中小企业、个人需求，提供安全、快捷、高效的金融和投融资服务，主营业务有个人与企业融资服务、私募基金、项目投融资服务等。,富仁（深圳）金融服务有限公司,深圳市前海深港合作区前湾一路1号A栋201室（入驻深圳市前海商务秘书有限公司）,440301115168250,2016-02-26,李凯强,500万元人民币,914403003600608915
靓机汇,深圳市紫缘网络科技有限公司,严选诚品 真机实拍 138项质检 二手手机采购平台(专为门店及同行供货 ) 平台提供 3天包退 30天保修 售后保障 顺丰包邮 当天发货 保证原装正品 假一赔十 价格优势,深圳市紫缘网络科技有限公司,深圳市龙华新区观澜街道观澜大道467号一楼,440301117776292,2016-10-17,雷洛,200万人民币,91440300MA5DMR8X2T,www.gaohuigou.com
安德固,北京安德固模架工程有限公司,北京安德固脚手架工程有限公司成立于2004 年10月，总部位于北京顺义金马开发区，紧临北六环和京顺路，交通便利，配套设施完备。公司主要从事模板脚手架的生产制造、租赁、专业承包业务，可为工民建、能源化工业、船舶航空业、大型文体活动、国内外大型体育赛事提供专业的模板脚手架、临时设施支撑解决方案和施工承包服务。产品可广泛应用于大型文体活动临建设施等领域。全国领先的文化体育设施服务商，专业的冰雪嘉年华运营商。,北京安德固模架工程有限公司,北京市顺义区高丽营镇金马工业区北京吉普厂房,110000007542827,2004-10-12,赵宗闻,4784.689万元人民币,91110113766756135U,www.adg-cn.com
格正教育,郑州格正教育咨询有限公司,郑州格正教育咨询有限公司自2008年创始以来始终专注于政府机关、司法系统、事业单位、农村信用社、教育系统等公职类考试的学术研究和考前培训，是一家集公职类招录考试咨询研究、公职类招录考试面授培训、公职类招录考试图书编辑等为一体的专业化公职类招录考试培训的顶尖集团公司。,郑州格正教育咨询有限公司,郑州市金水区紫荆山路16号紫金城写字楼7层0701号,410105000239500,2011-12-10,张术军,160万元人民币,914101055870918605,www.gezheng.com
帷策科技,广州帷策智能科技有限公司,广州帷策智能科技有限公司专业提供大数据相关规划、企业级的大数据解决方案、大数据分析服务和支撑服务，并拥有自主研发大数据平台与产品。,广州帷策智能科技有限公司,广州市天河区体育东路136，138号1109、1110单元（仅限办公用途），广州市天河区体育东路136，138号1308单元（仅限办公用途）,440104000270282,2008-08-22,沈超,1000万元人民币,9144010667972678XU,www.wislife.cn
博高信息,成都博高信息技术股份有限公司,博高信息是一家信息技术公司，致力于发展用电信息采集系统及设备，以向广大的供电企业提供优质的用电信息采集设备和完善的技术方案为己任，是一家集技术开发、产品生产和销售为一体的企业，研发的产品有多媒体智能集中充值终端、集中器I型（窄带载波）等。,成都博高信息技术股份有限公司,成都市武侯区武侯新城管委会武兴三路18号,510107000113457,1999-04-26,肖俭伟,6091.4043万元人民币,91510100713039490T,www.cdboost.cn
启康之路,惠州市启康医药科技有限公司,启康之路网是由惠州启康创立的，是一家提供结核病及慢性病科普知识的综合健康资讯网站，是中国最大的慢性病专业门户网站。提供肺结核|骨结核|淋巴结核|结核性盆腔炎|肾结核|乳房结核|肝结核|结核性脑膜炎|结核性胸膜炎|肠结核|耐多药结核等各种结核病的综合知识和防治资讯，同时提供抗结核化疗药品|健康与保健|饮食与养生等服务交流的平台。,惠州市启康医药科技有限公司,惠州市惠城区河南岸鸿昌路26号南岸翠堤园A栋3层01号（仅限办公）,441300000270587,2014-05-27,陈凯鸿,10万元人民币,91441300303965424E,www.qkzl365.com
熙盟科技,杭州熙盟科技有限公司,杭州熙盟科技有限公司以控制算法和通信模组为基础，依托智能门锁与服务软件，致力于为企业、政府等提供智能安防与不动产管理等服务。公司凭借自身强大的研发实力，以技术为根基，以市场为导向，多项核心技术突破行业瓶颈，拥有行业领先的模块化结构技术、通信与信息安全技术，并构筑了完整的产品矩阵。,杭州熙盟科技有限公司,浙江省杭州市余杭区余杭街道文一西路1818-2号15幢203、209室,,2018-04-10,金铭,500万人民币,91330110MA2B1WXM3A,www.cmentech.com
联发科技,重庆市联发塑料科技股份有限公司,联发科技成立于1997年，位于台湾省，为一家全球IC设计高科技企业，是全球第四大无晶圆半导体公司，研发的芯片一年驱动超过 15 亿台设备。公司主营业务为晶片整合系统解决方案，包含无线通讯、高解析度电视、光储存、DVD及蓝光等相关产品。，在智能电视、语音助理设备（VAD）、安卓平板电脑、功能手机、光学与蓝光DVD播放器的芯片技术在市场上据有领先的地位，移动通信芯片则位居世界第二。,重庆市联发塑料科技股份有限公司,重庆市九龙坡区谢家湾文化七村２５栋３－１,500107000016242,1997-03-01,周久寿,2172.5万元人民币,91500107203144768X,www.mediatek.com
长明机械,内蒙古长明机械股份有限公司,"""公司原名(赤峰市宁城长明机械有限公司) 内蒙古长明机械股份有限公司始建于1967年,2000年改制为股份制企业,2014年转制为股份有限公司,是我国最早研制生产农业机械产品的企业。公司注册资本1500万元,占地面积7.2万平方米,建筑面积2.4万平方米,拥有数控切割机、数控车床、立/卧式加工中心、耕整地机械装配线、卷帘机生产装配线、喷漆线等各类机械加工设备378台(套)。员工228人,资产总额14,000万元,年生产各类农业机械2万台。内蒙古长明机械股份有限公司是我国较早从事农机生产研究的企业之一,公司注册""",内蒙古长明机械股份有限公司,内蒙古自治区赤峰市宁城县农业机械制造园区（天义镇）,150429000000714,2000-01-12,张明,1539.8万元人民币,91150400701302781J,www.nccmjx.com
锯力煌,浙江锯力煌锯床股份有限公司,"""公司是一家集设计研发、生产制造、销售服务于一体的综合型制造企业,自设立以来一直从事锯切设备及数控机床的研发生产,系国内专业从事锯床细分行业的龙头企业之一,并相继被认定为浙江省高新技术企业、浙江省专利示范企业、浙江省创新型试点企业和AAA级资信企业。公司所持有的“锯力煌”商标被认定为“浙江省著名商标”,“锯力煌”牌带锯床被认定为“浙江省名牌产品”。""",浙江锯力煌锯床股份有限公司,浙江缙云县壶镇镇兴业路1号,331122000002674,2001-02-08,李新富,4000万元人民币,91331100728454283M,www.julihuang.com
不莱玫智能音乐灯泡,嘉兴市龙骏信息科技有限公司,嘉兴市龙骏信息科技有限公司是一家智能音乐灯泡制造商，致力于智能蓝牙音乐灯泡的研究和开发。不莱玫智能音乐灯泡是以BLE蓝牙4.0实现蓝牙设备远程控制的智能家居类单品，是嘉兴市龙骏信息科技有限公司旗下产品。,嘉兴市龙骏信息科技有限公司,嘉兴市文贤路134号2幢306室,330402000122012,2013-07-02,滕志强,2100万元人民币,913304020728736016,www.bromen.cn
辽宁思凯科技,辽宁思凯科技股份有限公司,辽宁思凯科技股份有限公司坐落于辽宁省丹东市鸭绿江畔，成立于1995年8月，是中国第一块IC卡燃气表的诞生基地，公司占地面积20000平方米，建筑面积13000平方米。公司为公用事业计量领域（燃气、水、热）专业提供从物联网计量终端到系统全套解决方案与服务的产品供应商，辽宁省高新技术企业与软件企业，国家建设部行业标准主要起草单位——同行业中唯一参加五个标准起草的单位。企业通过了ISO9001:2000质量体系认证、计算机系统集成三级认证和美国CMMI三级资质认证。,辽宁思凯科技股份有限公司,辽宁省丹东市振兴区黄海大街14号一层至二层,210600004056024,2009-12-29,郑孚,5991.2万元人民币,912106006994030052,www.xn--w9q985aoybft3b.com
聚游联盟,江苏聚游联盟科技有限公司,江苏聚游联盟科技有限公司是一家游戏软件及其他计算机软件开发商。,江苏聚游联盟科技有限公司,宿迁市宿豫区洪泽湖东路19号豫信大厦5楼,321321000119807,2017-02-24,张朝宇,1000万元人民币,91321311MA1NF7UP66
卓尔书店,卓尔书店（武汉）有限公司,卓尔书店是卓尔控股旗下全资子公司卓尔书店（武汉）有限公司的主力项目，位于汉口中心繁华商业圈，投资近亿元，占地3000平米，建筑面积10000平米。卓尔书店着力打造武汉市以书籍文化为主题，涵盖大家讲坛、文化沙龙、小剧场演出、画家工作室、音乐空间、艺术展示等为特色的全新概念文艺跨界体验中心。致力于推广阅读、激发创意、深耕文化、提升群众精神文化需求的公益性事业，为广大市民提供精致优雅的阅读空间，供广大市民在文化艺术氛围中进行各类延伸阅读活动，满足大众精神文化需求。卓尔书店于2012年开始启动项目建设，在2013年11月正式营业，一期开业图书卖场超4000平米，囊括8万余品种，15万册图书。书店一楼主要是地方特色书籍、新书、畅销书、生活、经管类书籍，二楼以人文社科、艺术、建筑、历史、艺术、法律书籍为主。三楼主营外文、港台图书及影音制品。二期项目增开了近600平米的儿童书店，提倡以阅读陪伴成长，打造一个温馨多彩的儿童阅读空间，共拥有各类书籍4500余种，近20000册，主要为1-14岁学儿童的低幼读物、绘本故事、儿童文学、少儿百科及少儿技能等书籍。卓尔书店在追求书品齐全丰富的同时，更追求书的独特性和气质，会有更多文学、艺术、外文、小众书籍以及地方特色书籍上架，以打造与传统书店不同的宽松、舒适的阅读环境让读者能长时间逗留与体验。,卓尔书店（武汉）有限公司,武汉市江岸区劳动街惠济路3号5栋1-4层,420102000404169,2014-11-14,方黎,500万元人民币,91420102333546749J
科贝尔,苏州科贝尔实业有限公司,公司致力于将国外先进的单杯饮品理念与生活方式导入国内，为国人提供“促进健康品质生活”的设备及单杯饮品。源于对世界饮品行业的深度洞察和饮品市场的消费趋势判断，由创始人牵头，科贝尔于2014年在苏州太湖组建，目前公司全球六地运营，总公司位于苏州太湖畔高新开发区，技术研发和运营团队在广州，单杯饮品采购在美国。,苏州科贝尔实业有限公司,吴江区平望镇中鲈国际物流科技园,320584000422525,2014-06-27,马明星,1000万元人民币,91320509302283632E,www.callbell.cn
商业观察家,北京青柚子文化传媒有限责任公司,《商业观察家》旨在为大消费、零售行业，构建一个底层信息通路。公司相信，底层、基础的信息对称，有助于市场良性发展、降低中间成本、控制“贪婪”的负面效应，以及鼓励创新。2018年，是《商业观察家》创办的第三年。在这近三年的时间里，《商业观察家》培育了10个精选、自主传播平台（微信、今日头条等），总计拥有超过70万的粉丝用户（真实活跃用户）。《商业观察家》搭建的原创作者团队为市场提供了源源不断的、具有前瞻趋势价值的深度文章，以及研究观察。,北京青柚子文化传媒有限责任公司,北京市朝阳区三间房乡西柳村中街(三间房动漫集中办公区7322号),110105021704982,2016-07-12,李华,10万人民币,91110105MA0075HA90
非常保险,持信资产管理（上海）有限公司,非常保险是一个互联网保险服务商。公司业务涵盖，低价团体医疗险，保险经纪业务解决方案，公司始发于专注于薪酬管理业务的保险经纪公司，于2004年在香港成立。自2009年，公司的业务扩展到中国大陆、新加坡以及日本。通过全面和高效的优质服务，以及专业化的流程标准服务能力，公司为众多客户提供一站式的人力资源服务，并且致力于成为各个企事业单位的劳务合作伙伴。HRIssue现在为超过1000名经营规模各异的商业客户提供人力资源相关服务。,持信资产管理（上海）有限公司,上海市奉贤区柘林镇花园村三组,310226000846205,2008-02-01,陈刚,1000万元人民币,913101206711558633,www.verybaoxian.com
御校高校零售综合服务平台,合肥市卧槽莎信息科技有限公司,"""公司做的是高校市场，目的是解决校园最后一公里配送。成员全部来自高校2年内毕业生。公司盈利为零售。目前覆盖5所高校，有明确的利益点。, 高校学生群体""",合肥市卧槽莎信息科技有限公司,,340100001775666,2016-09-28,宋中成,10万元人民币,91340100MA2N0XHG08,www.yuxiao.com
运达科技,成都运达科技股份有限公司,成都运达科技股份有限公司(下称“运达科技”)成立于2006年，注册资本4.56亿元，2015年4月登陆深圳证券交易所，股票代码：300440。运达科技是一家轨道交通车辆检测与控制设备供应商。公司主要产品包括轨道交通运营仿真培训系统、机车车辆车载监测系统，测控与信息系统。,成都运达科技股份有限公司,成都高新区新达路11号,510109000065820,2006-03-10,何鸿云,44800万元人民币,91510100785429105D,www.yd-tec.com
腾跃发展,深圳腾跃发展信息科技有限公司,腾跃发展，一家影视节目广告植入服务提供商，立足于解决影视节目中数字互动营销内容的需求，致力于为影视剧组和企业提供互动营销聚合，持续专注于视频广告植入平台的运营和研发、数字内容开发和虚拟现实产品的销售，打造具有自主知识产权的基于T2O模式的影视节目广告推广平台—AD20平台。,深圳腾跃发展信息科技有限公司,深圳市前海深港合作区前湾一路1号A栋201室（入驻深圳市前海商务秘书有限公司）,440301114263561,2015-11-04,谭勇,500万元人民币,91440300359235607T,www.ad2o.com
材材通,云南材材通信息技术有限公司,云南材材通信息技术有限公司主要从事基于建筑行业BIM信息化配套的软件开发及网站商业运营。公司现有产品包括支持Revit的专业插件以及提供建筑模型构件的材材通网站等。主要为业主方和建材厂商提供互联网的交互平台，及提供专业的BIM库下载。,云南材材通信息技术有限公司,,530102000606403,2016-11-09,王晓虹,100万元人民币,91530102MA6K867G1H,www.cctlink.com
