名字,公司,介绍,公司,地址,身份证,时间,法人,注册金额,编号,网址
多听电台,北京知闻天下文化传媒有限公司,多听电台（后更名为有声资讯）是一款手机上的音频软件，提供新闻、商业、娱乐等各类有声读物资源。,北京知闻天下文化传媒有限公司,北京市朝阳区高井文化园8号中国传媒大学文化创意园3号楼1010室,110105017226383,2014-05-15,李巧龙,900万元人民币,911101053990038866,www.duoting.fm
无双医疗,苏州无双医疗设备有限公司,无双医疗是一家医疗设备生产销售商，主要经营范围是生产、销售：医疗器械；医疗科技领域内的技术开发、技术服务、技术转让、技术咨询等,苏州无双医疗设备有限公司,苏州高新区锦峰路8号2号楼510-C10室,320594000730437,2017-07-11,平利川,213.0553万元人民币,91320594MA1PCTKK7H
凯联医疗,凯联医疗科技（上海）有限公司,凯联医疗科技股份（上海）有限公司是由君联资本与联想之星联合投资建立的一个中国医疗器械平台企业。 公司目前主要关注糖尿病、心血管、神经刺激与移动医疗等领域。是胰岛素泵研发商，主营糖尿病、心血管疾病等慢性病管理业务，主要产品为胰岛素泵及微量药物输注系统，具有实时监控血糖、提醒、连接医生等功能，针对糖尿病提供医疗解决方案。,凯联医疗科技（上海）有限公司,中国（上海）自由贸易试验区盛荣路88弄1号4层05室,310115400292208,2014-03-27,黄孝民,222.5194万美元,91500226563499386R,www.lenomed.com.cn
至臻科技,上海景鸿国际物流股份有限公司,"""公司介绍, 赛特斯信息科技股份有限公司于2007年2月成立于美国马里兰州，公司提出的柔性网络理念被广泛应用于通信领域，持续引领网络技术发展的方向。公司在北京和上海设立商务中心，研发总部和技术中心位于南京，在苏州建有大规模测试基地，在美国马里兰州设有先进技术研发中心，并在杭州、福州、广州、成都和武汉等地设有营销及客户服务分支机构。赛特斯是国家高新技术企业、双软企业、科技创新领军型企业，拥有上百项自主知识产权，业务遍及全国各个省、自治区、直辖市。, 公司的领导团队由成功创办过多家公司、具备丰富管理经验的企业家们组成。赛特斯与南京市、清华大学三方共同筹建了南京柔性网络产业园，公司与南京大学合作建设“南京市IPTV及网络多媒体工程技术中心”，公司还建立了博士后科研工作站，目前从事无线通信网络优化、网络虚拟化等柔性网络相关研究工作。, 柔性网络，代表着通信网络技术的发展方向。赛特斯是柔性网络与柔性服务理念的开创者、践行者。赛特斯将这一技术逐步应用于如下领域：, 移动通信，赛特斯用柔性网络技术盘活网络资源，成为电信运营商智能网络建设的利器，指引着未来移动通信技术发展的方向云计算及未来网络，赛特斯利用网络虚拟化技术突破了数据中心的资源瓶颈，安全可靠的实现了计算、存储、网络资源的整合与动态重构。, 流媒体及视听内容监管领域，赛特斯成功的将柔性网络技术应用于三网融合的典型业务——网络视频优化及用户体验提升，成为国家广电总局、三大运营商、中央电视台的重要技术合作伙伴，产品市场占有率超过了80%，主导了流媒体业务保障与内容监管国家标准的制定，成为该领域的领导者。, 智慧城市领域，用柔性网络技术打造的赛特斯智慧城市平台，成为国内首例商用平台，覆盖全国10000多个社区，聚合了200多种民生应用，为5000多万居民带去极致便捷的服务体验。, 赛特斯凭借不断增强的创新能力、紧贴客户的灵活定制能力和日趋完善的交付能力，公司赢得电信运营商、广电运营商、政府及企业等客户的信任与合作，包括国家广电总局、中央电视台、中国电信、中国联通、中国移动、中国石化、中国石油、未来电视、上海文广局、百视通新媒体、江苏有线等单位均已与赛特斯建立了长期稳定的合作关系。""",上海景鸿国际物流股份有限公司,,310103000139846,2003-09-10,郁惠其,5313.6万元人民币,913100007543327734,www.certusnet.com.cn
亿江科技,亿江（北京）科技发展有限公司,亿江集团（以下简称集团）成立于2003 年，与奔驰、拜耳、可口可乐等世界五百强比邻。随着，2009年集团新办公大楼在北京经济技术开发区正式落成与投入使用，拉开了集团在高新技术领域投资、开发、创新、管理的企业模式的序幕。集团一直领跑于创新技术前沿、旗下有多家互联网+型科技创新公司。,亿江（北京）科技发展有限公司,北京市北京经济技术开发区中和街16号5号楼1层、5层,110130011919913,2009-05-12,张亦乐,2000万元人民币,911103026892022180,www.yeejoin.com
武汉英泰斯特,武汉英泰斯特电子技术有限公司,INTEST（武汉英泰斯特电子技术有限公司）是一家专业从事于数据服务的高科技企业，公司定位于高准确度的数据采集产品及专业数据采集、分析、管理软件，同时为大规模车辆信息化系统建设以及集成测试提供完整的解决方案。,武汉英泰斯特电子技术有限公司,洪山区书城路26号A栋2层,420111000039994,2004-06-18,易舟,1009.43万元人民币,914201117612425223,www.intest.com.cn
硕贝德,惠州硕贝德无线科技股份有限公司,惠州硕贝德无线科技股份有限公司（以下简称硕贝德科技），是国内领先的移动通信终端天线企业，集团公司总部位于惠州市仲恺高新区东江高新区，成立于2004年2月，于2012年6月在深圳证券交易所创业板挂牌上市，注册资本40521.24万元。现旗下拥有3家控股子公司：苏州科阳光电科技有限公司、昆山凯尔光电科技有限公司及惠州凯尔光电有限公司。,惠州硕贝德无线科技股份有限公司,广东省惠州市东江高新区上霞片区SX-01-02号,441300400032479,2004-02-17,朱坤华,40676.985万元人民币,914413007583329069,www.speed-hz.com
宏会邦智能,上海宏会邦智能设备有限公司,宏会邦智能是一家工业机器人研发商，旗下主要产品包括桁架机器人、精梳机自动物流系统、料仓、辊道、关节机器人集成、机器抓手以及工厂信息化管理系统等。此外，还提供相关技术支持。,上海宏会邦智能设备有限公司,,310115001883044,2011-10-03,王爱民,1800万元人民币,91310000583434045R,www.hhbzn.com
峰力听力,索诺瓦听力技术(上海)有限公司,"""Headquartered in St?fa, Switzerland, Sonova is a leading provider of innovative hearing healthcare solutions. Since its founding in 1947, Sonova is committed to improving individual hearing ability and speech intelligibility, thereby enhancing the quality""",索诺瓦听力技术(上海)有限公司,上海市徐汇区田州路99号16号楼四楼,310000400446633,2005-11-16,LEONARD WILLIAM MARSHALL,250万美元,91310000780042921H,www.sonova.com
毅能达金融,深圳毅能达金融信息股份有限公司,毅能达金融是一家金融智能卡以及交易支付终端开发制造商，公司产品涵盖各类智能卡、金融IC卡、POS机、安全支付产品以及具有支付功能的智能穿戴设备，公司致力于为支付行业提供全方位的支付解决方案。,深圳毅能达金融信息股份有限公司,深圳市宝安区福永街道新和新兴工业园二区第八栋,440306501131085,1995-11-22,陆建峰,14700万元人民币,91440300618906752U,www.einolda.com
美光源,深圳市美光源科技有限公司,"""美光源是一家集高性能舞台激光灯及其配件的研发，生产，销售为一体的高科技企业。目前主要的經營專案:生產各類KTV激光灯,舞台灯具,频闪灯,摇头灯,七彩灯, 生產客戶所需的各類舞台灯具""",深圳市美光源科技有限公司,深圳市龙华新区观澜街道田背村精艺工艺区1栋2楼,440306106527422,2012-09-03,吴华志,10万元人民币,914403000527893572
趣乡村,杭州探味邦信息科技有限公司,探味邦公司成立于2015年1月6日，公司专注于农业旅游领域，主做乡村主题游和本地农鲜的互联网服务机构。致力于给城市年轻人健康生活，让人们过上放松身心，释放压力，快乐的假期，同时还能吃上放心、实惠的食物。隶属于杭州探味邦信息科技有限公司。,杭州探味邦信息科技有限公司,杭州市西湖区龙申综合发展中心4幢12B02室,330106000379277,2015-01-06,徐海峰,100万元人民币,91330106328299165Y
全速冷链,中运全速（北京）冷链设备销售有限公司,全速冷链是一家冷链物流服务提供商。,中运全速（北京）冷链设备销售有限公司,,110105020314974,2015-12-03,魏彤辉,500万元人民币,91110105MA002AYL3Y,www.topspeedex.com.cn
搜石网,广州找石材网络科技有限公司,搜石网是广州找石材网络科技有限公司旗下石材全产业链电商，集交易、物流、金融于一体，利用互联网技术提升石材交易效率，降低成本。搜石网从板材交易环节切入，主要针对采购高频的家装及小工装市场，为全国各地的石材工程商提供在线采购服务。供应商通过使用搜石网的SAAS进销存系统及智能拍照设备，便可以把产品上架到搜石商城进行销售。而采购商通过搜石商城就可以轻松完成在线找货，找到货后由搜石网的专业导购员完成一站式采购服务，实现石材的远程采购。,广州找石材网络科技有限公司,广州市天河区车陂路113号东宏国际广场第七层703单元（仅限办公用途）,440106001642639,2016-08-19,农浩,138.41万元人民币,91440101MA59EDMJ13,slab.soushi88.com
绝配伴侣,两岸互联智能科技无锡有限公司,绝配伴侣是一个基于易理精准匹配的创新婚恋人工智能系统。两岸互联智能科技无锡有限公司旗下。,两岸互联智能科技无锡有限公司,无锡新吴区太湖国际科技园菱湖大道200号中国传感网国际创新园E2-509,320213000216223,2014-06-19,梅骏骑,217.96万元人民币,91320214302189603Y,www.layl.cn
仁亚科技,福州仁亚软件科技有限公司,仁亚科技是一家基于互联网的软件服务企业，企业专注于电子商务软件的研发和销售，注重产品价值和服务质量的提升以实现用户与合作伙伴的权益最大化。,福州仁亚软件科技有限公司,福建省福州市仓山区金山街道浦上大道216号福州仓山万达广场C区C1号楼12层06办公,350100100078701,2003-05-20,邹志永,100万元人民币,91350104749087929C,hr.renya.cn
乐窝,西安万花筒信息科技有限公司,乐窝是一个1对1语音社交软件。用户不仅可以配对语音聊天，还可以与对方一起语音的同时，进行看电影、玩游戏等。游戏包括大家来找茬、心跳90秒，五子棋对战等在线小游戏。,西安万花筒信息科技有限公司,,610131100113338,2013-11-05,刘娟,50万元人民币,91610131081011480N,www.wancartoon.com
桐君阁大药房,重庆桐君阁大药房连锁有限责任公司,重庆桐君阁大药房连锁有限责任公司是桐君阁股份有限公司旗下的大型药品零售连锁企业，旗下拥有桐君阁大药房、太极大药房、西部医药商城三大专业零售连锁公司，现有直营药房8968家。,重庆桐君阁大药房连锁有限责任公司,重庆市渝中区解放西路1号,500103000037968,1999-05-13,白礼西,8500万元人民币,915001032033237079,www.tongjunge.cn
博生复合材料,南昌博生复合材料有限公司,南昌博生复合材料有限公司专业从事高性能先进复合材料技术开发、成果转让以及生产和推广应用。公司自成立以来，坚持走绿色、低碳的发展路线，依靠科技进步，在高性能复合材料的研发和应用方面已取得多项阶段性创新性成果。,南昌博生复合材料有限公司,,360100219415213,2010-03-22,宋琤,200万元人民币,91360106550893544C,www.bosontech.com
闲豆回收网,北京魔力象限科技有限公司,闲豆是一家再生资源回收服务及交易平台，通过微信公众号和APP两个平台，面向企业、商户等用户，提供再生资源物品纸板类的上门回收服务。涉及废纸、废塑料、废弃电子电器产品、废木材（家具）和废纺织品等品类。,北京魔力象限科技有限公司,北京市丰台区南四环西路186号四区6号楼6层01室,110108018163482,2014-11-17,方浩,163.4036万元人民币,91110108318178714L,www.ixiandou.com
北京中电凯瑞,北京中电凯瑞控制技术有限公司,北京中电凯瑞控制技术有限公司，是一家专业致力于电力系统生产过程自动化的高新科技产业公司，具有西门子(中国)有限公司工商系统集成商的代理权，获得了实用新型专利证书和ISO9001:2000的标准质量合格证书，更拥有国家海关进出口货物的收发权利，能直接对外经营进出口。,北京中电凯瑞控制技术有限公司,北京市丰台区郭公庄中街20号院3号楼9层901,110106011054475,2008-05-22,张志强,5000万元人民币,91110106675720372U,www.bjzdkr.com.cn
秀域科技,北京秀域科技文化股份有限公司,北京秀域科技文化股份有限公司是一家新型文化科技跨界公司。公司以科技与艺术深度融合创新为核心，以技术创意先行为特征，以国防科技向文化科技转化为途径，以专用技术设备研发为支撑，以系统集成、项目管理为重点，以提供高水平高质量艺术产品为目标，从事大型演艺特种设备、机械化舞台、装置及控制系统研发，提供具有自主知识产权和核心技术的先进设备，并进行机械舞台、灯光、音响、投影视频、特效等技术系统集成，为业主提供总承包服务。,北京秀域科技文化股份有限公司,北京市朝阳区左家庄15号3号楼一层101室,110105013880771,2011-05-17,吕圣龙,800万元人民币,91110105575199698F,www.showworks.cn
赤脚网络,武汉赤脚网络信息技术有限公司,赤脚网络是一家致力于慢性病管理的移动互联网技术创新创业公司，专注于依靠云技术+专业技能结合来帮助糖尿病患者，慢性病患者更好的健康生活，让医生获得及时的数据。,武汉赤脚网络信息技术有限公司,武汉市东湖新技术开发区光谷SBI创业街特1栋1楼A12-150室,420100000603757,2016-03-11,蒋金涛,10万元人民币,91420100MA4KM40X3F,www.chijiao79.com
蜜蜂向导,深圳市蜜蜂侠信息技术有限公司,蜜蜂向导是一个全球目的地向导旅游达人、导游预约服务平台，专注于全球向导预约服务行业的发展，面对全球旅游向导达人或导游人士，提供定制出行游客需求、当地深度玩乐体验等多项平台产品服务，为全球向导与定制出行游客提供一个安全细致、全面的综合旅游预约服务平台。,深圳市蜜蜂侠信息技术有限公司,深圳市罗湖区莲塘街道国威路高新技术产业第一园区124栋三楼B2,440301114296939,2015-11-06,刘远逢,100万元,914403003592267865,www.beebbond.com
深燃公司,宜春深燃天然气有限公司,深燃公司是一家从事天然气供应的公司。是深圳市燃气投资有限公司的全资企业，取得了宜春市政府授予的中心城区等主要区域30年汽车加气专营权和管道燃气特许经营权，是宜春市中心城区等主要区域唯一一家经营管道燃气的公司。经营范围涉及管道燃气业务，燃气输配管网投资、建设和经营，以及汽车加气项目等。,宜春深燃天然气有限公司,,360900110000308,1997-04-30,罗灿保,7000万元人民币,9136090016102322X9,www.3270000.com
智能决策医疗,北京智能决策医疗科技有限公司,是一家致力于将人工智能和大数据技术与中国医疗卫生产业相结合，为我国医疗，医药及医保体系提供的智能化及精准化的解决方案，并提升中国医疗整体实力的高新技术企业。,北京智能决策医疗科技有限公司,北京市朝阳区静安东里12号院1号楼4层406室,110105018625456,2015-02-06,李伟婧,200万元人民币,911101053303313475,www.idmed.cn
思齐教育,思齐芙蓉教育集团(湖南)有限公司,长沙思齐教育咨询有限公司成立于2009年，迅速发展成长沙市乃至湖南省范围内知名度、美誉度极高的中小学教育培训机构，是湖南省中小学培优教育实效第一品牌，是湖南省连续荣获三年先进单位称号的企业，被誉为“长沙市名校优等生的摇篮”。,思齐芙蓉教育集团(湖南)有限公司,长沙市雨花区湘府东路二段99号（汇财御景湾新寓）11栋14层1405,430111000067609,2009-05-22,李章,1000万元人民币,914301116895074845,www.siqijiaoyu.cn
丰迈旅游,厦门丰迈翠普国际旅行社有限公司,厦门丰迈翠普国际旅行社有限公司成立于2013年，专业专注高品质各种出境主题游，涵括：度假自由行、亲子游、蜜月游、高尔夫订制、潜水游、婚纱拍摄、婚礼举办和企业会奖旅游。,厦门丰迈翠普国际旅行社有限公司,厦门市思明区东浦路22号五楼G46,350203200401462,2013-11-18,洪治国,150万元人民币,9135020307937184XQ,www.formytrip.com
传奇体育,湖南传奇体育运动文化有限责任公司,体育训练视频直播平台。传奇体育是一个由体育明星进行训练指导的视频直播平台，同时辅以训练师的教导和线下活动。主营业务包括：体育活动的组织与策划，文化活动的组织与策划，培训活动的组织，商业活动的组织等。,湖南传奇体育运动文化有限责任公司,,430102000293528,2015-11-02,蔡曙,200万元人民币,91430102MA4L1FWDXN
哈以孵化器,哈尔滨哈以孵化器管理有限公司,哈以孵化器是一家主要提供天使投资及管理咨询服务的创业服务平台，主为高新科技创业企业提供一系列的服务支持。哈尔滨哈以孵化器管理有限公司由母公司哈尔滨创业投资管理有限公司与以色列英飞尼迪公司联合投资设立。,哈尔滨哈以孵化器管理有限公司,哈尔滨高新技术产业开发区科技创新城创新创业广场２号楼科技一街７１９号Ａ１０３室,230100400009045,2011-04-07,常舒宇,50万元人民币,91230199571902964Q,www.harbin-incubator.com
小象互娱,深圳市小象互娱文化娱乐有限公司,小象互娱成立于2017年，成立两年内，主营业务从最初的直播经纪扩展为MCN、赛事、电竞俱乐部等。培养优质娱乐类和电竞类网络主播并且制作直播内容向娱乐直播平台、电竞直播平台进行输送。公司还组织策划娱乐综艺节目及电竞明星视频。目前，小象互娱旗下原创IP有“王者荣耀小药店”和“绝地求生小药店”，已出品《王者急症室》、《王者TOP10》、《荣耀短视频》和《绝地养鸡场》、《呆阿拿》、《中三侠》等，其中呆阿拿单条视频最高点播超5.6亿，抖音粉丝500万。,深圳市小象互娱文化娱乐有限公司,深圳市南山区沙河街道华侨城锦绣北街2号金众工业区1楼103号,440301118544880,2017-01-04,窦雨潇,158.58万元人民币,91440300MA5DRR7W5C
百联科技,苏州百联节能科技股份有限公司,苏州百联节能科技股份有限公司主要经营建筑节能环保科技系统以及老旧小区建筑改造工程，主要系统及产品有：建筑节能保温系统、涂装系统、保温装饰一体化系统、防水系统、地坪系统、外遮阳系统、节能门窗、装饰线条、装饰装修工程等相关产品的研发、设计、生产、销售及工程技术服务，是全国建筑节能改造系统专业服务商！,苏州百联节能科技股份有限公司,苏州相城经济开发区澄阳路116号阳澄湖国际科技创业园1号楼A座1104-1109室,320507000111363,2010-01-19,刘文辉,2000万元人民币,91320507550217060P,www.blkjgroup.com
易行,广州易行软件有限公司,广州易行是一家软件开发及信息系统服务商。,广州易行软件有限公司,广州市花都区狮岭镇岭南商业街31号G110幢,440121000122705,2007-10-17,曾金光,10万元人民币,91440114668115203J
助力钱包,上海融励科技有限公司,"""上海融励科技有限公司，成立于2018年，以“科技金融让生活更简便”为使命，利用大数据、机器学习和AI等技术，倾力打造互联网生活消费金融服务平台，让大众享受更便捷的一站式生活消费服务,融励科技旗下主力产品助力钱包APP，致力于帮助用户轻松解决借贷需求，为个人及小微企业提供金融产品的搜索、推荐和申请服务, 业务范围涵盖信用贷款、车贷、房贷、信用卡等。""",上海融励科技有限公司,上海市奉贤区柘林镇胡桥社区农交路28号第2幢1985室,,2018-03-02,杨先,500万元人民币,91310120MA1HNLTF4F,www.zhuliqianbao.com
江山视界,北京江山视界文化传媒有限公司,江山视界致力于电影、新媒体电影、网络电影、企业宣传片，形象宣传片，会议活动VCR，大型会议现场直播，年会拍摄制作，教学视频，高端爱情电影，微电影以及各种个性化的视频服务。,北京江山视界文化传媒有限公司,北京市朝阳区惠新西街9号院惠新苑4号楼三层3311室,110105014332260,2011-10-19,江超群,100万元人民币,91110105584439833A,www.peak-view.com
