名字,公司,介绍,公司,地址,身份证,时间,法人,注册金额,编号,网址
虎聘网,江苏坤本网络科技有限公司,虎聘网首家专注于互联网行业的智能招聘平台，开启免费招聘新纪元，有企业端和用户端两大平台，企业端以“简历智能管理系统、智能匹配简历以及免费服务”的三大特色为企业提供优质高效的招聘服务，求职者端以“LBS智能推荐职位、一键求职智能匹配、我要自荐以及简历智能跟踪反馈系统”几大特色为求职者提供高效快捷的求职服务。,江苏坤本网络科技有限公司,苏州工业园区东平街280号4楼,320594000440039,2015-07-10,谢军,1000万元人民币,91320594346295715M,www.52hupin.com
御康堂,锦州御康堂信息技术有限公司,锦州御康堂信息技术有限公司隶属于润丰投资集团旗下的企业，公司以O2O互联网预约上门推拿理疗服务为主，线下体验店同步发展。,锦州御康堂信息技术有限公司,辽宁省锦州市太和区成都街典逸心洲18-33号,210700004209127,2016-06-20,汤华玉,10000万元人民币,91210700MA0QEMJP2J
琴之魂,太原市琴之魂乐器有限公司,琴之魂是一家专业销售吉他、提琴、古筝等乐器的公司。主要面向于琴行艺校、初学学生、其他低频消费者、互联网线上消费者以及机构、家教等。琴行艺校国内共30000家，家教国内共70000家，二者总数以每年1500家的速度递增。,太原市琴之魂乐器有限公司,太原市迎泽区解放南路6号1幢1001号,140106200050924,2013-04-10,程国强,10万元人民币,91140106065567200B,qinzhihunyq.tmall.com
创新小额贷款,兰州市城关区创新小额贷款有限责任公司,创新小额贷款是一家经甘肃省金融办公室批准成立的专业贷款机构。主要服务范围立足于中小企业和个体经营商户，为广大中小商户提供灵活方便、形式多样的各种商流贷款和短期融资。,兰州市城关区创新小额贷款有限责任公司,,620102200160613,2010-05-20,张声涛,2000万元人民币,91620100566422501B
无我科技,无我（北京）科技有限公司,无我科技是一家互联网化的粉丝经济平台。该平台专注于挖掘有才华的人，用户可以通过发布图文、短视频或者直播来与他人互动获得点赞、评论、内容分享以及打赏获取收益。达人可以发布优质内容，快速聚合自己的粉丝，打造以自己为核心IP的社区圈子；普通用户，也可以关注投资自己喜欢的达人、明星、网红、潮人、匠人等KOL来共享TA获得的收益。,无我（北京）科技有限公司,北京市丰台区南四环西路128号院4号楼12层1515-1516（园区镕辉佳特企业集中办公区）,110106019833495,2015-09-08,刘丹,100万元人民币,91110106MA003BCQ27,www.thewuo.com
中兴机械,石家庄中兴机械制造股份有限公司,石家庄中兴机械制造股份有限公司主营业务为农林机械和特种机械用车轮的研发、制造和销售。具体来说，公司的主要产品是拖拉机车轮、收获机车轮、喷灌机车轮、农业运输用车车轮、工程车车轮和特种机械车轮。　　公司产品的生产主要原材料为钢材卷板，辅助材料为电焊丝、油漆等，公司业务属于农林机械和特种机械配件领域，公司产品目前共有各种型号农机和特种机械车轮600余种，涉及大中马力拖拉机车轮、收获机车轮、大型喷灌车轮和工程机械车轮等多个领域。,石家庄中兴机械制造股份有限公司,河北省石家庄市赵县赵县新寨店工业区,130133000002856,2002-12-30,崔平,5950万元人民币,911301007454380239
语境品牌,内蒙古语境品牌顾问有限公司,语境成立于2007年，由资深策划人赵健创办，是一家专注品牌定位超过10年的公司。语境经过多年发展形成了以战略顾问+产品设计+品牌管理为核心方法，领先于大多广告公司和品牌设计机构。语境始终认为企业是个系统，靠单一的品牌策略和设计解决不了核心问题，必须从战略、文化、模式、产品、品牌等全面参与到企业的创业过程，形成事业共同体，系统解决企业的品牌问题和执行问题，才能真正帮助企业建立强大的可持续增值的品牌资产，实现健康有序的发展。,内蒙古语境品牌顾问有限公司,内蒙古自治区呼和浩特市赛罕区锡林南路恩和大厦0811室,150105000055828,2011-08-19,赵健,30万元人民币,91150105578897926R,www.yursabrand.com
热招,北京半人科技有限公司,北京半人科技有限公司是一家专注于深度学习与网络机器人领域的人工智能公司，致力于打造全球领先的个性化场景推荐引擎，并为企业提供定制化的人才获取与信息推广解决方案。,北京半人科技有限公司,北京市昌平区回龙观镇西大街9号院10号楼11层1单元1207,110114021423245,2016-06-14,毛煜,353万元人民币,91110114MA0066H04N,www.ezaware.com
小熊吉他,小熊吉他(深圳)网络科技有限公司,小熊吉他是一家由清华、北大、香港中文大学的年轻人和国内知名吉他教育专家组成的音乐教育机构，专注于吉他弹唱、尤克里里弹唱等音乐教育领域，旨在打造更多音乐弹唱方面的小明星。,小熊吉他(深圳)网络科技有限公司,,440301114910708,2016-01-14,熊子箭,500万元人民币,91440300359880876C,www.xiaoxiongjita.com
锦恒汽车,锦州锦恒汽车安全系统股份有限公司,锦州锦恒汽车安全系统有限公司是一家汽车零部件生产企业，隶属万得汽车集团有限公司，主要从事汽车主被动安全技术和产品的研发、设计和制造，是国内最大的自主品牌安全气囊和安全带的供应商。,锦州锦恒汽车安全系统股份有限公司,"""辽宁省锦州经济技术开发区渤海大街四段16号"
""
""
""
"","迁入地工商局""",,1997-01-03,赵成明,31948.2805万元人民币,912107002420322837,www.jinhengairbag.com
蛋壳儿童户外营地,沈阳蛋壳教育咨询有限公司,利用景区闲置土地建设营地，引入欧洲营地教育课程体系，实现课程收益和土地增值。核心优势：研发团队不断推出课程，能快速培训教师。,沈阳蛋壳教育咨询有限公司,辽宁省沈阳市大东区小津桥路42-6号(1-33-3),210102000118738,2013-08-19,王毅新,50万元人民币,912101020715293663,www.denke.com.cn
找鲜网,上海进鲜实业有限公司,找鲜网属于上海进鲜实业有限公司旗下一家专注于中国水产批发交易的B2B平台。聚合三大类型水产源产地直供方，注重水产品的集散流通、批发交易，旨在撮合全球水产的供需贸易，打造水产流通的产业链、大数据。公司采取B2B的商业模式，让销售水产轻松点、采购水产轻松点,上海进鲜实业有限公司,上海市宝山区江杨南路2500弄30号1204室,310113001227542,2014-09-22,姚伯达,1000万元人民币,91310113312544453A,www.findfresh.cn
郴州饭垄堆矿,郴州饭垄堆矿业有限公司,郴州饭垄堆矿是一家有色金属矿产开采商，主营业务为有色金属矿山采掘、矿产品贸易、金属金融服务等，产品包括铜、铅、锌、锡、钨、银等有色金属，并对钨、银、铜等资源进行回收，主要提供给能源矿产、化工产业、加工制造等领域的用户。,郴州饭垄堆矿业有限公司,,431003000005494,2010-07-23,田小宝,1600万元人民币,91431000559510458B
仙剑文化,上海仙剑文化传媒股份有限公司,上海仙剑文化传媒股份有限公司主要产品为幼儿启蒙教育系列图书，主要技术优势是公司自主研发的数字化图书编辑系统，已经与台湾领先的幼儿读物出版商台湾幼福文化事业股份有限公司建立了互授版权的合作关系；与丕欧丕（上海）文具礼品有限公司建立了合作关系。,上海仙剑文化传媒股份有限公司,中国（上海）自由贸易试验区张江路91号6幢304室,310115000898680,2005-06-22,周利良,9240万元人民币,91310000777100254L,www.xianjianbook.com
青岛益生康健,青岛益生康健电子商务股份有限公司,"""这是一个 电子商务,医疗健康 领域的项目。""",青岛益生康健电子商务股份有限公司,,370211020001201,2011-08-12,王志鸿,3000万元人民币,91370211579768317X,www.yeecare.com
华南新药,广东华南新药创制有限公司,华南新药是一家创新药物研发及转化服务商，主要从事生物医药创制的研发、合成、测试、鉴定等服务，自有实验室拥有高分辨率核磁共振、串联四极杆—线性离子肼质谱仪以及大型生物反应器等仪器设备，致力于加速新药创制的项目转化和市场化。,广东华南新药创制有限公司,广东省广州市黄埔区广州高新技术产业开发区科学城揽月路3号广州国际企业孵化器F区F618室,440000000052349,2008-09-28,郭恩民,12500万元人民币,914400006805743810,www.fulengen.com
美好学院,成都不凡布道信息技术有限公司,成都不凡布道信息技术有限公司旗下两大品牌：产品100-国内优秀的产品经理交流学习社区，中国互联网产品经理职业培训第一品牌；美好学院-互联网新人就业加薪的好地方。产品壹佰是一个产品行业资讯内容及学习培训平台，主要服务于产品行业从业人员，为其提供产品行业学习课程，包括产品经理、产品分析、产品设计、产品运营等课程，以及产品经理培训等，同时，还提供产品行业资讯、动态等。,成都不凡布道信息技术有限公司,中国（四川）自由贸易试验区成都高新区天华二路219号12栋16层1601号,510109000508832,2014-11-25,朱维芳,116.1103万元人民币,915101003942317673,www.chanpin100.com
八百里,湖南八百里水产股份有限公司,"""湖南八百里水产股份有限公司成立于2006年,是一家集生态养殖及技术研究、水产品加工及销售的全产业链建设的科技型创新公司。    八百里以“安全专家”、“营养专家”、“服务专家“为己任。打造企业核心竞争力。安全专家-从产地到餐桌,每件产品安全无虞;营养专家-提供专业的膳食建议,让消费者吃的健康营养;服务专家-舒适的购物环境让顾客感受到八百里全方位的服务。大厨团队提供代客烹煮服务,在家就可享受五星级美味。“八百里-您身边的水产专家”。八百里自创办以来,通过自身的不断努力,先后获得多项养殖专利和发明,中华鳖的提纯""",湖南八百里水产股份有限公司,长沙市望城区乔口镇大垅围村,430121000022278,2006-09-07,周文辉,2530万元人民币,91430100792382640Q,www.hunanbabaili.com
金科环保,湖北金科环保科技股份有限公司,"""公司主营业务为再生资源的回收、储存与综合循环利用,从事的主要业务为通过市场价格回收废旧电器电子产品,按照国家环保部要求进行规范化、资源化拆解处理,享受国家财政部对于废弃电器电子产品的处理基金补贴实现企业盈利,同时公司将拆解得到的废旧塑料深加工为改性塑料颗粒实现对外销售,将拆解得到的其他再生资源销售给原材料生产企业实现资源的循环利用。公司对废旧电器电子产品、废旧塑料的无害化回收以及资源化利用,有助于减少环境污染,符合国家循环经济发展的产业政策。2010年公司就已取得湖北省家电以旧换新拆解处理资质,2012年公""",湖北金科环保科技股份有限公司,荆州开发区东方大道东侧,421000000048934,2009-07-06,代友炼,7128.46万元人民币,914210006884972295,www.hbjkdq.com
童心堂科技,童心堂科技（深圳）有限公司,童心堂科技是一个医疗器械生产商。,童心堂科技（深圳）有限公司,深圳市前海深港合作区前湾一路1号A栋201室(入驻深圳市前海商务秘书有限公司)经营场所:深圳市福田保税区福保街道紫荆道南光紫荆苑A1403,440300202193054,2017-08-22,彭雲嫄,500万元人民币,91440300MA5EPDBL2X
康泰医学,康泰医学系统（秦皇岛）股份有限公司,康泰医学系统(秦皇岛)股份有限公司专业从事电子医疗仪器研发、生产和销售的高科技软件企业。康泰公司位于重点发展医疗器械产业的秦皇岛经济技术开发区，占地125亩，建筑面积超过10万平方米，是全国最大的医疗器械研发生产基地之一。康泰公司始终致力于医疗检查诊断设备的研发、生产和销售，产品涵盖血氧类、血压类、心电类、脑电类、超声类、监护类、影像类等20多种。,康泰医学系统（秦皇岛）股份有限公司,秦皇岛市经济技术开发区秦皇西大街112号,130301000001295,1996-07-09,胡坤,36079.68万元人民币,91130300601108025E,www.contecmed.com.cn
寺库艺术,北京寺库商贸有限公司,寺库网是一家奢侈品电商，旗下设有寺库商城、寺库智能、寺库拍卖和寺库金融四大核心业务板块，为中国高端消费人群提供从奢侈品新品销售、鉴定评估、 售后养护、到奢侈品再流通等全方位的“一站式”奢侈品专业服务。寺库网是隶属于北京寺库寄卖有限公司旗下网站。,北京寺库商贸有限公司,北京市西城区月坛北街25号31幢2405房间,110102011888762,2009-04-30,李日学,1000万元人民币,91110102689248179K,www.secoo.com
新源动力,新源动力股份有限公司,,新源动力股份有限公司,未知,210200000137732,未知,祖似杰,11200万元人民币,91210200726035341U,www.fuelcell.com.cn
菁汇网,迪庆藏族自治州香格里拉凯泰农业生物科技园有限公司,菁汇网是一家农业电商平台，为客户轻松体验移动购物的魅力，商品一样丰富精彩，支持购买支付整个流程,迪庆藏族自治州香格里拉凯泰农业生物科技园有限公司,,533400100005018,2014-06-26,李志锋,300万元人民币,91533400309520928F,www.jhibuy.com
强先生,深圳市华磊移动设备科技有限公司,强先生是安全监护、家庭安全的捍卫者。产品涵盖智能家居，影音媒体，同步教育，安全监护，互动游戏，健康关怀以及社区便民商务七大功能模块，借助硬件设备和华磊13年的软件研发经验推出的人性化APP能做到一键掌控，为用户带来真实的便利，为合作者提供更多后续增值利润增长空间。,深圳市华磊移动设备科技有限公司,深圳市南山区高新区中区科技中二路深圳软件园1栋502C室,440301105112277,2010-12-15,刘琍敏,2663.6364万元人民币,91440300567084487E,www.excenon.com
千团网,千团互动（北京）信息技术有限公司,千团网是一个团购信息导航、聚合、导购网站，千团互动（北京）信息技术有限公司旗下网站。,千团互动（北京）信息技术有限公司,北京市海淀区信息路甲28号12层C座12B,110108014520984,2011-12-23,刘华清,50万人民币,,www.qtimg.net
联星微电子,成都联星微电子股份有限公司,成都联星微电子有限公司（联星微电子）是一家以高速短距通讯技术为核心技术（例如：USB、WIFI、RFID、ZIGBEE、1394、LAN 、1553B、429、Bluetooth等近距通信技术），从事民用、工业应用及航空航天测控类产品与系统的设计开发、通讯芯片的设计、验证、测试及应用开发平台类产品的设计开发的专业化研究型企业。,成都联星微电子股份有限公司,成都高新区高朋大道5号,510109000280725,2005-01-28,郭阳斌,1058.8236万元人民币,91510100771202903J,www.linksilicon.cn
娱乐合伙人,纵横汇（北京）信息技术有限公司,娱乐合伙人由纵横汇（北京）信息技术有限公司经营，致力于打造影视、游戏、体育、版权、明星电商等文化娱乐产业方向的新型文化娱乐生态。娱乐合伙人将建立一个以IP为核心，打造娱乐内容生产、传播、消费的泛娱乐综合体，并与掌上纵横、新浪微博、世纪鲲鹏、体育之窗、掌趣以及天下秀等知名互联网企业成为合作伙伴，推出社交新平台。公司涉猎影视、体育、游戏、演出、综艺等各个领域。,纵横汇（北京）信息技术有限公司,,110108018997915,2015-04-27,李超,3921.565万元人民币,911101083397724054
i尚微校,艾微校（北京）科技有限公司,艾微校（北京）科技有限公司（以下简称艾微校）， 是一家专注服务大学生和开发大学生移动互联网产品的公司。艾微校与全国手机媒体专业委员会旗下的中国大学手机媒体联盟达成战略合作， 凭借对大学生领域服务的丰富经验，荟聚精英和各方资源，力求覆盖全国高校大学生生活相关的全产业链，以大学生为受益目标，坚持打造全国高校移动互联网社交、创业、就业的精准服务平台。,艾微校（北京）科技有限公司,北京市朝阳区日坛北路17号院1号楼7层721,110105017430060,2014-06-20,孙中畅,200万元人民币,911101053977436458,iwxiao.com
网上集市,福建众想电子信息科技有限公司,网上集市是一个电商平台。,福建众想电子信息科技有限公司,,350100100395958,2014-06-24,兰旺耀,500万元人民币,9135010031061039X1
奇点未来,成都奇点未来科技有限公司,未来心中的美好，不妥协直到变老,成都奇点未来科技有限公司,成都高新区益州大道北段388号8栋10层1004号,510109000802062,2016-04-26,张岩,342万人民币,91510100MA61UFL15Q,www.futurein.cn
极客移动,西安极客移动信息科技股份有限公司,极客移动是一家致力于寻找智能移动设备应用领域创新机会的移动互联网产品开发商、发行商和服务提供商。自成立以来，就在专业领域获得了无数荣誉，2011年和2012年分别获得Best APP Ever Awards安卓最佳生产力应用大奖和百度云应用开发大赛最佳设计白金奖。经过5年的发展，极客移动旗下已经拥有文件大师、极助手和Slot Rush等多款明星产品，在市场稳稳占据分类榜第一阵营。,西安极客移动信息科技股份有限公司,,610131100052680,2011-01-24,辛晓晨,1068.75万元人民币,916101315660346720,www.gmgm.io
魔力信息,深圳市魔力信息技术有限公司,魔力信息是一家专注指纹识别和人工智能的科技企业，向客户提供指纹识别算法、指纹芯片、专业服务和身份识别解决方案。致力于移动安全、智能化、无线化方面的大众产品设计、研发、生产及销售。,深圳市魔力信息技术有限公司,深圳市南山区粤海街道科技园南区粤兴三道9号华中科技大学产学研基地B座301,440301109744783,2014-07-02,谢勇辉,127.014462万元人民币,9144030039851510XW,www.mlkey.com
横店影视,横店影视股份有限公司,横店影视是一家影视服务提供商，为影视制作商提供广播、电视、电影、影视录音制作及电影场地定制服务，为观影用户提供电影票预定，休闲零食及电影周边售卖等业务，满足不同用户的需求。,横店影视股份有限公司,浙江省东阳市横店镇横店影视产业实验区商务楼,330783000023710,2008-09-04,徐天福,45300万元人民币,91330700681654885B,www.hengdianfilm.com
百佳惠瑞丰大药房,江苏百佳惠瑞丰大药房连锁有限公司,江苏省百佳惠瑞丰大药房连锁有限公司是一家大型平价药品超市连锁企业。百佳惠成立以来，不断引进和销售有助于提高市民健康的物美价廉的商品;同时倾力支持对社会有益的活动和慈善事业，促进社会健康事业的发展，忠实地履行“百佳惠，惠百家，健康服务千万家”信条所赋予的责任。,江苏百佳惠瑞丰大药房连锁有限公司,昆山市玉山镇城北北门路1997号2、3号房,320583000127555,1995-12-18,崔洪鑫,6000万元人民币,91320583251268087K,www.bjhdyf.com
飞旋天行,北京飞旋天行科技有限公司,飞旋天行科技隶属于北京飞旋天行科技有限公司，由德国留学归国学者创立于北京工业大学留学人员创业园区。公司产品以自主研发的微型飞行导航控制系统为核心，以设计和生产配套的多旋翼无人飞行器系统以及其他无人飞行器系统为主要内容。同时公司为客户提供操作培训、保养维修、飞行服务、技术咨询和项目支持等全方位行业解决和服务方案。,北京飞旋天行科技有限公司,北京市海淀区三虎桥南路17号院(北院)6号楼405房间,110108015298677,2012-10-15,李翔,100万元人民币,911101080555988399,www.roflying.com.cn
谢菲德,杭州巨星谢菲德贸易有限公司,杭州巨星谢菲德贸易有限公司是巨星联合控股集团有限公司（股票代码：002444）的下属子公司，服务于中高端大众消费品领域，为时尚人士精心设计优质家用、户外用品。,杭州巨星谢菲德贸易有限公司,杭州市江干区九环路37号2幢405室,330104000152763,2011-08-30,卢承漂,500万元人民币,91330104580282891P,www.sfd-life.com
生命油表(51健康网),上海银路网络科技有限公司,51健康网旗下有健康性爱、健康风险评估和生病吃啥3个产品，以移动互联网为平台，致力于健康生活方式的倡导。,上海银路网络科技有限公司,,310109000603259,2012-10-01,曾昶,555.56万元人民币,913101090530195495,www.51jiankang.me
数桥科技,武汉数桥科技有限公司,数桥科技是一家提供高通量测序技术的公司，致力于通过云计算技术和大数据挖掘为客户提供服务，专注于有分子标记开发、遗传图谱构建、QTL定位分析、关联分析、进化分析、基因克隆和分子育种等。,武汉数桥科技有限公司,武昌区徐东二路2号油料所科研楼10楼1006室,420106000256825,2012-08-15,黄顺谋,50万元人民币,91420106052011043M,www.databridge.cn
唯乐单车假日,海南唯乐旅行社有限公司,唯乐单车假日成立于2009年，是海南省首家致力于提供高端自行车度假休闲一站式服务的旅行社，2014年创建“唯乐国家级青少年自行车俱乐部”， 旨在激发青少年单车运动热情和专业训练及旅行。唯乐单车旅行均由专业自行车领骑员带队，采用唯乐精选骑行线路，以县道、乡道、村道为主的骑行路线。没有喧嚣车流，畅享骑行，一流路面质量，精选风景大集合，饱览美景，让您安享与大自然亲密接触的乐趣。,海南唯乐旅行社有限公司,五指山市新华路商品楼（北楼）803、804号房,460100000170235,2009-06-09,纪洋,222万元人民币,91469001687275368L,www.velochina.com
约基,成都约基数据服务有限公司,约基是一个专业、有偿的投资知识语音问答分享平台。约基汇聚股票、期货、创投等领域的投资牛人，以“有价、友价”的方式为用户分享投资知识和经验。,成都约基数据服务有限公司,中国（四川）自由贸易试验区成都高新区天府五街200号蓉创广场1号楼A区6、7层，成都高新区天府五街200号蓉创广场1号楼A区6、7层,510109000884798,2017-07-21,周琳妹,117.65万元人民币,91510100MA61X0CR6A,www.51yueji.net
步步为赢,杭州步步为赢教育科技有限公司,步步为赢是一个移动互联网企业，专注于为企业提供行业解决方案与咨询服务，旗下产品包括NBSS销售管理系统、微学KM知识管理系统、中小企业管理云服务平台等。,杭州步步为赢教育科技有限公司,杭州市西湖区西溪街道文三路121号989室,330108000068226,2011-01-18,方永飞,200万元人民币,91330106568753187Q,www.steptowin.com
顽童科技,武汉顽童科技有限公司,顽童星球的前身是1001个玩意儿，这是一档玩具评测节目，主要包括以下几个板块：资讯版块，内容包括玩具的发售和上市新闻，玩具的推荐、开箱、评测文章和视频，玩具个性化推荐；优惠版块，提供玩具近期优惠信息，推荐性价比最高的购买渠道，相当于全网比价功能；玩具库版块，收录上万件玩具信息，用户可以通过扫描玩具的条形码或搜索关键字查看玩具详细信息，包括教程、评测、说明书以及玩家评论等。,武汉顽童科技有限公司,,420100000542935,2015-09-11,马莉,225.2989万元人民币,91420100MA4KL0FR3U,www.1001toy.com
泥宝,苏州泥宝环境科技有限公司,苏州泥宝环境科技有限公司是由知名环保专家、学者李兴教授创建的。公司的核心技术处理污水厂的市政、工业污泥，减量化效果明显，每100吨污泥经汽化、炭化和高温燃烧后仅产生约6吨炉渣，减量94%。同时无害化处理彻底，炉渣中重金属检测毒性达标；废水处理达标排放；尾气处理标准超过《生活垃圾焚烧污染物控制标准》，排放无可视烟带，达到欧盟标准；低温炭化和燃烧过程温度控制合理，处理过程中均不产生二噁英。资源化综合利用处理合理，产生的炉渣可作为建筑材料原料，循环利用，经济效益良好。,苏州泥宝环境科技有限公司,苏州吴中经济开发区吴中大道1368号1幢东太湖科技金融城D楼501-506、508室,320583000390287,2010-08-03,刘伯甫,1428.57万元人民币,913205065593366725,www.chinanibao.com
云管理+,陕西锐力信息技术有限公司,陕西锐力信息技术有限公司成立于2004年，是领先的新一代智能管理系统、OA办公系统、企业云产品的领导厂商。锐力云管理+  锐力智能管理系统，政府OA系统，产品以优秀的管理理念和先进的技术、以精确管理和建立强大的执行力为追求。致力提升中国企业管理水平，帮助企业走向成功。,陕西锐力信息技术有限公司,西安市高新区雁塔科技产业园科技路10号14幢1单元11107室,610000100324952,2004-06-21,李贵成,100万元人民币,916100007625673963,www.rlsoft.cn
虫洞金融,上海虫洞金融信息服务有限公司,虫洞金融是一家差旅金融信息服务提供商。专注于于企业级消费市场供应链优化，集数据信息整合与金融结算优化为一体，平台将互联网金融与差旅行业数据整合相结合，为企业提供优化管理工具，为供应商提供企业黏性和可供分析的采购数据，为中间商提供全面的融资解决方案,上海虫洞金融信息服务有限公司,上海市徐汇区华泾路509号7幢207室,310101000634370,2013-12-11,苏子楠,1704.5454万元人民币,91310104086167820K,wfinance.com.cn
感信科技,上海感信信息科技股份有限公司,感信科技，是一家医院感染管理系统服务提供商，致力于推动医院感染预防与控制事业的发展。公司采用信息科技，生物科技，为医疗机构以及相关企业提供服务，专注于为医院消毒供应提供全方位管理解决方案，实现器械包可追溯管理与质量可持续改进。,上海感信信息科技股份有限公司,上海市闵行区新骏环路189号C103室,310112000962960,2010-03-16,徐宏震,953万元人民币,91310000551583687M,www.infecon.cn
步锐科技,北京步锐科技有限公司,北京步锐科技有限公司，成立于2018年，公司依托其高水平、高交叉的研发团队在化学分析仪器设计制造、临床医学、代谢组学、计算机科学等多学科专业优势，专注于人体呼出气检测鉴别诊断早期癌症，为医院、科研机构及第三方检验中心等用户提供无创、精准、便捷、低成本的早癌筛查及鉴别诊断解决方案，致力于成为气体活检诊断领域的领导者。,北京步锐科技有限公司,北京市北京经济技术开发区科创六街88号院6号楼1单元103室,110302026345540,2018-12-05,王东鉴,100万元人民币,91110302MA01G09L4G,www.breatha.cn
智光电气,广州智光电气股份有限公司,"""广州智光电气股份有限公司是一家在电气控制与自动化领域里具有自主创新能力和高成长性的高新技术企业,主要从事电网安全与控制设备、电机控制与节能设备、供用电控制与自动化设备及电力信息化系统研发、设计、生产和销售.公司产品主要包括新型自动跟踪补偿消弧线圈及选线成套装置、智能高压大功率变频调速系统等.公司是广州市科学技术局认定的""""高新技术企业"""",广东省信息产业厅认定的""""软件企业"""",被授予""""守合同重信用企业""""、""""优秀民营企业""""、""""A级纳税人""""、""""广州市著名商标""""等荣誉,已通过ISO9001质量体系认证,银行信用为AAA""",广州智光电气股份有限公司,广州市黄埔区埔南路51号,440101000007776,1999-04-09,陈谨,78779.1994万元人民币,91440101714276826M
