名字,公司,介绍,公司,地址,身份证,时间,法人,注册金额,编号,网址
新羿生物,北京新羿生物科技有限公司,公司起步于2015年10月，公司与清华大学、国家卫生计生委科学研究所、中科院化学所等国内一流科研机构建立了长期稳定的合作研究关系。已申请47项微液滴技术相关专利，致力于微液滴数字PCR系统和体外诊断试剂的开发，为精准医学、健康管理和科学研究等领域客户提供高品质的产品和服务。,北京新羿生物科技有限公司,北京市海淀区中关村北二条13号44幢310室,110108019946352,2015-10-08,王勇斗,118.857万元人民币,91110108MA0011LC7W,www.targetingone.com
成都饭,成都鼎力文化传播有限公司,成都鼎力文化传播有限公司系中国西部最具品牌综合推广能力的专业传播机构，公司总部位于成都中央商务区，经过八年的发展，已具备深厚实力。,成都鼎力文化传播有限公司,成都市郫县郫筒镇城东巷167号,510124000020910,2007-09-10,唐志成,30万元人民币,91510124665338022P
艾瑞美克,贵州艾瑞美克投资有限公司,艾瑞美克是一个一站式工程服务平台，致力于为广大合作伙伴提供工程咨询 、造价、勘查、设计、招标、监理、施工、租赁、询价、取证、资金等一条龙服务，其业务范围包含资质挂靠、工程服务、设备采购、资金援助、股权投资等。,贵州艾瑞美克投资有限公司,贵州省贵阳市观山湖区金阳南路碧海花园宝安松景阁1栋1层15号,520190000083344,2014-08-18,杨宏,100万元人民币,91520190314335815U,www.i-mk.cc
点点搜财,浙江金麦穗互联网金融信息服务有限公司,点点搜财成立于2014年9月，隶属浙江金麦穗互联网金融信息服务有限公司，致力于打造移动金融一站式综合服务平台。,浙江金麦穗互联网金融信息服务有限公司,,330100000196925,2014-09-16,曾文杰,10000万元人民币,91330100311394916L,www.ddsoucai.com
北京掌中米格,北京掌中米格信息技术有限公司,"""掌中米格专注于手机游戏，注册资本为人民币壹仟万元。掌中米格提供超新超眩的移动娱乐服务，创造手机娱乐的全新体验，拥有丰富的无线增值业务经验与市场发行经验，拥有充足的国际内容供应链,并以其长期积累的公司品牌优势，领先于其他竞争对手，在中国无线增值业务行业已经树立了独特鲜明的企业形象，并不断向具有国际水准的无线增值业务提供商的目标努力。""",北京掌中米格信息技术有限公司,北京市海淀区中关村南大街1号北京友谊宾馆64123房间,110108003579285,2002-02-20,殷斌,1000万元人民币,91110108735594209J,www.mig.com.cn
四方博瑞,杭州四方博瑞科技股份有限公司,"""公司是集研发、生产、销售、服务为一体的安防行业智慧型、创新型企业,坚持不懈致力于数字化、网络化、智能化产品的自主研发和技术创新,立志打造高品质产品,不断为客户创造最大价值。     公司自2001年成立至今,已先后获得浙江省高新技术企业证书、ISO9001质量认证证书等多项证书;并获得浙江省安防行业标准化工作先进单位、杭州市软件行业协会会员、IT行业高科技优秀企业等荣誉称号。     公司具有专业的自主研发队伍,并与国内多所高校及科研机构保持密切的合作关系,长期专注于为监狱、看守所、劳教、司法、检察院、公安""",杭州四方博瑞科技股份有限公司,浙江省杭州市余杭区仓前街道龙潭路16号3幢7层701室,330108000051712,2001-03-27,刘文龙,1023.625万元人民币,91330100727605326H,www.hz-sfbr.com
财富无线,海南财富无线信息技术股份有限公司,"""财富无线是一家金融信息化服务整体解决方案的TMT（数字新媒体产业）信息技术服务商,专注金融行业领域的信息化服务需求，以信息技术服务方式来丰富金融服务，建设信息化平台，为行业提供移动互联网平台支撑与应用、智能运维与服务管理、电信增值业务接入、资讯数据服务与应用领域的整体解决方案，金融行业移动互联网服务与应用的发展和品牌打造,旗下产品有多渠道统一咨询配送智能管理平台、E佳短彩信信息服务管理平台、金融咨询数据中心统管平台等。""",海南财富无线信息技术股份有限公司,洋浦泓洋路瑞丰小区第二层202房,460300000013704,2008-06-24,薛永祖,1750万元人民币,91460300676058122W,www.icfwx.com
兔悠,兔悠网络科技（沈阳）有限公司,兔悠是一个新零售品牌。致力于把握体验，懒人，分享三大经济大潮，打造线上线下，快餐店中店，三店运营互动的“互联网+共享服务平台”，致力于成为新零售跨时代的典范企业。兔悠O2O上门共享便利店的业务模式是“体验+上门+分享”三合一新概念综合服务模式，体验服务上注重用户体验和细节感动，上门服务上通过自身研发的送货上门的兔悠到家APP，为用户提供1Km范围内半小时送达的上门服务，分享服务上通过分享奖励提供购物抵现的服务形式，增加用户的会员粘度和忠诚度，以达到线下体验导入线上消费，线上消费有利于线下销售和体验的O2O闭环，同时解决最后1Km快速配送的快消品流通核心问题。,兔悠网络科技（沈阳）有限公司,沈阳市东陵区创新路155-5号708室,210112000116196,2016-09-20,尹景怡,200万元人民币,91210112MA0P576C23,tuuyuu.com
中天智慧科技,中天智慧科技有限公司,中天智慧科技是基于数据分析、图像识别和云计算技术的公共安全解决方案平台，主要为国家口岸、检疫查验、海关监管、公共安全提供智能检测与云服务；目前已研发出口岸违禁品、核辐射监测、反恐安全3大系列10多种产品。,中天智慧科技有限公司,北京市海淀区龙翔路甲1号泰翔商务楼三层307室,110108018303501,2014-12-12,赵鸿飞,10000万元人民币,911101083183412786,baike.baidu.com
模拟大学,石家庄昭游科技有限公司,模拟大学是一款选用了全新“大学”题材的模拟经营类手游，除了建设学院招聘教授的经典玩法外，还加入了“好友对抗赛”“合作科研”等独特玩法。,石家庄昭游科技有限公司,河北省石家庄市新华区联盟路1号联盟商务308室,130105000162333,2016-11-04,张旭华,3万元人民币,91130105MA07XC5401
创投汽车,苏州创投汽车科技股份有限公司,苏州创投汽车科技股份有限公司是专业从事汽车座椅精密调节机构组件的研发、生产、销售及服务为一体的高科技公司。公司技术力量雄厚，拥有产品开发、现场技术服务、销售服务等各方面的专业技术人员，所研制和生产的座椅精密调节机构处于国内领先水平，随着行业技术的进步在持续地改进中，力求在汽车座椅精密调节机构技术领域建立一个专业的技术服务体系，产品因具有可靠性、灵活性、安全性、以及良好的性价比和优秀的售后服务赢得了用户的信任，现产品已遍及全国各地，公司专业生产、制作改装座椅、房车座椅、商务车座椅、电动座椅等。,苏州创投汽车科技股份有限公司,苏州市吴中区胥口镇藏中路589号5幢一层,320506000147716,2008-08-27,陶巍,1350万元人民币,91320506679817104U,www.chtou.com
联祥悦,大连联祥悦网络科技有限公司,大连联祥悦网络科技有限公司成立于2016年，致力于“新零售”模式下的中俄电子商务贸易。依托于优秀的产品，借助专业的运营团队，配以高效的物流及海外仓储服务，在行业中极具竞争优势。 公司还在莫斯科格林伍德国际贸易中心拥有五百多平米的展示中心和四千多平米的海外仓库，真正做到对产业链的一体化全程管家式服务。,大连联祥悦网络科技有限公司,,210200000691297,2016-07-28,石俊峰,500万元人民币,91210200MA0QF4BW5C,hsbao.su
深大通,深圳大通实业股份有限公司,深圳大通实业股份有限公司于1987年设立，于1994年在深圳证券交易所上市，股票代码000038。深大通致力于发展成集新媒体传播、金融服务、大数据服务、数字娱乐、物联网等为一体的“科技”+“文化”产业集团，构建“内容”+“平台”+“服务”的企业生态系统。,深圳大通实业股份有限公司,深圳市南山区沙河街道恩平街华侨城东部工业区东E4栋,440301104515702,1987-06-24,郝亮,52277.7419万元人民币,91440300618850293F
厦门金桥,厦门金桥旅行社有限公司,厦门金桥是一家厦门的具有国内国际旅游资质的公司，提供旅行社服务、旅游管理服务、旅客票务代理等，隶属于厦门金桥旅行社有限公司。,厦门金桥旅行社有限公司,厦门市思明区湖滨北路28号A3室1031,350203200451990,2014-05-22,仲河青,500万元人民币,9135020330282227XF
纳珂科技,上海纳珂科技有限公司,上海纳珂科技有限公司致力于新材料科技、环保科技领域内的技术开发、技术服务、技术咨询、技术转让，环保设备销售，环保建设工程专业施工，市政公用建设工程施工。核心技术NACO纳米材料高级催化净化技术是依托高校重点工程研究中心十多年成果，科技产业化的结晶，已获得数十项国家级发明专利。,上海纳珂科技有限公司,上海市闵行区颛兴东路1277弄34号3层,310110000770483,2015-10-26,刘显军,1052.63万元人民币,91310110MA1G80CDXC
小澜科技,上海小澜科技有限公司,小澜科技是一家网络科技及通信技术研发商，主要经营范围是从事网络科技、通信技术、智能科技领域内的技术开发、技术咨询、技术服务、技术转让等。其公司下有一品牌优客多多，优客多多是一家门店精准营销服务提供商，专注于通过“优客雷达”实时掌握客流情报，进行客流连接；“优客DMP”识别新老用户，连接客流；“优客掌柜”进行点对点精准营销，致力于为实体店铺的用户引流提供解决方案。,上海小澜科技有限公司,上海市杨浦区隆昌路588号3号楼308室(集中登记地),310110000956510,2018-01-18,尹惠群,12.7033万元人民币,91310110MA1G8M0K0C
成飞集成,四川成飞集成科技股份有限公司,四川成飞集成科技股份有限公司是以工模具设计、研制和制造为主业，以计算机集成技术开发与应用为特征的高科技股份有限公司，是行业内公认的四大汽车覆盖件模具企业之一，是中国汽车覆盖件模具重点骨干企业，同时公司积极开拓国际市场，汽车模具产品已远销到美国、英国、意大利等国家，成为国内出口汽车覆盖件模具的主要企业。,四川成飞集成科技股份有限公司,成都高新区高朋大道5号（创新服务中心）,510109000010490,2000-12-06,石晓卿,35872.9343万元人民币,91510100725369155J,www.cac-citc.com
刻画,北京拇指英雄文化发展有限公司,刻画是一个主题围绕生活方式的视频内容平台，制作“杂志化短视频”：绝大部分片长在 5 分钟以内，选题多围绕生活方式展开，第一人称叙事，沉浸感强烈。目前刻画视频目录中的吃喝、玩乐、行游、艺术、设计等等板块，都有可能以单独 IP 集合，刻画会在短视频基础上推出长片。,北京拇指英雄文化发展有限公司,北京市朝阳区工人体育场北路4号79幢1-06室,110101005176250,2002-12-06,付娣群,1000万元人民币,911101057454646940
荣安地产,荣安地产股份有限公司,荣安地产股份有限公司主要从事房地产开发、经营；物业服务；建设工程承包等业务。公司拥有国家一级房地产开发资质，是长三角地区房地产开发龙头企业，被誉为“住宅专家、豪宅巨匠”，2005年7月被评为浙江省住宅产业十大领军企业，2010年7月获评宁波市“最佳效益企业”。,荣安地产股份有限公司,海曙区灵桥路513号（14-12）,330200000013909,1989-05-19,王久芳,318392.2485万元人民币,913302001440685655,www.rongan.com.cn
凯宝机器人,重庆凯宝机器人股份有限公司,重庆凯宝机器人股份有限公司是一家机器人制造商。作为推进供给侧结构性改革中的“排头兵”，以机器人研发制造为代表的新兴产业，正在永川的沃土上蓬勃成长。,重庆凯宝机器人股份有限公司,重庆市永川区星光大道999号1幢(重庆永川工业园区凤凰湖工业园内),500383009722243,2017-06-28,刘伟,2000万元人民币,91500118MA5UNUFW8D
方恒复合材料,湖南方恒复合材料有限公司,公司专注于金属爆炸复合材料的研发和生产。金属复合材料极大改善单一金属材料的热膨胀性、强度等诸多性能，应用于航天航空、国防军工等领域。公司拥有国际专家1名、长沙市3635科技领军人才1名，建立了爆炸复合数学模型，运用计算机技术对爆炸复合过程进行数值模拟，实现爆炸复合过程的精准控制，技术处于领先水平。公司已进入多家知名大型企业（中国中车、比亚迪、宁德时代）供应商名录，现处于产品测试已通过并小批量供货阶段。公司在手订单充裕，处于快速发展期。公司已通过中国船级社认证、ISO、CCS认证，正在进行军工和核安全认证。,湖南方恒复合材料有限公司,长沙高新开发区麓枫路69号合成车间101,430193000051731,2013-03-27,曾智恒,3600万元人民币,914301000642422796,forhome.cn.made-in-china.com
梧桐车联,北京梧桐车联科技有限责任公司,今年4月，腾讯与长安汽车正式签署智能网联汽车合资合作协议。并成立梧桐车联科技有限责任公司，致力于在车联网、大数据、云计算等领域打造面向行业的开放平台，为汽车行业提供成熟、完善的车联网整体方案。,北京梧桐车联科技有限责任公司,,,2018-07-06,钟翔平,20000万元人民币,91110108MA01DBP59L
三融环保,山东三融环保工程有限公司,三融集团是以环保、新能源为主体，国际化、多元化的朝阳企业集团，致力于环保大气治理（火电厂脱硫、脱硝及固碳）、污水处理（工业废水、湖泊治理、海水淡化）、新能源开发（风力发电）、设备制造（风电塔筒、环保设备、压力容器、海洋波浪能）等。,山东三融环保工程有限公司,聊城市冠县振兴东路,371500228043340,1999-08-03,刘东初,9278.3332万元人民币,91371500863108623E,ssepec.net.cn
点刀客,北京智扬睿思医药信息咨询有限公司,点刀客是一个手术转诊服务平台，遵循国家分级诊疗政策，为有手术需求的患者提供高效手术转诊服务，并精准对接手术专家，覆盖超过85%常见术种，同时通过构建医学同行社交平台，实现专业学术交流。,北京智扬睿思医药信息咨询有限公司,北京市朝阳区南沙滩66号院1号楼商业1-2-（2）B区3192号，北京市朝阳区南沙滩66号院1号楼商业1-2-(2)B区3192号,110105014433612,2011-11-22,石冰,114.9425万元人民币,911101055858348197,www.diandoc.com
江苏享佳健康,江苏享佳健康科技股份有限公司,享佳健康是一家老年健康线上消费服务平台。公司以享佳健康为主体，旗下有南京日报报享购电子商务公司、江苏南广惠嘉电子商务公司、江苏快乐老人电子商务公司、江苏老人佳智能科技公司等产业布局，享佳健康已经发展成为集团性企业。,江苏享佳健康科技股份有限公司,南京市江宁开发区东吉大道1号,320100000165551,2013-10-17,肖俊方,5000万元人民币,913201000802602230,www.xiangjiajiankang.com
电魂网络,杭州电魂网络科技股份有限公司,电魂网络师一家集创意策划、美术设计、技术研发、以及游戏推广运营维护和海外合作于一体的游戏开发商、运营商。致力于为用户提供精品的游戏产品。以开发游戏产品有网游《梦三国OL》、手游《野蛮人大作战》等。,杭州电魂网络科技股份有限公司,浙江省杭州市滨江区西兴街道滨安路435号，杭州市滨江区伟业路298号先锋科技大厦1101室,330100000060583,2008-09-01,胡建平,24314.2万元人民币,9133010067985268XH,www.dianhun.cn
怡泽生物,上海怡泽生物科技有限公司,怡泽生物是一家生物诊断检测试剂研发商，专注于蛋白质纯化、结晶、结构测定和化学合成以及分子克隆、mRNA纯化和检测，主要从事生物科研试剂，诊断、检测试剂及其他生物制品的研发，产品有快速逆转录试剂盒、彩色qPCR试剂盒和RNA快速提取试剂盒等。,上海怡泽生物科技有限公司,上海市宝山区逸仙路2816号1幢1层E0516室,310115002989644,2016-03-10,袁新旺,1000万元人民币,91310115MA1H7HUC8D,www.ezbioscience.com
油融网,西安启柚网络科技有限公司,"""专注  长庆油田，中石油，中海油，中石化，油气供应商的融资服务，油气领域属于目前全国首家。平台上线7个月，目前已经位于陕西省前3名，国企背景，但是国企股东不参与经营，由我们7个团队创始人来决定经营政策。, 与长庆油田、中石油、中海油、中石化有真实施工业务的的中小施工队的融资难问题。另一方面也解决了油田职工的理财问题，油田圈子比较封闭，职工投资于自已企业的项目还是比较放心，我们的创始人都是出身于油田的人。""",西安启柚网络科技有限公司,,610131100258369,2016-04-08,徐恺,5000万元人民币,91610131MA6TXTTR93
山歌文化传播,桂林山歌文化传播有限公司,山歌文化传播是一家专注文化活动策划、演出策划、庆典会展管理、电视电影制作与发行、广告传媒、广告装潢工程、文化艺术教育的机构。,桂林山歌文化传播有限公司,,450304200005673,2007-09-13,冯志义,10万元人民币,91450304667000906X
澜彩科技,上海澜彩软件科技有限公司,上海澜彩软件科技有限公司，是集研发、生产、销售拥有自我知识产权的网络化数字媒体产品的高科技创新型企业。澜彩科技是由深耕触摸应用、数字标牌、联网信息发布系统多年的资深软件工程师创建。公司致力于采用目前国际最先进触摸科技、HTML5与CSS3技术应用于数字标牌领域，为全球客户提供触摸广告机、液晶广告机、数字标牌、多媒体播放器和多媒体信息技术平台。,上海澜彩软件科技有限公司,上海市奉贤区奉城镇南奉公路1478号2号综合楼2303室,310120001797964,2010-09-20,闾建武,100万元人民币,91310120561944976B
艾迪尔医疗,江苏艾迪尔医疗科技股份有限公司,艾迪尔是一家骨科手术器械专业生产企业。始建于1996年，公司一直坚持以”科技为本“为指导思想，以市场为导向，以需求为己任，依靠高新技术，精优设备，质量管理制造骨科植入物、骨科手术器械，确保植入物的品质与国际先进水平接轨，打造民族一流品牌。经过20多年的持续发展，目前已成为一家生产骨科医疗器械专业生产企业。公司占地面积近2万平方米，房屋建筑总面积超2万平方米，其中生产、科研用房面积超过1.5万平方米。公司总资产超一亿元，其中生产、研发、检验用设备占固定资产总值的60%。公司拥有世界一流的生产设备，如美国的哈斯立式镗铣加工中心、德国的DMG镗铣加工中心、韩国的韩华车削加工中心和五轴立式镗铣加工中心。,江苏艾迪尔医疗科技股份有限公司,张家港市锦丰工业园区东区,320582400007118,2005-01-05,李建祥,11000万元人民币,913205007691316757,www.idealmedical.com.cn
上海天洋,上海天洋热熔粘接材料股份有限公司,上海天洋热熔粘接材料股份有限公司主要业务是各类热塑性环保粘接材料的研发、生产及销售，主要产品包括各类热熔胶胶粉及胶粒、热熔胶网膜、太阳能电池封装用EVA胶膜和热熔胶胶膜。公司是经科技部火炬高技术产业研发中心认证的国家火炬计划重点高新技术企业；公司“JCC”商标连续被上海市工商行政管理局评为上海市著名商标（2010-2015）。,上海天洋热熔粘接材料股份有限公司,上海市嘉定区南翔镇惠平路505号,310114000577112,2002-01-11,李哲龙,7800万元人民币,91310000734568586N,www.hotmelt.com.cn
古运河,江苏江南古运河旅游股份有限公司,"""2010年6月2日,有限公司成立,并取得江苏省无锡工商行政管理局核发的《企业法人营业执照》,注册号为:320200000183976""",江苏江南古运河旅游股份有限公司,无锡市清名东路298号3楼,320200000183976,2010-06-02,杜军,4000万元人民币,913202005570533107
Blue Robotics,杭州鳌海海洋工程技术有限公司,杭州鳌海海洋工程技术有限公司是一家水下机器人技术和应用提供商。BlueRobots 致力于推广水下机器人技术和应用，提供专业的水下机器人解决方案和完善的售后服务支持。,杭州鳌海海洋工程技术有限公司,萧山临江高新技术产业园区纬五路3688号,330181000463773,2014-09-28,俞宙,100万元人民币,91330100311284602U,bluerobots.cn
意浓咖啡,武汉高盛伟业科技股份有限公司,意浓咖啡是一家自助咖啡机研发商，致力于自动咖啡饮料机、投币式饮料机、微信咖啡机等自动化终端售卖设备及相关配套产品的研发。已成功为国内外多家公司定制生成了自动热干面机、自助售面（粉）机、自动售酒机、现调果汁机、可乐机、声控牛奶机、微信冲茶机、蜂蜜机、蛋白粉机、漱口水机等多种产品。,武汉高盛伟业科技股份有限公司,武汉市江夏区大花岭工业园2号楼,420111000061433,2008-11-13,刘明卫,500万元人民币,914201156823035263,www.coffeeji.cn
老板点将,天津老活计文化发展有限公司,一款专为老板，钦点大臣，选择良将，实行令牌计划的高端收揽人才软件，一个不可多得的求职者他具有超强的能力希望得以被重用，一个不同凡响的招聘者他具有爱才如子的品质希望找到他的良将；高端人才在这里可以寻找到您最敬仰的伯乐，智慧老板可以在这里寻找到您最欣赏的千里马！,天津老活计文化发展有限公司,,120101000130058,2014-01-24,张红星,5000万元人民币,91120101091561910M
蓝胖子机器人,深圳蓝胖子机器人有限公司,Dorabot蓝胖子机器人是一家智能机械手研发商，专注于于研发与机器人相关的智能硬件系统，包括人工智能学习、机器视觉、触觉感知、自主导航、多机协作、移动平台操作等项目。为物流、电商等领域提供机器人及人工智能解决方案。基于A．I．实现视觉识别、多SKU抓取、多机器人协作，可提供一站式的综合解决方案，打造全智能化、无人化仓储物流系统。致力于加速仓内全自动装卸载及分拣技术应用等场景解决方案的规模化落地，推进物流机器人的研发与落地，并将把相关技术应用进一步扩展到航空、海港物流等更多场景。,深圳蓝胖子机器人有限公司,深圳市南山区粤兴三道2号深圳虚拟大学园院校产业化综合大楼B701-702,440301108815287,2014-02-18,张浩,151.0221万元人民币,91440300088464706G,www.dorabot.com
Cloud maps云地图,桂林市零距离软件开发有限责任公司,云地图是一个针对旅游消费市场的、为旅游者提供更多的旅游相关服务，并且让旅行更有趣的应用。云地图手机软件是国内最全面的智能旅游服务平台，提供景区语音讲解、主动呼叫、安全应急预案、手机预定、设施分类、手机预订、智能导航、美食查询、离线地图等全方位旅游服务。有效的解决了目前市场上旅游产品不够全面的问题，为游客带来前所未有的安全、便捷的旅游体验。,桂林市零距离软件开发有限责任公司,桂林市中山中路13号金马大厦3-4-12号房,450304000103861,2014-02-27,鲁云,2000万元人民币,91450300MA5K9RHF8Q,web.cloudmaps.co
骏网互联,武汉骏网互联科技股份有限公司,骏网互联是一家专业的移动互联网整合营销服务机构，致力于打造移动整合营销闭环生态链，为广告主提供一站式移动整合营销解决方案！,武汉骏网互联科技股份有限公司,,420100000272929,2011-08-10,黄华,1000万元人民币,91420100578287466R,www.erdns.com
联建光电,深圳市联建光电股份有限公司,深圳市联建光电股份有限公司成立于2003年，2011年成功在深圳交易所创业板上市，股票代码300269。公司成为由数字营销(友拓公关、励唐营销、深圳力玛、精准分众、树熊网络)、数字户外（分时传媒、联动文化、远洋传媒、华瀚文化、成光广告、绿一传媒）、数字设备（联建有限、易事达）三轮驱动的数字传播集团，可为客户提供涵盖品牌公关、互动活动、互联网广告、户外广告、数字广告设备等线上线下综合营销解决方案和效果营销方案。,深圳市联建光电股份有限公司,深圳市宝安区68区留仙三路安通达工业厂区四号厂房2楼,440301102827108,2003-04-14,刘虎军,60060.1137万元人民币,914403007488688116,www.lcjh.com
RIM诚信大数据平台,中架数据技术集团有限公司,RIM诚信大数据平台是一款智能工地系统，实现建筑工地“民工实名制管理”。是建筑行业的SAAS，专注民工管理的软件、智能硬件开发运营，智能硬件+手机APP+云端数据库。,中架数据技术集团有限公司,,370127200135150,2015-07-17,郑刚,5000万元人民币,91370100307287368W
强脑教育,河南强脑教育科技有限公司,强脑教育是一家教育信息咨询服务商，主要提供多领域的教育信息咨询解决方案，并可提供教学教具、图书、电子阅读器等教学产品。,河南强脑教育科技有限公司,郑州市金水区国基路60号国家知识产权创意产业试点园区B座3层01号,,2018-11-29,董芳,100万元人民币,91410105MA463FTF4E
天之游,云南天之游科技股份有限公司,云南天之游科技股份有限公司主营业务系网络游戏的研发及运营。公司的主要产品有《出发Online》、《刀塔西游》、《幻城Online》、《王者军团》、《战神传奇》、《守望战场》。,云南天之游科技股份有限公司,昆明经济技术开发区民云路85号,530100100025751,未知,谢天,1000万元人民币,9153010066554730XF,www.tnyoo.com
方象科技,昆明方象科技有限公司,"""昆明方象科技有限公司成立于2006年4月。是西南最早从事自动诀别技术应用及为零售、餐饮娱乐、制造、医疗、学校、仓储、金融和物流等领域提供先进的产品解决方案的专业公司，是消费服务业软件与移动互联网运营信息化领导型供应商。总部位于美丽的春城昆明分公司及办事处已遍布长沙、贵阳及云南各地州县等。立足西南,力求覆盖全国的产品经销和服务网络。""",昆明方象科技有限公司,云南省昆明市五华区一二一大街51号旁一楼商铺,530102100078108,2009-11-02,徐紫文,300万元人民币,91530102695677949L,www.ynpos.com
