名字,公司,介绍,公司,地址,身份证,时间,法人,注册金额,编号,网址
健康陪你,西安康陪软件科技有限公司,我们的核心团队成员，联合创始人是在营养师培训业10年的营养行业大咖，技术负责人是负责过国内某国企重大开发任务的10年开发经验的技术大牛，市场负责人是来自保险业成绩辉煌的公司业务高管，我们共同组成了以目标为驱动的战斗团队。营养师技能提升培训还是个蓝海，营养师/健康管理师从业就业问题还未解决，我们正在着手解决营养师/健康管理师技能提升与就业问题，300万持证营养师技能提升培训与营养服务这个市场足够大，,西安康陪软件科技有限公司,陕西省西安市碑林区南二环西段69号西安创新设计中心5层,610131100208552,2015-06-30,耿玮,105.263万元人民币,9161013133376093XD,www.jiankangpeini.com
浩物股份,四川浩物机电股份有限公司,"""四川浩物机电股份有限公司是生产经营单缸柴油机的国家大型二类企业、国家机械工业局重点企业和定点生产农用柴油机的重要生产基地、中国500家最大机械工业企业.主导产业有IT硬件制造、机械制造两大板块.IT产业国内外营销体系健全,在国内23个中心城市及美国、加拿大等国家和地区设有销售分公司和办事处.生产的微车曲轴在国内市场占有率达25%,位居同行业第一。""",四川浩物机电股份有限公司,内江市市中区甜城大道经济技术开发区,511000000004433,1997-06-23,颜广彤,45162.1156万元人民币,9151100020642014XY,www.hwgf757.com
诺享旅行,北京畅游国际旅行社有限公司,诺享旅行是一家定位于高端主题旅行定制管理服务及资源整合平台。旅行产品包括精品小团、海外主题自由行，每个线上产品都经过甄选和设计，以满足每位旅行者的品质旅行需求。其中，旅行单项服务包含：精选美宿、机票预订、海外用车和签证办理，落实每个旅行小细节。做到从规划到执行的立体解决方案及管家式服务。,北京畅游国际旅行社有限公司,北京市朝阳区建国门外大街8号楼26层2602单元,110105015734664,2013-03-27,王洪涛,615.38万元人民币,9111010506487775X5,www.proxtrip.com
千盛石材,奇台县千盛石材有限责任公司,公司总部现有员工300余人，年产值7000余万。总部位于新疆昌吉奇台县，卡拉麦里金的产地。年产板材60万平方。,奇台县千盛石材有限责任公司,新疆昌吉州奇台县西北湾乡小屯村,652325050002267,2008-10-27,彭军,100万元人民币,91652325679284950J,qtqssc.1688.com
捷停,上海杰汇信息科技有限公司,上海杰汇科技有限公司，是一家依靠互联网技术解决停车问题的科技企业。公司总部在上海徐汇区， 分别在上海、广州、深圳有合作停车场。 公司旗下智慧停车平台“捷停”是连接车主、停车场、监管部门的互联网平台， 通过与停车场建立合作，捷停为停车场提供整体信息化解决方案，包括自动车牌识别系统、快捷支付、无人值守、诱导及反向寻车系统、智能充电桩等、云平台管理等，并通实时分享数据，车主通过使用捷停APP可以实现手机APP自动扣款及不停留进出停车场、停车场导航、车位预约及自有车位共享。捷停在为车主解决停车难问题的同时，帮助停车,上海杰汇信息科技有限公司,上海市徐汇区文定路258号S-1-217-1,310104000605978,2015-01-12,刘铁钢,5000万元人民币,913101043244712049,www.jiepark.com
晟金实业,江西晟金实业有限公司,晟金实业是一家自主研发、生产、销售、营运为一体的专业性生产企业。主要产品有40Cr、Gcr15、304、316、316L等材料生产的各类高精密度柱销、锥销、轴类及12.9级以上圆杯螺钉。,江西晟金实业有限公司,,361129210019970,2013-08-19,陈爱英,5000万元人民币,91361129076850167K
中出服,中国出国人员服务有限公司,中国出国人员服务总公司（缩写CNSC），于1983年经国务院批准成立，原隶属原国家对外贸易经济合作部（现商务部）， 后隶属国务院国有资产监督管理委员会，现为中国医药集团直接管理的国有大型综合性国际经贸企业，曾数度入选中国进出口企业500强。,中国出国人员服务有限公司,北京市朝阳区惠新东街4号,100000000001308,1983-09-28,张丽琼,80000万元人民币,9111000010000130XU,www.cnsc.com.cn
威赛,成都威威赛网络科技有限公司,威赛立足于以上问题，以对赛事的深入理解作为第一业务驱动力，以信息化和互联网技术做为第二驱动力，期望打造智慧赛事。竞技数据服务方面，主要是为用户提供数据分析，专业赛事比赛中的一系列数据会通过威赛的电子化翻分器进入到后台，进行整合。,成都威威赛网络科技有限公司,成都高新区玉林西路165号附5号,510109000479744,2014-08-28,李鹏飞,100万元人民币,915101003956283602,www.vvsai.com
芦芽山旅游,宁武芦芽山旅游发展有限责任公司,芦芽山旅游是一家旅游住宿解决方案提供商，解决高端住宿住不起和不满意，低端住宿不放心的非标准住宿体验。以精品民宿入手，搭配于西式餐饮和有温度的住宿体验。,宁武芦芽山旅游发展有限责任公司,,140925113000615,2007-04-05,李俊杰,20000万元人民币,91140925660412238Q,www.chinaluyashan.com
寻找田野,寻田网络科技（上海）有限公司,寻找田野专注发掘原产地生鲜食品，知名旅行家、美食家一起为吃货服务，是一家C2B电商平台，主要通过自家有赞、淘宝店铺及各电商平台，加上投放公众号，CPS分销（按销售量提取佣金）的方式来销售产品。,寻田网络科技（上海）有限公司,上海市奉贤区大叶公路5225号1幢1097室,310120003173641,2016-04-15,朱震,72.3684万元人民币,91310120MA1HKQNHXX,www.tianye007.com
枫国宏利,枫国宏利信息科技服务（成都）有限公司,枫国宏利专注于为个人和企业客户提供金融保险和财富管理产品服务，隶属于枫国宏利信息科技服务（成都）有限公司。,枫国宏利信息科技服务（成都）有限公司,,510109400000581,2010-03-26,JAMES WILLIAM MCGUIRE,600万美元,91510100551088897U,www.manulife.com
钛创星,上海寰钛教育科技有限公司,钛创星是由寰钛教育科技与世界500强博世集团和硅谷PNP联合打造的青少年科创教育项目，针对STEAM科技创新教育千亿级市场、目标成为青少年人工智能教育车新一代独角兽。团队多位创始人拥有国内名校的博士学历，并均有十多年从业于贝尔实验室、微软、华为、IBM、阿朗等名企的研发咨询管理市场等领域工作经验。钛创星联合一批中外顶尖教育专家，结合青少年科技创新教育特点和环境，注重人工智能教育应用场景的引入，研发和实践了包括3D打印、开源硬件、智能汽车模型、机器人等六大产品体系、独立研制了相关按年龄年级分类的课程体系及相应,上海寰钛教育科技有限公司,上海市奉贤区星火开发区阳明路1号9幢6层1007室,310120003416393,2016-10-19,王灿钰,500万元人民币,91310120MA1HLK9P5K,www.taimaker.com
金域医学,广州金域医学检验集团股份有限公司,金域检验总部位于广州，基于核心管理团队自1994年探索医学检验外包服务的深厚积淀，于2003年正式成立，目前主要开展医学检验、临床试验、食品卫生检验、司法鉴定等业务。在我国大陆及香港地区设立了31家实验室，曾先后荣膺“中国医疗健康产业最具投资价值企业TOP10”、“21未来之星-中国最具成长性的新兴企业”、福布斯“中国潜力企业”等多项殊荣，并获批成。,广州金域医学检验集团股份有限公司,广州市国际生物岛螺旋三路10号,440101000165877,2006-05-26,梁耀铭,45788.4577万元人民币,9144010178891443XK,www.kingmed.com.cn
狂牛游戏,北京狂牛游戏软件有限公司,狂牛游戏是一个由美国和中国的资深游戏玩家在北京创立的手游公司，我们热衷于给中国和世界带来有竞争力的策略游戏 。,北京狂牛游戏软件有限公司,北京市朝阳区南磨房路37号1701-1703室（华腾北搪集中办公区174000号）,110105017147339,2014-05-04,张栩,200万元人民币,,www.crazycowgames.com
芯天下,北京伟鹏华盈电子有限公司,芯天下是一个电子元件交易平台，产品包含传感器、光学检测设备、分立半导体、可变电阻器等品类，所有产品均配有相应的规格参数和产品介绍，同时为用户提供型号索引和厂商索引服务。,北京伟鹏华盈电子有限公司,深圳市龙岗区横岗街道龙岗大道8288号大运软件小镇第10栋1楼,110108013064652,2014-04-18,刘敬科,200万元人民币,91110108558506617W,www.xtxtech.com
分期乐,深圳市分期乐网络科技有限公司,"""深圳市分期乐网络科技有限公司是国内面向年轻人提供分期消费的金融服务平台,分期乐在经营模式上，与京东商城及众多合作伙伴合作，从分期购买手机切入，逐步拓展到整个3C数码、运动户外、洗护美妆、教育培训、吃喝玩乐等多个消费场景。""",深圳市分期乐网络科技有限公司,深圳市南山区粤海街道科苑南路3099号中国储能大厦第23层-27层,440301107780024,2013-08-15,肖文杰,150000万元人民币,914403000758305191,www.fenqile.com
绿地精品超市,上海绿地优鲜超市有限公司,作为绿地集团倾力打造“全球商品直销中心”，G-Super遍布全球的采购网络，海外直销方式，第一时间将全球最优质的产品带到您的身边，让您和家人，尽情享受全球同步的品质生活。 为共同拓展跨境电商业务发展，提高优质保税商品的零售水平，绿地集团与跨境电商知名企业上海跨境通强强联合、互惠双赢，充分利用绿地进口商品直销中心具有的品牌、客流、商业体验等优势，以及上海跨境通开放的跨境电商平台，联手在绿地进口商品直销中心中共同运营O2O保税商品体验区。,上海绿地优鲜超市有限公司,上海市宝山区共和新路5000弄1号楼101室、102室、106室、107室、108室、109室,310113001237793,2014-10-21,王奕,70000万元人民币,91310113320723427P,www.glcp.com.cn
泰克拓普,山东泰克拓普光电科技有限公司,泰克拓普是一家专业从事LED封装、LED通用照明和LED专用照明等LED节能照明产品研发、制造、销售及LED亮化工程承接为一体的现代化高新技术企业。,山东泰克拓普光电科技有限公司,,370524228014475,2007-09-24,仇智勇,3200万元人民币,91370500666738896G,www.techtopcn.com
生活宜购,宜购生活（成都）品牌管理有限公司,Egolife宜购生活是快时尚领域的一个买手集合店品牌，品牌产品主要以袜品家居内衣服饰为主，并集合相关联的韩式饰品、各类包饰、生活百货、季节潮品多品类多品牌商品。每个品类都有清晰的定位和客群，品类关联性强，又相对独立、分区明显的陈列。公司产品主要以买手采购和与生产厂家合作，现在已经与广州、深圳、厦门多个厂家建立长期合作关系。2016年开始品牌在西南文化、经济中心成都建立了品牌推广中心，重点先发展西南地区，继而进军全国市场。以直营和特许加盟的方式建立营销网络，截止2018年3月份，品牌先后在新都新城市广场、成都八宝街家乐福、崇州沃尔玛购物中心、眉山沃尔玛购物中心等重点商业街区设立直营店和加盟店共计20余家，都由品牌统一形象策划和商品供给陈列。Egolife宜购生活坚持“实用、时尚、品质”的产品理念和“自然、清新、环保”的品牌主张，以“实用、时尚、超值”为品牌核心价值，通过准确定位、不断创新，从而赢得消费者喜爱和市场关注，在快时尚买手集合店中迅速成为明星品牌。,宜购生活（成都）品牌管理有限公司,成都市金牛区人民北路二段168号1栋36楼3606号,510100000389188,2016-04-19,李刚,125万元人民币,91510100MA61UBJN1R
捷迪纳米,苏州捷迪纳米科技有限公司,苏州捷迪纳米科技有限公司位于苏州工业园区纳米生物科技园内，是专业从事纳米功能碳材料宏量可控制备及应用开发的产研一体型科技企业。 公司依托于中科院苏州纳米技术与纳米仿生研究所的科研成果、创新氛围及雄厚的技术与人才资源，由几十位位博士、硕士等高级技术人员组成研发团队，拥有多项世界领先的核心专利技术。,苏州捷迪纳米科技有限公司,苏州工业园区独墅湖高教区若水路398号A103、A104、A105,320594000200015,2011-07-11,金赫华,1621.42万元人民币,913205945781806777,jiedinami.ezweb1-3.35.com
恒源科技,赣州市恒源科技股份有限公司,"""公司主要从事钕铁硼废料回收加工业务以及来料加工业务。钕铁硼废料中含有丰富的稀土元素,公司通过对废料的深加工,可生产出氧化镨钕、氧化镝、氧化钕、氧化镨以及氧化钆等单一稀土氧化物。稀土氧化物被广泛运用于石油、化工、冶金、纺织、陶瓷、玻璃、永磁材料等领域,随着科技的进步和应用技术的不断突破,稀土氧化物的价值将越来越大。""",赣州市恒源科技股份有限公司,江西省赣州市寻乌县石排工业园区,360734210003198,2012-10-18,叶亮,3780万元人民币,91360734054441688K
西藏众微财税教育科技有限公司,西藏众微财税教育科技有限公司,西藏众微财税教育科技有限公司（www.123edu.com）于2016年1月6日由第十二届全国政协委员、四川省知识分子联谊会副会长、中国注册税务师协会副会长、尤尼泰税务师事务所总裁蓝逢辉先生发起成立，公司注册资本1.5亿元人民币，注册地址西藏拉萨。公司章程约定：按公司营业收入的1% 捐助西藏“先天性心脏病”儿童的治疗、贫困学生学习、以及西藏优秀教师的资助。,西藏众微财税教育科技有限公司,拉萨经济技术开发区苏州路金凯新能源大厦6楼12号,540091200021030,未知,蓝逢辉,15000万元人民币,91540091MA6T13RBXB,www.123edu.com
全民造星APP,全民之星（北京）科技有限公司,全民造星APP，是一款集片方、明星、粉丝、网红于一体的互联网造星平台。,全民之星（北京）科技有限公司,北京市朝阳区广渠路28号院401号楼（劲松孵化器3394号）,110105018032331,2014-10-17,丁治贵,263.15万元人民币,9111010531800217XN,www.youmingxing.com
传祺软件,青岛传祺软件有限公司,传祺软件是一家从事软件与计算机维修的互联网公司。公司专注于IT维修的O2O平台的建设与推广，致力于为客户提供优质上门IT维修服务。,青岛传祺软件有限公司,山东省青岛市市北区辽宁路226号B631,370203230232752,2015-07-22,崔国海,817.070000万,91370203350294977E,www.tranchi.cn
粉笔科技,北京粉笔蓝天科技有限公司,粉笔网是一个职业在线教育平台，主要为公务员考试、司法考试、考研等大学生就业升学领域服务，旗下研发了粉笔题库、粉笔考研、粉笔公考、粉笔司考、粉笔教师等APP，具有科学练习、系统课程、线上模考、智能批改等功能。,北京粉笔蓝天科技有限公司,北京市朝阳区广顺南大街8号院1号楼4层F01单元,110105018680507,2015-02-25,张小龙,1000万元人民币,91110105330361618D,www.fenbi.com
斗图神器,北京跃联互动科技有限公司,北京跃联互动科技有限公司主要从事社交类APP研发与运营，“斗图神器”是跃联互动于2015年9月推出的一款图片社区产品，既是一款图片编辑与分享软件，也是一个斗图平台。斗图神器是一个表情工具+图片社区的集合，其表情工具用法非常的简单，一张热门的表情图展示给用户，自己添加想要表达的文字就可以去Facebook上展示了。,北京跃联互动科技有限公司,北京市石景山区八大处路49号院4号楼5层5106，北京市石景山区实兴大街30号院3号楼五层5321房间,110107015170176,2012-08-16,袁兢,227.248万元人民币,911101070513870732,www.bugua.com
良鑫网络,杭州良鑫网络科技有限公司,良鑫网络是一家创新型游戏开发公司。杭州良鑫网络科技有限公司（简称：良鑫网络）是一家集游戏产品策划、开发、运营于一体的创新型游戏开发公司。目前公司设有游戏事业部、技术支持部、客服部、财务部、行政人事部等众多部门，为公司业务的发展提供了雄厚的技术支持。在这支年轻激情的团队的合作下，公司开发出多款热门游戏，拥有众多活跃用户。 凭借专业的网络游戏运营能力和卓越的技术实力，良鑫网络正以快速的步伐走向全国，为全国玩家创造最好的游戏娱乐生活。,杭州良鑫网络科技有限公司,浙江省杭州市滨江区滨安路1197号6幢496室,330104000449464,2017-05-02,周克远,1000万元人民币,91330104MA28RCM40T,www.xihucg.cn
华普物联,深圳华普物联科技有限公司,华普物联是一家物联网解决方案提供商。致力于工业级联网通讯模块和终端设备开发，旨在为用户提供从模块终端到系统的整体物联网解决方案，已广泛应用于工业、农业、抄表（水电气热）、电力监控、环境监测等多种场景。,深圳华普物联科技有限公司,深圳市龙华新区民治街道万众路天宫安防大厦10楼E1012,440301115943237,2016-04-27,蒋盼盼,100万元人民币,91440300MA5DBK2C3H,www.hp-iot.cn
品诚文化,北京品诚文化发展有限公司,北京品诚文化发展有限公司由人民日报下属生命时报社与全国著名品牌公司江苏苏嘉集团在北京共同成立，致力于通过专业媒体平台和丰富社会资源在文化体育领域进行项目投资、管理、运营。,北京品诚文化发展有限公司,北京市朝阳区五里桥二街1号院10号楼5层0531,110105016101818,2013-07-22,夏静,1000万元人民币,91110105074124380B,www.sportsii.cn
逸漫,天津逸漫科技发展有限公司,天津逸漫科技发展有限公司是一家专业从事于企业设计服务的公司，始终坚持着“设计创造价值，创意改变未来”的品牌设计理念，力争于打造“一站式企业设计服务超市”，目前，并全力打造“众创空间”的一站式品牌设计服务。,天津逸漫科技发展有限公司,,120111000137562,2013-11-05,张磊,50万元人民币,91120111083002238E,www.yimankeji.com
小黄人工业互联,西安小黄人工业互联信息科技有限公司,小黄人工业互联想要做一个工业知识共享平台，用垂直化社区提高沟通效率。定位是帮助用户解决实际问题，做技术交流、专家答疑以及智库共享。,西安小黄人工业互联信息科技有限公司,陕西省西安市碑林区南二环西段69号西安创新设计中心1120室,,2018-03-30,李兰伟,1000万元人民币,91610103MA6UT0FW0R,kuora.net
三环鼎信人力,北京三环鼎信人力资源顾问有限公司,"""北京三环鼎信人力资源顾问有限公司是中国发展速度最快的中高端人力资源招聘解决方案提供商。秉承""""为客户创造真正价值""""的理念，三环鼎信以其国际化的视野、专业化的流程和个性化的服务，为在华的跨国公司、合资企业、国内大型企业、快速成长中的创新型企业提供快速精准的招聘服务及其他人力资源增值服务。""",北京三环鼎信人力资源顾问有限公司,北京市丰台区南三环东路27号1号楼1905室,110106011455884,2008-11-14,陈奋贵,50万元人民币,91110106682895525P,www.3hdx.com
JDB/劲电宝,深圳市科讯实业有限公司,JDB是一个设计驱动的电子多元化品牌，工业设计，产品开发，乐于探讨新事物。专注快充技术，延伸3C数码周边配件，公司环境以全开放式办公，配有吧台，休息区，公司理念：智享愉悦生活快充研发制造专家。,深圳市科讯实业有限公司,深圳市宝安区福永街道大洋田开发区福瑞路盈豪盛工业园B栋第一、二、三层,440306103314583,2003-11-12,王明其,300万元人民币,91440300755688392Y,www.szkosun.com
农信宝,昆山农信宝信息技术有限公司,农信宝是一家专注于提供农村征信的金融服务公司，通过互联网+IPC+大数据的风控方式，对农村群体进行信用评估，并提供金融服务。,昆山农信宝信息技术有限公司,昆山市淀山湖镇万园路66号A06幢7楼,320583000887524,2015-12-14,金聃炜,366.7万元人民币,91320583MA1MCQFK40,www.agrpal.com
长田优品,长田国际供应链（深圳）有限公司,长田优品是一家进出口商品零售连锁企业，涵盖零食、母婴、美妆、酒水、轻奢品、家居用品、日化用品、保健品等商品，融合线下实体店+线上网店的O2O商业新型营销模式，为用户提供VFOODS、TIROL、takara、Sumaco等进口品牌产品。,长田国际供应链（深圳）有限公司,深圳市前海深港合作区前湾一路1号A栋201室（入驻深圳市前海商务秘书有限公司）实际经营场所：福田区泰然九路盛唐商务大厦东座1404，深圳市前海深港合作区前湾一路1号A栋201室（入驻深圳市前海商务秘书有限公司） 实际经营场所：福田区泰然九路盛唐商务大厦东座1404,440301117510568,2016-09-21,张国林,1000万元人民币,91440300MA5DLC8M69,www.iocoyp.com
帝派智能,北京帝派智能科技有限公司,北京帝派智能科技有限公司，致力于语音识别、语音合成、自然语言理解相关的自然语音交互技术研究和应用，自然语音交互技术广泛应用于自动语音应答、智能客服、交互式机器人、语音翻译、智能家居等场景，语音交互被视为下一代人机交互的新范式，具备无限的市场想象空间。公司创始团队由来自科大、北邮以及北大的资深语音专家组建，具备近二十年人工智能、语音交互技术以及行业应用经验，能够在短期内打造行业应用新标杆。,北京帝派智能科技有限公司,北京市海淀区万泉庄路28号万柳新贵大厦A座6层632室,110108023103420,2017-03-15,易中华,105.26万元人民币,91110108MA00CL5Q49
有戏电影酒店,湖北有戏酒店管理有限公司,湖北有戏酒店管理有限公司旗下运营品牌“有戏电影酒店”是中国致力于将酒店与电影IP完美结合的酒店、同时也是以电影酒店为主题，结合电影衍生品产业，电影主题社交空间以及电影拍摄于一体的创意文化综合体；致力于打造中国电影和酒店跨界的体验型酒店，突破传统酒店单一过夜功能，为心态年轻的人创造极致的电影体验,湖北有戏酒店管理有限公司,武汉市汉阳区龟山北路1号22-1-008#,420105000207478,2017-03-29,贾超,1108.2942万元人民币,91420105MA4KT1EN0P,www.youxihotel.com
佳捷物流,深圳市佳捷现代物流有限公司,深圳市佳捷现代物流有限公司成立于2002年，是国有控股上市公司江西长运股份有限公司大物流战略板块的核心企业。致力于成为具全产业链规划、设计、执行、控制能力的物贸一体化创新服务商和物流管理标杆企业。 佳捷在以国内快速消费品公路干线运输、仓储、城市配送、代收款业务为主导的基础上，向客户提供基于互联网物流商务平台的全方位物流、商流、信息流和资金流的现代化高端物流服务，并加速存储平台及渠道快消品物贸一体化体系建设，从而进入高端制造业的产业链服务与管理领域。,深圳市佳捷现代物流有限公司,深圳市龙岗区南湾街道平吉大道平朗路9号万国食品城B座16楼,440301104521373,2002-11-24,张伟进,6536万元人民币,91440300745156827Y,www.szjiajie.com
康隆农业,新疆康隆科技股份有限公司,康隆农业是集科研、农业种植、中药材深加工、国内国际贸易为一体的现代农业企业。以甘草为主要产品，主要进行甘草条草、饮片、甘草提取物等产品加工及销售。,新疆康隆科技股份有限公司,,654226050000957,2010-04-09,吴敬峰,10650万元人民币,91654200552426034G
昇格传媒,广东昇格传媒股份有限公司,广东昇格传媒股份有限公司，是一个影视娱乐文化旗舰型传媒公司。业务涵盖影视项目投资开发制作，演出现场类项目研发投资制作，泛娱乐业商业化开发与影视发行、宣传和娱乐营销等领域。,广东昇格传媒股份有限公司,,440104000090873,2010-04-13,于洋,4000万元人民币,9144010555239305XX,www.sublimepictures.cn
金旅融资,南京金旅融资租赁有限公司,11月28日，南京金旅融资租赁有限公司在南京成立，这是南京旅游集团携手南京扬子国资集团进行的一次金融领域的新突破。金旅融资租赁是一家旅游融资租赁服务商，专注于旅游行业，通过银行贷款、信托公司、资产支持证券ABS、保理等多种途径融入资金，借助财务杠杆放大资金体量，为旅游业务提供融资服务。南京金旅融资租赁有限公司具有鲜明的旅游、金融双重属性，利用融资租赁融资、融物、融智、融创的特性和优势，打造公司特色化的业务，创新发展。,南京金旅融资租赁有限公司,南京市江北新区研创园团结路99号孵鹰大厦771室,,2018-06-11,王磊,20000万元人民币,91320100MA1WP35N2P
护工之家,武汉镁拓电子科技有限公司,武汉镁拓电子科技有限公司是一家从事移动医疗产品代理、服务、实施；以及信息化产品开发、运营的新型高科技企业。公司代理产品有无线局域网设备、移动医疗软件、手持终端设备，自有品牌有护工之家APP应用平台、秀茶网垂直应用平台（筹建中） 。,武汉镁拓电子科技有限公司,武汉市武昌区中北路109号安顺家园2栋3单元3层1号,420106000333017,2014-03-19,郭波,500万元人民币,91420106095431523L
