名字,公司,介绍,公司,地址,身份证,时间,法人,注册金额,编号,网址
惠智科技,漳州惠智信息技术有限公司,惠智科技是一家以软件结合自动化控制系统及智能自动化嵌入设备生产为经营主体的企业，为项目运营商、地区交警安全教育基地、科技馆、煤矿、高校、驾校和消费者等提供有说服力的产品解决方案和服务。,漳州惠智信息技术有限公司,,350602100036107,2010-09-16,卢清辉,1000万元人民币,9135060256167569XJ,www.qcmnq.com
远眺科技,杭州远眺科技有限公司,杭州远眺科技有限公司是一家专门专注于交通大数据分析的高科技公司。杭州远眺科技有限公司在多源异类海量交通数据融合、交通大数据挖掘、交通数据统计分析决策支持模型构建、交通大数据云计算平台实现等领域掌握核心技术，实现的产品有综合交通信息服务平台、交通统计决策支持系统、交通数据交换平台、GIS-T系统、交通云计算平台等。,杭州远眺科技有限公司,杭州市余杭区仓前街道文一西路1326号1号楼7层701-1室,330184000229148,2013-01-30,夏莹杰,729.4388万元人民币,913301100609819559,www.yuantiaotech.com
美山子,苏州美山子制衣有限公司,美山子制衣是一家内衣、丝绸服装生产商。,苏州美山子制衣有限公司,江苏省吴江平望镇美佳路1号,320584400002276,1993-12-09,张荣龙,666万美元,913205096082992234
云创视窗,云创视窗（上海）智能科技有限公司,"""云创视窗（上海）智能科技有限公司成立于2017年4月，坐落于上海浦东新区。公司本着自主创新、自主研发生产、广泛市场应用为宗旨,致力于国际新型第三代智能显示技术产品的研发制造、市场行业应用，属于高科技电子行业原创型先锋企业。公司拥有雄厚的技术研发基础与科研团队，多项核心技术和产品的发明专利、实用新型专利、外观专利与软件著作权等知识产权。公司专注于第三代显示技术为核心代表的智能透明显示互动技术及相关市场应用系列产品的研发、制造、推广与市场应用；自主研发的“智能液晶单/双面视膜显示技术”、“透明液晶互动显示器技术”、“量子点自发光显示器技术”、“OLED透明有机发光显示系统技术”和“透明LED显示视窗技术”等底层显示技术延伸的部分成型产品目前已在北京、石家庄、沈阳、郑州等国内多个城市15个行业进行了市场应用，获得了较好的市场反应与口碑。为了更好的服务于未来智慧城市的应用需求，我司计划2017年投资800万元在上海打造结合智慧城市产品应用的国内唯一的“智慧城”展示厅，从而树立行业新的技术应用标杆。未来三年内公司计划成为国内外第三代新型显示行业综合技术解决方案全案领军企业。""",云创视窗（上海）智能科技有限公司,中国(上海)自由贸易试验区纳贤路800号1幢7层705室,310141000388740,2017-04-19,张健,1112万人民币,91310115MA1K3PAD1R
考拉社区,上海蓝娱信息科技股份有限公司,考拉社区是一款小区生活服务应用，以社区物联网技术、硬件设施与社区O2O平台构架的本地服务，提供生鲜水果送货上门服务、保修缴费等物业服务、家政保洁服务等。,上海蓝娱信息科技股份有限公司,上海市宝山区呼兰路911弄11号3号楼101A室,310113000972934,2012-06-06,冯秀云,1800万元人民币,913101135981068292,www.kaola.mobi
创买,创买互联网科技（上海）有限公司,创买是一个机械五金材料售卖平台。,创买互联网科技（上海）有限公司,上海市宝山区富联二路177弄4号1706室,,2018-04-03,张海军,600万元人民币,91310113MA1GMG5M9J,www.cmmaster.cn
食铁兽,上海食铁熊信息科技有限公司,食铁兽是一个可调制白酒品牌，面向18-35岁年轻用户群体，选用含锶矿泉水酿造，采用液态蒸馏法，降低白酒的酒窖味，食材中加入玉米，增加其甜度，可用于调制鸡尾酒或与饮料混合饮用。,上海食铁熊信息科技有限公司,上海市浦东新区万祥镇万航路11号5幢五层517室,,2018-03-21,黄允,50万元人民币,91310115MA1H9RLU68
摩豆新媒体,北京摩豆新媒体技术有限责任公司,"""摩豆新媒体是一家以推广美食理念,更新都市人生活节奏方式的互联网美食电商平台。这里是一群怀揣梦想的年轻人，希望用美食带给每个家庭更多的爱意。通过提供高端食材服务,为家庭提供高档菜品。""",北京摩豆新媒体技术有限责任公司,北京市海淀区人民大学北路33号院1号14层14170号,110108017289037,2014-05-27,滕珺姗,300万元人民币,91110108399829581G,www.cookadd.com
ENJOY,广州艾游信息科技股份有限公司,Enjoy 是一个主打限量美食精选服务电子商务平台，面向中产阶级提供中高端餐厅的折扣预订。,广州艾游信息科技股份有限公司,北京市朝阳区工人体育场北路8号院3号楼20层05-2305,440103000056543,2012-07-26,林粤,2500万元人民币,914401156734562801,enjoy.ricebook.com
华冠电容,珠海华冠电容器股份有限公司,珠海华冠电容器有限公司是由力合股份有限公司、珠海清华科技园创业投资有限公司联合投资的高新技术企业。珠海华冠电容器有限公司主要从事开发、生产和销售全系列铝电解电容器。公司在产品质量、安全、环保、节能等方面均走在同行的前列，每月可生产不同规格片式铝电解电容器和引线式铝电解电容器计1.5亿余只。,珠海华冠电容器股份有限公司,珠海市高新区金鼎工业园华冠路1号华冠科技工业园1栋厂房第三层,440400000288588,2002-11-26,谢耘,8000万元人民币,91440400745516212W,www.headcon.cn
擅食家,北京名肴科技有限公司,擅食家是一个生鲜食材视频电商平台，致力于教用户如何做菜，旨在成为优质食材视频电商。,北京名肴科技有限公司,北京市顺义区临空经济核心区融慧园6号楼2-02,110113020792830,2016-03-03,李洋洋,500万元人民币,91110113MA0040NG6G
天视智能,杭州天视智能系统有限公司,杭州天视智能系统有限公司成立于2003年，是一家专业从事安防行业解决方案及产品研发的国家级高新技术企业。公司秉承“为客户提供整体解决方案，实现客户需求价值最大化”的经营理念，致力于平安城市、弱电、公安、金融、智能建筑、节能等系统的集成、开发和销售。,杭州天视智能系统有限公司,杭州市西湖区莫干山路212号中联大厦2幢1401-1405室,330100400022930,2003-01-16,龚灼,1300万元人民币,913301087463359316,www.skyvision.com.cn
七上科技,上海七上网络科技有限公司,七上科技是一家科技推广与应用服务商。,上海七上网络科技有限公司,上海市奉贤区奉城镇新奉公路2313号6幢149室,310120002695930,2015-03-20,王伟,500万元人民币,91310120332386886X
朗博密封,常州朗博密封科技股份有限公司,常州朗博密封科技股份有限公司创建于1985年，位于锦绣江南的常州金坛市开发区，经过近30年的不断发展，朗博公司已成为一家以橡胶密封件和橡胶制品为主体的高新技术企业，JMP品牌在汽车行业具有良好的信誉和较高的知名度。,常州朗博密封科技股份有限公司,金坛区尧塘街道金博路1号,320400400014767,2005-02-05,戚建国,10600万元人民币,913204007705255756,www.jmp-seal.com
贝格伯格,西安贝格伯格软件科技有限公司,西安贝格伯格软件科技有限公司，是一家专注于提供互联网IT解决方案的软件技术公司。公司致力于为企业研发基于互联网和移动互联网的App和Web App。目前公司专注于以HTML5为核心的全平台解决方案，包括前后端分离的纯前端Web系统，以及基于HTML5的Hybird App解决方案。,西安贝格伯格软件科技有限公司,西安市长安区郭杜街道文苑中路长安文化中心A座1003室,610113100109529,2016-06-13,陈冬明,100万元人民币,91610113MA6TY7UY87,www.bigbug.com.cn
新蜂智能,南京新蜂智能航空技术有限公司,新蜂智能是一个致力于自主研发新型无人机的企业。公司主要从事无人机基础技术研发、机器人系统设计、人工智能技术研发以及相关技术产品销售等业务。,南京新蜂智能航空技术有限公司,南京市高新开发区惠达路9号国电南自研发东楼五层513-5室,320191000040921,2015-06-18,宋淑芹,200万元人民币
邦邦创,广东邦邦创法务科技有限公司,广东邦邦创法务科技有限公司（以下简称“邦邦创”）是一家法务及税务服务提供商，是以传统律师事务所、会计师事务所专业强大的服务团队为后盾，在国内突破性地推出了“互联网+企法·企税”的新型运营模式，共同联合打造出标准化的专项法律产品，全面降低企业法务、税务服务的门槛和成本，为让企业满意，服务有保障，始终坚持以“专人、专事、专项”的三大服务核心为宗旨，为企业在经营发展的过程中保驾护航。,广东邦邦创法务科技有限公司,广州市天河区盈溪路菁晖街4号115房(自主申报),,2018-08-17,许少林,1000万元人民币,91440101MA5C49HU7M,www.helpbbc.com
*ST皇台,甘肃皇台酒业股份有限公司,甘肃皇台酒业股份有限公司是一家生产及销售白酒、葡萄酒等的酒类企业.公司主要产品有粮食白酒、葡萄酒等。,甘肃皇台酒业股份有限公司,甘肃省武威市西关街新建路55号,620000000002650,1998-09-29,胡振平,17740.8万元人民币,91620000710265652T,www.huangtaijiuye.com
北京创科,北京创科恒远科技发展有限公司,北京创科恒远科技发展有限公司，是一家注册于中关村高新技术科技园区的企业；是专业从事触控产品的开发设计，生产，销售一体化服务的公司。公司致力于行业产品的创新与发展，为行业客户提供了可靠的解决方案和完善的售后服务；在长期的合作过程中，与行业客户之间结成了密切的合作关系。,北京创科恒远科技发展有限公司,北京市海淀区树村厢黄旗甲100号都宜宾馆523室,110108010656394,2007-12-04,黄世梅,10万元人民币,91110108669921266H,www.bjconco.com
山水科技,湖南山水科技有限公司,湖南山水科技有限公司是经湖南省工商局批准注册成立的以软件开发和技术服务为中心的信息技术产业实体，注册资金为500万元。公司已获得湖南省信息产业厅颁发的《软件企业认定》证书以及湖南省通信管理局颁发的《通信用户管线建设企业》资质证书，并已进驻长沙高新技术产业区。山水科技同时拥有中国移动、中国联通、中国电信三家各自批准的独立短信平台，并在移动通讯增值产品、应用技术、行业合作和短信网络营运等方面取得了不俗的成绩。公司服务领域涉及广电、电信、金融、保险、证券、教育、卫生、烟草、制造、公安、和政府机关等行业与部门。　山,湖南山水科技有限公司,长沙高新开发区麓松路与麓泉路交汇处延农综合大楼14楼14-G051房,430000000024482,2003-07-28,陈琦,500万元人民币,91430100748386855C,www.sunun.com
易行互动,北京易行互动科技有限公司,易行互动是一家集媒体资讯、电商和经销商终端服务于一身的汽车专业垂直网站，致力于面向客户提供从售前到售后全生命周期的用户服务体验。公司的主要业务包括新车的销售、汽车方面专业资讯内容生产和汽车用户的咨询服务等。,北京易行互动科技有限公司,北京市朝阳区高碑店乡小郊亭村东鼎奇龙华膳园温泉饭店内535室,110105021534152,2016-06-27,刘梦玥,1000万元人民币,91110105MA006JCC6J,www.ething.net
杂志铺,成都邮征天下信息技术有限公司,杂志铺是杂志折扣订阅网，由成都邮征天下信息技术有限公司运营和管理，目标成为全球最大的中文期刊发行平台。＝＝杂志铺为读者提供低价、方便、多品种一站式的杂志订阅服务，还为读者提供会员活动、会员互动、会员优惠、会员定制产品等增值服务；为杂志社推广好产品，以杂志产品和用户需求为中心，通过互联网及新媒体等进行全渠道推广，为杂志社寻找读者，减少发行环节，节省发行成本。,成都邮征天下信息技术有限公司,成都市高新区天府大道中段1366号2栋4层5号,510109000097417,2009-11-09,王玲,300万元人民币,91510100696252264J,www.zazhipu.com
巨立股份,巨立电梯股份有限公司,"""公司位于江苏省昆山市,紧邻苏州工业园区。自2002年成立以来,一直致力于为全球客户提供各类电梯、扶梯和自动人行道等的设计、制造、销售、安装和维保服务,先后被评为江苏省民营科技企业和江苏省高新技术企业。 巨立电梯持续引进高端技术和自主创新,推行绿色节能、人性化为主导的产品设计理念,涉及乘客电梯、医用电梯、家用电梯、液压电梯、载货电梯、观光电梯、汽车电梯、自动扶梯、自动人行道、特种电梯等多元化、个性化的产品。 发展至今,巨立电梯的产品销售和服务网络已遍布国内各大中城市和东南亚、中东、非洲等30多个国家和地区,不""",巨立电梯股份有限公司,巴城镇正仪工商区312国道北侧,320583000064749,2002-03-12,张和滨,10350万元人民币,91320500735736449R,www.joylive.com
大中矿业,内蒙古大中矿业股份有限公司,公司位于巴彦淖尔市乌拉特前旗小佘太书计沟，下设三家分公司：位于巴彦淖尔市乌拉特前旗的球团分公司、公路分公司，位于包头市固阳县的固阳分公司；三家全资子公司：位于安徽省霍邱县的安徽金日盛矿业有限责任公司、安徽金德威建筑材料有限责任公司，位于包头市达茂工业园区的内蒙古大千博矿业有限责任公司；两家控股子公司：位于巴彦淖尔市乌拉特前旗的内蒙古大中爆破工程有限责任公司，位于天津市空港经济区的天津市汇海汇商贸有限责任公司。大中矿业铁矿石资源储量和铁矿石产量在中国国内独立铁矿石生产商中名列前茅。目前公司在内蒙古及安徽地区拥,内蒙古大中矿业股份有限公司,内蒙古巴彦淖尔市乌拉特前旗小佘太书记沟,152824000004039,1999-10-29,吴金涛,128906万元人民币,91150800701444800H,www.dzky.cn
中交物产,中交物产集团有限公司,中交物产集团是中国唯一的基础建设一站式【阳光】平台服务集成商。集团以节能环保、新技术、新材料为核心，整合基础建设全系列物资资源，着力打造集投资、管理、咨询、研发、设计、生产、销售、服务于一体的全产业链服务平台，集产业链、供应链与供应链金融完美结合，与基础建设领域内各类企业通力合作，整合优化资源，减少流通环节，在真正意义上实现“让建设无忧，让工程无患”。,中交物产集团有限公司,,330000000016328,2007-06-05,陈合富,10000万元人民币,913300006628769689,www.zhongjiao.cc
合众汇鑫汽车美容,郑州合众汇鑫汽车美容服务有限公司,合众汇鑫是一家服务于豪华型汽车的美容装饰公司，公司集汽车美容、汽车装饰的施工及汽车美容用品、装饰用品销售为一体。公司现有合作单位如下：劳斯莱斯、宾利、玛莎拉蒂、阿斯顿马丁、法拉利、保时捷、捷豹路虎等高端4S店。,郑州合众汇鑫汽车美容服务有限公司,,410103000040847,2011-05-12,赵小红,100万元人民币,914101005749559300
易迅通达,北京易讯通达网络科技有限公司,"""创业团队，压力与机遇并存。, 我们不逗比，但绝不无趣。, 我们有梦想，但绝不浮夸。, 让想法落地，用执行铸就。, 对于未来战友的你，我们除了你的工作经验和现有实力，更看重你的潜力和学习能力。, 希望未来战友的你，会成为我们志同道合的好同事、好兄弟/姐妹，以及一起走下去必不可少的一份子。, 万事俱备，就差个你了，期待你的加入！""",北京易讯通达网络科技有限公司,,110106019916243,2015-09-23,安立峰,510万元人民币,911101063583199804,www.hebdd.net
畅讯信通,北京畅讯信通科技有限公司,北京畅讯信通科技有限公司成立于2001年。以自主交换网芯片组设计及集成电路解决方案为基础，以集成网络处理器技术和应用微软件开发为依托，面向国内通信市场，为网络安全、网络通信和网络应用提供解决方案及原型设计。畅讯科技拥有5项相关专利。2002年获得北京市科学技术委员会颁发的《高新技术企业认定证书》。,北京畅讯信通科技有限公司,北京市海淀区北洼路28号商住楼四层401-22室,110000410163791,2001-11-14,徐茂,358.4万美元,91110108801136717U,www.qqtechnology.com
巴陆科技MES工业云,重庆巴陆科技有限公司,"""重庆巴陆科技有限公司（BLOSSIM TECHNOLOGY CO.,LTD.CHONGQING），是一个服务于工厂信息化、工业自动化的专业服务型企业。是先进工业软件的跟随着、工业IT的创新者，也是工业4.0的参与者。公司的主要市场是包括离散型工业制造业企业以生产过程管理（MES）为核心的信息化、自动化建设；包括油气田、城市燃气管网、热电厂在内的能源自动化、信息化建设；包括城市与工业污水处理、环境监测在内的环保监控自动化、信息化建设等。""",重庆巴陆科技有限公司,重庆市北部新区高新园水星科技发展中心(水星科技大厦北翼写字楼6楼7号),500903000011956,2009-03-18,陆益,243.5万元人民币,91500000686214731N,www.blossimcq.com
金润枣业,新疆金润枣业股份有限公司,新疆金润枣业股份有限公司的主营业务是红枣的种植、加工和销售，主要产品为原枣、免洗枣、枣干。公司拥有完整的红枣产业链，目前已启动申请国家高新技术企业的计划，被当地政府评为“吐鲁番地区龙头企业”和“自治区扶贫龙头企业”。,新疆金润枣业股份有限公司,新疆吐鲁番市托克逊县光明路胜利巷麻黄素厂后面,652123050000449,2007-04-23,李吉生,4000万元人民币,916504006606174281,www.jinrunzaoye.com
悦木室内设计,上海悦禾室内设计有限公司,悦木室内设计是一家室内设计公司，上海悦木室内设计有限公司旗下。,上海悦禾室内设计有限公司,上海市青浦区赵巷镇沪青平公路3398号1幢3层K区321室,310118003224570,2016-01-05,俞征,100万元人民币,91310118MA1JL3WTX0
财宝商城,西安招财投资服务有限公司,財寶商城，创立于2016年3月，是西安招财投资服务有限公司旗下黄金网络商城。公司的注册资本金为人民币7000万元，旨在打造成以黄金消费为主旨的垂直电商平台。公司为黄金行业提供O2O互联网服务，引导黄金珠宝产业转型升级，具有丰富的集黄金销售、个性化定制、黄金回购于一体的、多样化的一站式综合性黄金超市的运营和管理经验。,西安招财投资服务有限公司,西安市高新区锦业路32号锦业时代4幢1单元26层12603号房,610131100131412,2014-04-17,王剑,10000万元人民币,916101310978809710,www.zhaocaibank.com
仁华置业,香格里拉市仁华置业有限公司,仁华置业是一家房地产开发商，该公司主要开发高层住宅、度假别墅、写字楼、公寓、休闲俱乐部等地产，同时公司的业务还包括房地产业务咨询、建筑安装工程、室内外装饰、房屋租赁等。,香格里拉市仁华置业有限公司,云南省迪庆州香格里拉市达娃路67号,533421100019454,2014-12-11,段冬东,5000万元人民币,91533421325262746E
极步,北京极步体育发展有限公司,北京极步体育发展有限公司成立于2010年，位于首都北京。公司主要经营品牌滑雪用品进口，批发，和零售。现拥有四家门店，分布在北京，南山滑雪场，2022奥运举办地崇礼县，沈阳。,北京极步体育发展有限公司,北京市东城区珠市口东大街2号东座3-29,110103012792085,2010-04-20,谭伟,100万元人民币,91110101553057138J,www.jibbert.com
合悦生态农业,桐乡市合悦生态农业开发有限公司,合悦生态农业是一家农业生态园区开发一站式服务提供商，主要经营农业生态园区开发、水产养殖、会务服务、酒店管理、餐饮管理、文化艺术创意等。,桐乡市合悦生态农业开发有限公司,,330483000159287,2015-01-15,王勇,1000万元人民币,91330483327846980U
聚众网络,义乌聚众网络科技有限公司,义乌市聚众网络科技有限公司是专业从事中小企业网络营销的企业。公司主要服务中小企业网站建设、网站搜索引擎排名优化、微平台建设和阿里巴巴托管为一体的互联网企业 长期以来，公司全体员工一直孜孜不倦地追求技术创新，为客户提供更加完美、专业的服务。,义乌聚众网络科技有限公司,浙江省义乌市江东街道下朱村B区32幢2单元,330782000578934,2015-07-15,宋世雄,50万元人民币,913307823501165642,www.ywjzwl.com
乐教智能机器人,黑龙江省乐教智能机器人科技有限公司,乐教智能机器人是一家机器人教育服务商。将人工智能的理论、技术、方法、实践和产品融入课堂，让学生体验、感悟、学习人工智能，并通过实践将人工智能重现于课堂和生活。人工智能教育使参与对象在螺旋式提升自身能力的过程中，将创新理念延伸到丰富多彩的实践活动中去，为生活创造出更有价值的创新产品。面向小学与初中的人工智能教育项目，项目旨在开发出一套小学初中的人工智能教育解决方案，为了解决目前小学初中的人工智能教育匮乏的大环境，我们分别从4个方面着手开发，分别为：人工智能教育机器人，人工智能教育教材，人工智能实验案例，人工智能在线学习实验平台。,黑龙江省乐教智能机器人科技有限公司,哈尔滨市南岗区哈尔滨师范大学江南校区图书馆北楼二层九号,,2018-04-17,王凯旋,200万元人民币,91230103MA1B2QEBX5,lejiaorobot.com
博声医疗,深圳市博声医疗器械有限公司,"""博声医疗是一个动态心电图设备研发生产商，致力于HOLTER（动态心电图机）的研发、生产和销售于一 体的科技型企业，获得多项产品专利。公司所有的产品与技术都必须服务于临床，我们始终关注最新的临床信息, 提供最先进的技术手段,发现更多隐藏的诊断信息。""",深圳市博声医疗器械有限公司,深圳市南山区桃源街道丽山路大学城创业园502室,440301104118590,2009-06-30,毛定红,114.1274万元人民币,914403006911543153,www.wecardio.com
全家吃菜,北京食尚鲜果农业科技有限公司,全家吃菜是一个生鲜超市连锁品牌，用新鲜的食材打造手机上的生鲜超市。,北京食尚鲜果农业科技有限公司,北京市丰台区黄土岗高场村2号A座五层50131室,110106022239565,2016-10-20,胡刚,500万元人民币,91110106MA008YKY9T
网商园,杭州云商网络科技有限公司,"""网商园是杭州云商网络科技有限公司旗下运营的网站，公司成立于2010年，是一家专业的网商一体化服务型电子商务平台公司。以“服务网商、成就网商”为终极目标, 是全国最早最专业的服装服饰类货源分销平台网站 -- 网商园。""",杭州云商网络科技有限公司,浙江省杭州市滨江区西兴街道滨康路101号7幢2310室,330108000141600,2014-02-21,罗堂琼,100万元人民币,91330108092041976Y,www.wsy.com
广正建设,天津广正建设项目咨询股份有限公司,天津广正建设项目咨询股份有限公司（原天津广正建设项目管理咨询有限公司），简称广正股份，成立于2004年3月1日，注册资金1000万元人民币。广正股份是一家集工程咨询、投融资咨询、造价咨询、招投标代理、项目管理为一体的综合性工程咨询公司。,天津广正建设项目咨询股份有限公司,天津市和平区五大道街君隆广场1、2号楼南京路85号-1601-1,120101000000924,2004-03-01,刘弘,1100万元人民币,911201017581242426,www.tjgcc.com.cn
田园世界,成都田园世界景华置业有限公司,田园世界景华置业是一家房地产开发经营商，专注力地产领域的建设及运营管理，其主营业务包括住宅社区开发、房地产中介、房产销售等，并可为用户提供相关楼盘的产权管理及咨询服务。,成都田园世界景华置业有限公司,,510124000066105,2012-07-24,彭方明,800万元人民币,915101240500512526
骆驼纪,骆驼纪供应链管理（江苏）有限公司,骆驼纪始创于东部之星苏州市，隶属于星实集团。根植于互联网商业，运用全行业跨界以及O2O模式，让老百姓真正享受价值、实惠、便民、快乐。公司经营：供应链管理、智慧社区、车·生活以及物联网领域。 “骆驼纪”是一家新型互联网公司，一直致力发展成为国内领先的“专注于生态领域的产业投资、运营及服务提供商”，打造中国最实用的O2O服务平台。创造性地提出搭建投资、驱动共赢平台，以生态产业投资为核心带动上下游产业链发展，从而打造“骆驼纪生态圈”的发展战略。,骆驼纪供应链管理（江苏）有限公司,苏州市解放东路555号德合集团国际商业广场一楼B5商铺,320508000149457,2015-07-13,王文超,1000万元人民币,913205083462545507,www.luotuoji.com
神伐,北京优易互通商贸有限公司,北京奇悦互动科技有限公司是一家专注于移动互联网游戏产品研发和运营的创新企业，其专注于高质量精品手游研发制作，立志成为国内游戏独树一帜的手游研发商。该公司旗下产品神伐是一款神话风格的大型ARPG手游大作，游戏背景取材于奇幻神话故事《封神演义》。,北京优易互通商贸有限公司,北京市海淀区学清路9号汇智大厦B座1209室,110108016613452,2013-12-26,金力平,500万元人民币,9111010808969428XY,暂未收录
快办,桂林市微卡乐计算机科技有限责任公司,桂林微卡乐计算机科技有限公司是中国领先的基于微信公众平台的互联网智能硬件提供商之一，提供专业的品牌体验终端设备，也是一家集研发生产、销售服务和网络运营等综合业务于一体的创新型国际化科技企业。公司位于广西桂林国家高新区创意产业园。,桂林市微卡乐计算机科技有限责任公司,,450305000110971,2014-07-07,余俊,50万元人民币,914503053102669390,kuaiban.vcale.cn
点觉CTM,上海点觉信息技术有限公司,点觉CTM依托云技术和移动互联网技术，致力于打造一套物流企业“简单、易用、实用”的SaaS管理系统，对物流企业内部进行规范化管理，提升企业内部的管理效率，降低管理成本。点觉CTM的SaaS管理系统主要针对第三方物流公司、合同物流公司、部分甲方货主企业，通过给这些企业提供一整套订单管理、财务管理、承运商管理、车辆管理、CRM管理、在线客服等管理系统，可以实现生成订单、管理订单、自动匹配订单、KPI考核管理等功能。,上海点觉信息技术有限公司,上海徐汇区钦州北路1001号7幢6层01室,310104000603636,2014-12-25,张磊,108.5188万元人民币,913101043242690654,www.56ctm.com
网罗天下科技,网罗天下（武汉）科技有限公司,网罗天下（武汉）科技有限公司依托团队成员国内互联网企业工作经历及项目的经验优势，定位于为中小企业打造用户体验至上的互联网信息化解决方案。秉承“以客户需求为导向，以客户满意为中心，以用户体验为重点”的经营理念，竭诚为广大顾客提供基于用户体验的企业信息化解决方案、微营销解决方案、移动互联网应用开发和企业形象识别系统设计服务。,网罗天下（武汉）科技有限公司,洪山区珞狮路147号武汉理工大学生创业园6楼612室,420112000219164,2014-06-23,胡海江,200万元人民币,91420111303414622P,www.wluotx.com
