名字,公司,介绍,公司,地址,身份证,时间,法人,注册金额,编号,网址
大业股份,山东大业股份有限公司,山东大业股份有限公司主要从事胎圈钢丝、钢帘线以及胶管钢丝的研发、生产和销售。公司主要产品为胎圈钢丝、钢帘线和胶管钢丝，均为橡胶骨架材料。,山东大业股份有限公司,诸城市朱诸路北辛兴经济工业园,370782228013096,2003-11-24,窦勇,20800万元人民币,91370700758260017E,www.sddaye.com
博茂餐饮,重庆博茂餐饮(集团)有限公司,博茂餐饮是重庆朝天门餐饮控股集团董事长王普先生与高榕资本携手打造的餐饮投资公司，旗下拥有餐饮品牌“九园包子”。博茂餐饮将在“九园包子”、“ 普记担担面”等小吃的基础上，整合重庆餐饮资源，进行集中管理、包装及推广。今年 7 月，博茂餐饮预计将在解放碑等重庆核心商区，启动商业项目“重庆名小吃城”，项目面积达 3000 余平米。,重庆博茂餐饮(集团)有限公司,重庆市渝中区嘉陵江滨江路112号20-12#,500103010136676,2017-12-08,郑育记,100万元人民币,91500103MA5YP6EL0N
金鑫科技,甘肃金鑫新材料科技股份有限公司,金鑫科技是一家复合材料及塑料管材生产商，集非金属矿采选、复合材料、纳米粉体材料、油田化工助剂、新型塑料管材等新材料的研发、生产、销售为一体，产品包括大白粉、PVC管、重晶石粉、石膏粉、碳酸钙等，主要销往塑料、橡胶、油漆涂料等多个行业及油田钻井企业。,甘肃金鑫新材料科技股份有限公司,,621200000000288,1998-12-08,杜永忠,4980万元人民币,9162120071028014X3,www.gsjxxc.com
聚橙网,深圳市聚橙网络技术有限公司,聚橙网，一家演出票务电子商务及演出经纪公司，致力于以互联网及零售技术整合传统的演出票务和演出渠道市场。成立至今，聚橙网已累计主办演出超过7700场，类型覆盖流行音乐、古典音乐、儿童剧、戏剧舞蹈、艺术展览等，并在全国范围内拥有演出主办能力，在全球范围内设立了8个采购中心。同时，聚橙网深入演出行业全产业链，在内容出品、艺人经纪、演出经纪、剧院运营、票务营销等领域多有建树。,深圳市聚橙网络技术有限公司,深圳市南山区沙河街道华侨城东部工业区创意文化园E6栋503号,440301103189928,2007-04-28,耿军,1007.93万元人民币,91440300661048626L,www.juooo.com
龙人亦进,厦门龙人亦进信息科技有限公司,龙人亦进长期服务制造企业，致力于工业4.0、中国制造2025完整解决方案的探索，帮助制造行业的领导企业建设智能制造示范工厂，基于客户需求和客户体验持续改进和创新。同时，向制造行业相关领域拓展和辐射，产业化服务制造。,厦门龙人亦进信息科技有限公司,厦门市湖里区东渡路260号龙岩大厦6层I区,350206200350242,2014-10-11,蔡龙溪,200万元人民币,91350206302845754W,www.loong-in.com
UGchain,五一区块（北京）科技有限公司,UGChain是一个区块链游戏服务提供商，通过整合国内游戏行业资源，建立了一套基于以太坊区块链的去中心化游戏账户系统，通过一系列去中心化应用构成全新的游戏渠道平台，应用场景包含分发渠道、游戏充值、购买、竞技赛事、众筹、社区等，解决了玩家资产交易安全、行业经济共享等问题。,五一区块（北京）科技有限公司,北京市朝阳区安立路78、80号15层1501内1503室，北京市海淀区海淀大街27号8号楼4层东侧A区A206,110108022606748,2016-12-12,刘凡民,万人民币,91110108MA00A9F011,www.ugchain.com
方格主义,西安布谷鸟广告文化传播有限公司,暂无信息,西安布谷鸟广告文化传播有限公司,,610100100538769,2012-04-23,陈稳,50万元人民币,916101135922352835,www.shoujipp.com
牧原股份,牧原食品股份有限公司,"""牧原食品股份有限公司主营业务为种猪和商品猪的养殖与销售,主要产品为种猪、商品猪.本公司采用""""自育自繁自养大规模一体化""""经营模式,形成了集饲料加工、生猪育种、种猪扩繁、商品猪饲养为一体的完整生猪产业链.本公司是我国较大的自育自繁自养大规模一体化的生猪养殖企业之一,也是我国较大的生猪育种企业之一.""",牧原食品股份有限公司,南阳市内乡灌涨水田村,411325000001368,2000-07-13,秦英林,208523.4222万元人民币,91410000706676846C,www.muyuanfoods.com
银洋兴龙,湖北银洋兴龙汽车销售有限公司,专业化汽车销售服务企业。公司为客户提供集整车销售、零配件、售后服务、信息反馈4个“S”四位一体，囊括信息咨询，购车手续办理，装饰美容、车辆定期维护、检修、保养、救援、索赔信息、信息反馈等多种服务。,湖北银洋兴龙汽车销售有限公司,,420102000459973,2015-10-26,王衍敏,1000万元人民币,91420102MA4KL82L3K
联众云医疗,福建联众云医疗科技有限公司,联众云医疗是一家致力于互联网医疗领域的国家级高新技术公司。公司整合国内外尖端医疗科技技术，具备国际领先、国内首创的远程移动定点影像传输创新推出“全球影像”医疗云服务平台，提供医疗综合解决方案。,福建联众云医疗科技有限公司,,350300100088252,2016-07-26,许荣清,1110万元人民币,91350300MA349XEJXY
华云智联,北京华云智联科技有限公司,华云智联是一家青少年科学教育平台，面向院校提供实践服务，协助科技老师进行教学和研发工作，培养学生们的双创精神。隶属于北京华云智联科技有限公司。,北京华云智联科技有限公司,北京市海淀区东北旺西路8号院23号楼三层306-3,110105017784288,2014-08-22,任鹏飞,242.353万元人民币,9111010830676576XT,www.hwasmart.com
美沫,美沫（北京）商贸有限公司,美沫（北京）商贸有限公司成立于2014年03月28日，提供批发预包装食品等服务。,美沫（北京）商贸有限公司,北京市朝阳区化工路59号院1号楼1至14层01内B座十一层1202室,110105016948166,2014-03-28,李汉一,400万元人民币,91110105096278700G
吾云App,西安吾云电子科技有限公司,吾云的前身叫微众史记，是一个立足于亲缘关系的垂直社交平台，利用互联网+族谱的形式将有亲缘关系的人联系起来。通过把用户祖辈的经历和生平通过大数据记录存储在平台上，后辈就可以了解打牌家族发展的历程以及所包含的亲缘关系网。,西安吾云电子科技有限公司,西安市雁塔区南二环路西段60号永安大厦10层105号,610104100038493,2015-04-23,李广通,100万,91610104333708058K,cnwoyun.com
知集市科技,知集市科技成都有限公司,知集市科技成都有限公司成立于2015年，坐落于美丽的天府之国成都。知集市主要涉及知识产权代理和知识产权交易，旗下有知集市电商平台、华亿知识产权、中广华亿知识产权、嘉禾共聚知识产权、中正知识产权、科亿知识产权。为企业提供优质的知识产权服务与免费交易平台，致力于打造更便捷、更快速、更专业的知识产权服务平台。,知集市科技成都有限公司,成都高新区（西区）天目路77号12幢2单元415号,510109000701179,2015-12-23,刘梅,300万元人民币,91510100MA61T1PM9X,www.zhijishi.cn
今晚九零后,武汉小香子网络科技有限公司,武汉小香子网络科技有限公司，是一家由华中农业大学教授投资创办的新型电子商务公司，公司旨在为生产制造型企业提供电子商务领域从战略策略咨询服务、全盘电商运营解决方案服务到商城建店装修及日常运营执行服务的全方位托管业务。,武汉小香子网络科技有限公司,武汉市东湖新技术开发区关山大道1号光谷软件园软件产业4.1期A1栋7层09号-2,420100000555947,2015-10-28,季加海,100万元人民币,91420100MA4KL8GX06
太极兵,成都江远信息技术有限公司,太极兵是一个天然饮用水智能交易平台。公司开发了基于物联网、移动互联网、大数据等高新技术于一体的智能饮水交易平台，以运营平台的模式，对“水源水质-包装方式-饮水工具”进行重塑改造，为消费者提供最佳饮水方式。,成都江远信息技术有限公司,四川省成都市天府新区华阳街道安公路二段48号,510110000110380,2017-05-24,邵林,300万元人民币,91510100MA6CQDAF2U,www.taijibing.cn
深越光电,深圳市深越光电技术有限公司,深越光电是一家触摸屏服务商，提供电阻式、声波式和电容触摸屏研发、生产和销售，旗下有TOP TOUCH 品牌。,深圳市深越光电技术有限公司,深圳市龙华区观澜街道黎光社区黎光新工业区118号1栋，2栋厂房,440306102860263,2006-09-04,毛肖林,20000万元人民币,91440300792599807K,www.sztoptouch.com
嗨格校园时代光年,时代光年（深圳）科技发展有限公司,嗨格校园时代光年是一家互联网及移动多媒体系统技术研发商，致力于软件技术开发、技术咨询、技术服务与销售；从事广告业务；品牌策划；品牌推广；初级农产品、电子产品、通讯产品、日用百货、工艺品、办公用品、文具、服装、服饰、鞋帽、箱包的销售；美容美发；经营电子商务；国内贸易；经营进出口业务。预包装食品、散装食品、定型包装饮料的销售。食品流通。,时代光年（深圳）科技发展有限公司,,440300201399796,2017-06-09,白杉,50万元人民币,91440300MA5EK6YQ3F
UKISS,南京夏悦贸易有限公司,UKISS是一个化妆品销售商。,南京夏悦贸易有限公司,,320103000184452,2009-06-23,陈新征,500万元人民币,91320104690407309F,www.ukiss.vipcom.cn
数据工匠,厦门数析信息科技有限公司,电商SaaS服务供应商。数据工匠是开发以行为语义数据专业分析及垂直跨境电商行业SaaS产品，专注于用户行为、语义数据分析，基于大数据提供数据获取、数据挖掘、数据可视化等链路完整的服务体系的电商SaaS服务供应商。目前产品与服务已在线下大型零售企业、电子商务等行业，以及舆情分析、航空大数据、城市管网监测等领域得到应用。,厦门数析信息科技有限公司,,350203200492113,2014-10-14,郭鹏,100万元人民币,91350203302857229P,datartisan.com
百越文化,百越文化创意有限公司,百越文化，致力于培育年轻观众、输出越剧艺术、促进戏剧文化交流、拓展文化艺术产业，创编大型综合越剧秀、驻场演出等。,百越文化创意有限公司,杭州市西湖区教工路95号201-206室,330100000213480,2016-03-04,茅威涛,10000万元人民币,91330100MA27X12D97
转运四方,深圳市前海转运四方现代物流有限公司,深圳市前海转运四方现代物流有限公司(简称转运四方)成立于2014年6月，隶属于递四方信息科技集团旗下专门从事海淘转运服务的跨境电商物流企业，总部位于深圳市，主要业务分为转运进口业务与转运出口业务，致力于为海淘用户提供高效便捷的全球转运服务。,深圳市前海转运四方现代物流有限公司,深圳市前海深港合作区前湾一路1号A栋201室（入驻深圳市前海商务秘书有限公司）实际经营地址：深圳市宝安区机场物流园国内货运村202单元,440301109715875,2014-06-27,李跃,1000万元人民币,91440300398500207J,www.transrush.com
歪果桃,杭州歪果桃科技有限公司,歪果桃是一个小微跨境电商开店小助手。,杭州歪果桃科技有限公司,浙江省杭州市西湖区龙申综合发展中心1幢1726室,330106000431619,2015-07-30,周俊,200万元人民币,9133010632821570XA
东方安高,北京东方安高微电子科技有限公司,东方安高是一家汽车毫米波安防雷达研发商，专注于从事安防雷达、车载雷达、及隧道探测雷达等产品的开发与设计，主要产品包括汽车防撞雷达、无线应急系统、警戒雷达等，广泛应用于机场、金融、交通、监狱、学校等安防的监控系统。,北京东方安高微电子科技有限公司,北京市怀柔区北房镇福顺街3号3幢,110116016128071,2013-07-29,宋明清,5000万元人民币,91110116074140858X,bjdfag.com
九福科技,深圳九福科技股份有限公司,深圳九福科技股份有限公司成立于1999年，是一家专业的首饰制造厂，专注于镶嵌类精品首饰、贵金属工艺礼品的制作。为保证产品品质，九福首饰制造从设计、铸造、油压到电镀全过程均为自主生产。公司勇于创新，新工艺研发不断创新突破，特别在珠宝首饰钟表加工新设备研发领域更是处于行业领先地位，努力实现首饰自动化生产。,深圳九福科技股份有限公司,深圳市龙岗区南湾街道南岭社区龙山工业区11号D栋1楼,440301104447388,2001-03-23,党新洲,3100万元人民币,914403007271530085,www.fpzb.com.cn
蓝骏马,北京蓝骏马网络科技有限公司,?我们是一个互联网家装后市场的服务平台，服务于人们日常的家居安装，维修，售后等，是国内首家针对于家装后市场的服务平台。,北京蓝骏马网络科技有限公司,北京市顺义区后沙峪镇安平街3号(国门一号建材家居市场六层6FB-38号),,2018-08-06,谈小强,300万元人民币,91110113MA01DWQ1X6
重庆农商行,重庆农村商业银行股份有限公司,重庆农村商业银行专为安卓用户打造的手机银行客户端，手机银行客户端安卓版包含“移动银行”和“金融助手”两个部分。“移动银行”为您提供账户管理、转账汇款、信用卡服务、账单收付、理财产品、积分管理、安全中心、客户服务等自助金融服务；“金融助手”为您提供银行公告、游戏点卡、机票订购、支付宝支付、缴费驿站、手机对对碰、二维码扫描、客服热线等综合服务。,重庆农村商业银行股份有限公司,,500000000001239,2008-06-27,刘建忠,1000000万元人民币,91500000676129728J,www.qimai.cn
立捷装饰,深圳市立捷装饰设计工程有限公司,立捷装饰是一家建筑装饰服务商。成立于2011年，总部位于深圳，是一家以建筑装饰为主，集产业投资、现代科技、供应链金融、地产开发、国际商贸等多元产业于一体的综合性实业产业集团。集团成立以来，积极引进先进企业管理理念、方法，大力推进绿色环保理念及先进工程施工解决方案。通过并强化环境管理、职业健康安全管理、质量管理体系认证，先后获建筑幕墙、园林绿化、安全技术防范系统设计、施工、维修等资质，并相继通过了ISO9001、ISO14001、OHSAS18001认证，具备建筑装饰、幕墙、景观、家具、软装等全产业链设计施工服务能力。,深圳市立捷装饰设计工程有限公司,深圳市福田区北环路南动力公司北岭南大厦四层4-01,440301105541550,2011-07-06,叶光庆,10834万元人民币,914403005788073453,www.lijieint.com
洗衣乐,南宁市沙悟净网络科技有限公司,洗衣乐是一个大学校园洗衣项目。,南宁市沙悟净网络科技有限公司,,450107000202319,2016-09-27,倪巍,3万,91450107MA5KE92U3E
明师国际教育,北京明师国际教育科技有限公司,明师国际教育研究院是一家面向B端提供中小学英语教师培训服务的机构，用前沿理论帮助教师更新课程内容，适应课改等新政策，并培养能实际应用到课堂中的教学技能。隶属于北京明师国际教育科技有限公司。,北京明师国际教育科技有限公司,北京市海淀区蓝靛厂东路2号院2号楼（金源时代商务中心2号楼）13层1单元（A座）16B,110108019484375,2015-07-14,王月,100万元人民币,91110108348400902N,www.eltinchina.com
惠迪森,浙江惠迪森药业有限公司,惠迪森成立于2004年7月，主营业务为抗生素类、肝病辅助类药品的研发、生产和销售，目前主要产品为拉氧头孢钠产品，是全国两家具备拉氧头孢钠制剂生产批准文号的公司之一。所产的注射用拉氧头孢钠属于氧头孢烯类，已进入全国基本医疗保险和工伤保险药物目录。,浙江惠迪森药业有限公司,,330183000089634,2004-07-06,王超,5896.62万元人民币,91330183762038451Q,www.whiteson.cn
斯微特传动,湖北斯微特传动有限公司,湖北斯微特传动有限公司，坐落于武汉光谷。专注于精密高端传动领域，三十多年的专业团队和国内知名专家教授汇聚而成。在高端自动化、机器人、智能制造等领域，发挥强大优势；迅速成为中国精密传动领域的霸主地位。,湖北斯微特传动有限公司,武汉东湖新技术开发区金融港一路7号光谷智慧园1号楼602室,,2018-09-19,余斯微,4500万元人民币,91420100MA4L0T3W3E
碧湾信息,杭州碧湾信息技术有限公司,碧湾信息是一家专注于为国内银行业提供技术领先的人工智能解决方案的提供商。碧湾对公专家系统分前端与后台，前端主要工作是客户经理对客户提供的具有一定偏离度和风险点报表数据经行真实性核查，并有信贷相关的交流论坛与产品组合营销。后台主要完成财务报表的分析以及分析报告的生成。专家系统以数据为支撑，将前台提供的数据进行自动化分析，做完各项指标以及数据的分析后，显示分析结果，并生成一份最初的财务分析报告。分析结果会显示具有一定偏离度和风险点的指标，这些指标与底层的异常分析搜索引擎进行匹配，把结果发送给前台做真实性调查，并,杭州碧湾信息技术有限公司,,330108000250450,2015-12-15,季白杨,500万元人民币,91330108MA27WGQ27T,www.beawan.com
一米软件,南京雅心电子科技有限公司,一米软件，是一家专注于网络营销，推广相关软件开发与销售的创新型企业，隶属于南京雅心电子科技有限公司。一米软件致力于研发高效，实用，低价的营销推广软件及搜索引擎优化工具（SEO软件）。,南京雅心电子科技有限公司,南京市江宁区竹山路88号1幢5A,320121000228582,2012-06-25,王秀娟,10万元人民币,913201155980094556,www.yimisoft.com
恒为科技,恒为科技（上海）股份有限公司,及嵌入式与融合计算平台提供商之一，致力于为信息安全、无线网络、通信设备制造、电信增值业务、网络与信令监测、军工、视频等领域，提供业界领先的产品和解决方案。恒为科技的网络可视化基础架构产品涵盖网络可视化应用系统的基础设备、核心模块及解决方案，主要包括针对宽带互联网、移动网互联网、企业网和行业专网等不同标准不同规模的网络，在各种网络接口进行流量数据的采集、分流、分析和管理的设备、模块与相关软件。嵌入式与融合计算平台则主要包括基于行业标准的与定制化的网络应用平台、嵌入式单板计算机、异构计算平台、大数据处理平台等，,恒为科技（上海）股份有限公司,上海市徐汇区乐山路33号103室,310104000248158,2003-03-31,沈振宇,14206万元人民币,91310000748772166A,www.embedway.com
龙广传媒,黑龙江龙广传媒股份有限公司,黑龙江龙广传媒股份有限公司主营业务为广告代理以及品牌营销业务，即公司独家代理售卖黑龙江人民广播电台的旅游、地产、金融行业类广告业务，同时公司为客户提供营销活动策划、品牌推广等品牌营销服务。公司的主要服务分为广告代理业务、品牌营销业务两大类。,黑龙江龙广传媒股份有限公司,哈尔滨经开区南岗集中区汉水路333号B座205室,230199100082732,2008-09-19,董家骥,1500万元人民币,912301996769962589,www.longguangchuanmei.com
华冶轧辊,一重集团常州市华冶轧辊股份有限公司,"""2006年6月20日,常州市工商行政管理局新北分局向公司核发注册号为3204072106275的《企业法人营业执照》。""",一重集团常州市华冶轧辊股份有限公司,常州市新北区空港产业园,320407000056794,2006-06-20,汤道华,2222.21万元人民币,91320411789059914J,www.hyroll.com
财富里昂证券,上海华信证券有限责任公司,财富里昂证券有限责任公司（以下简称“财富里昂”）是中国加入世界贸易组织后获准设立的首家中外合资证券公司。2003年4月25日，中国总理温家宝和法国总理拉法兰(Jean-Pierre Raffarin)出席在人民大会堂举行的合资公司运营协议的签字仪式，标志着财富里昂的正式成立。财富里昂注册资本为5亿元人民币，股东分别为财富证券有限责任公司和里昂证券资本市场有限责任公司（CLSA EQUITY CAPITAL MARKETS LIMITED）。 财富里昂是中国大陆第一家获得A股、B股及人民币债券承销资格的合资券商，是中国首家获得创新类券商资格的专业投资银行。财富里昂拥有高学历、高素质的一流投行团队，在具备广阔国际视野的同时，丰富的本土成功经验，使之成为中国投资银行界的创新力量。作为一家2003年才开始正式运营的投资银行，财富里昂创造了辉煌业绩。中国首例股权分置改革试点项目（三一重工）、中国首例H股公司以吸收合并方式回归A股市场项目（潍柴动力）、中国第一只无担保公司债券顺利发行（中联重科），均由财富里昂成功完成，在彰显创新实力的同时，也奠定了财富里昂在机械行业的良好声誉。而亚厦股份、广田股份在2010年的成功上市，又确立了财富里昂在建筑装饰行业的领先优势。 2008年6月14日，财富里昂经中国证监会批准，取得证券投资咨询业务和A股经纪业务（之后规范为证券经纪业务）许可，又成为中国加入WTO后首家规范批准的多牌照合资券商。 2012年5月21日，财富里昂获得中国证监会换发的新的经营证券业务许可证，在经营范围中增加了证券投资咨询和证券经纪（限定区域）两项新业务。财富里昂也因此成为中国第一家依照《外资参股证券公司设立规则》的相关规定获准扩大业务范围，开展证券经纪和投资咨询业务的中外合资证券公司。 在中外双方股东的大力支持下，在广阔国际视野与丰富本土经验的引领下，在公司高学历、高素质的一流团队努力下，财富里昂将在投行、经纪、研究三方面的业务发展上获得广阔的市场空间，取得长足发展。财富里昂将始终站在中国资本市场创新与发展的前沿，为客户提供高品质、专业化的服务。,上海华信证券有限责任公司,,310000400338433,2003-04-10,陈灿辉,1120000.0001万元人民币,91310000710936313J,www.cf-clsa.com
爱美薇,北京爱美薇商贸有限公司,北京爱美薇商贸有限公司是一家从事生活用品，美容美发的生产商与销售商。,北京爱美薇商贸有限公司,北京市朝阳区望京西路48号院7号楼22层2205,110108018064550,2014-10-24,王晓辉,500万元人民币,91110108318081082G
心医时代,心医时代医院管理（大连）有限公司,心医时代医院管理（大连）有限公司，以毕业于国外名门学府“医疗经营管理学”专家团队为核心团队，从患者、医护、医院三个维度打造国际医疗交流合作，成为国际医疗交流的桥梁，让医疗无国界。,心医时代医院管理（大连）有限公司,辽宁省大连市中山区长江路123号大连长江广场写字楼第11层第35室,210211000146375,2015-08-06,韦东明,100万元人民币,91210211341199185L,cimyi.com
纷趣教育,上海纷趣网络科技有限公司,纷趣科技定位于一家儿童教育及娱乐互动领域立体化AR教育平台。通过AR技术将儿童读物趣味化，以内容为基石，AR技术为切入点有机整合；通过图书为原生内容，借力热门影视IP形象，开发跨媒介衍生内容。目前纷趣除了和米粒影业签订了《三只小猪》大电影IP，还和出版社合作《南极熊》、《我们的星球》等童书IP。,上海纷趣网络科技有限公司,上海市青浦区五厍浜路201号5幢二层C区258室,310118003175617,2015-08-20,李炎初,568.9577万元人民币,913101183506955786,www.fenquar.com
安徽天马行空,安徽天马行空网络科技有限公司,安徽天马行空网络科技有限公司成立于2016年9月30日，公司主要运营安徽公益网（www.ahgyw.org），业务有企业公益形象塑造、网站制作、平面设计、公益活动策划组织、软件开发、网络推广等。,安徽天马行空网络科技有限公司,合肥市包河经济开发区花园大道17号互联网产业园8#一层,340800000176336,2016-09-30,刘国强,500万元人民币,91340800MA2N0YE62E,www.zggyw.org
